"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"BACILLARIOPHYCEAE","Amphora",98.00,"0.0491"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",49.00,"0.0098"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",98.00,"0.0196"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",98.00,"0.1376"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",98.00,"0.0393"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",197.00,"0.0590"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",98.00,"0.0246"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"BACILLARIOPHYCEAE","Pleurosigma",49.00,"0.0983"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",4425.00,"0.5841"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",57036.00,"3.4221"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"CHLOROPHYCEAE","Filamentous Green",10.00,"0.0038"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",197.00,"0.0629"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",1475.00,"0.0056"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"CYANOPHYCEAE","Pseudanabaena",738.00,"0.0092"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",452355.00,"2.3748"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",246.00,"4.9169"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",49.00,"0.0983"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",934.00,"0.4671"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"DINOPHYCEAE","Peridiniales",49.00,"0.2458"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",25/2/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",1967.00,"0.1573"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",,"TOTAL_ALGAE",,520266.00,"12.785"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-12031"," 6906829","McGrath Flat North",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
