"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"BACILLARIOPHYCEAE","Amphora",2.00,"0.0009"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",48.00,"0.0097"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",48.00,"0.0678"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",145.00,"0.0436"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",97.00,"0.0243"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",388.00,"0.0232"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"CHLOROPHYCEAE","Colonial green (cells)",62.00,"0.0062"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"CHLOROPHYCEAE","Selenastrum",388.00,"0.0969"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"CHRYSOPHYCEAE","Other Chrysophyceae",48.00,"0.0169"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",48.00,"0.0155"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"CYANOPHYCEAE","Pseudanabaena",17.00,"0.0002"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",873.00,"0.0045"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",2.00,"0.0387"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",24/2/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",97.00,"0.0077"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",,"TOTAL_ALGAE",,2263.00,"0.3568"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-12031"," 6906821","Tilley Swamp Drain",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
