X,Y,ID,Z
300553.006600,6062545.118400,1,-17.1700
300685.821600,6062469.221100,2,-18.1410
300819.198900,6062393.010000,3,-18.8570
300953.221700,6062316.478000,4,-18.6040
301087.485500,6062239.609100,5,-18.9400
301221.767700,6062162.716600,6,-19.1780
301356.035900,6062085.846500,7,-19.3580
301490.185100,6062008.780200,8,-19.5160
301624.368000,6061931.598600,9,-19.8540
301758.525900,6061854.474200,10,-20.2220
301892.711900,6061777.314700,11,-20.7380
302026.894300,6061700.213300,12,-21.3000
302161.102200,6061623.118600,13,-21.8690
302295.277000,6061546.022100,14,-22.4850
302429.461500,6061468.876000,15,-22.9400
302563.622700,6061391.735700,16,-23.1130
302697.808300,6061314.579200,17,-23.5900
302831.996600,6061237.471500,18,-24.2260
302966.183200,6061160.347400,19,-24.8850
303100.388900,6061083.252800,20,-25.4550
303234.632100,6061006.236700,21,-25.6630
303368.827800,6060929.195400,22,-25.6740
303503.038500,6060852.094700,23,-26.0070
303637.292500,6060775.103200,24,-26.3820
303771.519100,6060698.112600,25,-26.3730
303905.680500,6060620.973000,26,-26.2850
304039.904000,6060543.855700,27,-26.0890
304174.073200,6060466.772100,28,-26.3440
304308.195100,6060389.505100,29,-26.5120
304445.212700,6060311.149000,30,-26.6490
304582.805900,6060231.541300,31,-26.9520
304717.737200,6060153.547800,32,-27.1500
304851.088500,6060076.768700,33,-27.2880
304983.987700,6060000.418700,34,-27.4250
305116.863700,6059924.075600,35,-27.5630
305236.857000,6059905.340000,36,-27.6130
305312.209000,6059811.947800,37,-27.7690
305445.088500,6059735.604300,38,-27.9180
305577.967400,6059659.261100,39,-28.0780
305710.845900,6059582.913200,40,-28.2380
305843.724400,6059506.565400,41,-28.3800
305976.602600,6059430.219600,42,-28.4760
306109.479700,6059353.875500,43,-28.6200
306242.356500,6059277.528600,44,-28.7040
306375.233100,6059201.181800,45,-28.7620
306508.109400,6059124.836900,46,-28.7880
306640.985100,6059048.493900,47,-28.8050
306773.860500,6058972.147900,48,-28.8060
306891.370700,6058956.300000,49,-28.7480
306969.212100,6058860.025000,50,-28.7530
307102.090600,6058783.678700,51,-28.7860
307234.983700,6058707.326700,52,-28.9920
307368.468900,6058630.945200,53,-29.2190
307503.682700,6058554.090800,54,-29.4660
307641.571200,6058476.085300,55,-29.7170
307778.930000,6058397.261000,56,-29.9140
307914.790400,6058319.157500,57,-30.0000
308050.651000,6058241.056000,58,-29.9670
308186.511300,6058162.952500,59,-29.8030
308322.371600,6058084.851000,60,-29.5180
308458.232100,6058006.751000,61,-29.2510
308594.092600,6057928.647700,62,-29.0410
308729.953100,6057850.546000,63,-28.9370
308865.813600,6057772.442700,64,-28.8920
309001.674000,6057694.341000,65,-28.8780
309137.534500,6057616.241000,66,-28.8640
309273.395100,6057538.137700,67,-28.8550
309409.255500,6057460.036000,68,-28.8700
309545.116100,6057381.934400,69,-28.8850
309680.976500,6057303.836000,70,-28.9000
309816.836800,6057225.736100,71,-28.9160
309952.697200,6057147.632600,72,-28.9310
310088.557500,6057069.531100,73,-28.9470
310224.418000,6056991.427700,74,-28.9610
310360.278400,6056913.326100,75,-28.9330
310496.138900,6056835.226100,76,-28.9000
310631.999400,6056757.122800,77,-28.8380
310767.859900,6056679.021100,78,-28.8060
310903.720400,6056600.921100,79,-28.7620
311039.580900,6056522.817800,80,-28.6120
311175.441400,6056444.716100,81,-28.4470
311311.301900,6056366.612800,82,-28.3130
311447.162300,6056288.511100,83,-28.0900
311583.022300,6056210.411100,84,-27.5770
311718.882800,6056132.307800,85,-27.0580
311854.743300,6056054.206100,86,-27.0010
311990.603800,6055976.102800,87,-27.0000
312126.464300,6055898.001200,88,-27.0000
312262.324800,6055819.901200,89,-27.0000
312398.185300,6055741.797800,90,-27.0000
312534.045800,6055663.696200,91,-27.0000
312669.906300,6055585.592900,92,-27.0150
312805.766700,6055507.491200,93,-27.5830
312941.627200,6055429.391200,94,-27.7960
313077.487400,6055351.287800,95,-27.8470
313213.348000,6055273.186300,96,-27.8630
313349.208400,6055195.082800,97,-27.8610
313485.069000,6055116.981300,98,-27.8590
300649.054300,6062709.296600,99,-16.0270
300779.567200,6062636.840400,100,-16.8380
300911.843300,6062563.476600,101,-17.3560
301045.950400,6062489.121300,102,-17.5030
301180.982500,6062414.045400,103,-17.7220
301316.029700,6062338.922800,104,-17.9340
301451.068600,6062263.839500,105,-18.1510
301585.811500,6062188.136800,106,-18.3940
301720.540600,6062112.181700,107,-18.7680
301855.269800,6062036.342400,108,-19.1720
301990.021200,6061960.452400,109,-19.6710
302124.803800,6061884.692700,110,-20.1040
302259.630400,6061808.976400,111,-20.5990
302394.404800,6061733.223500,112,-21.2010
302529.164600,6061657.358500,113,-21.6170
302663.892400,6061581.470500,114,-21.7180
302798.649900,6061505.580200,115,-22.2740
302933.443500,6061429.815800,116,-22.8440
303068.224400,6061354.005100,117,-23.4530
303203.052400,6061278.286900,118,-23.9810
303337.983100,6061202.805500,119,-24.1930
303472.825500,6061127.207800,120,-24.3330
303607.657900,6061051.472100,121,-24.7130
303742.621000,6060976.068300,122,-25.0780
303877.542700,6060900.626400,123,-25.1670
304012.279100,6060824.746000,124,-25.1530
304147.121800,6060748.990800,125,-24.9960
304281.902100,6060673.253500,126,-25.3420
304416.500500,6060597.015200,127,-25.5050
304554.559000,6060520.128500,128,-25.6570
304691.197500,6060443.975400,129,-26.0830
304820.308500,6060371.374100,130,-26.5480
304944.331500,6060300.953400,131,-26.9340
305066.443600,6060231.474500,132,-27.1090
305188.407700,6060162.007700,133,-27.2400
305300.025300,6060145.433300,134,-27.2990
305367.967800,6060059.833200,135,-27.4360
305489.934500,6059990.364400,136,-27.5720
305611.901200,6059920.896000,137,-27.7150
305733.866900,6059851.427500,138,-27.8570
305855.832400,6059781.959200,139,-27.9880
305977.797900,6059712.489400,140,-28.0910
306099.763300,6059643.024900,141,-28.1580
306221.727800,6059573.555600,142,-28.2320
306343.692200,6059504.086400,143,-28.3270
306465.656500,6059434.619000,144,-28.3850
306587.620200,6059365.153400,145,-28.4060
306709.583500,6059295.688100,146,-28.4230
306831.547300,6059226.219800,147,-28.4450
306953.509600,6059156.755700,148,-28.4370
307061.054000,6059143.980000,149,-28.2170
307133.078900,6059054.575500,150,-28.4050
307255.044800,6058985.107200,151,-28.4270
307377.087100,6058915.596500,152,-28.5520
307500.936700,6058845.483300,153,-28.7640
307629.321000,6058772.980200,154,-28.9990
307764.853900,6058696.900300,155,-29.2770
307902.512600,6058618.597300,156,-29.5520
308038.567500,6058540.712400,157,-29.6720
308174.621900,6058462.828900,158,-29.5830
308310.676400,6058384.947400,159,-29.3570
308446.730900,6058307.062400,160,-29.0610
308582.785600,6058229.177300,161,-28.8100
308718.840400,6058151.292400,162,-28.5870
308854.895100,6058073.407300,163,-28.4460
308990.949900,6057995.522400,164,-28.3870
309127.004600,6057917.639100,165,-28.3610
309263.059000,6057839.757300,166,-28.3350
309399.113500,6057761.872400,167,-28.3120
309535.168300,6057683.987500,168,-28.3310
309671.222900,6057606.105700,169,-28.3510
309807.277800,6057528.222500,170,-28.3710
309943.332500,6057450.337400,171,-28.3910
310079.387300,6057372.452500,172,-28.4110
310215.441500,6057294.569100,173,-28.4310
310351.495900,6057216.687400,174,-28.4520
310487.550700,6057138.802500,175,-28.4120
310623.605400,6057060.917400,176,-28.3600
310759.660200,6056983.032500,177,-28.3010
310895.714900,6056905.147400,178,-28.2060
311031.769700,6056827.262500,179,-28.1280
311167.824400,6056749.379100,180,-27.9950
311303.878800,6056671.497500,181,-27.8360
311439.933300,6056593.612500,182,-27.6900
311575.988100,6056515.727600,183,-27.5480
311712.042600,6056437.842600,184,-27.2800
311848.097300,6056359.957500,185,-26.9740
311984.152100,6056282.072600,186,-26.8620
312120.206800,6056204.187500,187,-26.7780
312256.261600,6056126.304300,188,-26.6800
312392.315900,6056048.422400,189,-26.6640
312528.370600,6055970.537600,190,-26.7250
312664.425200,6055892.652500,191,-26.7930
312800.480000,6055814.767600,192,-26.8290
312936.534700,6055736.882500,193,-26.8960
313072.589500,6055658.997600,194,-26.9520
313208.644000,6055581.112600,195,-26.9980
313344.698700,6055503.229200,196,-27.0350
313480.753200,6055425.347600,197,-27.0610
313616.807600,6055347.462600,198,-27.0960
300738.084000,6062866.305200,199,-15.2700
300866.460200,6062797.021300,200,-15.5950
300997.741600,6062726.259200,201,-16.3230
301131.978300,6062653.872800,202,-16.5400
301267.790200,6062580.402300,203,-16.7470
301403.611700,6062506.867700,204,-16.9600
301539.430200,6062433.389500,205,-17.1880
301674.786900,6062358.884900,206,-17.4730
301810.081100,6062284.001800,207,-17.8110
301945.402600,6062209.290300,208,-18.1660
302080.739300,6062134.511100,209,-18.5330
302216.139900,6062059.928400,210,-18.8790
302351.600800,6061985.433300,211,-19.2150
302486.993200,6061910.862400,212,-19.8560
302622.348500,6061836.115700,213,-20.2980
302757.660200,6061761.327600,214,-20.6130
302893.008800,6061686.545400,215,-21.1440
303028.424600,6061611.964500,216,-21.7040
303163.817300,6061537.308700,217,-22.2300
303299.283100,6061462.805000,218,-22.7620
303434.913100,6061388.689900,219,-22.9610
303570.417400,6061314.365000,220,-23.2170
303705.885000,6061239.834800,221,-23.5570
303841.568800,6061165.839300,222,-23.8460
303977.196700,6061091.774500,223,-23.9490
304112.525300,6061016.996600,224,-23.9810
304248.002100,6060942.446700,225,-23.8600
304383.409400,6060867.897500,226,-23.7040
304518.506600,6060792.546000,227,-23.8020
304657.420500,6060716.944700,228,-24.0070
304793.376300,6060643.589400,229,-24.3360
304918.225900,6060575.181600,230,-24.6980
305035.172800,6060510.091200,231,-25.0800
305148.334300,6060446.346500,232,-25.8630
305260.953900,6060382.740600,233,-26.0460
305373.574100,6060319.132000,234,-26.5790
305476.282000,6060305.233300,235,-26.6040
305539.588000,6060225.455700,236,-27.1620
305652.210300,6060161.847300,237,-27.2030
305764.831800,6060098.235300,238,-27.3400
305877.454200,6060034.628900,239,-27.4690
305990.075500,6059971.019000,240,-27.5730
306102.696800,6059907.412600,241,-27.6460
306215.317900,6059843.803100,242,-27.7120
306327.938700,6059780.193700,243,-27.7270
306440.559200,6059716.586000,244,-27.7400
306553.179700,6059652.978500,245,-27.7610
306665.799800,6059589.371200,246,-27.7840
306778.419500,6059525.763900,247,-27.8080
306891.039400,6059462.156800,248,-27.8360
307003.658800,6059398.550000,249,-27.8450
307104.175000,6059387.196700,250,-27.8430
307169.677400,6059304.867800,251,-27.8480
307282.299300,6059241.259400,252,-27.8560
307394.921100,6059177.651300,253,-27.8310
307507.923300,6059113.905800,254,-27.9400
307624.094800,6059048.578600,255,-28.0780
307747.383400,6058979.449600,256,-28.2820
307881.092400,6058904.950700,257,-28.4830
308018.943800,6058827.128900,258,-28.5000
308155.181500,6058749.448800,259,-28.4240
308291.419000,6058671.772300,260,-28.3290
308427.656400,6058594.093900,261,-28.2030
308563.893900,6058516.413900,262,-28.0650
308700.131700,6058438.733900,263,-27.8990
308836.369400,6058361.053900,264,-27.7530
308972.607200,6058283.374000,265,-27.6150
309108.844900,6058205.693900,266,-27.5460
309245.082200,6058128.017200,267,-27.5020
309381.320000,6058050.339100,268,-27.4560
309517.557300,6057972.658900,269,-27.4110
309653.795200,6057894.979000,270,-27.4310
309790.032800,6057817.298900,271,-27.4530
309926.270300,6057739.618900,272,-27.4770
310062.508100,6057661.939000,273,-27.5000
310198.745800,6057584.258900,274,-27.5220
310334.983100,6057506.584000,275,-27.5460
310471.220600,6057428.909000,276,-27.5680
310607.458200,6057351.229000,277,-27.5240
310743.696100,6057273.549100,278,-27.4360
310879.933700,6057195.869000,279,-27.3440
311016.171200,6057118.189000,280,-27.2410
311152.409000,6057040.509100,281,-27.1320
311288.646600,6056962.832300,282,-27.0030
311424.884300,6056885.154200,283,-26.7190
311561.121700,6056807.474000,284,-26.4240
311697.359100,6056729.794000,285,-26.1400
311833.597000,6056652.114100,286,-25.8680
311969.834600,6056574.434000,287,-25.6080
312106.072400,6056496.754100,288,-25.3580
312242.310100,6056419.074000,289,-25.1180
312378.547500,6056341.397300,290,-25.1770
312514.785200,6056263.719200,291,-25.1350
312651.022600,6056186.039100,292,-25.1510
312787.260000,6056108.359100,293,-25.1690
312923.497900,6056030.679200,294,-25.1900
313059.735500,6055952.999100,295,-25.2210
313195.973300,6055875.319200,296,-25.2990
313332.211000,6055797.639100,297,-25.3820
313468.448400,6055719.962400,298,-25.4690
313604.686100,6055642.284300,299,-25.3130
313740.923500,6055564.604100,300,-25.7040
300822.105000,6063015.535000,301,-14.8310
300948.444600,6062949.201000,302,-14.9210
301078.775100,6062880.851000,303,-15.4760
301213.128200,6062810.273800,304,-15.6060
301349.672300,6062738.270300,305,-15.8120
301486.221600,6062666.188800,306,-16.0190
301622.773000,6062594.177400,307,-16.2350
301758.704700,6062520.754300,308,-16.5370
301894.528700,6062446.830400,309,-16.8690
302030.402500,6062373.135800,310,-17.2350
302166.287700,6062299.351000,311,-17.6130
302302.267500,6062225.832200,312,-18.2220
302438.322200,6062152.442900,313,-18.5210
302574.293300,6062078.936200,314,-18.8030
302710.204100,6062005.198800,315,-19.1370
302846.064500,6061931.395200,316,-19.3070
302981.963800,6061857.613500,317,-20.1440
303117.962500,6061784.097900,318,-20.4540
303253.927000,6061710.483500,319,-20.9910
303389.989600,6061637.076400,320,-21.4450
303526.273900,6061564.202500,321,-21.8180
303662.397800,6061491.033500,322,-22.0560
303798.459900,6061417.592700,323,-22.3350
303934.816200,6061344.879700,324,-22.5810
304071.105000,6061272.064000,325,-22.7270
304206.987500,6061198.277100,326,-22.7580
304343.055700,6061124.817200,327,-22.7100
304479.048500,6061051.343000,328,-22.7660
304614.610700,6060976.781800,329,-22.8180
304756.868700,6060902.057000,330,-22.9830
304896.207700,6060828.859100,331,-23.2390
305020.991600,6060762.042200,332,-23.5130
305135.289800,6060699.701800,333,-23.8010
305244.224300,6060639.236800,334,-24.2360
305352.072600,6060578.823100,335,-24.5760
305459.921200,6060518.411100,336,-24.8650
305567.769600,6060457.997200,337,-25.3180
305675.617800,6060397.585100,338,-25.9110
305783.466100,6060337.171400,339,-26.5990
305891.314300,6060276.759300,340,-26.9610
305999.162600,6060216.345500,341,-27.0750
306107.011100,6060155.933500,342,-27.1370
306214.859600,6060095.519700,343,-27.1750
306322.707800,6060035.107600,344,-27.2100
306430.556100,6059974.695600,345,-27.2860
306538.404200,6059914.286800,346,-27.4120
306646.252800,6059853.873200,347,-27.4100
306754.101100,6059793.461000,348,-27.4300
306861.949400,6059733.047300,349,-27.4350
306969.797600,6059672.635200,350,-27.4520
307077.645900,6059612.221500,351,-27.4820
307185.494000,6059551.809400,352,-27.5120
307293.342600,6059491.395800,353,-27.5180
307401.190900,6059430.983600,354,-27.5130
307509.039200,6059370.569900,355,-27.4870
307617.488700,6059309.724900,356,-27.5200
307730.417900,6059246.543400,357,-27.6620
307852.928500,6059178.353200,358,-27.7830
307989.063400,6059103.096200,359,-27.8100
308128.637200,6059023.595600,360,-27.7240
308265.047300,6058946.108900,361,-27.6410
308401.457300,6058868.620500,362,-27.5510
308537.867400,6058791.135700,363,-27.4470
308674.277400,6058713.650700,364,-27.4440
308810.687100,6058636.163800,365,-27.3330
308947.097400,6058558.675700,366,-27.2360
309083.507600,6058481.190600,367,-27.1550
309219.917500,6058403.705600,368,-27.0900
309356.327200,6058326.219000,369,-27.0260
309492.737200,6058248.730600,370,-26.9170
309629.147300,6058171.245700,371,-26.8460
309765.557500,6058093.760600,372,-26.8830
309901.967500,6058016.275700,373,-26.9490
310038.377100,6057938.789000,374,-26.9970
310174.787500,6057861.300700,375,-27.0330
310311.197400,6057783.815700,376,-27.0610
310447.607100,6057706.334000,377,-26.9700
310584.017300,6057628.848900,378,-26.9760
310720.427400,6057551.360700,379,-26.8900
310856.837400,6057473.875700,380,-26.6670
310993.247400,6057396.390700,381,-26.3430
311129.657000,6057318.904000,382,-26.0160
311266.067400,6057241.415700,383,-25.7020
311402.477300,6057163.930700,384,-25.4000
311538.887300,6057086.445700,385,-25.1070
