"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",16/11/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0146"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",16/11/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",16/11/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",49.00,"0.0064"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",16/11/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",974.00,"0.0584"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",16/11/2021 0:00:00,"CHLOROPHYCEAE","Colonial green (cells)",1120.00,"0.1119"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",16/11/2021 0:00:00,"CHLOROPHYCEAE","Didymocystis",97.00,"0.0039"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",16/11/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",1314.00,"0.3942"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",16/11/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",46145.00,"0.2422"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",16/11/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",195.00,"0.0155"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",16/11/2021 0:00:00,"OTHER PHYTOPLANKTON","Raphidophytes",49.00,"0.3407"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",,"TOTAL_ALGAE",,50041.00,"1.2004"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-55807"," 7241906","Morella Basin @ O/L",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
