"time","Air Temperature_average_ºC","Apparent Temperature_average_ºC","Delta T_average_ºC","Dew Point_average_ºC","Rainfall_raw_mm","Relative Humidity_average_%","Soil Temperature_average_ºC","Solar Radiation_average_W/m^2","Voltage_average_V","Wind Direction_average_º","Wind Speed_average_km/h","Wind Speed_maximum_km/h","Wind Speed_minimum_km/h"
2022-02-02 03:15:00,18.6,13.681777,6.28411,7.549639,0,48.6,26.6,587,13.42,169.592289,22.356,34.344,8.316
2022-02-02 03:30:00,18.3,13.310412,6.138415,7.513613,0,49.4,26.8,519,13.53,175.636489,22.68,31.824,15.048
2022-02-02 03:45:00,18.2,13.601329,6.048262,7.598721,0,50,27.1,533,13.53,179.304134,20.772,34.344,11.7
2022-02-02 04:00:00,18.4,13.753569,6.025493,7.899968,0,50.4,27.1,490,13.53,176.962664,21.384,37.692,11.7
2022-02-02 04:15:00,18.3,13.190118,5.923221,8.010739,0,51.1,27.3,486,13.53,179.768035,23.904,35.172,15.048
2022-02-02 04:30:00,17.9,12.735206,5.757151,7.89813,0,52,27.5,436,13.53,177.470506,24.048,35.172,13.356
2022-02-02 04:45:00,18.9,13.59008,6.432293,7.581068,0,47.8,27.5,862,13.53,183.475233,24.408,39.384,11.7
2022-02-02 05:00:00,19.2,13.116368,6.702637,7.324349,0,46.1,27.7,807,13.53,186.696378,28.08,38.52,15.048
2022-02-02 05:15:00,19.4,13.518637,7.22256,6.320043,0,42.5,27.9,910,13.53,186.696378,25.884,39.384,15.048
2022-02-02 05:30:00,19.4,13.542131,7.140343,6.52383,0,43.1,27.9,677,13.53,186.238333,25.992,38.52,13.356
2022-02-02 05:45:00,19.2,12.807268,7.038282,6.510634,0,43.6,28,848,13.53,182.529494,28.728,44.424,15.048
2022-02-02 06:00:00,19.1,12.584967,6.900371,6.717433,0,44.5,28.2,646,13.53,176.125327,29.592,46.944,16.74
2022-02-02 06:15:00,18.9,12.481065,6.642248,7.082545,0,46.2,28.2,683,13.53,176.094301,29.52,41.04,16.74
2022-02-02 06:30:00,18.9,12.993573,6.537043,7.33368,0,47,28.6,645,13.53,179.769898,27.18,41.04,10.836
2022-02-02 06:45:00,18.8,12.66971,6.508641,7.273415,0,47.1,28.6,653,13.53,180.228269,28.26,43.56,16.74
2022-02-02 07:00:00,18.9,13.052211,6.354016,7.764221,0,48.4,28.9,623,13.53,169.226362,27.396,36.864,17.568
2022-02-02 07:15:00,18.6,12.807328,6.15559,7.848747,0,49.6,29,507,13.53,174.722594,27.216,36.864,16.74
2022-02-02 07:30:00,18.1,12.546224,5.833513,7.969391,0,51.6,29.1,449,13.53,178.858801,26.136,36.864,15.048
2022-02-02 07:45:00,18.1,12.462224,5.833513,7.969391,0,51.6,29.3,375,13.53,180.228269,26.568,38.52,14.22
2022-02-02 08:00:00,17.7,12.047666,5.63233,7.937598,0,52.8,29.3,321,13.53,181.141199,26.604,39.384,15.048
2022-02-02 08:15:00,17.6,12.098701,5.558277,7.983595,0,53.3,29.3,317,13.42,175.217468,25.884,40.212,15.876
2022-02-02 08:30:00,17.3,11.970546,5.35114,8.086664,0,54.7,29.6,238,13.09,182.053551,25.128,40.212,14.22
2022-02-02 08:45:00,17.1,12.118511,5.195344,8.193767,0,55.8,29.7,169,12.98,180.684778,23.472,37.692,13.356
2022-02-02 09:00:00,16.9,11.808476,5.136379,8.086181,0,56.1,29.7,111,12.87,181.597476,23.904,32.652,13.356
2022-02-02 09:15:00,16.6,11.930629,4.7738,8.524093,0,58.9,29.7,46,12.87,181.141199,22.284,33.48,13.356
2022-02-02 09:30:00,16.1,11.742332,4.548896,8.425587,0,60.4,29.6,19,12.87,182.509365,20.556,31.824,11.7
2022-02-02 09:45:00,15.8,11.724112,4.235225,8.742222,0,62.9,29.3,6,12.87,184.294783,19.512,30.96,10.836
2022-02-02 10:00:00,15.5,12.265814,3.837635,9.216117,0,66.2,29.3,1,12.87,184.294783,15.804,25.128,10.008
2022-02-02 10:15:00,15.3,11.978703,3.609892,9.446381,0,68.1,29.3,0,12.87,183.393011,16.56,25.956,9.18
2022-02-02 10:30:00,15.3,11.988253,3.632169,9.402591,0,67.9,29.2,0,12.87,181.584854,16.452,24.3,9.18
2022-02-02 10:45:00,15.3,11.984453,3.721286,9.226287,0,67.1,29,0,12.87,184.294783,16.236,25.128,10.836
2022-02-02 11:00:00,15,12.119632,3.510292,9.31184,0,68.8,29,0,12.87,185.23559,14.112,21.78,8.316
2022-02-02 11:15:00,14.9,12.2143,3.30482,9.600663,0,70.6,28.8,0,12.87,183.393011,13.5,20.916,8.316
2022-02-02 11:30:00,14.9,12.302358,3.227699,9.747846,0,71.3,28.6,0,12.76,183.844136,13.248,20.088,6.66
2022-02-02 11:45:00,14.8,12.610274,3.111347,9.859707,0,72.3,28.6,0,12.76,181.584854,11.304,16.74,6.66
2022-02-02 12:00:00,14.7,12.916589,3.03941,9.886937,0,72.9,28.3,0,12.76,181.13218,9.252,13.356,5.796
2022-02-02 12:15:00,14.6,12.567043,2.934981,9.97398,0,73.8,28.2,0,12.76,191.132821,10.656,16.74,5.796
2022-02-02 12:30:00,14.3,12.507136,2.841837,9.825568,0,74.5,28,0,12.76,194.420773,9.216,13.356,5.796
2022-02-02 12:45:00,13.9,12.169125,2.669245,9.716866,0,75.9,27.9,0,12.76,189.797817,8.748,13.356,5.796
2022-02-02 13:00:00,13.8,12.349225,2.567491,9.795993,0,76.8,27.9,0,12.76,185.194429,7.416,11.7,4.968
2022-02-02 13:15:00,13.7,12.331028,2.455415,9.89226,0,77.8,27.5,0,12.76,186.091514,7.128,10.836,4.14
2022-02-02 13:30:00,13.2,12.357391,2.305287,9.635025,0,79,27.5,0,12.76,186.091514,4.068,6.66,1.62
2022-02-02 13:45:00,12.7,11.820226,2.074164,9.52079,0,81,27.3,0,12.76,200.002353,4.104,6.66,1.62
2022-02-02 16:15:00,14.5,15.134356,1.391672,12.49989,0,87.8,26.1,0,12.76,168.953697,0.72,2.448,0
2022-02-02 16:30:00,14.6,14.931041,1.304887,12.736877,0,88.6,25.8,0,12.76,190.663072,2.664,7.488,0
2022-02-02 16:45:00,14.5,14.151983,1.325219,12.603814,0,88.4,25.8,0,12.65,193.872386,5.94,9.18,4.14
2022-02-02 17:00:00,14.3,13.923652,1.31043,12.42398,0,88.5,25.6,0,12.65,182.941465,5.796,8.316,3.312
2022-02-02 17:15:00,14,13.581303,1.304868,12.128334,0,88.5,25.4,0,12.65,187.431408,5.544,10.008,3.312
2022-02-02 17:30:00,14.3,13.739076,1.387629,12.302982,0,87.8,25.4,0,12.65,193.097053,6.552,10.008,3.312
2022-02-02 17:45:00,14.9,14.126218,1.511364,12.718555,0,86.8,25.4,0,12.65,188.3856,8.316,12.528,4.968
2022-02-02 18:00:00,15.2,13.980608,1.630363,12.836164,0,85.8,25.3,0,12.65,179.298454,10.8,20.916,4.968
2022-02-02 18:15:00,15.2,13.53831,1.439538,13.13657,0,87.5,25.1,0,12.65,150.056471,13.572,21.78,5.796
2022-02-02 18:30:00,15.1,14.688752,1.156742,13.470398,0,90,25.1,0,12.65,152.315636,7.704,13.356,3.312
2022-02-02 18:45:00,15,15.35579,0.997993,13.60893,0,91.4,25.1,0,12.65,147.494334,3.996,7.488,1.62
2022-02-02 19:00:00,14.9,14.214785,0.940702,13.593906,0,91.9,25.1,0,12.65,157.818034,9.324,21.78,1.62
2022-02-02 19:15:00,14.4,12.056726,1.002048,12.998609,0,91.3,25,0,12.65,148.645951,16.848,25.128,10.008
2022-02-02 19:30:00,14.4,12.911101,1.101904,12.847001,0,90.4,24.8,0,12.65,137.559002,12.204,20.088,4.968
2022-02-02 19:45:00,14.4,13.752087,1.157323,12.7622,0,89.9,24.8,0,12.65,148.407508,7.74,11.7,4.14
2022-02-02 20:00:00,14.4,13.828851,1.301226,12.539757,0,88.6,24.8,1,12.65,165.579227,6.984,11.7,4.14
2022-02-02 20:15:00,14.7,13.749267,1.484623,12.557037,0,87,24.8,6,12.65,152.92792,8.964,14.22,4.968
2022-02-02 20:30:00,15.1,14.030282,1.560692,12.844523,0,86.4,24.8,14,12.65,155.782659,10.044,15.876,5.796
2022-02-02 20:45:00,15.2,13.68705,1.574275,12.925058,0,86.3,24.8,25,12.54,128.553245,12.456,20.916,5.796
2022-02-02 21:00:00,15,13.73816,1.446536,12.92225,0,87.4,24.7,40,12.65,119.144199,11.16,20.088,4.968
2022-02-02 21:15:00,14.8,13.072883,1.575852,12.514379,0,86.2,24.4,82,12.65,121.981198,12.888,20.088,6.66
2022-02-02 21:30:00,15.1,13.113121,2.197082,11.804932,0,80.7,24.4,99,12.65,124.637541,13.104,21.78,6.66
2022-02-02 21:45:00,15.5,13.595275,2.526762,11.658562,0,77.9,24.4,129,12.65,125.272421,12.456,20.916,5.796
2022-02-02 22:00:00,15.7,13.913716,2.648611,11.656736,0,76.9,24.4,152,12.76,126.278302,11.844,16.74,6.66
2022-02-02 22:15:00,16.1,14.577343,2.747615,11.905417,0,76.2,24.4,149,12.76,129.834759,10.872,16.74,4.14
2022-02-02 22:30:00,16.2,14.772046,2.866711,11.801649,0,75.2,24.4,132,12.76,142.445325,10.224,16.74,4.968
2022-02-02 22:45:00,16.8,14.83734,3.396581,11.487294,0,70.9,24.4,232,12.87,143.82038,12.492,20.916,7.488
2022-02-02 23:00:00,17.3,14.35873,4.206552,10.491428,0,64.3,24.4,414,13.2,137.617413,16.056,26.784,9.18
2022-02-02 23:30:00,18.6,13.143162,6.194083,7.759578,0,49.3,24.4,606,13.42,149.82648,25.38,38.52,15.876
2022-02-02 23:45:00,18.8,13.567435,6.352293,7.642176,0,48.3,24.4,578,13.42,152.102729,24.084,38.52,10.008
2022-02-03 00:15:00,18,13.71238,5.411282,8.792002,0,54.9,24.4,316,13.31,157.109448,20.664,30.96,12.528
2022-02-03 00:30:00,17.7,13.908059,5.059026,9.198587,0,57.5,24.4,293,13.2,141.519802,18.648,27.612,10.008
2022-02-03 00:45:00,17.8,14.085894,5.264957,8.87315,0,55.9,24.4,339,13.31,147.388463,17.82,26.784,9.18
2022-02-03 01:00:00,18.4,13.969689,5.684701,8.669934,0,53.1,24.7,520,13.42,150.454556,21.24,33.48,10.008
2022-02-03 01:15:00,18.7,14.463646,5.990245,8.350929,0,51,24.8,589,13.42,156.014096,19.836,29.304,10.008
2022-02-03 01:30:00,18.8,14.074166,6.106637,8.209826,0,50.2,24.8,654,13.53,163.767649,22.176,33.48,13.356
2022-02-03 01:45:00,18.9,13.880661,6.185218,8.154275,0,49.7,24.8,716,13.64,170.124404,23.616,36,12.528
2022-02-03 02:00:00,19.4,14.303249,6.520447,8.00793,0,47.7,25,1078,13.42,167.696076,23.832,39.384,12.528
2022-02-03 02:15:00,19.9,15.012961,6.881106,7.801942,0,45.6,25.1,1079,13.42,176.987212,22.5,32.652,10.836
2022-02-03 02:30:00,20.1,15.117839,6.885497,8.048393,0,45.8,25.1,1133,13.42,176.438467,23.292,36.864,12.528
2022-02-03 02:45:00,20.2,15.232935,6.777465,8.426561,0,46.7,25.3,1075,13.42,175.565529,23.688,38.52,12.528
2022-02-03 03:00:00,20.3,15.196413,6.875727,8.326816,0,46.1,25.4,1153,13.42,163.188981,24.264,36,11.7
2022-02-03 03:15:00,20.5,15.281673,6.782303,8.795146,0,47,25.7,1103,13.42,175.529179,25.452,39.384,11.7
2022-02-03 03:30:00,20.7,15.569865,6.812962,8.977774,0,47,26,1176,13.42,171.342449,25.236,38.52,12.528
2022-02-03 03:45:00,20.4,14.59443,6.72563,8.798054,0,47.3,26.2,1098,13.42,164.785459,28.476,44.424,16.74
2022-02-03 04:00:00,20.5,14.719734,7.018821,8.250558,0,45.3,26.4,1095,13.42,166.133103,27.648,37.692,14.22
2022-02-03 04:15:00,20.6,14.984894,6.992859,8.43895,0,45.6,26.9,1057,13.42,176.496468,27.036,41.904,11.7
2022-02-03 04:30:00,20.5,14.675422,6.948989,8.412578,0,45.8,27.2,1040,13.42,166.693242,28.08,39.384,15.876
2022-02-03 04:45:00,20.3,14.710901,6.573595,9.016762,0,48.3,27.6,985,13.42,171.869898,27.648,46.08,16.74
2022-02-03 05:00:00,20,14.287492,6.488827,8.833623,0,48.6,27.9,967,13.42,169.592289,28.044,43.56,16.74
2022-02-03 05:15:00,20.1,14.226141,6.422376,9.107406,0,49.2,28.2,935,13.42,167.793493,29.232,43.56,11.7
2022-02-03 05:30:00,20.1,14.368676,6.50345,8.925314,0,48.6,28.6,894,13.42,169.053269,28.26,40.212,17.568
2022-02-03 05:45:00,19.9,14.119975,6.380248,8.953871,0,49.3,28.9,853,13.42,170.045393,28.548,40.212,16.74
2022-02-03 06:00:00,19.9,13.945115,6.233293,9.281617,0,50.4,29.1,765,13.53,169.226362,29.88,51.12,18.396
2022-02-03 06:15:00,19.9,13.840903,6.07389,9.632039,0,51.6,29.4,762,13.53,172.846436,30.888,46.08,15.048
2022-02-03 06:30:00,19.8,14.023349,6.086956,9.481835,0,51.4,29.7,676,13.53,170.575298,29.232,44.424,17.568
2022-02-03 06:45:00,19.7,13.766778,6.060347,9.418461,0,51.5,29.9,643,13.53,174.266625,29.952,46.08,16.74
2022-02-03 07:00:00,19.2,12.865077,5.825316,9.327111,0,52.8,30.1,585,13.53,177.490635,31.896,43.56,20.916
2022-02-03 07:15:00,19,12.681398,5.735592,9.281967,0,53.3,30.3,527,13.53,173.356926,31.752,45.252,19.26
2022-02-03 07:30:00,18.8,12.457354,5.469693,9.617729,0,55.2,30.5,470,13.53,171.934859,32.328,44.424,20.088
2022-02-03 07:45:00,18.7,12.77471,5.344724,9.765827,0,56.1,30.5,415,13.53,176.094301,30.384,45.252,16.74
2022-02-03 08:00:00,18.3,11.8204,5.150006,9.708065,0,57.3,30.7,359,13.53,173.303622,33.156,45.252,20.916
2022-02-03 08:15:00,18.1,12.248021,4.980731,9.830184,0,58.5,30.9,303,13.42,169.674742,30.096,45.252,17.568
2022-02-03 08:30:00,17.8,12.092425,4.742999,9.9765,0,60.2,30.9,243,13.09,178.858801,29.556,44.424,16.74
2022-02-03 08:45:00,17.5,11.711029,4.545445,10.037686,0,61.6,30.9,173,12.98,171.098284,30.06,43.56,18.396
2022-02-03 09:00:00,17.1,11.774075,4.165733,10.348313,0,64.5,30.9,102,12.87,173.356926,28.116,40.212,15.876
2022-02-03 09:15:00,16.9,11.678108,3.938478,10.571411,0,66.3,30.8,43,12.87,177.490635,27.9,38.52,16.74
2022-02-03 09:30:00,16.5,11.375436,3.802726,10.392758,0,67.2,30.5,19,12.87,168.779313,27.144,42.732,15.876
2022-02-03 09:45:00,16.2,11.191063,3.756728,10.15119,0,67.4,30.5,7,12.87,170.124404,26.208,39.384,16.74
2022-02-03 10:00:00,16.1,10.586805,3.88585,9.787282,0,66.2,30.5,1,12.87,171.998797,28.296,38.52,15.876
2022-02-03 10:15:00,16.1,10.933262,3.680725,10.188482,0,68,30.2,0,12.87,170.649656,27.072,37.692,15.876
2022-02-03 10:30:00,16,11.293081,3.548345,10.3334,0,69.1,30.1,0,12.87,169.674742,24.912,35.172,14.22
2022-02-03 10:45:00,16,11.292991,3.468877,10.484637,0,69.8,30,0,12.87,168.779313,25.128,36.864,15.876
2022-02-03 11:00:00,15.9,11.195106,3.394053,10.517322,0,70.4,29.7,0,12.87,167.347443,25.164,36,15.876
2022-02-03 11:15:00,15.9,11.639953,3.360096,10.581197,0,70.7,29.6,0,12.87,168.779313,22.968,39.384,14.22
2022-02-03 11:30:00,15.9,11.450596,3.280867,10.729316,0,71.4,29.3,0,12.76,166.902947,24.156,36,14.22
2022-02-03 11:45:00,15.8,11.553937,3.195434,10.78,0,72.1,29.3,0,12.76,162.142319,23.184,36,14.22
2022-02-03 12:00:00,15.8,11.60776,3.172858,10.821693,0,72.3,29,0,12.76,158.409081,22.968,36.864,13.356
2022-02-03 12:15:00,15.7,11.840029,3.121673,10.80852,0,72.7,29,0,12.76,157.818034,21.24,35.172,11.7
2022-02-03 12:30:00,15.7,11.790143,3.042859,10.952839,0,73.4,28.6,0,12.76,156.801409,21.708,31.824,11.7
2022-02-03 12:45:00,15.6,11.723348,2.947179,11.019808,0,74.2,28.6,0,12.76,152.92792,21.636,32.652,13.356
2022-02-03 13:00:00,15.5,11.774116,2.90797,10.984121,0,74.5,28.3,0,12.76,152.315636,20.808,32.652,12.528
2022-02-03 13:15:00,15.5,11.641116,2.90797,10.984121,0,74.5,28.2,0,12.76,153.33318,21.492,33.48,14.22
2022-02-03 13:30:00,15.5,11.664518,2.930378,10.943608,0,74.3,28.1,0,12.76,154.350789,21.312,33.48,13.356
2022-02-03 13:45:00,15.4,11.710769,2.913634,10.867353,0,74.4,27.9,0,12.76,144.727579,20.448,33.48,11.7
2022-02-03 17:00:00,14.5,10.602743,3.485123,8.81206,0,68.7,26.1,0,12.76,135,18.684,28.476,10.836
2022-02-03 17:15:00,14.4,10.681326,3.38015,8.909268,0,69.6,26.1,0,12.65,134.678117,17.892,26.784,10.836
2022-02-03 17:30:00,14.3,10.873521,3.243194,9.06702,0,70.8,25.8,0,12.65,131.802442,16.596,25.956,10.008
2022-02-03 17:45:00,14.1,11.076458,3.165333,9.000223,0,71.4,25.8,0,12.65,132.105487,14.436,24.3,7.488
2022-02-03 18:00:00,14,10.736766,3.169663,8.88337,0,71.3,25.5,0,12.65,133.390991,15.516,25.128,9.18
2022-02-03 18:15:00,13.9,10.909742,3.013077,9.075686,0,72.7,25.4,0,12.65,133.71986,14.364,20.916,7.488
2022-02-03 18:30:00,13.8,10.737743,2.974939,9.040515,0,73,25.4,0,12.65,135,14.688,22.608,9.18
2022-02-03 18:45:00,13.8,10.594349,2.996343,8.999799,0,72.8,25.2,0,12.65,137.252044,15.372,22.608,9.18
2022-02-03 19:00:00,13.8,10.566349,2.996343,8.999799,0,72.8,25.1,0,12.65,135.321883,15.516,22.608,8.316
2022-02-03 19:15:00,13.8,10.391561,3.039142,8.918071,0,72.4,25.1,0,12.65,133.71986,16.308,24.3,9.18
2022-02-03 19:30:00,13.8,10.373001,3.178143,8.649675,0,71.1,25,0,12.65,127.554675,16.056,24.3,8.316
2022-02-03 19:45:00,14.2,10.715689,3.474191,8.503623,0,68.6,24.8,0,12.65,123.626757,16.164,28.476,10.008
2022-02-03 20:00:00,14.1,10.476685,3.44539,8.451003,0,68.8,24.8,5,12.65,124.637541,16.812,28.476,8.316
2022-02-03 20:15:00,13.7,10.635232,3.097015,8.698587,0,71.8,24.8,17,12.65,123.626757,14.256,23.436,6.66
2022-02-03 20:30:00,13.9,10.883743,3.152496,8.808072,0,71.4,24.5,35,12.65,122.995224,14.148,21.78,7.488
2022-02-03 20:45:00,14.1,10.765973,3.32695,8.685563,0,69.9,24.4,73,12.65,130.477546,15.624,25.956,7.488
2022-02-03 21:00:00,14.4,10.679868,3.608151,8.455808,0,67.5,24.4,139,12.65,128.19574,17.316,27.612,9.18
2022-02-03 21:15:00,14.8,11.008006,3.803351,8.504948,0,66,24.4,207,12.65,125.643292,17.748,29.304,10.836
2022-02-03 21:30:00,15,10.945771,3.97424,8.378328,0,64.6,24.1,265,12.65,126.915479,18.936,30.96,10.008
2022-02-03 21:45:00,15.2,11.019858,4.069197,8.407186,0,63.9,24.1,315,12.65,123.881265,19.62,27.612,11.7
2022-02-03 22:00:00,15.4,11.408878,4.2323,8.293153,0,62.6,24.1,367,12.65,123.881265,18.504,30.96,7.488
2022-02-03 22:15:00,15.8,12.016711,4.439395,8.313012,0,61.1,24.1,422,12.76,121.440548,17.46,27.612,7.488
2022-02-03 22:30:00,16.1,12.737129,4.640704,8.228793,0,59.6,24,478,12.87,112.278502,15.192,26.784,4.968
2022-02-03 23:00:00,17.2,13.897,5.290983,8.100911,0,55.1,23.8,603,13.31,108.880244,14.724,25.128,6.66
2022-02-03 23:15:00,17.4,14.143915,5.545097,7.770473,0,53.2,23.8,670,13.31,112.020597,14.076,24.3,6.66
2022-02-03 23:30:00,18.2,15.253687,6.086175,7.510443,0,49.7,23.8,735,13.42,116.039417,12.168,21.78,4.14
2022-02-03 23:45:00,18.6,15.095501,6.348603,7.398041,0,48.1,23.8,792,13.42,126.823803,14.904,23.436,4.14
2022-02-04 00:00:00,18.9,15.33763,6.602741,7.177167,0,46.5,23.8,843,13.53,133.036342,14.94,25.128,6.66
2022-02-04 00:15:00,19.6,16.072177,6.955484,7.236881,0,44.7,23.8,889,13.53,123.756459,14.832,28.476,6.66
2022-02-04 00:30:00,20,16.587881,7.229247,7.100221,0,43.2,24,931,13.64,123.754517,14.076,21.78,6.66
2022-02-04 00:45:00,20.5,17.19198,7.528867,7.035048,0,41.7,24.1,968,13.86,128.250825,13.464,22.608,4.968
2022-02-04 01:00:00,20.8,17.494852,7.713408,6.986154,0,40.8,24.1,1004,13.42,131.969523,13.392,22.608,5.796
2022-02-04 01:15:00,21.1,17.742077,7.961306,6.782587,0,39.5,24.4,1035,13.31,134.01224,13.428,23.436,4.14
2022-02-04 01:30:00,21.3,17.890145,8.089693,6.738226,0,38.9,24.6,1062,13.31,135,13.644,24.3,4.14
2022-02-04 01:45:00,21.7,18.959322,8.367351,6.599567,0,37.6,24.8,1082,13.31,136.35586,10.044,20.088,1.62
2022-02-04 02:00:00,22.1,18.885487,8.70126,6.322001,0,36,25.1,1100,13.31,139.792034,12.168,20.916,3.312
2022-02-04 02:15:00,22.5,19.003342,8.980858,6.182953,0,34.8,25.3,1113,13.31,135,13.464,25.128,4.968
2022-02-04 02:30:00,22.9,19.48158,9.268785,6.025759,0,33.6,25.6,1123,13.42,136.02303,12.888,26.784,4.14
2022-02-04 02:45:00,23.4,20.390314,9.483806,6.202545,0,33,26,1129,13.42,134.30554,10.98,24.3,3.312
2022-02-04 03:00:00,23.3,20.194303,9.513236,5.982674,0,32.7,26.2,1130,13.42,132.585343,11.232,22.608,1.62
2022-02-04 03:15:00,23.9,20.850098,9.703264,6.373135,0,32.4,26.6,1127,13.42,140.538638,11.376,23.436,1.62
2022-02-04 03:30:00,24,20.704662,9.58399,6.815617,0,33.2,27,1117,13.42,154.630702,13.14,25.956,3.312
2022-02-04 03:45:00,24,20.754301,8.978312,8.285764,0,36.7,27.5,1102,13.42,159.824555,14.652,25.128,4.14
2022-02-04 04:00:00,23.9,20.201584,8.393936,9.510327,0,40.1,27.9,1082,13.42,185.496893,18.576,28.476,8.316
2022-02-04 04:15:00,23.7,19.942736,8.259765,9.552445,0,40.7,28.2,1058,13.42,172.729931,18.936,30.96,10.008
2022-02-04 04:30:00,23.7,19.696167,8.099511,9.914718,0,41.7,28.6,1029,13.42,168.413723,20.7,30.132,7.488
2022-02-04 04:45:00,23.7,19.466096,8.051723,10.021905,0,42,29,996,13.42,172.390163,22.032,34.344,12.528
2022-02-04 05:00:00,23.3,18.190851,7.454464,10.828328,0,45.4,29.3,959,13.42,175.636489,27.684,36,16.74
2022-02-04 05:15:00,22.9,17.964126,7.135316,11.01791,0,47.1,29.7,921,13.42,188.657551,27.072,38.52,16.74
2022-02-04 05:30:00,22.3,16.845534,6.825174,10.941767,0,48.6,30.1,881,13.42,189.044667,29.628,41.904,18.396
2022-02-04 05:45:00,22,16.505514,6.58112,11.094594,0,50,30.5,841,13.42,182.529494,30.06,41.904,17.568
2022-02-04 06:00:00,22,16.587421,6.481655,11.304507,0,50.7,30.8,795,13.42,175.636489,29.952,41.904,16.74
2022-02-04 06:15:00,21.5,15.824372,6.052249,11.59921,0,53.3,31,738,13.42,171.027373,31.752,44.424,20.088
2022-02-04 06:30:00,21.2,15.670579,5.823585,11.71367,0,54.7,31.3,662,13.42,169.592289,31.176,42.732,19.26
2022-02-04 06:45:00,21,15.465767,5.624384,11.883809,0,56,31.8,601,13.42,166.352762,31.464,43.56,19.26
2022-02-04 07:00:00,21,15.618693,5.557342,12.018813,0,56.5,31.8,568,13.53,166.902947,30.888,43.56,21.78
2022-02-04 07:15:00,20.9,15.768512,5.240067,12.532831,0,58.8,32.2,527,13.53,164.463628,30.42,47.772,18.396
2022-02-04 07:30:00,20.6,15.458926,5.011868,12.635598,0,60.3,32.2,425,13.53,160.699186,30.636,42.732,18.396
2022-02-04 07:45:00,20.3,14.700309,4.865285,12.579354,0,61.2,32.2,405,13.53,163.1482,32.904,46.08,20.916
2022-02-04 08:00:00,20,14.949143,4.453084,13.027558,0,64.2,32.2,320,13.53,163.1482,30.816,42.732,19.26
2022-02-04 08:15:00,19.4,14.628879,4.03893,13.134368,0,67.1,32.2,198,13.09,168.779313,29.556,40.212,15.048
2022-02-04 08:30:00,19,14.784441,3.700534,13.313523,0,69.6,32.2,118,12.98,174.312009,27,37.692,17.568
2022-02-04 08:45:00,18.7,14.448606,3.49708,13.353391,0,71.1,32.2,84,12.98,172.510047,27.252,39.384,15.048
2022-02-04 09:00:00,18.6,14.41589,3.332989,13.535748,0,72.4,32.2,71,12.87,172.450578,27.216,41.04,15.876
2022-02-04 09:15:00,18.4,14.460071,3.200246,13.554206,0,73.4,32.2,40,12.87,171.998797,25.992,39.384,15.876
2022-02-04 09:30:00,18.2,14.509613,3.008876,13.672579,0,74.9,32.2,19,12.87,175.217468,24.912,35.172,15.876
2022-02-04 09:45:00,18,14.970071,2.807462,13.80474,0,76.5,32.2,4,12.87,175.705217,21.744,35.172,12.528
2022-02-04 10:00:00,17.9,15.004286,2.743111,13.808278,0,77,31.8,1,12.87,178.86782,21.06,30.96,13.356
2022-02-04 10:15:00,17.8,14.848096,2.631646,13.890448,0,77.9,31.8,0,12.87,176.580017,21.492,32.652,12.528
2022-02-04 10:30:00,17.8,14.482936,2.58425,13.969446,0,78.3,31.5,0,12.87,176.155864,23.508,36.864,15.876
2022-02-04 10:45:00,17.9,14.847314,2.600578,14.0468,0,78.2,31.3,0,12.87,173.860318,22.284,31.824,14.22
2022-02-04 11:00:00,17.9,14.567561,2.612454,14.027046,0,78.1,31,0,12.87,171.998797,23.688,34.344,15.048
2022-02-04 11:15:00,18,14.730225,2.700293,13.985095,0,77.4,30.9,0,12.87,170.124404,23.292,32.652,15.048
2022-02-04 11:30:00,18,15.071584,2.605056,14.143869,0,78.2,30.6,0,12.87,167.446633,21.816,35.172,12.528
2022-02-04 11:45:00,18,15.120994,2.628863,14.10431,0,78,30.5,0,12.87,164.585395,21.492,31.824,11.7
2022-02-04 12:00:00,18.1,15.472336,2.70499,14.082043,0,77.4,30.2,0,12.76,163.58472,20.16,31.824,12.528
2022-02-04 12:15:00,18.2,15.5793,2.877189,13.897205,0,76,30.1,0,12.76,159.417466,19.8,28.476,12.528
2022-02-04 12:30:00,18.4,15.908745,3.079842,13.762488,0,74.4,29.9,0,12.76,153.74134,18.9,26.784,10.836
2022-02-04 12:45:00,18.5,16.384279,3.085382,13.858972,0,74.4,29.7,0,12.76,150.679524,17.136,25.128,10.008
2022-02-04 13:00:00,18.5,16.503324,3.03713,13.941658,0,74.8,29.6,0,12.76,145.994777,16.668,25.128,10.008
2022-02-04 13:15:00,18.6,16.50922,3.260326,13.662721,0,73,29.3,0,12.76,144.356708,16.668,27.612,10.836
2022-02-04 13:30:00,18.8,16.369767,3.71103,13.078003,0,69.4,29.3,0,12.76,141.446755,17.424,25.128,10.836
2022-02-04 13:45:00,18.9,16.435524,3.865136,12.906503,0,68.2,29,0,12.76,136.91981,17.316,25.956,10.008
2022-02-04 17:00:00,16.7,14.516681,3.008752,12.081125,0,74.2,27.4,0,12.76,128.19574,14.544,25.128,6.66
2022-02-04 17:15:00,16.4,14.145872,2.842947,12.055424,0,75.5,27.1,0,12.76,128.553245,14.868,23.436,8.316
2022-02-04 17:30:00,16,13.879048,2.640409,11.986885,0,77.1,27.1,0,12.76,129.834759,14.076,25.128,7.488
