"time","Air Temperature_average_ºC","Apparent Temperature_average_ºC","Delta T_average_ºC","Dew Point_average_ºC","Rainfall_raw_mm","Relative Humidity_average_%RH","Soil Temperature_average_ºC","Solar Radiation_average_W/m^2","Voltage_average_V","Wind Direction_average_º","Wind Speed_average_km/h","Wind Speed_maximum_km/h","Wind Speed_minimum_km/h"
2021-01-01 07:00:00,21.4,18.618661,4.324915,14.806297,0,66.1,32.6,363,13.2,205.84761,22.248,30.132,14.22
2021-01-01 07:15:00,20.5,18.143758,3.843234,14.681932,0,69.3,32.8,225,12.98,212.224533,19.836,27.612,10.836
2021-01-01 07:30:00,20.3,17.857346,3.588599,14.910362,0,71.2,33,305,12.98,198.29099,20.7,25.956,12.528
2021-01-01 07:45:00,20.4,17.671533,3.671129,14.874751,0,70.6,33,285,12.98,205.433684,22.104,30.132,12.528
2021-01-01 08:00:00,19.8,16.841949,3.319224,14.839035,0,73.1,33,157,12.87,205.044282,23.22,30.96,16.74
2021-01-01 08:15:00,19.5,16.567347,3.066703,14.948557,0,75,33,145,12.87,216.549301,23.292,32.652,14.22
2021-01-01 08:30:00,19,15.584545,2.856932,14.772806,0,76.5,33,165,12.87,223.08019,25.452,36.864,15.876
2021-01-01 08:45:00,19,15.473245,2.820371,14.833586,0,76.8,33,193,12.87,216.643433,26.136,38.52,17.568
2021-01-01 09:00:00,19.1,16.025161,2.947414,14.726858,0,75.8,33,150,12.87,219.544478,23.616,32.652,14.22
2021-01-01 09:15:00,18.6,16.155526,2.535411,14.884322,0,79,33,60,12.76,212.366638,20.664,30.132,12.528
2021-01-01 09:30:00,18.2,16.328021,2.147851,15.093278,0,82.1,33,32,12.76,211.741128,18.108,28.476,10.836
2021-01-01 09:45:00,17.9,16.359691,1.947542,15.100439,0,83.7,32.8,11,12.76,209.716698,16.416,25.956,10.008
2021-01-01 10:00:00,17.7,16.357739,1.787734,15.144459,0,85,32.6,1,12.76,206.058022,15.48,25.956,9.18
2021-01-01 10:15:00,17.6,16.435429,1.666973,15.228512,0,86,32.5,0,12.76,205.453632,14.724,23.436,7.488
2021-01-01 10:30:00,17.5,16.521976,1.617378,15.202588,0,86.4,32.2,0,12.76,206.058022,13.716,20.916,7.488
2021-01-01 10:45:00,17.4,16.482845,1.579732,15.158308,0,86.7,32.2,0,12.76,217.637407,13.32,21.78,6.66
2021-01-01 11:00:00,17.4,16.376017,1.532679,15.230006,0,87.1,32.2,0,12.76,217.005135,14.004,22.608,7.488
2021-01-01 11:15:00,17.3,16.665174,1.483523,15.20302,0,87.5,31.8,0,12.76,206.66682,11.952,20.916,4.14
2021-01-01 11:30:00,17.3,17.257684,1.424802,15.291812,0,88,31.8,0,12.65,201.005104,9.072,16.74,4.968
2021-01-01 11:45:00,17.2,17.225045,1.387659,15.24637,0,88.3,31.5,0,12.65,196.720873,8.64,15.048,4.968
2021-01-01 12:00:00,17.1,17.19294,1.362355,15.183098,0,88.5,31.3,0,12.65,196.287363,8.172,12.528,4.14
2021-01-01 12:15:00,17.1,16.73036,1.350653,15.200689,0,88.6,30.9,0,12.65,211.354049,10.584,16.74,4.968
2021-01-01 12:30:00,17.1,16.672621,1.315542,15.253355,0,88.9,30.9,0,12.65,189.500241,10.98,15.876,5.796
2021-01-01 12:45:00,17,16.877771,1.278737,15.207239,0,89.2,30.6,0,12.65,171.799854,9.324,15.876,4.14
2021-01-01 13:00:00,17.1,17.748302,1.268718,15.323334,0,89.3,30.5,0,12.65,207.081215,5.58,10.008,2.448
2021-01-01 13:15:00,16.9,17.740218,1.230402,15.178279,0,89.6,30.4,0,12.65,150.855801,4.32,8.316,1.62
2021-01-01 13:30:00,16.8,18.141944,1.205527,15.114303,0,89.8,30.1,0,12.65,130.869144,1.62,4.968,0
2021-01-01 13:45:00,16.4,17.145114,1.199339,14.71947,0,89.8,30.1,0,12.65,270.290839,3.96,10.008,0
2021-01-01 14:00:00,15.9,16.081959,1.134438,14.311788,0,90.3,29.8,0,12.65,282.553367,6.12,10.836,2.448
2021-01-01 14:15:00,16.1,16.9811,1.05689,14.629043,0,91,29.7,0,12.76,244.025606,3.096,7.488,0
2021-01-01 14:30:00,16.1,16.433151,1.033906,14.663095,0,91.2,29.5,0,12.65,253.694904,5.976,10.836,0
2021-01-01 14:45:00,16,16.457203,1.009742,14.59816,0,91.4,29.3,0,12.65,291.759,5.22,8.316,2.448
2021-01-01 15:00:00,16.1,16.303252,0.987924,14.731001,0,91.6,29.3,0,12.65,279.424702,6.768,12.528,3.312
2021-01-01 15:15:00,16.2,16.566397,1.012092,14.796001,0,91.4,29,0,12.65,277.489953,6.048,10.836,0.792
2021-01-01 15:30:00,16.3,16.771789,1.013267,14.894921,0,91.4,29,0,12.65,260.124404,5.688,10.008,1.62
2021-01-01 15:45:00,16.6,16.780936,1.028403,15.174628,0,91.3,28.9,0,12.65,257.005383,7.704,11.7,4.14
2021-01-01 16:00:00,16.5,16.371167,1.015617,15.09276,0,91.4,28.6,0,12.65,252.418027,9.144,13.356,4.968
2021-01-01 16:15:00,16.2,16.673716,0.954484,14.880746,0,91.9,28.6,0,12.65,240.283302,5.652,10.836,1.62
2021-01-01 16:30:00,15.8,16.128989,0.904501,14.552099,0,92.3,28.5,0,12.65,251.422525,5.796,8.316,3.312
2021-01-01 16:45:00,15.4,16.358652,0.877928,14.189392,0,92.5,28.2,0,12.65,243.93316,1.908,5.796,0
2021-01-01 17:00:00,15.1,15.979659,0.830019,13.958747,0,92.9,28.2,0,12.65,239.342226,1.908,4.14,0
2021-01-01 17:15:00,14.7,15.235801,0.77068,13.644856,0,93.4,28.1,0,12.65,225.64015,3.132,5.796,0.792
2021-01-01 17:30:00,14.7,15.333343,0.714631,13.727051,0,93.9,27.9,0,12.65,212.505666,2.772,5.796,0
2021-01-01 17:45:00,14.4,14.539615,0.645895,13.52721,0,94.5,27.9,0,12.65,181.597476,4.968,7.488,2.448
2021-01-01 18:00:00,14.3,14.725466,0.623146,13.460373,0,94.7,27.8,0,12.65,182.053551,3.384,7.488,0
2021-01-01 18:15:00,15.2,15.481313,0.570304,14.43602,0,95.2,27.5,0,12.54,203.198591,5.832,8.316,3.312
2021-01-01 18:30:00,15.3,15.372444,0.58199,14.519143,0,95.1,27.5,0,12.54,208.085821,7.056,11.7,4.968
2021-01-01 18:45:00,15.5,15.62747,0.571262,14.734247,0,95.2,27.3,0,12.54,206.867135,7.164,10.836,4.968
2021-01-01 19:00:00,16,16.629725,0.584382,15.214913,0,95.1,27.1,0,12.54,184.328875,5.472,9.18,2.448
2021-01-01 19:15:00,16.2,16.694633,0.608192,15.380859,0,94.9,27.1,0,12.54,186.238333,6.48,10.836,3.312
2021-01-01 19:30:00,16.2,16.509377,0.65443,15.314987,0,94.5,26.9,1,12.54,193.872386,7.308,10.836,4.14
2021-01-01 19:45:00,16.2,16.388994,0.723749,15.215719,0,93.9,26.8,5,12.54,198.29099,7.74,12.528,4.968
2021-01-01 20:00:00,16.4,16.333644,0.829262,15.264019,0,93,26.7,10,12.54,199.151109,9.144,13.356,4.968
2021-01-01 20:15:00,16.6,16.467476,0.947109,15.293635,0,92,26.4,17,12.54,205.044282,9.54,15.048,5.796
2021-01-01 20:30:00,16.7,16.137527,1.099379,15.170809,0,90.7,26.4,36,12.54,193.647238,11.52,17.568,6.66
2021-01-01 20:45:00,17,16.201252,1.325463,15.137244,0,88.8,26.4,49,12.54,195.851928,12.672,19.26,6.66
2021-01-01 21:00:00,17.1,15.815056,1.526105,14.93498,0,87.1,26.4,55,12.54,206.66682,14.796,20.916,9.18
2021-01-01 21:15:00,17.4,16.413156,1.767857,14.868573,0,85.1,26.2,107,12.65,210.338452,13.14,18.396,6.66
2021-01-01 21:30:00,17.7,16.601716,2.000591,14.811619,0,83.2,26.1,76,12.65,211.981198,13.608,19.26,7.488
2021-01-01 21:45:00,17.6,15.979142,2.06821,14.601551,0,82.6,26.1,158,12.65,214.637541,15.912,23.436,8.316
2021-01-01 22:00:00,18,16.87966,2.319441,14.611759,0,80.6,26.1,162,12.65,224.023462,13.356,19.26,7.488
2021-01-01 22:15:00,18.2,16.920317,2.578142,14.397264,0,78.5,26.1,234,12.76,216.823803,13.788,19.26,8.316
2021-01-01 22:30:00,18.6,17.406873,2.897536,14.284131,0,76,26.1,303,12.87,202.530979,13.14,20.088,7.488
2021-01-01 22:45:00,18.8,17.279955,3.102004,14.148417,0,74.4,26.1,315,12.98,206.048887,14.58,20.916,8.316
2021-01-01 23:00:00,19,17.336643,3.113086,14.341373,0,74.4,26.1,335,12.98,216.549301,15.66,22.608,9.18
2021-01-01 23:15:00,19.2,17.623766,3.173239,14.45081,0,74,26.1,346,13.09,213.881265,15.408,23.436,9.18
2021-01-01 23:30:00,19,17.37071,3.161927,14.257983,0,74,26.1,327,13.09,208.701204,15.336,22.608,10.008
2021-01-01 23:45:00,19,17.291376,3.284111,14.04776,0,73,26.1,344,13.09,210.004921,15.372,23.436,9.18
2021-01-02 00:00:00,19.2,17.40061,3.406604,14.048606,0,72.1,26.1,429,13.09,196.677062,15.84,23.436,6.66
2021-01-02 00:15:00,19.6,18.111366,3.530811,14.260379,0,71.3,26.1,379,13.09,206.462186,14.616,22.608,8.316
2021-01-02 00:30:00,19,17.549442,3.333018,13.962961,0,72.6,26.1,326,13.09,208.964018,13.896,20.916,6.66
2021-01-02 00:45:00,19,17.680342,3.443135,13.770649,0,71.7,26.1,304,13.09,197.537438,12.888,20.088,4.968
2021-01-02 01:00:00,19.6,18.533792,3.642724,14.064088,0,70.4,26.1,595,13.2,211.285188,12.096,20.088,4.14
2021-01-02 01:15:00,20.2,19.07904,3.948666,14.170209,0,68.3,26.4,643,13.31,208.398753,12.564,22.608,4.14
2021-01-02 01:30:00,20.4,19.167201,4.205846,13.925265,0,66.4,26.4,689,13.31,206.460306,12.708,20.916,4.14
2021-01-02 01:45:00,21,19.792035,4.605331,13.854583,0,63.7,26.4,944,13.42,227.033316,12.456,21.78,4.968
2021-01-02 02:00:00,21.8,20.342593,5.145776,13.738492,0,60.2,26.4,1113,13.53,239.356776,13.536,23.436,3.312
2021-01-02 02:15:00,22.3,21.001624,5.512066,13.607744,0,57.9,26.7,1136,13.53,239.908258,12.492,26.784,4.14
2021-01-02 02:30:00,22.6,21.141481,5.754144,13.48431,0,56.4,26.8,1144,13.64,237.308016,13.104,22.608,5.796
2021-01-02 02:45:00,23.1,21.504392,6.111096,13.36652,0,54.3,27.1,1147,13.75,244.420821,13.608,24.3,1.62
2021-01-02 03:00:00,23.2,20.782953,6.325505,13.058542,0,52.9,27.2,1145,13.86,243.970408,17.316,27.612,4.968
2021-01-02 03:15:00,23,20.712297,6.256645,12.960019,0,53.2,27.5,1139,13.31,231.009006,16.488,25.956,4.968
2021-01-02 03:30:00,22.8,20.110535,6.088511,13.059802,0,54.2,27.9,1129,13.31,240.991528,18.72,34.344,8.316
2021-01-02 03:45:00,22.6,20.05817,5.936773,13.126367,0,55.1,28.1,1112,13.31,230.408332,18.072,30.132,10.008
2021-01-02 04:00:00,22.7,20.183879,6.218522,12.682216,0,53.2,28.4,1097,13.31,241.667763,17.208,27.612,7.488
2021-01-02 04:15:00,22.6,19.370405,6.391457,12.212542,0,51.9,28.8,1075,13.31,231.960963,20.124,30.96,10.836
2021-01-02 04:30:00,22.8,19.119527,6.302876,12.630555,0,52.7,29.1,1047,13.31,237.528808,23.112,32.652,13.356
2021-01-02 04:45:00,22.3,19.107177,6.069101,12.51103,0,53.9,29.4,1018,13.31,228.308214,20.412,34.344,10.836
2021-01-02 05:00:00,22.2,18.640212,6.12686,12.276282,0,53.4,29.8,985,13.31,222.722391,21.924,36,11.7
2021-01-02 05:15:00,22.3,18.313344,5.984873,12.680013,0,54.5,30.1,950,13.31,225.33703,24.768,39.384,14.22
2021-01-02 05:30:00,21.9,18.298831,5.605275,12.966504,0,56.9,30.5,916,13.31,226.963658,23.256,31.824,14.22
2021-01-02 05:45:00,21.7,18.110634,5.44665,13.046358,0,57.9,30.9,871,13.31,229.272781,23.328,34.344,10.836
2021-01-02 06:00:00,21.5,18.286436,5.276597,13.147409,0,59,31.1,816,13.31,225.976538,21.564,32.652,10.836
2021-01-02 06:15:00,21.2,17.310461,5.218425,12.917816,0,59.2,31.5,749,13.42,220.775597,24.66,36.864,14.22
2021-01-02 06:30:00,21.1,17.014148,5.115051,13.003866,0,59.9,31.8,667,13.42,236.118735,25.812,39.384,17.568
2021-01-02 06:45:00,20.9,16.592053,5.187141,12.636312,0,59.2,32.1,668,13.42,232.808992,26.352,36,14.22
2021-01-02 07:00:00,20.9,16.610406,5.055146,12.892345,0,60.2,32.2,620,13.42,231.519802,26.676,36.864,15.876
2021-01-02 07:15:00,20.5,16.569376,4.793853,12.941755,0,61.9,32.3,575,13.42,232.529927,24.912,36,15.048
2021-01-02 07:30:00,20.4,16.776202,4.668129,13.068375,0,62.8,32.6,498,13.42,231.80426,23.544,33.48,13.356
2021-01-02 07:45:00,20,15.991482,4.593189,12.763129,0,63.1,32.6,361,13.31,235.994777,25.02,35.172,14.22
2021-01-02 08:00:00,19.4,15.456061,4.213425,12.81156,0,65.7,32.6,268,13.2,234.356708,24.768,33.48,15.876
2021-01-02 08:15:00,18.9,14.850132,4.086258,12.49787,0,66.4,32.9,208,12.98,233.356567,24.804,33.48,15.876
2021-01-02 08:30:00,19.2,15.153874,4.197027,12.621469,0,65.7,33,275,12.98,232.165309,24.984,32.652,15.876
2021-01-02 08:45:00,18.8,14.883036,3.943432,12.653371,0,67.5,33,197,12.98,237.388463,24.372,36.864,11.7
2021-01-02 09:00:00,18.5,14.864645,3.774847,12.636069,0,68.7,32.9,109,12.98,227.587879,22.896,35.172,13.356
2021-01-02 09:15:00,18.3,15.045117,3.663835,12.621572,0,69.5,32.6,65,12.87,230.165241,20.916,30.132,12.528
2021-01-02 09:30:00,18,15.643892,3.32013,12.916379,0,72.2,32.6,39,12.87,226.28014,16.776,27.612,10.008
2021-01-02 09:45:00,17.7,14.898924,3.183124,12.838137,0,73.2,32.6,12,12.87,227.559002,18.936,29.304,12.528
2021-01-02 10:00:00,17.7,14.927256,3.194967,12.817232,0,73.1,32.3,4,12.87,227.252044,18.756,28.476,10.836
2021-01-02 10:15:00,17.5,15.130256,3.041755,12.873494,0,74.3,32.2,0,12.87,226.91981,16.776,28.476,9.18
2021-01-02 10:30:00,17.1,14.936145,2.856216,12.772585,0,75.7,32.2,0,12.87,224.678117,15.552,23.436,10.836
2021-01-02 10:45:00,17.2,15.071805,2.814636,12.94993,0,76.1,32.1,0,12.87,225,15.66,22.608,10.836
2021-01-02 11:00:00,16.9,15.017758,2.718238,12.799556,0,76.8,31.8,0,12.87,226.91981,14.148,22.608,9.18
2021-01-02 11:15:00,16.9,15.190116,2.671826,12.879004,0,77.2,31.8,0,12.87,222.440998,13.392,22.608,7.488
2021-01-02 11:30:00,17.4,15.888047,3.024437,12.797574,0,74.4,31.4,0,12.76,223.08019,12.24,19.26,5.796
2021-01-02 11:45:00,17.6,16.193838,2.657911,13.637,0,77.6,31.2,0,12.76,225.321883,13.104,19.26,8.316
2021-01-02 12:00:00,17.6,16.093699,2.811271,13.37727,0,76.3,30.9,0,12.76,226.91981,13.176,20.916,8.316
2021-01-02 12:15:00,17.4,15.497729,3.247761,12.402672,0,72.5,30.9,0,12.76,233.989249,13.608,21.78,6.66
2021-01-02 12:30:00,17.6,16.233908,3.259947,12.59507,0,72.5,30.5,0,12.76,220.822893,11.16,16.74,6.66
2021-01-02 12:45:00,17.7,16.74432,2.59162,13.852659,0,78.2,30.5,0,12.76,221.463747,11.16,17.568,5.796
2021-01-02 13:00:00,17.4,16.425658,2.449048,13.776457,0,79.3,30.3,0,12.76,224.35985,11.124,18.396,7.488
2021-01-02 13:15:00,17.2,16.291415,2.69777,13.149919,0,77.1,30.1,0,12.76,228.835319,9.72,14.22,5.796
2021-01-02 13:30:00,17.1,15.94161,3.509753,11.603156,0,70.1,30,0,12.76,219.892164,8.532,12.528,4.968
2021-01-02 13:45:00,17,16.383688,3.304893,11.870514,0,71.8,29.7,0,12.76,225,6.156,10.008,3.312
2021-01-02 14:00:00,16.6,16.306842,2.922516,12.127376,0,74.9,29.7,0,12.76,230.742283,4.896,8.316,2.448
2021-01-02 14:15:00,15.8,15.595739,2.788998,11.515358,0,75.7,29.5,0,12.87,230.742283,3.492,5.796,0.792
2021-01-02 14:30:00,15.6,15.296937,2.57631,11.677569,0,77.5,29.3,0,12.76,236.87225,4.248,6.66,2.448
2021-01-02 14:45:00,15.7,15.69421,2.603525,11.735374,0,77.3,29.3,0,12.65,246.332263,2.808,4.14,1.62
2021-01-02 15:00:00,15.5,15.213476,2.537982,11.639099,0,77.8,29.1,0,12.65,255.801446,4.104,5.796,2.448
2021-01-02 15:15:00,15.4,15.456858,2.354224,11.850622,0,79.4,29,0,12.65,258.953697,2.664,4.14,1.62
2021-01-02 15:30:00,15.1,15.095209,2.263876,11.691769,0,80.1,28.9,0,12.65,258.953697,2.736,4.14,0.792
2021-01-02 15:45:00,14.6,14.577082,1.935687,11.724722,0,82.9,28.6,0,12.65,249.094431,2.88,5.796,1.62
2021-01-02 16:00:00,14.1,13.927931,1.843158,11.362861,0,83.6,28.6,0,12.65,225.633077,3.096,5.796,1.62
2021-01-02 16:15:00,14,13.497067,1.480054,11.851155,0,86.9,28.4,0,12.65,230.107836,5.544,8.316,3.312
2021-01-02 16:30:00,13.8,13.397097,1.421117,11.741447,0,87.4,28.2,0,12.65,228.162298,4.86,7.488,2.448
2021-01-02 16:45:00,13.5,12.926704,1.382284,11.49808,0,87.7,28.2,0,12.65,224.366923,5.364,7.488,3.312
2021-01-02 17:00:00,13.4,12.779535,1.239624,11.622344,0,89,27.9,0,12.65,225,5.796,7.488,4.14
2021-01-02 17:15:00,13.1,12.227195,1.2129,11.360414,0,89.2,27.9,0,12.65,238.495733,6.696,8.316,4.14
2021-01-02 17:30:00,12.4,11.487835,1.158686,10.737166,0,89.6,27.7,0,12.65,233.084521,5.976,9.18,2.448
2021-01-02 17:45:00,12.1,11.562134,1.101209,10.524603,0,90.1,27.5,0,12.65,216.469234,3.744,5.796,1.62
2021-01-02 18:00:00,11.7,11.261079,1.116203,10.096256,0,89.9,27.4,0,12.54,216.735506,2.628,4.14,1.62
2021-01-02 18:15:00,11.1,10.303021,1.065822,9.569933,0,90.3,27.1,0,12.54,216.735506,3.744,4.968,2.448
2021-01-02 18:30:00,11.3,10.7204,0.944143,9.964769,0,91.5,27.1,0,12.54,216.735506,3.168,4.968,1.62
2021-01-02 18:45:00,11.7,11.095552,0.948748,10.360579,0,91.5,26.9,0,12.54,216.735506,3.852,5.796,2.448
2021-01-02 19:00:00,11.7,11.123963,0.980193,10.31133,0,91.2,26.7,0,12.54,216.735506,3.636,4.968,2.448
2021-01-02 19:15:00,11.9,11.232038,1.014195,10.459687,0,90.9,26.4,0,12.54,200.002353,4.32,5.796,3.312
2021-01-02 19:30:00,12.2,11.451779,1.102685,10.623372,0,90.1,26.4,4,12.54,197.020526,4.968,5.796,3.312
2021-01-02 19:45:00,12,11.166548,1.152313,10.342351,0,89.6,26.3,12,12.54,197.152422,5.004,5.796,4.14
2021-01-02 20:00:00,12.2,11.402735,1.13438,10.573254,0,89.8,26.1,19,12.43,197.020526,5.148,6.66,4.14
2021-01-02 20:15:00,12.6,12.302997,1.055252,11.101908,0,90.6,26.1,33,12.43,197.020526,3.348,4.968,1.62
2021-01-02 20:30:00,12.9,12.844733,0.994839,11.498256,0,91.2,26.1,42,12.43,197.020526,2.7,4.14,1.62
2021-01-02 20:45:00,14.1,14.299445,0.943265,12.785328,0,91.8,25.8,67,12.43,196.161373,3.42,4.968,2.448
2021-01-02 21:00:00,15,15.585327,1.042951,13.541466,0,91,25.8,95,12.54,196.161373,2.7,6.66,0.792
2021-01-02 21:15:00,16.1,15.749272,1.881505,13.357047,0,83.8,25.6,97,12.54,170.499759,7.2,13.356,2.448
2021-01-02 21:30:00,17,16.387057,2.711471,12.916338,0,76.9,25.4,101,12.54,169.592289,7.812,13.356,2.448
2021-01-02 21:45:00,17.5,16.18732,3.242066,12.519898,0,72.6,25.4,153,12.54,162.157235,10.764,17.568,3.312
2021-01-02 22:00:00,17.8,16.534065,3.736058,11.944932,0,68.6,25.4,134,12.54,159.957683,9.612,17.568,4.14
2021-01-02 22:15:00,18.4,16.373744,4.192235,11.745141,0,65.2,25.2,323,12.54,156.014096,13.212,23.436,5.796
2021-01-02 22:30:00,18.8,16.387129,4.620417,11.361944,0,62,25.1,492,12.65,155.17686,14.616,20.916,4.968
2021-01-02 22:45:00,19.1,17.219032,4.949183,11.048378,0,59.6,25.1,433,12.65,162.774281,11.412,19.26,2.448
2021-01-02 23:00:00,19,17.305369,4.763909,11.304792,0,61,25.1,484,12.65,186.554181,10.836,19.26,4.14
2021-01-02 23:15:00,19.5,18.492081,4.774904,11.850269,0,61.3,25.1,753,12.76,244.013674,8.136,16.74,0.792
2021-01-02 23:30:00,20.4,19.769981,5.108927,12.218415,0,59.4,25.1,810,12.87,177.878904,6.768,15.876,0.792
2021-01-02 23:45:00,20.9,20.371295,5.359432,12.297713,0,57.9,25.1,595,12.98,160.989234,6.372,16.74,0
2021-01-03 00:00:00,20.8,19.885569,5.176713,12.542473,0,59.2,25.2,461,12.87,183.683486,8.748,19.26,0.792
2021-01-03 00:15:00,20.8,19.761363,4.900775,13.075462,0,61.3,25.4,468,12.87,162.462562,10.26,19.26,2.448
2021-01-03 00:30:00,21,20.120587,4.92014,13.263921,0,61.3,25.4,713,12.98,150.89749,9.756,20.916,2.448
2021-01-03 00:45:00,21.8,20.921637,5.280993,13.480765,0,59.2,25.6,1063,13.2,148.082991,10.116,20.088,0.792
2021-01-03 01:00:00,22.4,21.469524,5.467664,13.807348,0,58.3,25.8,1218,13.31,154.525012,10.944,20.088,4.14
2021-01-03 01:15:00,22.5,20.640605,5.686862,13.499648,0,56.8,26,816,13.2,163.957218,15.192,24.3,4.968
2021-01-03 01:30:00,22.2,20.126973,5.459897,13.593665,0,58.2,26.1,679,13.2,177.364815,16.452,28.476,7.488
2021-01-03 01:45:00,21.7,19.405306,5.0819,13.746447,0,60.6,26.2,743,13.2,190.663072,17.856,29.304,9.18
2021-01-03 02:00:00,21.7,19.489197,4.961111,13.973714,0,61.5,26.4,708,13.2,208.364881,17.82,26.784,9.18
2021-01-03 02:15:00,21.7,19.694458,4.88079,14.123605,0,62.1,26.8,889,13.2,205.413006,17.028,25.956,4.968
2021-01-03 02:30:00,22.2,19.994236,4.982039,14.495228,0,61.7,27.1,937,13.31,205.016893,18.72,32.652,7.488
2021-01-03 02:45:00,22.3,20.132932,4.950807,14.664725,0,62,27.3,625,13.2,199.798876,18.828,29.304,10.008
2021-01-03 03:00:00,21.9,19.614929,4.458317,15.115817,0,65.4,27.6,548,13.09,206.039417,20.268,30.96,12.528
2021-01-03 03:15:00,21.8,19.260482,4.185269,15.4903,0,67.4,27.9,983,13.31,206.66866,22.284,32.652,10.836
