X,Y,Z,ID
302299.982,6064569.830,-5.112,73
302354.761,6064675.345,-4.350,74
302523.160,6064664.918,-3.932,75
302713.309,6064696.468,-3.306,76
302690.458,6064652.463,-3.579,77
302589.936,6064794.248,-3.105,78
302464.027,6064887.560,-2.824,79
302498.959,6064957.150,-2.133,80
302481.495,6064922.362,-2.490,81
302372.029,6065047.240,-1.783,82
302255.746,6065129.235,-1.429,83
302159.024,6065198.400,-1.058,84
302082.940,6065255.675,-0.732,85
301517.928,6066729.385,0.501,86
301415.808,6066671.808,-5.084,87
301401.687,6066563.160,-4.497,88
301396.853,6066530.875,-3.914,89
301391.181,6066496.985,-5.522,90
301458.692,6064146.285,-11.354,91
301658.068,6064266.523,-9.728,92
301614.545,6064185.743,-10.682,93
301699.359,6064343.155,-8.986,94
301858.314,6064368.002,-8.173,95
302063.520,6064449.055,-6.755,96
302028.895,6064382.355,-7.406,97
302096.358,6064512.310,-6.167,98
302270.328,6064512.710,-5.634,99
302471.051,6064564.553,-4.679,100
302442.832,6064510.203,-5.098,101
302497.801,6064616.075,-4.316,102
302666.349,6064606.032,-3.880,103
302853.960,6064631.382,-3.311,104
302831.095,6064587.373,-3.579,105
302733.389,6064736.010,-3.049,106
302607.631,6064829.785,-2.792,107
302643.007,6064900.807,-2.082,108
302625.321,6064865.305,-2.431,109
302516.405,6064991.923,-1.729,110
302389.257,6065081.270,-1.360,111
302272.895,6065162.475,-0.995,112
302176.321,6065230.793,-0.633,113
302099.660,6065284.550,-0.430,114
301707.050,6066790.425,0.005,115
301530.699,6066695.293,0.029,116
301508.561,6066664.375,-0.675,117
301410.593,6066631.620,-3.863,118
301405.904,6066595.555,-3.058,119
301692.461,6066729.263,-0.000,120
301492.513,6066545.418,-2.397,121
301487.758,6066513.813,-2.633,122
301481.911,6066479.130,-3.348,123
301385.509,6066463.095,-7.711,124
301379.836,6066429.205,-5.350,125
301343.764,6066222.030,-9.026,126
301333.007,6066161.930,-6.424,127
301356.639,6063965.045,-13.072,128
301301.451,6063867.035,-13.326,129
301409.004,6064058.045,-12.260,130
301568.668,6064100.598,-11.431,131
301779.050,6064216.825,-9.715,132
301736.162,6064135.025,-10.724,133
301819.729,6064294.410,-9.041,134
301992.383,6064312.015,-8.185,135
302206.068,6064388.922,-6.789,136
302171.278,6064321.902,-7.470,137
302239.053,6064452.465,-6.180,138
302413.065,6064452.862,-5.628,139
302614.071,6064505.350,-4.651,140
302585.751,6064450.803,-5.093,141
302640.911,6064557.043,-4.248,142
302806.964,6064540.925,-3.876,143
302993.811,6064564.252,-3.317,144
302970.945,6064520.272,-3.584,145
302874.142,6064671.242,-3.065,146
302751.309,6064772.265,-2.724,147
302787.137,6064844.728,-2.022,148
302769.225,6064808.505,-2.371,149
302660.673,6064936.300,-1.687,150
302533.855,6065026.673,-1.298,151
302406.493,6065115.278,-0.878,152
302290.035,6065195.697,-0.570,153
302190.197,6065260.680,-0.268,154
302115.409,6065310.795,-0.102,155
301927.638,6066886.335,0.438,156
301679.354,6066673.950,-0.000,157
301503.585,6066625.860,-1.008,158
301499.077,6066591.112,-1.578,159
301510.790,6066561.837,-1.854,160
301905.931,6066793.565,-0.502,161
301638.667,6066500.002,-1.149,162
301631.654,6066466.893,-2.048,163
301625.863,6066436.230,-2.421,164
301462.325,6066454.677,-3.700,165
301472.963,6066425.623,-4.082,166
301374.164,6066395.315,-6.364,167
301361.702,6066322.353,-4.307,168
301368.492,6066361.425,-5.617,169
301353.280,6066275.238,-6.678,170
301437.544,6066223.737,-1.292,171
301426.937,6066164.967,-1.628,172
301243.288,6063763.742,-13.326,173
301469.332,6063916.238,-13.073,174
301415.596,6063816.505,-13.326,175
301520.308,6064010.848,-12.302,176
301690.944,6064048.782,-11.438,177
301913.280,6064159.628,-9.752,178
301870.463,6064077.143,-10.757,179
301953.881,6064237.842,-9.061,180
302134.583,6064251.207,-8.273,181
302348.532,6064328.553,-6.838,182
302313.580,6064261.217,-7.541,183
302381.662,6064392.373,-6.208,184
302555.869,6064393.240,-5.627,185
302754.619,6064440.162,-4.662,186
302726.252,6064385.547,-5.132,187
302781.497,6064491.902,-4.244,188
302946.807,6064473.840,-3.888,189
303134.075,6064498.030,-3.317,190
303111.201,6064454.063,-3.601,191
303014.082,6064604.398,-3.077,192
302892.252,6064708.130,-2.729,193
302928.462,6064781.860,-2.063,194
302910.359,6064745.003,-2.391,195
302805.025,6064880.942,-1.629,196
302678.345,6064971.770,-1.254,197
302551.317,6065061.400,-0.817,198
302423.717,6065149.265,-0.283,199
302299.664,6065227.890,0.158,200
302200.655,6065288.072,0.089,201
302146.284,6066944.720,-0.044,202
301886.690,6066710.693,-0.849,203
301667.560,6066623.880,-0.163,204
301656.930,6066578.513,-0.470,205
301647.337,6066537.360,-0.746,206
302120.949,6066828.183,-0.644,207
301828.734,6066456.935,-1.542,208
301821.071,6066416.592,-1.834,209
301817.177,6066386.638,-2.069,210
301620.072,6066405.568,-2.626,211
301467.116,6066390.940,-4.052,212
301454.661,6066318.527,-2.161,213
301461.269,6066356.260,-4.081,214
301446.720,6066274.562,-1.713,215
301572.407,6066143.648,0.881,216
301583.753,6066207.008,0.128,217
301117.386,6063540.148,-13.931,218
301049.298,6063419.230,-14.222,219
301181.989,6063654.880,-13.646,220
301358.949,6063711.370,-13.464,221
301593.003,6063861.975,-13.084,222
301540.002,6063760.885,-13.359,223
301643.269,6063957.850,-12.317,224
301825.309,6063990.152,-11.488,225
302055.052,6064097.982,-9.998,226
302011.986,6064015.008,-10.725,227
302095.878,6064176.638,-9.207,228
302276.706,6064190.175,-8.340,229
302491.061,6064268.392,-6.896,230
302455.947,6064200.740,-7.597,231
302524.336,6064332.497,-6.236,232
302696.311,6064327.900,-5.677,233
302894.426,6064373.072,-4.692,234
302866.027,6064318.433,-5.180,235
302921.326,6064424.822,-4.254,236
303087.048,6064407.630,-3.878,237
303274.223,6064431.540,-3.328,238
303251.343,6064387.588,-3.596,239
303154.442,6064538.475,-3.091,240
303032.374,6064641.893,-2.775,241
303068.947,6064716.838,-2.101,242
303050.663,6064679.373,-2.430,243
302946.538,6064818.712,-1.682,244
302822.920,6064917.138,-1.198,245
302696.034,6065007.213,-0.758,246
302568.764,6065096.110,-0.196,247
302432.044,6065182.553,0.261,248
302301.788,6065259.063,0.378,249
302413.641,6066955.502,-0.062,250
302098.782,6066725.178,-0.880,251
301869.602,6066636.552,-0.796,252
301854.397,6066570.122,-0.901,253
301840.841,6066510.508,-1.053,254
302379.496,6066833.090,-0.870,255
302034.130,6066417.635,-1.754,256
302026.240,6066372.160,-1.908,257
302022.820,6066341.280,-2.117,258
301813.284,6066356.683,-2.246,259
301614.281,6066374.907,-2.840,260
301601.749,6066307.503,-1.378,261
301608.490,6066344.250,-1.968,262
301593.460,6066261.202,-0.585,263
301767.651,6066092.505,0.321,264
301779.906,6066157.185,-0.118,265
313485.052,6055116.980,-27.859,266
300822.200,6063015.910,-14.831,267
300738.191,6062866.710,-15.270,268
300977.539,6063291.790,-14.223,269
301236.283,6063483.700,-13.952,270
301169.920,6063360.532,-14.221,271
301299.234,6063600.537,-13.653,272
301484.116,6063654.290,-13.522,273
301727.468,6063801.645,-13.100,274
301674.501,6063699.595,-13.386,275
301777.689,6063898.405,-12.376,276
301966.558,6063927.475,-11.438,277
302196.753,6064036.130,-10.000,278
302153.443,6063952.675,-10.672,279
302237.801,6064115.218,-9.213,280
302418.891,6064129.345,-8.340,281
302631.353,6064202.813,-6.903,282
302596.144,6064135.005,-7.628,283
302664.710,6064267.050,-6.290,284
302836.047,6064260.742,-5.721,285
303034.616,6064306.820,-4.700,286
303006.179,6064252.137,-5.182,287
303061.546,6064358.597,-4.246,288
303227.179,6064341.160,-3.879,289
303414.878,6064366.212,-3.329,290
303391.986,6064322.258,-3.604,291
303294.684,6064472.280,-3.100,292
303172.921,6064576.585,-2.792,293
303209.869,6064652.762,-2.131,294
303191.397,6064614.680,-2.473,295
303087.201,6064754.297,-1.731,296
302964.623,6064855.545,-1.268,297
302840.838,6064953.303,-0.681,298
302713.705,6065042.643,-0.139,299
302577.163,6065129.857,0.246,300
302431.481,6065215.150,0.327,301
302669.131,6066874.320,0.206,302
302349.598,6066725.242,-0.808,303
302079.358,6066634.002,-0.885,304
302062.310,6066553.180,-0.991,305
302047.324,6066481.427,-1.212,306
302625.789,6066761.860,-0.490,307
302587.856,6066663.048,-0.880,308
302253.023,6066376.817,-1.715,309
302242.250,6066331.255,-2.056,310
302236.250,6066298.665,-2.271,311
302019.400,6066310.400,-2.266,312
301809.390,6066326.730,-2.535,313
301799.349,6066259.785,-1.665,314
301805.497,6066296.777,-2.060,315
301790.406,6066212.555,-0.427,316
301967.013,6066054.080,0.167,317
301981.956,6066115.223,-0.291,318
313616.791,6055347.462,-27.096,319
313349.192,6055195.082,-27.861,320
300649.179,6062709.735,-16.027,321
300553.163,6062545.603,-17.170,322
313740.908,6055564.605,-25.704,323
300901.909,6063157.473,-14.537,324
300948.446,6062949.467,-14.921,325
300866.469,6062797.310,-15.595,326
301099.959,6063230.685,-14.426,327
301363.052,6063423.362,-13.983,328
301297.530,6063298.380,-14.279,329
301425.189,6063541.888,-13.699,330
301618.638,6063591.960,-13.564,331
301868.083,6063737.717,-13.090,332
301814.753,6063634.945,-13.395,333
301918.636,6063835.135,-12.310,334
302107.744,6063864.612,-11.373,335
302338.514,6063974.463,-9.989,336
302294.957,6063890.523,-10.607,337
302379.785,6064053.992,-9.186,338
302558.977,6064063.425,-8.384,339
302770.975,6064135.512,-6.914,340
302735.691,6064067.598,-7.585,341
302804.394,6064199.830,-6.314,342
302976.150,6064194.385,-5.721,343
303174.700,6064240.315,-4.692,344
303146.227,6064185.593,-5.166,345
303201.657,6064292.117,-4.244,346
303367.802,6064275.813,-3.867,347
303555.775,6064301.497,-3.333,348
303532.866,6064257.527,-3.592,349
303435.441,6064407.263,-3.103,350
303313.349,6064511.000,-2.819,351
303350.671,6064588.400,-2.175,352
303332.012,6064549.705,-2.485,353
303228.308,6064690.842,-1.757,354
303105.467,6064791.738,-1.307,355
302982.736,6064892.348,-0.757,356
302858.737,6064989.457,-0.096,357
302722.477,6065077.478,0.219,358
302576.521,6065162.652,0.347,359
302861.981,6066682.028,0.439,360
302309.877,6066588.685,-0.894,361
302367.167,6066646.600,-0.862,362
302554.621,6066576.117,-0.880,363
302288.454,6066509.325,-1.001,364
302269.615,6066439.080,-1.127,365
302818.321,6066591.982,-0.576,366
302780.398,6066513.670,-0.880,367
302457.534,6066319.455,-1.795,368
302443.530,6066278.640,-2.189,369
302434.090,6066246.620,-2.671,370
302230.250,6066266.075,-2.370,371
302015.980,6066279.520,-2.300,372
302005.666,6066212.217,-1.596,373
302012.560,6066248.640,-2.054,374
301994.776,6066167.607,-0.507,375
302160.688,6066003.040,0.707,376
302179.264,6066064.932,-0.063,377
313480.737,6055425.348,-27.061,378
313213.331,6055273.185,-27.863,379
300779.589,6062637.158,-16.838,380
300685.868,6062469.577,-18.141,381
313604.670,6055642.285,-25.313,382
313857.842,6055769.183,-22.674,383
301026.203,6063093.790,-14.623,384
301078.738,6062881.020,-15.476,385
300997.708,6062726.442,-16.323,386
301228.436,6063166.583,-14.565,387
301497.572,6063358.685,-14.023,388
301432.022,6063232.375,-14.323,389
301559.717,6063478.432,-13.745,390
301758.490,6063526.520,-13.655,391
302008.644,6063673.625,-13.079,392
301954.953,6063570.143,-13.402,393
302059.524,6063771.688,-12.236,394
302248.986,6063801.922,-11.305,395
302478.329,6063908.078,-10.007,396
302434.608,6063823.850,-10.619,397
302519.745,6063987.857,-9.201,398
302698.436,6063995.883,-8.389,399
302910.946,6064068.970,-6.856,400
302875.577,6064000.925,-7.578,401
302944.437,6064133.390,-6.302,402
303116.151,6064127.782,-5.703,403
303315.258,6064174.893,-4.664,404
303286.739,6064120.105,-5.154,405
303342.252,6064226.740,-4.242,406
303508.658,6064211.058,-3.861,407
303696.405,6064236.197,-3.345,408
303673.484,6064192.223,-3.605,409
303576.443,6064342.867,-3.114,410
303454.301,6064446.610,-2.811,411
303492.012,6064525.265,-2.195,412
303473.158,6064485.943,-2.494,413
303369.293,6064627.097,-1.787,414
303246.760,6064728.902,-1.311,415
303123.765,6064829.148,-0.806,416
303000.828,6064929.143,-0.156,417
302867.847,6065024.200,0.250,418
302722.359,6065111.725,0.182,419
303003.350,6066515.588,0.149,420
302747.432,6066445.480,-0.880,421
302525.469,6066499.537,-0.891,422
302499.867,6066431.970,-0.933,423
302477.355,6066372.273,-0.970,424
302970.188,6066444.425,-0.387,425
302941.567,6066383.042,-0.584,426
302652.965,6066248.927,-1.569,427
302638.525,6066215.335,-2.294,428
302627.375,6066185.305,-2.714,429
302424.650,6066214.600,-2.608,430
302224.250,6066233.485,-2.136,431
302208.742,6066163.130,-1.278,432
302218.250,6066200.895,-2.027,433
302195.218,6066118.023,-0.369,434
302352.153,6065958.303,0.483,435
302368.781,6066018.308,0.005,436
313344.683,6055503.230,-27.035,437
313077.471,6055351.287,-27.847,438
300911.817,6062563.680,-17.356,439
300819.189,6062393.248,-18.857,440
313468.433,6055719.963,-25.469,441
313721.432,6055846.667,-22.255,442
313968.010,6055961.923,-20.822,443
301155.574,6063027.595,-14.802,444
301213.019,6062810.335,-15.606,445
301131.867,6062653.938,-16.540,446
301362.881,6063099.140,-14.621,447
314071.817,6056143.497,-19.268,448
301636.510,6063291.428,-14.056,449
301570.440,6063164.080,-14.365,450
301699.133,6063412.125,-13.778,451
301898.296,6063460.938,-13.676,452
302149.256,6063609.685,-13.064,453
302095.203,6063505.482,-13.411,454
302200.466,6063708.400,-12.163,455
302388.453,6063734.923,-11.299,456
302617.563,6063840.190,-9.815,457
302573.704,6063755.737,-10.617,458
302659.099,6063920.157,-9.233,459
302838.223,6063929.053,-8.398,460
303050.822,6064002.192,-6.855,461
303015.372,6063934.025,-7.583,462
303084.382,6064066.713,-6.285,463
303256.607,6064062.213,-5.684,464
303456.043,6064110.040,-4.658,465
303427.473,6064055.178,-5.146,466
303483.077,6064161.945,-4.207,467
303649.257,6064145.737,-3.846,468
303836.644,6064169.975,-3.354,469
303813.719,6064126.010,-3.608,470
303717.175,6064277.880,-3.120,471
303595.502,6064382.848,-2.823,472
303633.611,6064462.773,-2.204,473
303614.558,6064422.815,-2.518,474
303510.826,6064564.592,-1.814,475
303387.932,6064665.775,-1.319,476
303265.250,6064766.933,-0.810,477
303142.039,6064866.552,-0.177,478
303011.562,6064964.430,0.137,479
302868.182,6065057.532,0.165,480
303142.984,6066461.367,0.400,481
302916.853,6066330.060,-0.738,482
302718.747,6066386.025,-0.895,483
302693.763,6066334.105,-0.912,484
302671.979,6066288.697,-1.027,485
303120.541,6066387.892,-0.109,486
303101.244,6066324.810,-0.350,487
302847.289,6066180.867,-1.130,488
302835.370,6066152.067,-2.204,489
302824.344,6066121.985,-2.902,490
302616.225,6066155.275,-2.674,491
302415.210,6066182.580,-2.282,492
302395.172,6066113.530,-1.280,493
302405.770,6066150.560,-2.118,494
302383.079,6066069.848,-0.372,495
302515.827,6065933.413,0.598,496
302560.772,6065974.120,-0.137,497
313208.628,6055581.112,-26.998,498
312941.611,6055429.390,-27.796,499
301045.838,6062489.195,-17.503,500
300953.117,6062316.572,-18.604,501
313332.195,6055797.640,-25.382,502
313585.022,6055924.152,-22.238,503
313831.437,6056039.225,-20.507,504
301289.950,6062958.595,-14.913,505
301349.576,6062738.322,-15.812,506
301267.691,6062580.458,-16.747,507
301500.731,6063029.710,-14.675,508
313935.092,6056220.630,-19.044,509
314169.708,6056314.518,-17.833,510
301775.412,6063224.050,-14.099,511
301708.825,6063095.680,-14.415,512
301838.507,6063345.685,-13.821,513
302038.148,6063395.485,-13.701,514
302288.282,6063541.893,-13.055,515
302233.969,6063437.220,-13.430,516
302339.726,6063641.027,-12.138,517
302527.390,6063666.548,-11.289,518
302757.102,6063772.955,-9.912,519
302713.092,6063688.250,-10.607,520
302798.770,6063853.140,-9.294,521
302977.921,6063862.005,-8.394,522
303191.130,6063936.393,-6.834,523
303155.585,6063868.072,-7.569,524
303224.770,6064001.040,-6.263,525
303397.280,6063997.188,-5.664,526
303596.580,6064044.640,-4.646,527
303567.966,6063989.713,-5.130,528
303623.650,6064096.595,-4.200,529
303789.481,6064079.523,-3.864,530
303976.736,6064103.440,-3.346,531
303953.808,6064059.487,-3.592,532
303857.512,6064211.955,-3.134,533
303736.430,6064318.482,-2.826,534
303774.931,6064399.657,-2.211,535
303755.682,6064359.075,-2.517,536
303652.620,6064502.737,-1.833,537
303529.658,6064603.898,-1.334,538
303406.612,6064704.418,-0.802,539
303283.713,6064804.955,-0.255,540
303155.176,6064902.393,0.132,541
303014.954,6064998.210,0.260,542
303297.796,6066456.025,0.589,543
303084.655,6066270.660,-0.576,544
302895.504,6066284.297,-0.879,545
302877.052,6066244.737,-0.898,546
302861.096,6066210.508,-0.924,547
303281.103,6066375.627,-0.030,548
303266.680,6066306.325,-0.385,549
303038.567,6066120.787,-1.493,550
303028.788,6066091.625,-2.144,551
303017.588,6066060.380,-2.581,552
302813.317,6066091.905,-2.761,553
302605.075,6066125.245,-2.425,554
302552.723,6066077.397,-1.644,555
302593.925,6066095.215,-2.204,556
302576.750,6066035.002,-0.426,557
302757.056,6065926.605,0.253,558
313072.573,6055658.998,-26.952,559
312805.750,6055507.490,-27.583,560
301180.884,6062414.107,-17.722,561
301087.394,6062239.693,-18.940,562
313195.957,6055875.320,-25.299,563
313448.612,6056001.640,-23.048,564
313694.865,6056116.527,-20.376,565
301427.181,6062887.928,-14.972,566
301486.116,6062666.248,-16.019,567
301403.504,6062506.930,-16.960,568
301638.553,6062960.190,-14.732,569
313798.366,6056297.763,-18.949,570
314032.836,6056391.490,-17.682,571
314262.104,6056475.545,-17.015,572
301914.352,6063156.785,-14.156,573
301847.246,6063027.378,-14.481,574
301977.923,6063279.367,-13.870,575
302176.625,6063326.695,-13.751,576
302426.835,6063472.873,-13.045,577
302372.294,6063367.808,-13.452,578
302478.482,6063572.353,-12.109,579
302666.606,6063598.770,-11.276,580
302896.560,6063705.518,-9.988,581
302852.402,6063620.570,-10.606,582
302938.357,6063785.912,-9.331,583
303118.026,6063795.873,-8.399,584
303331.645,6063871.107,-6.811,585
303296.001,6063802.620,-7.575,586
303365.370,6063935.895,-6.235,587
303537.718,6063931.637,-5.646,588
303736.757,6063978.377,-4.622,589
303708.107,6063923.402,-5.091,590
303763.853,6064030.363,-4.196,591
303929.561,6064013.000,-3.856,592
304116.888,6064037.072,-3.365,593
304093.957,6063993.130,-3.616,594
303997.698,6064145.713,-3.129,595
303876.958,6064253.170,-2.832,596
303915.842,6064335.567,-2.201,597
303896.401,6064294.375,-2.520,598
303794.133,6064440.250,-1.844,599
303671.651,6064542.678,-1.335,600
303548.537,6064643.167,-0.813,601
303425.264,6064743.055,-0.285,602
303297.752,6064841.088,0.123,603
303163.192,6064936.665,0.229,604
303476.775,6066400.393,0.715,605
303254.226,6066246.610,-0.656,606
303070.395,6066224.190,-0.775,607
303058.140,6066184.320,-0.928,608
303047.612,6066150.118,-1.065,609
303460.780,6066322.838,-0.179,610
303446.942,6066255.840,-0.596,611
303434.974,6066197.975,-0.949,612
303216.620,6066065.190,-1.749,613
303208.605,6066034.670,-2.202,614
303198.551,6066001.782,-2.586,615
303006.389,6066029.138,-2.734,616
302802.291,6066061.823,-2.500,617
302777.257,6065990.023,-1.590,618
302791.265,6066031.740,-2.328,619
302948.201,6065857.407,0.754,620
312936.519,6055736.883,-26.896,621
312669.889,6055585.593,-27.015,622
301315.922,6062338.992,-17.934,623
301221.667,6062162.808,-19.178,624
313059.720,6055953.000,-25.221,625
313312.202,6056079.127,-23.003,626
313558.292,6056193.835,-20.260,627
301564.389,6062817.185,-15.116,628
301622.677,6062594.230,-16.235,629
301539.331,6062433.445,-17.188,630
301776.406,6062890.755,-14.814,631
313661.640,6056374.898,-18.863,632
313895.964,6056468.463,-17.601,633
314125.090,6056552.370,-16.753,634
314349.294,6056627.170,-15.352,635
302052.153,6063086.747,-14.237,636
301984.654,6062956.610,-14.571,637
302116.080,6063209.987,-13.945,638
302314.693,6063256.838,-13.809,639
302565.639,6063404.388,-13.024,640
302510.853,6063298.895,-13.463,641
302617.505,6063504.245,-12.076,642
302805.749,6063530.810,-11.272,643
303036.396,6063638.930,-10.040,644
302992.075,6063553.702,-10.599,645
303078.337,6063719.570,-9.299,646
303258.326,6063730.222,-8.412,647
303471.938,6063805.322,-6.790,648
303436.200,6063736.682,-7.556,649
303505.742,6063870.237,-6.227,650
303677.812,6063865.263,-5.634,651
303876.797,6063911.820,-4.645,652
303848.113,6063856.803,-5.110,653
303903.917,6063963.830,-4.216,654
304069.700,6063946.640,-3.862,655
304257.531,6063971.843,-3.369,656
304234.590,6063927.893,-3.612,657
304137.946,6064079.640,-3.150,658
304017.334,6064187.533,-2.839,659
304056.598,6064271.140,-2.187,660
304036.967,6064229.342,-2.514,661
303935.232,6064376.773,-1.828,662
303813.359,6064480.820,-1.325,663
303690.733,6064582.585,-0.781,664
303567.384,6064682.438,-0.272,665
303439.122,6064780.942,0.114,666
303307.384,6064875.330,0.345,667
303664.799,6066335.063,0.103,668
303239.311,6066172.285,-0.982,669
303275.166,6066199.847,-0.914,670
303424.628,6066148.010,-1.341,671
303230.591,6066131.082,-1.214,672
303223.083,6066095.648,-1.553,673
303644.905,6066259.922,-0.467,674
303627.701,6066195.143,-0.927,675
303612.845,6066139.325,-1.298,676
303395.542,6066007.810,-1.765,677
303388.422,6065977.715,-2.210,678
303379.513,6065943.185,-2.819,679
303188.497,6065968.895,-2.579,680
302995.189,6065997.890,-2.515,681
302969.221,6065923.345,-1.418,682
302983.989,6065966.645,-2.388,683
303124.490,6065776.592,0.482,684
312800.464,6055814.768,-26.829,685
312534.029,6055663.695,-27.000,686
301450.970,6062263.903,-18.151,687
301355.944,6062085.930,-19.358,688
312923.482,6056030.680,-25.190,689
313175.792,6056156.612,-22.989,690
313421.720,6056271.140,-20.161,691
301701.624,6062746.515,-15.343,692
301758.650,6062520.780,-16.537,693
301674.729,6062358.912,-17.473,694
301913.381,6062819.182,-14.943,695
313524.914,6056452.030,-18.800,696
313759.091,6056545.435,-17.530,697
313988.075,6056629.192,-16.716,698
314212.142,6056703.857,-15.368,699
314431.586,6056769.935,-14.498,700
302189.615,6063015.825,-14.347,701
302121.761,6062885.058,-14.701,702
302253.862,6063139.627,-14.038,703
302452.979,6063187.442,-13.851,704
302704.378,6063335.735,-13.010,705
302649.352,6063229.825,-13.469,706
302756.458,6063435.963,-12.053,707
302945.238,6063463.622,-11.265,708
303176.415,6063572.790,-10.025,709
303131.924,6063487.263,-10.571,710
303218.505,6063653.692,-9.287,711
303398.418,6063664.105,-8.407,712
303611.905,6063738.757,-6.802,713
303576.084,6063669.985,-7.532,714
303645.778,6063803.780,-6.217,715
303817.775,6063798.605,-5.644,716
304016.894,6063845.415,-4.638,717
303988.176,6063790.353,-5.089,718
304044.040,6063897.455,-4.197,719
304210.315,6063881.383,-3.851,720
304397.992,6063906.203,-3.363,721
304375.043,6063862.250,-3.604,722
304278.692,6064014.720,-3.158,723
304157.772,6064122.063,-2.858,724
304197.421,6064206.883,-2.178,725
304177.598,6064164.477,-2.516,726
304076.175,6064312.952,-1.811,727
303954.649,6064417.958,-1.336,728
303832.640,6064521.353,-0.765,729
303709.780,6064622.495,-0.259,730
303582.098,6064720.555,0.136,731
303448.208,6064818.080,0.370,732
303845.765,6066325.570,0.700,733
303415.688,6066104.875,-1.169,734
303605.566,6066089.830,-0.904,735
303407.965,6066067.645,-1.213,736
303401.297,6066035.520,-1.339,737
303815.342,6066233.480,-0.514,738
303769.591,6066176.763,-1.111,739
303780.537,6066125.978,-1.364,740
303574.812,6065953.135,-1.472,741
303565.783,6065922.700,-2.083,742
303554.351,6065886.492,-2.830,743
303370.604,6065908.652,-2.630,744
303178.442,6065936.005,-2.433,745
303151.170,6065854.180,-1.870,746
303168.388,6065903.117,-2.363,747
303315.314,6065730.540,0.077,748
312664.409,6055892.653,-26.793,749
312398.169,6055741.798,-27.000,750
301585.753,6062188.170,-18.394,751
301490.131,6062008.832,-19.516,752
312787.244,6056108.360,-25.169,753
313039.382,6056234.098,-23.069,754
313285.148,6056348.442,-20.121,755
301838.122,6062674.050,-15.622,756
301894.449,6062446.872,-16.869,757
301809.999,6062284.045,-17.811,758
302050.095,6062746.928,-15.200,759
313388.188,6056529.162,-18.780,760
313622.219,6056622.407,-17.481,761
313851.061,6056706.015,-16.740,762
314074.991,6056780.542,-15.377,763
314294.302,6056846.495,-14.414,764
314509.307,6056904.330,-13.524,765
302327.258,6062945.285,-14.483,766
302259.029,6062813.843,-14.916,767
302391.843,6063069.692,-14.132,768
302591.209,6063117.902,-13.866,769
302843.427,6063267.773,-12.971,770
302788.141,6063161.400,-13.469,771
302895.739,6063368.410,-12.026,772
303084.894,6063396.840,-11.238,773
303316.240,6063506.213,-10.004,774
303271.587,6063420.403,-10.538,775
303358.472,6063587.362,-9.292,776
303538.204,6063597.250,-8.412,777
303751.748,6063671.920,-6.764,778
303715.849,6063603.022,-7.559,779
