X,Y,Z,ID
301421.595,6066716.485,-0.346208930015564,1
301517.928,6066729.385,0.132235080003738,2
301415.808,6066671.808,-0.614983379840851,3
301707.05,6066790.425,0.104963041841984,4
301530.699,6066695.293,0.0239726956933737,5
301508.561,6066664.375,-0.399038583040237,6
301410.593,6066631.62,-0.64600944519043,7
301405.904,6066595.555,-0.599961847066879,8
301401.687,6066563.16,-0.565079599618912,9
301692.461,6066729.263,0.0439199507236481,10
301396.853,6066530.875,-0.598229229450226,11
301391.181,6066496.985,-0.63999205827713,12
301385.509,6066463.095,-0.597670018672943,13
301379.836,6066429.205,-0.603713244199753,14
302118.034,6065315.173,-0.077,15
301927.638,6066886.335,0.116937525570393,16
301679.354,6066673.95,0.0308196153491735,17
301503.585,6066625.86,-0.547745287418365,18
301499.077,6066591.112,-0.568899214267731,19
301510.79,6066561.837,-0.635102868080139,20
301492.513,6066545.418,-0.620769441127777,21
301905.931,6066793.565,-0.0780044496059418,22
301487.758,6066513.813,-0.676648259162903,23
301481.911,6066479.13,-0.694729506969452,24
301462.325,6066454.677,-0.698217988014221,25
301472.963,6066425.623,-0.662736237049103,26
301374.164,6066395.315,-0.435116678476334,27
301343.764,6066222.03,-0.356424331665039,28
301333.007,6066161.93,-0.218726858496666,29
301368.492,6066361.425,-0.405339926481247,30
302202.398,6065292.64,0.113,31
302107.535,6065297.675,-0.28,32
302146.284,6066944.72,0.0584244690835476,33
301886.69,6066710.693,-0.350971758365631,34
301667.56,6066623.88,-0.0478529147803783,35
301656.93,6066578.513,-0.176475577056408,36
301647.337,6066537.36,-0.286680102348328,37
301638.667,6066500.002,-0.647506892681122,38
302120.949,6066828.183,-0.0699444860219955,39
301631.654,6066466.893,-0.759080797433853,40
301625.863,6066436.23,-0.761801540851593,41
301620.072,6066405.568,-0.738765358924866,42
301467.116,6066390.94,-0.509641408920288,43
301361.702,6066322.353,-0.375781089067459,44
301353.28,6066275.238,-0.416204869747162,45
301437.544,6066223.737,-0.326772600412369,46
301426.937,6066164.967,-0.163521766662598,47
301461.269,6066356.26,-0.545028448104858,48
302302.142,6065264.26,0.391,49
302195.426,6065274.377,-0.084,50
302097.036,6065280.177,-0.437,51
302413.641,6066955.502,0.0636091902852058,52
302098.782,6066725.178,-0.420802488923073,53
301869.602,6066636.552,-0.505859375,54
301854.397,6066570.122,-0.568859338760376,55
301840.841,6066510.508,-0.596481025218964,56
301828.734,6066456.935,-0.775907456874847,57
302379.496,6066833.09,-0.0821001902222633,58
301821.071,6066416.592,-0.768941313028336,59
301817.177,6066386.638,-0.762160122394562,60
301813.284,6066356.683,-0.741153508424759,61
301614.281,6066374.907,-0.706784784793854,62
301454.661,6066318.527,-0.553740561008453,63
301446.72,6066274.562,-0.425195798277855,64
301572.407,6066143.648,0.187792241573334,65
301583.753,6066207.008,0.111572816967964,66
301608.49,6066344.25,-0.619803428649902,67
302431.388,6065220.585,0.338,68
302300.726,6065243.477,0.327,69
302188.454,6065256.115,-0.278,70
302087.318,6065263.473,-0.653,71
302669.131,6066874.32,0.0808866322040558,72
302349.598,6066725.242,-0.35586017370224,73
302079.358,6066634.002,-0.548766046762466,74
302062.31,6066553.18,-0.654299259185791,75
302047.324,6066481.427,-0.812698006629944,76
302034.13,6066417.635,-0.927371621131897,77
302625.789,6066761.86,-0.123565062880516,78
302587.856,6066663.048,-0.315789669752121,79
302026.24,6066372.16,-0.881543844938278,80
302022.82,6066341.28,-0.844299077987671,81
302019.4,6066310.4,-0.835115641355515,82
301809.39,6066326.73,-0.710952460765839,83
301601.749,6066307.503,-0.524895250797272,84
301593.46,6066261.202,-0.329116582870483,85
301767.651,6066092.505,0.172512732446194,86
301779.906,6066157.185,0.116877540946007,87
301805.497,6066296.777,-0.654057711362839,88
302576.414,6065168.12,0.356,89
302431.763,6065198.853,0.265,90
302299.31,6065222.695,0.17,91
302180.608,6065238.827,-0.509,92
302078.381,6065247.56,-0.814,93
302861.981,6066682.028,0.0962606593966484,94
302309.877,6066588.685,-0.48674800992012,95
302367.167,6066646.6,-0.456938028335571,96
302554.621,6066576.117,-0.494334071874619,97
302288.454,6066509.325,-0.5243039727211,98
302269.615,6066439.08,-0.685564756393433,99
302253.023,6066376.817,-0.903254091739655,100
302818.321,6066591.982,-0.235429763793945,101
302780.398,6066513.67,-0.392624169588089,102
302242.25,6066331.255,-0.922200620174408,103
302236.25,6066298.665,-0.873943030834198,104
302230.25,6066266.075,-0.909486353397369,105
302015.98,6066279.52,-0.814688920974731,106
301799.349,6066259.785,-0.531957030296326,107
301790.406,6066212.555,-0.125887215137482,108
301967.013,6066054.08,0.174091711640358,109
301981.956,6066115.223,0.0842150375247002,110
302012.56,6066248.64,-0.720424592494965,111
302722.339,6065117.435,0.192,112
302576.842,6065146.258,0.302,113
302432.137,6065177.12,0.283,114
302294.292,6065203.963,-0.475,115
302171.888,6065222.51,-0.765,116
302069.444,6065231.647,-1.009,117
303003.35,6066515.588,0.030854532495141,118
302747.432,6066445.48,-0.516142398118973,119
302525.469,6066499.537,-0.498457938432693,120
302499.867,6066431.97,-0.528822898864746,121
302477.355,6066372.273,-0.597775995731354,122
302457.534,6066319.455,-0.986264020204544,123
302970.188,6066444.425,-0.148172974586487,124
302941.567,6066383.042,-0.405998319387436,125
302443.53,6066278.64,-1.04022097587585,126
302434.09,6066246.62,-1.02159547805786,127
302424.65,6066214.6,-0.99542036652565,128
302224.25,6066233.485,-0.895714640617371,129
302005.666,6066212.217,-0.593068480491638,130
301994.776,6066167.607,-0.0775442868471146,131
302160.688,6066003.04,0.18021921813488,132
302179.264,6066064.932,0.0985411405563354,133
302218.25,6066200.895,-0.786581158638,134
302868.238,6065063.09,0.176,135
302722.418,6065094.605,0.088,136
302577.27,6065124.393,0.258,137
