"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",22/9/2021 0:00:00,"BACILLARIOPHYCEAE","Amphora",49.00,"0.0244"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",22/9/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",49.00,"0.0097"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",22/9/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0146"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",22/9/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",22/9/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",1025.00,"0.1353"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",22/9/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",683.00,"0.0410"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",22/9/2021 0:00:00,"CHRYSOPHYCEAE","Other Chrysophyceae",49.00,"0.0170"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",22/9/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",562390.00,"2.9525"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",22/9/2021 0:00:00,"DINOPHYCEAE","Dinoflagellate cysts",2.00,"0.0781"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",22/9/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",2.00,"0.0009"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",22/9/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",293.00,"0.0234"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",,"TOTAL_ALGAE",,564640.00,"3.3095"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-46438"," 7171303","Salt Creek Outlet",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
