ISOTime,Wx,Wy
03/12/2020 22:10:00,1.7058,4.8169
03/12/2020 22:15:00,1.2931,4.3937
03/12/2020 22:20:00,0.9869,4.8506
03/12/2020 22:25:00,1.1309,4.4691
03/12/2020 22:30:00,0.7621,3.7126
03/12/2020 22:40:00,0.2694,3.2087
03/12/2020 22:45:00,0.6619,3.1410
03/12/2020 22:50:00,1.2799,4.2933
03/12/2020 22:55:00,0.8746,3.7288
03/12/2020 23:00:00,0.5203,2.8631
03/12/2020 23:05:00,0.4368,2.2683
03/12/2020 23:10:00,0.7644,2.6312
03/12/2020 23:15:00,-0.1994,2.1909
03/12/2020 23:20:00,0.6629,2.5451
03/12/2020 23:25:00,0.0653,2.1990
03/12/2020 23:30:00,-0.0167,1.9099
03/12/2020 23:35:00,-0.1472,2.0046
03/12/2020 23:40:00,-0.0916,2.0179
03/12/2020 23:45:00,-0.0415,1.8295
03/12/2020 23:50:00,-0.2519,1.9135
03/12/2020 23:55:00,-0.0180,2.0599
04/12/2020 00:00:00,0.3147,2.1572
04/12/2020 00:05:00,-0.0803,1.8382
04/12/2020 00:10:00,-0.1516,2.1146
04/12/2020 00:15:00,0.0572,2.0492
04/12/2020 00:20:00,0.2620,2.3354
04/12/2020 00:25:00,0.3551,2.2421
04/12/2020 00:30:00,0.1334,1.6948
04/12/2020 00:40:00,0.1769,2.0223
04/12/2020 00:45:00,-0.0656,1.8789
04/12/2020 00:50:00,-1.2791,0.2324
04/12/2020 00:55:00,-1.2066,0.2389
04/12/2020 01:00:00,-0.8919,0.2967
04/12/2020 01:05:00,-0.8180,0.3506
04/12/2020 01:10:00,-0.8139,0.1626
04/12/2020 01:15:00,-0.8169,0.1470
04/12/2020 01:20:00,-0.7208,0.1155
04/12/2020 01:25:00,-0.6626,0.1530
04/12/2020 01:30:00,-0.6513,-0.2566
04/12/2020 01:35:00,-0.6689,-0.1693
04/12/2020 01:40:00,-0.5936,-0.3317
04/12/2020 01:45:00,-0.5867,-0.2798
04/12/2020 01:50:00,-0.5931,-0.2124
04/12/2020 01:55:00,-0.5967,-0.2020
04/12/2020 02:00:00,-0.6889,-0.2093
04/12/2020 02:05:00,-0.7266,-0.4011
04/12/2020 02:10:00,-0.5099,-0.3162
04/12/2020 02:15:00,-0.5098,-0.3349
04/12/2020 02:20:00,-0.6413,-0.1062
04/12/2020 02:25:00,-0.9260,-0.2121
04/12/2020 02:30:00,-0.7303,-0.3267
04/12/2020 02:40:00,-0.7204,-0.3702
04/12/2020 02:45:00,-0.5105,-0.3861
04/12/2020 02:50:00,-0.5822,-0.3109
04/12/2020 02:55:00,-0.8066,-0.2344
04/12/2020 03:00:00,-0.8780,-0.1979
04/12/2020 03:05:00,-0.9999,-0.1423
04/12/2020 03:10:00,-0.8598,-0.2661
04/12/2020 03:15:00,-0.7355,-0.3845
04/12/2020 03:20:00,-0.8199,-0.2243
04/12/2020 03:25:00,-0.7650,-0.3470
04/12/2020 03:30:00,-0.7017,-0.3407
04/12/2020 03:35:00,-0.7433,-0.2958
04/12/2020 03:40:00,-0.6565,-0.2429
04/12/2020 03:45:00,-0.3763,-0.1628
04/12/2020 03:50:00,-0.5901,-0.2955
04/12/2020 03:55:00,-0.8875,-0.3914
04/12/2020 04:00:00,-0.9477,-0.6154
04/12/2020 04:05:00,-0.9542,-0.4841
04/12/2020 04:10:00,-1.0277,-0.4194
04/12/2020 04:15:00,-1.1041,-0.6070
04/12/2020 04:20:00,-1.0639,-0.6935
04/12/2020 04:25:00,-1.2115,-0.8326
04/12/2020 04:30:00,-1.1267,-0.7068
04/12/2020 04:40:00,-1.0948,-0.8401
04/12/2020 04:45:00,-0.8777,-0.6957
04/12/2020 04:50:00,-0.8249,-0.4294
04/12/2020 04:55:00,-0.4943,-0.3222
04/12/2020 05:00:00,-0.3917,-0.3717
04/12/2020 05:05:00,-0.0911,-0.1553
04/12/2020 05:10:00,-0.3661,-0.4754
04/12/2020 05:15:00,-0.8798,-0.5912
04/12/2020 05:20:00,-0.9742,-0.6111
04/12/2020 05:25:00,-1.3686,-0.8094
04/12/2020 05:30:00,-1.5009,-1.0470
04/12/2020 05:35:00,-1.4069,-0.6741
04/12/2020 05:40:00,-1.1385,-0.8486
04/12/2020 05:45:00,-1.0715,-0.6438
04/12/2020 05:50:00,-1.2774,-0.6203
04/12/2020 05:55:00,-1.2755,-0.4718
04/12/2020 06:00:00,-1.4425,-0.5393
04/12/2020 06:05:00,-1.1989,-0.3168
04/12/2020 06:10:00,-1.0339,-0.3122
04/12/2020 06:15:00,-0.9447,-0.9219
04/12/2020 06:20:00,-1.5676,-1.4567
04/12/2020 06:25:00,-1.7819,-1.3574
04/12/2020 06:30:00,-1.5793,-1.4882
04/12/2020 06:40:00,-1.3647,-0.9274
04/12/2020 06:45:00,-1.3646,-1.0471
04/12/2020 06:50:00,-1.4458,-1.1542
04/12/2020 06:55:00,-1.4861,-1.2470
04/12/2020 07:00:00,-1.6542,-1.3734
04/12/2020 07:05:00,-1.7044,-1.3269
04/12/2020 07:10:00,-1.5909,-1.2929
04/12/2020 07:15:00,-1.8050,-0.9719
04/12/2020 07:20:00,-1.9331,-0.9179
04/12/2020 07:25:00,-1.8738,-1.1528
04/12/2020 07:30:00,-1.9850,-0.9940
04/12/2020 07:35:00,-2.2475,-1.2872
04/12/2020 07:40:00,-2.3369,-1.1398
04/12/2020 07:45:00,-2.1606,-1.2174
04/12/2020 07:50:00,-1.9588,-1.3163
04/12/2020 07:55:00,-1.9013,-1.2584
04/12/2020 08:00:00,-2.1249,-1.5666
04/12/2020 08:05:00,-1.9387,-1.1420
04/12/2020 08:10:00,-1.9494,-0.8075
04/12/2020 08:15:00,-2.0863,-0.6981
04/12/2020 08:20:00,-1.9383,-0.3522
04/12/2020 08:25:00,-1.6627,-0.7403
04/12/2020 08:30:00,-1.9032,-0.8875
04/12/2020 08:40:00,-1.7950,-0.7619
04/12/2020 08:45:00,-1.4208,0.1619
04/12/2020 08:50:00,-1.4661,-0.1077
04/12/2020 08:55:00,-1.1192,0.7549
04/12/2020 09:00:00,-0.3594,1.2701
04/12/2020 09:05:00,-0.4272,1.4900
04/12/2020 09:10:00,-0.0057,1.6200
04/12/2020 09:15:00,0.1278,1.5548
04/12/2020 09:20:00,-1.3433,1.0419
04/12/2020 09:25:00,-1.2118,0.8143
04/12/2020 09:30:00,0.3844,1.7482
04/12/2020 09:35:00,1.1013,1.4615
04/12/2020 09:40:00,1.0721,1.8057
04/12/2020 09:45:00,1.5311,1.4079
04/12/2020 09:50:00,2.5096,1.8706
04/12/2020 09:55:00,1.5431,2.0552
04/12/2020 10:00:00,1.2166,1.1586
04/12/2020 10:05:00,1.8717,1.6270
04/12/2020 10:10:00,2.5490,2.2951
04/12/2020 10:15:00,2.1805,2.6736
04/12/2020 10:20:00,1.8823,1.4236
04/12/2020 10:25:00,2.2625,2.1773
04/12/2020 10:30:00,2.0494,1.4835
04/12/2020 10:40:00,2.0168,1.6566
04/12/2020 10:45:00,2.1560,1.2852
04/12/2020 10:50:00,1.6979,1.4916
04/12/2020 10:55:00,1.8609,1.2647
04/12/2020 11:00:00,2.1091,0.8393
04/12/2020 11:05:00,2.4640,0.5282
04/12/2020 11:10:00,2.7300,0.7828
04/12/2020 11:15:00,2.8291,0.8704
04/12/2020 11:20:00,2.4726,1.2707
04/12/2020 11:25:00,2.2794,1.3320
04/12/2020 11:30:00,2.1887,1.2082
04/12/2020 11:35:00,2.2989,1.5274
04/12/2020 11:40:00,2.2962,1.5314
04/12/2020 11:45:00,2.4351,1.7692
04/12/2020 11:50:00,2.2798,2.2170
04/12/2020 11:55:00,2.2608,1.9106
04/12/2020 12:00:00,2.9138,2.3764
04/12/2020 12:05:00,2.7822,2.2210
04/12/2020 12:10:00,2.9975,2.6334
04/12/2020 12:15:00,2.8929,2.9335
04/12/2020 12:20:00,1.8512,3.8811
04/12/2020 12:25:00,1.6949,3.8428
04/12/2020 12:30:00,1.7091,3.5833
04/12/2020 12:40:00,1.2982,3.3470
04/12/2020 12:45:00,1.4435,3.3198
04/12/2020 12:50:00,1.4897,3.2993
04/12/2020 12:55:00,1.5685,3.1736
01/02/2021 14:30:00,-0.4348,8.8894
01/02/2021 18:30:00,-0.4499,9.1990
01/02/2021 22:05:00,-1.8623,7.6979
01/02/2021 22:10:00,-1.4001,8.9410
01/02/2021 22:15:00,-1.4326,8.1247
01/02/2021 22:20:00,-2.7806,7.4372
01/02/2021 22:25:00,-1.0002,7.9171
01/02/2021 22:30:00,-0.9064,8.4817
02/02/2021 02:30:00,-1.5910,6.4775
02/02/2021 06:30:00,-1.6152,5.6330
02/02/2021 10:30:00,-3.1605,5.9191
02/02/2021 12:55:00,-2.4136,8.4729
02/02/2021 13:00:00,1.0898,7.9557
02/02/2021 13:05:00,-0.2847,7.7648
02/02/2021 13:10:00,-0.2358,7.9465
02/02/2021 13:15:00,1.1822,8.3063
02/02/2021 13:20:00,0.0575,8.2298
02/02/2021 13:25:00,-0.0000,8.7400
02/02/2021 13:30:00,-0.2443,8.7466
02/02/2021 13:35:00,1.1147,8.0330
02/02/2021 13:40:00,0.6343,8.4362
02/02/2021 13:45:00,-0.6206,8.6578
02/02/2021 13:50:00,0.2535,8.0660
02/02/2021 13:55:00,1.5883,8.0957
02/02/2021 14:00:00,0.2431,7.7362
02/02/2021 14:05:00,0.5477,7.6404
02/02/2021 14:10:00,0.8655,8.3754
02/02/2021 14:15:00,0.4004,8.4906
02/02/2021 14:20:00,0.6403,8.5160
02/02/2021 14:25:00,0.8295,8.4594
02/02/2021 14:30:00,0.3390,8.8235
02/02/2021 14:40:00,0.0504,9.6199
02/02/2021 14:45:00,0.1764,9.1883
02/02/2021 14:50:00,1.3402,9.5363
02/02/2021 14:55:00,0.4230,8.9700
02/02/2021 15:00:00,1.1431,9.3101
02/02/2021 15:05:00,1.2049,9.0300
02/02/2021 15:10:00,1.1943,9.0717
02/02/2021 15:15:00,-0.2537,9.6867
02/02/2021 15:20:00,0.9931,8.9953
02/02/2021 15:25:00,0.5651,8.9822
02/02/2021 15:30:00,0.7512,8.4165
02/02/2021 15:35:00,0.5695,9.0521
02/02/2021 15:40:00,-0.5024,9.2764
02/02/2021 15:45:00,1.6958,8.8897
02/02/2021 15:50:00,-0.0166,9.5200
02/02/2021 15:55:00,1.0563,9.1291
02/02/2021 16:00:00,-0.4553,8.9885
02/02/2021 16:05:00,0.0479,9.1399
02/02/2021 16:10:00,0.0842,9.6496
02/02/2021 16:15:00,-0.1750,10.0285
02/02/2021 16:20:00,0.3301,9.4542
02/02/2021 16:25:00,0.3057,8.7547
02/02/2021 16:30:00,0.7634,9.9207
02/02/2021 16:40:00,0.1754,10.0485
02/02/2021 16:45:00,0.9355,9.7151
02/02/2021 16:50:00,0.6935,9.6752
02/02/2021 16:55:00,0.4288,11.1618
02/02/2021 17:00:00,0.6404,10.4704
02/02/2021 17:05:00,-0.2421,9.9070
02/02/2021 17:10:00,0.0365,10.4499
02/02/2021 17:15:00,0.3213,10.8252
02/02/2021 17:20:00,-0.5155,10.1769
02/02/2021 17:25:00,0.1848,10.5884
02/02/2021 17:30:00,-0.0335,9.6099
02/02/2021 17:35:00,-0.0760,10.8797
02/02/2021 17:40:00,-0.0368,10.5399
02/02/2021 17:45:00,0.8350,9.5435
02/02/2021 17:50:00,0.5392,9.6449
02/02/2021 17:55:00,-1.4990,10.4025
02/02/2021 18:00:00,-0.0000,10.0200
02/02/2021 18:05:00,-0.1187,9.7193
02/02/2021 18:10:00,0.5484,10.1252
02/02/2021 18:15:00,0.3507,10.0439
02/02/2021 18:20:00,-0.6753,10.1676
02/02/2021 18:25:00,-0.8399,10.2155
02/02/2021 18:30:00,-0.7448,10.1427
02/02/2021 18:45:00,-0.3720,9.6829
02/02/2021 18:50:00,-0.4799,10.5691
02/02/2021 18:55:00,-0.4305,10.2710
02/02/2021 19:00:00,-0.9762,9.6105
02/02/2021 19:05:00,0.0863,9.8896
02/02/2021 19:10:00,-0.3581,10.2538
02/02/2021 19:15:00,-0.7633,10.1513
02/02/2021 19:20:00,-1.2398,10.2453
02/02/2021 19:25:00,-0.1525,9.7088
02/02/2021 19:30:00,-0.2612,10.6868
02/02/2021 19:35:00,0.1832,10.4984
02/02/2021 19:40:00,-0.9204,10.5198
02/02/2021 19:45:00,-1.4792,10.9405
02/02/2021 19:50:00,-1.8485,11.0464
02/02/2021 19:55:00,-1.9431,10.9083
02/02/2021 20:00:00,-0.7250,10.9159
02/02/2021 20:05:00,-2.1863,10.1983
02/02/2021 20:10:00,-2.4125,10.1266
02/02/2021 20:15:00,-1.3614,10.4820
02/02/2021 20:20:00,-1.9060,9.3681
02/02/2021 20:25:00,-3.3778,10.4580
02/02/2021 20:30:00,-2.7530,10.7222
02/02/2021 20:40:00,-2.7443,10.0314
02/02/2021 20:45:00,-2.4626,9.6611
02/02/2021 20:50:00,-2.9589,9.4999
02/02/2021 20:55:00,-2.6691,9.8239
02/02/2021 21:00:00,-3.1827,9.6802
02/02/2021 21:05:00,-3.0495,9.5552
02/02/2021 21:10:00,-3.4236,9.4063
02/02/2021 21:15:00,-3.2197,10.4659
02/02/2021 21:20:00,-3.4813,9.5130
02/02/2021 21:25:00,-3.3076,9.8284
02/02/2021 21:30:00,-3.1667,9.4643
02/02/2021 21:35:00,-3.5577,8.8949
02/02/2021 21:40:00,-3.3332,9.2583
02/02/2021 21:45:00,-3.8250,9.8107
02/02/2021 21:50:00,-3.7311,9.2348
02/02/2021 21:55:00,-4.4402,9.3934
02/02/2021 22:00:00,-3.8285,8.8472
02/02/2021 22:05:00,-4.6539,9.8455
02/02/2021 22:10:00,-3.7290,9.5154
02/02/2021 22:15:00,-4.0557,9.2390
02/02/2021 22:20:00,-3.9467,9.4814
02/02/2021 22:25:00,-4.6875,8.5265
02/02/2021 22:35:00,-4.5244,9.0746
02/02/2021 22:40:00,-4.5898,8.8169
02/02/2021 22:45:00,-4.5753,9.2169
02/02/2021 22:50:00,-4.6112,8.6360
02/02/2021 22:55:00,-5.6808,6.9160
02/02/2021 23:00:00,-5.8146,6.8564
02/02/2021 23:05:00,-6.9434,7.4719
02/02/2021 23:10:00,-7.4500,6.9229
02/02/2021 23:15:00,-5.8398,7.1348
02/02/2021 23:20:00,-5.0303,5.5089
02/02/2021 23:25:00,-6.4441,6.0514
02/02/2021 23:30:00,-6.2573,5.6937
02/02/2021 23:35:00,-5.9447,6.5561
02/02/2021 23:40:00,-5.9263,5.6239
02/02/2021 23:45:00,-6.0465,6.2832
02/02/2021 23:50:00,-6.7103,6.5255
02/02/2021 23:55:00,-6.6409,6.2800
03/02/2021 00:00:00,-5.9911,4.8688
03/02/2021 00:05:00,-6.4241,5.1283
03/02/2021 00:10:00,-6.1705,4.9968
03/02/2021 00:15:00,-6.1717,5.3839
03/02/2021 00:20:00,-5.9920,5.1177
03/02/2021 00:25:00,-5.1802,4.1058
03/02/2021 00:30:00,-5.2501,3.9995
03/02/2021 00:40:00,-4.8709,4.0583
03/02/2021 00:45:00,-5.0469,4.1751
03/02/2021 00:50:00,-4.8171,4.0135
03/02/2021 00:55:00,-4.9956,3.8056
03/02/2021 01:00:00,-5.2251,3.5376
03/02/2021 01:05:00,-5.0013,3.1862
03/02/2021 01:10:00,-5.0571,3.4111
03/02/2021 01:15:00,-4.5002,3.4656
03/02/2021 01:20:00,-4.5812,3.5407
03/02/2021 01:25:00,-4.4648,3.2798
03/02/2021 01:30:00,-4.3092,3.0511
03/02/2021 01:35:00,-3.7087,3.1563
03/02/2021 01:40:00,-3.6368,2.7009
03/02/2021 01:45:00,-3.6393,3.0214
03/02/2021 01:50:00,-3.5253,2.6662
03/02/2021 01:55:00,-3.9693,2.6272
03/02/2021 02:00:00,-3.6529,2.7627
03/02/2021 02:05:00,-3.3104,2.8374
03/02/2021 02:10:00,-2.9915,3.1304
03/02/2021 02:15:00,-3.2063,3.1289
03/02/2021 02:20:00,-3.6577,2.9514
03/02/2021 02:25:00,-3.2382,3.1821
03/02/2021 02:30:00,-3.5547,3.4448
03/02/2021 02:40:00,-3.9698,3.4509
03/02/2021 02:45:00,-3.8915,3.3119
03/02/2021 02:50:00,-3.9860,2.8327
03/02/2021 02:55:00,-3.9053,2.4308
03/02/2021 03:00:00,-3.4878,2.2305
03/02/2021 03:05:00,-3.1973,2.7696
03/02/2021 03:10:00,-3.6047,2.6094
03/02/2021 03:15:00,-3.5190,2.3292
03/02/2021 03:20:00,-3.2642,2.2771
03/02/2021 03:25:00,-3.2840,2.2486
03/02/2021 03:30:00,-3.1915,2.2933
03/02/2021 03:35:00,-3.2113,2.1417
03/02/2021 03:40:00,-3.0529,2.1776
03/02/2021 03:45:00,-3.1640,2.1583
03/02/2021 03:50:00,-3.3241,1.9424
03/02/2021 03:55:00,-3.3769,1.6984
03/02/2021 04:00:00,-2.8323,1.1043
03/02/2021 04:05:00,-2.6778,1.1643
03/02/2021 04:10:00,-2.4139,1.3381
03/02/2021 04:15:00,-2.4374,1.8168
03/02/2021 04:20:00,-2.7894,2.0640
03/02/2021 04:25:00,-2.9838,1.8863
03/02/2021 04:30:00,-3.0005,1.3737
03/02/2021 04:40:00,-3.1096,1.4237
03/02/2021 04:45:00,-3.2331,0.9149
03/02/2021 04:50:00,-2.9544,0.9714
03/02/2021 04:55:00,-2.6798,1.1597
03/02/2021 05:00:00,-2.8244,0.7410
03/02/2021 05:05:00,-2.8683,0.9765
03/02/2021 05:10:00,-2.7025,0.8729
03/02/2021 05:15:00,-2.7518,1.1174
03/02/2021 05:20:00,-2.5564,1.4112
03/02/2021 05:25:00,-2.5009,1.5266
03/02/2021 05:30:00,-2.4163,1.4923
03/02/2021 05:35:00,-2.6981,1.9174
03/02/2021 05:40:00,-2.8686,1.8065
03/02/2021 05:45:00,-2.9926,2.0722
03/02/2021 05:50:00,-3.0793,2.0150
03/02/2021 05:55:00,-2.9385,1.7103
03/02/2021 06:00:00,-2.5068,1.5361
03/02/2021 06:05:00,-2.2445,1.5541
03/02/2021 06:10:00,-2.4544,1.3886
03/02/2021 06:15:00,-2.8060,1.3868
03/02/2021 06:20:00,-2.7457,1.6629
03/02/2021 06:25:00,-3.0023,1.8183
03/02/2021 06:30:00,-3.2395,1.4763
03/02/2021 06:45:00,-2.5724,0.6366
03/02/2021 06:50:00,-1.9292,0.4882
03/02/2021 06:55:00,-1.7148,0.2288
03/02/2021 07:00:00,-1.5484,-0.1901
03/02/2021 07:05:00,-1.6877,0.0884
03/02/2021 07:10:00,-1.8200,0.0064
03/02/2021 07:15:00,-1.7795,0.1933
03/02/2021 07:20:00,-2.1001,0.9131
03/02/2021 07:25:00,-2.2448,1.1885
03/02/2021 07:30:00,-2.2964,1.0855
03/02/2021 07:35:00,-2.2441,1.1682
03/02/2021 07:40:00,-2.2271,0.8106
03/02/2021 07:45:00,-2.2652,0.7623
03/02/2021 07:50:00,-2.3864,0.8404
03/02/2021 07:55:00,-2.3835,0.9341
03/02/2021 08:00:00,-2.9181,1.6042
03/02/2021 08:05:00,-3.2258,1.6864
03/02/2021 08:10:00,-2.8703,1.7658
03/02/2021 08:15:00,-3.0538,1.3026
03/02/2021 08:20:00,-2.5125,1.3024
03/02/2021 08:25:00,-3.2632,1.6128
03/02/2021 08:30:00,-3.6015,1.3609
03/02/2021 08:40:00,-4.5018,1.3849
03/02/2021 08:45:00,-4.5605,0.6734
03/02/2021 08:50:00,-4.4881,1.1774
03/02/2021 08:55:00,-4.5777,0.7578
03/02/2021 09:00:00,-5.3220,0.4376
03/02/2021 09:05:00,-4.5960,0.6377
03/02/2021 09:10:00,-3.8966,1.4569
03/02/2021 09:15:00,-4.1930,1.4602
03/02/2021 09:20:00,-3.7281,1.2113
03/02/2021 09:25:00,-3.6511,1.1232
03/02/2021 09:30:00,-3.7964,0.1658
03/02/2021 09:35:00,-2.1985,0.5238
03/02/2021 09:40:00,-2.6291,0.0688
03/02/2021 09:45:00,-1.8800,0.5178
03/02/2021 09:50:00,-0.3985,0.9389
03/02/2021 09:55:00,-2.2760,0.1352
03/02/2021 10:00:00,-2.9308,-0.8073
03/02/2021 10:05:00,-2.3651,-0.8984
03/02/2021 10:10:00,-1.5082,-0.5341
03/02/2021 10:15:00,-2.5023,-0.4909
03/02/2021 10:20:00,-2.4428,-1.6539
03/02/2021 10:25:00,-2.5971,-0.7008
03/02/2021 10:30:00,-2.1804,-1.3414
03/02/2021 10:45:00,-2.8699,-0.0200
03/02/2021 10:50:00,-2.6423,1.3117
03/02/2021 10:55:00,-1.8255,0.1277
03/02/2021 11:00:00,-3.4662,0.3094
03/02/2021 11:05:00,-3.3457,1.4339
03/02/2021 11:10:00,-2.4255,-1.3170
03/02/2021 11:15:00,-3.8007,0.8287
03/02/2021 11:20:00,-1.5643,-0.8493
03/02/2021 11:25:00,-1.6165,0.9984
03/02/2021 11:30:00,0.4765,3.1138
03/02/2021 11:35:00,1.0616,3.6070
03/02/2021 11:40:00,2.5565,4.7679
03/02/2021 11:45:00,2.2336,4.9932
03/02/2021 11:50:00,1.4587,5.0537
03/02/2021 11:55:00,1.4286,4.8541
03/02/2021 12:00:00,1.3051,4.4631
03/02/2021 12:05:00,0.7557,3.9992
03/02/2021 12:10:00,0.5822,4.2503
03/02/2021 12:15:00,0.8163,4.1607
03/02/2021 12:20:00,1.5706,4.5358
03/02/2021 12:25:00,2.4380,4.6834
03/02/2021 12:30:00,4.0904,4.7388
01/03/2021 11:28:00,4.0791,6.1862
01/03/2021 11:33:00,2.5953,6.5549
01/03/2021 11:40:00,3.4275,7.2839
01/03/2021 11:45:00,3.5365,7.1870
01/03/2021 11:50:00,3.0726,7.7211
01/03/2021 11:55:00,2.1096,8.3372
01/03/2021 12:00:00,2.6169,8.4019
01/03/2021 12:05:00,2.6427,8.3309
01/03/2021 12:10:00,2.9943,7.6015
01/03/2021 12:15:00,3.2929,6.6046
01/03/2021 12:20:00,2.5837,7.2960
01/03/2021 12:25:00,2.9555,7.5416
01/03/2021 12:30:00,3.1013,7.4503
01/03/2021 12:40:00,2.9858,7.4650
01/03/2021 12:45:00,2.1299,7.6801
01/03/2021 12:50:00,1.4970,7.4919
01/03/2021 12:55:00,2.5772,7.6580
01/03/2021 13:00:00,3.0800,7.7397
01/03/2021 13:05:00,3.3916,7.4767
01/03/2021 13:10:00,3.0911,7.3895
01/03/2021 13:15:00,3.5130,7.8169
01/03/2021 13:20:00,3.8785,6.9397
01/03/2021 13:25:00,3.0295,7.3501
01/03/2021 13:30:00,3.7444,8.0299
01/03/2021 13:35:00,1.8210,8.2822
01/03/2021 13:40:00,2.7121,8.7074
01/03/2021 13:45:00,2.5092,8.5807
01/03/2021 13:50:00,2.0766,8.0877
01/03/2021 13:55:00,2.5839,8.5584
01/03/2021 14:00:00,2.4547,8.6172
01/03/2021 14:05:00,3.0017,8.7177
01/03/2021 14:10:00,2.5608,8.4819
01/03/2021 14:15:00,2.7332,7.5505
01/03/2021 14:20:00,2.8206,7.6250
01/03/2021 14:25:00,2.1961,7.9731
01/03/2021 14:30:00,3.4585,7.5891
01/03/2021 14:40:00,3.2890,8.1407
01/03/2021 14:45:00,2.7997,8.6166
01/03/2021 14:50:00,3.3776,8.7079
01/03/2021 14:55:00,2.2434,8.6746
01/03/2021 15:00:00,2.3907,8.5625
01/03/2021 15:05:00,2.7416,8.4882
01/03/2021 15:10:00,1.8321,9.1687
01/03/2021 15:15:00,2.3230,8.5500
01/03/2021 15:20:00,1.7987,8.9205
01/03/2021 15:25:00,2.3676,8.7141
01/03/2021 15:30:00,1.8202,8.9467
01/03/2021 15:35:00,2.7969,9.3820
01/03/2021 15:40:00,0.6703,8.1525
01/03/2021 15:45:00,2.1908,8.9868
01/03/2021 15:50:00,0.9784,9.3087
01/03/2021 15:55:00,1.4006,9.8408
01/03/2021 16:00:00,1.7914,9.3907
01/03/2021 16:05:00,0.9270,9.4547
01/03/2021 16:10:00,-0.0677,9.6998
01/03/2021 16:15:00,0.9154,9.8676
01/03/2021 16:20:00,2.1180,9.3224
01/03/2021 16:25:00,1.4131,9.4550
01/03/2021 16:30:00,1.6561,9.5880
01/03/2021 16:35:00,3.0981,9.7076
01/03/2021 16:40:00,2.4612,9.5169
01/03/2021 16:45:00,0.9827,9.5094
01/03/2021 16:50:00,-0.6400,9.3882
01/03/2021 16:55:00,-0.4908,9.6876
01/03/2021 17:00:00,-1.0403,9.7346
01/03/2021 17:05:00,0.4508,9.5594
01/03/2021 17:10:00,-1.2857,9.7657
01/03/2021 17:15:00,0.5032,10.2877
01/03/2021 17:20:00,0.1186,9.7093
01/03/2021 17:25:00,-0.9602,9.7930
01/03/2021 17:30:00,-0.6813,10.2574
01/03/2021 17:35:00,0.2644,10.0965
01/03/2021 17:40:00,-0.1508,10.7989
01/03/2021 17:45:00,-1.5172,10.3999
01/03/2021 17:50:00,-0.4045,9.6515
01/03/2021 17:55:00,-1.4259,10.0190
01/03/2021 18:00:00,-0.4414,10.1104
01/03/2021 18:05:00,-0.4745,11.3201
01/03/2021 18:10:00,-0.2455,10.8172
01/03/2021 18:15:00,-0.5251,10.7372
01/03/2021 18:20:00,0.1481,10.6090
01/03/2021 18:25:00,-0.4580,10.4900
01/03/2021 18:30:00,-0.4877,10.7389
01/03/2021 18:40:00,-1.3646,10.9553
01/03/2021 18:45:00,-1.6410,10.3609
01/03/2021 18:50:00,-0.5102,10.8180
01/03/2021 18:55:00,-0.3133,10.5554
01/03/2021 19:00:00,-1.0178,11.1838
01/03/2021 19:05:00,-1.0311,11.7850
01/03/2021 19:10:00,-0.7230,10.8860
01/03/2021 19:15:00,-0.3909,11.1932
01/03/2021 19:20:00,-0.3477,11.0645
01/03/2021 19:25:00,-0.7131,10.7363
01/03/2021 19:30:00,-1.0021,12.1889
01/03/2021 19:35:00,-0.9210,11.2022
01/03/2021 19:40:00,-0.5951,10.6434
01/03/2021 19:45:00,-0.9847,10.6144
01/03/2021 19:50:00,-0.9819,10.5846
01/03/2021 19:55:00,-0.9546,9.9141
01/03/2021 20:00:00,-1.2367,10.5276
01/03/2021 20:05:00,-1.0183,10.7720
01/03/2021 20:10:00,-1.1132,10.7726
01/03/2021 20:15:00,-1.7261,10.2051
01/03/2021 20:20:00,-1.3627,10.3507
01/03/2021 20:25:00,-0.9637,10.1946
01/03/2021 20:30:00,-1.0454,10.1161
01/03/2021 20:40:00,-1.6467,9.2445
01/03/2021 20:45:00,-1.2661,9.7481
01/03/2021 20:50:00,-1.5403,8.7352
01/03/2021 20:55:00,-1.4472,9.3486
01/03/2021 21:00:00,-1.9653,9.8356
01/03/2021 21:05:00,-1.1248,9.4332
01/03/2021 21:10:00,-1.6490,8.6441
01/03/2021 21:15:00,-1.3122,8.9948
01/03/2021 21:20:00,-2.3009,8.2969
01/03/2021 21:25:00,-1.7596,8.8059
01/03/2021 21:30:00,-1.1455,9.0679
01/03/2021 21:35:00,-1.9720,8.8223
01/03/2021 21:40:00,-2.1509,9.2430
01/03/2021 21:45:00,-1.2949,9.0983
01/03/2021 21:50:00,-1.5359,8.4516
01/03/2021 21:55:00,-0.8799,9.3085
01/03/2021 22:00:00,-0.3728,9.2825
01/03/2021 22:05:00,-1.7265,7.9855
01/03/2021 22:10:00,-2.4505,7.6785
01/03/2021 22:15:00,-2.7106,5.2292
01/03/2021 22:20:00,-3.1041,2.6324
01/03/2021 22:25:00,-3.0178,3.2704
01/03/2021 22:30:00,-3.1718,3.1497
01/03/2021 22:40:00,-3.1803,3.2818
01/03/2021 22:45:00,-3.1108,3.4428
01/03/2021 22:50:00,-2.9436,3.1346
01/03/2021 22:55:00,-2.9070,3.3560
01/03/2021 23:00:00,-3.8550,3.9229
01/03/2021 23:05:00,-3.3024,3.4558
