"time","Air Temperature_average_ºC","Apparent Temperature_average_ºC","Delta T_average_ºC","Dew Point_average_ºC","Rainfall_raw_mm","Relative Humidity_average_%RH","Soil Temperature_average_ºC","Solar Radiation_average_W/m^2","Voltage_average_V","Wind Direction_average_º","Wind Speed_average_km/h","Wind Speed_maximum_km/h","Wind Speed_minimum_km/h"
2018-12-31 22:30:00,19,18.333674,3.688261,13.335564,0,69.7,24,544,12.65,180.230102,8.784,19.26,3.312
2018-12-31 22:45:00,19.7,18.685691,4.326137,12.932636,0,65,23.8,605,12.76,178.821241,9.9,18.396,4.14
2018-12-31 23:00:00,20.3,18.412821,5.150594,12.021808,0,59,23.8,674,12.87,185.319894,12.924,20.916,4.968
2018-12-31 23:15:00,21.1,19.63874,4.969443,13.282835,0,61,23.8,735,12.98,175.529179,12.78,21.78,4.14
2018-12-31 23:30:00,21.6,19.600519,5.408673,13.00558,0,58.1,23.9,792,13.09,186.340192,15.084,25.128,8.316
2018-12-31 23:45:00,21.6,19.425519,5.408673,13.00558,0,58.1,24.1,847,13.09,174.680106,15.984,25.956,4.14
2019-01-01 00:00:00,21.6,19.649062,5.476401,12.873291,0,57.6,24.1,894,13.2,172.450578,14.616,24.3,4.14
2019-01-01 00:15:00,21.8,19.542532,5.58033,12.899995,0,57,24.1,933,13.2,177.896203,16.236,24.3,6.66
2019-01-01 00:30:00,22.3,19.735233,5.872953,12.902794,0,55.3,24.1,971,13.2,186.188616,17.82,28.476,7.488
2019-01-01 00:45:00,22.9,20.247533,6.330177,12.694033,0,52.6,24.4,1002,13.2,185.363069,17.928,27.612,10.008
2019-01-01 01:00:00,23.1,20.329657,6.67664,12.227012,0,50.4,24.4,1031,13.31,205.84761,17.784,26.784,10.008
2019-01-01 01:15:00,23.1,20.121861,6.618042,12.347391,0,50.8,24.8,1058,13.31,198.141878,19.044,29.304,10.008
2019-01-01 01:30:00,23.3,20.526195,6.645418,12.531556,0,50.8,24.8,1082,13.09,205.632652,18.288,30.132,10.008
2019-01-01 01:45:00,23.6,20.89492,6.671646,12.837854,0,50.9,25.1,1103,13.09,189.57699,18.432,29.304,7.488
2019-01-01 02:00:00,23.9,20.755387,7.074363,12.375989,0,48.5,25.3,1120,13.09,187.733598,19.944,31.824,10.008
2019-01-01 02:15:00,24.2,20.70362,7.21053,12.460679,0,47.9,25.4,1134,13.09,180.690277,21.888,31.824,11.7
2019-01-01 02:30:00,24.2,21.124303,7.133702,12.619124,0,48.4,25.8,1141,13.09,177.929969,19.98,32.652,10.836
2019-01-01 02:45:00,24.6,21.47275,7.536647,12.27489,0,46.2,26.1,1148,13.09,179.771731,19.692,30.96,5.796
2019-01-01 03:00:00,24.7,21.205023,7.743085,11.965517,0,45,26.2,1149,13.2,177.011368,21.096,38.52,12.528
2019-01-01 03:15:00,24.8,20.959385,8.147824,11.225838,0,42.6,26.4,1145,13.09,181.610301,21.744,30.96,12.528
2019-01-01 03:30:00,25.2,21.029336,8.824018,10.256148,0,39,26.8,1139,13.09,191.948553,22.032,30.96,11.7
2019-01-01 03:45:00,25,20.64602,8.41455,10.90173,0,41.2,27.1,1129,13.09,188.901716,23.904,34.344,13.356
2019-01-01 04:00:00,24.8,20.450395,8.312194,10.867619,0,41.6,27.5,1110,13.09,195.660029,23.832,33.48,13.356
2019-01-01 04:15:00,25,20.591572,8.751503,10.154371,0,39.2,27.7,1087,13.09,201.759,23.112,36.864,15.876
2019-01-01 04:30:00,25.2,20.717695,8.875592,10.140473,0,38.7,27.9,1059,13.2,199.452787,23.472,35.172,14.22
2019-01-01 04:45:00,25,20.17702,8.41455,10.90173,0,41.2,28.2,1025,13.09,188.001203,26.316,36.864,17.568
