"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",629.00,"0.1258"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",97.00,"0.0387"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales",48.00,"0.0145"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",145.00,"0.0364"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pleurosigma",2.00,"0.0038"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",2613.00,"0.3449"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",48.00,"0.0121"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",35324.00,"2.1194"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"CHLOROPHYCEAE","Planctonema",15.00,"0.0123"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",48.00,"0.0154"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"CYANOPHYCEAE","Planktolyngbya",1306.00,"0.0049"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",913578.00,"4.7962"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales",48.00,"0.0967"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",290.00,"0.1451"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"DINOPHYCEAE","Peridiniales",48.00,"0.2419"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",18/11/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",677.00,"0.0542"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",,"TOTAL_ALGAE",,954916.00,"8.0629"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","20-54272"," 6781617","McGrath Flat North",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
