"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Amphora",48.00,"0.0242"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Centrales",48.00,"0.0096"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Naviculales",97.00,"0.1355"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",97.00,"0.0387"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",968.00,"0.2430"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",32439.00,"4.2819"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",104580.00,"6.2748"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",8.00,"0.0024"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"CYANOPHYCEAE","Spirulina",639.00,"0.0036"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",534521.00,"2.8062"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"DINOPHYCEAE","Dinoflagellates",48.00,"0.9683"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales",97.00,"0.1936"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",484.00,"0.2420"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"DINOPHYCEAE","Peridiniales",48.00,"0.2420"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",18/11/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",2905.00,"0.2324"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",,"TOTAL_ALGAE",,677027.00,"15.698"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","20-54272"," 6781625","Salt Creek Outlet",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
