"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Amphora",48.00,"0.0241"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Centrales",4.00,"0.0007"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",8.00,"0.0030"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales",2.00,"0.0005"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",4344.00,"1.0902"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",45367.00,"5.9884"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",100386.00,"6.0231"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",48.00,"0.0154"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",980695.00,"5.1486"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"DINOPHYCEAE","Dinoflagellates",48.00,"0.9652"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales",48.00,"0.0965"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",820.00,"0.4102"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"DINOPHYCEAE","Peridiniales",193.00,"0.9652"
"ALS MELB","20-54272"," 6781622","South Policeman Point",18/11/2020 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",5309.00,"0.4247"
"ALS MELB","20-54272"," 6781622","South Policeman Point",,"TOTAL_ALGAE",,1137320.00,"21.156"
"ALS MELB","20-54272"," 6781622","South Policeman Point",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","20-54272"," 6781622","South Policeman Point",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
