Client - Matrix:,WATER,,,Sample Type:,REG,REG
Workgroup:,EM2115784,,,ALS Sample number:,EM2115784001,EM2115784002
Project name/number:,HCHB,,,Sample date:,09/08/2021,09/08/2021
,,,,Client sample ID (Primary):,Tilley Swamp Outlet Drain,Tilley Swamp D/S Nth Outlet
,,,,Client sample ID (Secondary):,,
,,,,Sample Site:,,
,,,,Purchase Order:,,


Analyte grouping/Analyte,CAS Number,Units,LOR

EA015: Total Dissolved Solids dried at 180 ± 5 °C
Total Dissolved Solids @180°C,,mg/L,10,,3540,6300

EG052G: Silica by Discrete Analyser
Reactive Silica,,mg/L,0.05,,19.7,15.7

EK055G-SW: Ammonia as N by Discrete Analyser in Saline Water
Ammonia as N,7664-41-7,mg/L,0.02,,0.04,0.06

EK057G:  Nitrite as N by Discrete Analyser
Nitrite as N,14797-65-0,mg/L,0.01,,<0.01,0.03

EK058G:  Nitrate as N by Discrete Analyser
Nitrate as N,14797-55-8,mg/L,0.01,,0.01,1.62

EK059G:  Nitrite plus Nitrate as N (NOx)  by Discrete Analyser
Nitrite + Nitrate as N,,mg/L,0.01,,0.01,1.65

EK061G: Total Kjeldahl Nitrogen By Discrete Analyser
Total Kjeldahl Nitrogen as N,,mg/L,0.1,,1.1,1.3

EK062G: Total Nitrogen as N (TKN + NOx) by Discrete Analyser
Total Nitrogen as N,,mg/L,0.1,,1.1,3.0

EK067G: Total Phosphorus as P by Discrete Analyser
Total Phosphorus as P,,mg/L,0.01,,0.05,0.05

EK071FG: Dissolved Reactive Phosphorus as P by DA
Dissolved Reactive Phosphorus as P,,mg/L,0.01,,<0.01,<0.01


QC - Matrix:,WATER,,,Sample Type:,MB,LCS,DUP,MS,MB,LCS,LCS,DUP,DUP,MB,LCS,DUP,MS,LCS,DUP,MS,DUP,LCS,MS,MB,LCS,DUP,MS,DUP,MB,LCS,DUP,MS,DUP,MS,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG
Workgroup:,EM2115784,,,ALS Sample number:,QC-MRG3-3840809001,QC-3840809-002,QC-MRG2-3840809004,QC-3840809-006,QC-3843936-001,QC-3843936-002,QC-3843936-003,QC-3843936-005,QC-3843936-015,QC-MRG6-3840866001,QC-3840870-002,QC-MRG2-3840870004,QC-3840870-006,QC-MRG3-3840866002,QC-MRG4-3840866004,QC-3840868-006,QC-3840868-015,QC-3840810-002,QC-3840810-006,QC-MRG2-3841527001,QC-MRG2-3841527002,QC-3841526-004,QC-MRG2-3841527006,QC-MRG2-3841527004,QC-MRG2-3841524001,QC-MRG2-3841524002,QC-3841524-004,QC-3841524-006,QC-3841524-015,QC-3840871-006,EM2115770010,EM2115770011,EM2115770019,EM2115771001,EM2115771002,EM2115776001,EM2115776010,EM2115781010,EM2115776002,EM2115823001,EM2115823002,EM2115920003
,,,,Sample date:,11/08/2021,11/08/2021,09/08/2021,09/08/2021,13/08/2021,13/08/2021,13/08/2021,06/08/2021,11/08/2021,11/08/2021,11/08/2021,09/08/2021,09/08/2021,11/08/2021,10/08/2021,09/08/2021,09/08/2021,11/08/2021,09/08/2021,12/08/2021,12/08/2021,09/08/2021,11/08/2021,11/08/2021,12/08/2021,12/08/2021,09/08/2021,09/08/2021,09/08/2021,09/08/2021,09/08/2021,09/08/2021,09/08/2021,09/08/2021,09/08/2021,10/08/2021,09/08/2021,06/08/2021,09/08/2021,11/08/2021,11/08/2021,11/08/2021



Analyte grouping/Analyte,CAS Number,Units,LOR

EA015: Total Dissolved Solids dried at 180 ± 5 °C
Total Dissolved Solids @180°C,,mg/L,10,,,,,,<10,99.5,94.9,9490,4410,,,,,,,,,,,,,,,,,,,,,,----,----,----,----,----,----,----,9460,----,----,----,4560

EG052G: Silica by Discrete Analyser
Reactive Silica,,mg/L,0.05,,,,,,,,,,,<0.05,104,19.8,85.0,,,,,,,,,,,,,,,,,,----,----,----,----,----,----,----,----,----,----,----,----

EK055G-SW: Ammonia as N by Discrete Analyser in Saline Water
Ammonia as N,7664-41-7,mg/L,0.02,,<0.02,106,0.03,106,,,,,,,,,,,,,,,,,,,,,,,,,,,----,----,----,0.04,0.02,----,----,----,----,----,----,----

EK057G:  Nitrite as N by Discrete Analyser
Nitrite as N,14797-65-0,mg/L,0.01,,,,,,,,,,,<0.01,,,,108,<0.01,83.5,<0.01,,,,,,,,,,,,,,----,----,----,----,----,<0.01,<0.01,----,<0.01,----,----,----

EK059G:  Nitrite plus Nitrate as N (NOx)  by Discrete Analyser
Nitrite + Nitrate as N,,mg/L,0.01,,<0.01,,<0.01,,,,,,,,,,,,,,,104,87.5,,,,,,,,,,,,----,----,----,<0.01,<0.01,----,----,----,----,----,----,----

EK061G: Total Kjeldahl Nitrogen By Discrete Analyser
Total Kjeldahl Nitrogen as N,,mg/L,0.1,,,,,,,,,,,,,,,,,,,,,<0.1,93.4,2.2,99.3,6.2,,,,,,,----,----,----,----,----,----,2.6,----,----,6.2,1.3,----

EK067G: Total Phosphorus as P by Discrete Analyser
Total Phosphorus as P,,mg/L,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,<0.01,86.8,0.35,97.7,1.62,,0.18,0.14,1.64,----,----,----,----,----,----,----,----,----

EK071FG: Dissolved Reactive Phosphorus as P by DA
Dissolved Reactive Phosphorus as P,,mg/L,0.01,,,,,,,,,,,<0.01,,<0.01,,115,,,,,,,,,,,,,,,,105,----,----,----,----,----,----,----,----,----,----,----,----


