ISOTIME,Goolwa_m3_s,sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5,ss1,ret,oxy,rsi,amm,nit,frp,frp_ads,doc,poc,don,pon,dop,pop,grn,mag_ulva,mag_ulva_in,mag_ulva_ip
03/10/2013 00:00,15,2.8379,19.3162,0,0,100,0,0,3.9055,32199076,268.9503,131.8242,2.4012,0,0.0109,0.0009,464.4311,76.2608,41.0689,51.2237,1.3445,2.2495,153.5559,0,0,0
04/10/2013 00:00,64.31,2.6649,18.6376,0,0,100,0,0,4.6518,32217002,270.3812,132.0007,2.4012,0,0.0103,0.0009,462.4261,76.7343,41.0697,51.6229,1.3538,2.2759,152.6061,0,0,0
05/10/2013 00:00,78.06,2.6661,19.8236,0,0,100,0,0,4.0163,32347308,260.5832,132.2166,2.4012,0,0.0113,0.0009,462.6727,76.7133,41.0435,51.529,1.3506,2.271,153.0656,0,0,0
06/10/2013 00:00,20.01,2.3981,19.4846,0,0,100,0,0,4.0697,32235976,257.5881,132.4655,2.4012,0,0.0101,0.0009,460.1816,76.6692,41.3075,52.0207,1.3593,2.2897,153.6118,0,0,0
07/10/2013 00:00,80.36,1.9406,18.6232,0,0,100,0,0,3.0382,32077278,261.5724,133.2141,2.4012,0,0.0102,0.0009,456.3336,77.007,41.8004,53.086,1.3834,2.3369,154.4531,0,0,0
08/10/2013 00:00,69.31,1.8908,18.6561,0,0,100,0,0,2.6639,32213356,264.6263,133.6806,2.4012,0,0.0111,0.0009,456.833,77.0983,41.9259,53.2087,1.3859,2.3405,155.2609,0,0,0
09/10/2013 00:00,81.39,1.896,19.5785,0,0,100,0,0,2.2737,32344210,250.9608,133.8556,2.4012,0,0.0113,0.0009,457.02,77.0726,41.8742,53.0756,1.3823,2.3342,155.7525,0,0,0
10/10/2013 00:00,60.1,1.884,19.7667,0,0,100,0,0,2.3308,32364514,246.5224,133.6837,2.4012,0,0.0108,0.0009,455.9252,77.1403,41.7675,53.1034,1.3821,2.3399,155.0782,0,0,0
11/10/2013 00:00,93.28,1.7553,19.5273,0,0,100,0,0,2.1056,32242424,259.4991,133.6344,2.4012,0,0.0114,0.0009,454.5874,76.8174,42.0858,53.477,1.3878,2.3487,155.8379,0,0,0
12/10/2013 00:00,54.28,1.7269,19.6026,0,0,100,0,0,1.8593,32322044,258.9179,133.8256,2.4012,0,0.0115,0.0009,454.6283,76.7469,42.1614,53.5099,1.3878,2.3477,156.5168,0,0,0
13/10/2013 00:00,0,1.7243,17.6327,0,0,100,0,0,1.6398,32302442,283.8032,133.7008,2.4012,0,0.0113,0.0009,454.1147,76.4622,42.2469,53.5382,1.3869,2.3451,156.858,0,0,0
14/10/2013 00:00,0.07,1.6932,17.5187,0,0,100,0,0,1.728,32466254,287.4628,134.1898,2.4012,0,0.0105,0.0009,455.2091,76.7197,42.4169,53.7751,1.3927,2.3554,157.4999,0,0,0
15/10/2013 00:00,83.31,1.6692,17.0706,0,0,100,0,0,1.8332,32547874,283.6311,134.3118,2.4012,0,0.0106,0.0009,455.2089,76.7276,42.4691,53.825,1.3937,2.3567,157.6849,0,0,0
16/10/2013 00:00,137.78,1.6714,15.5596,0,0,100,0,0,1.5425,32709746,287.3756,134.6333,2.4012,0,0.0102,0.0009,455.9499,76.7479,42.4956,53.7464,1.3931,2.3516,158.2071,0,0,0
17/10/2013 00:00,0,1.6716,17.2317,0,0,100,0,0,1.2897,32801776,277.831,134.6588,2.4012,0,0.0104,0.0009,455.6864,76.5986,42.4219,53.5393,1.389,2.3409,158.3162,0,0,0
18/10/2013 00:00,0.09,1.6637,18.784,0,0,100,0,0,1.2791,32866050,268.9718,134.6217,2.4012,0,0.0109,0.0009,455.1933,76.5755,42.3597,53.4791,1.3868,2.3394,158.2027,0,0,0
19/10/2013 00:00,81.54,1.628,19.3069,0,0,100,0,0,1.6677,32758048,261.3684,134.0385,2.4012,0,0.0108,0.0009,453.0493,76.5627,42.2797,53.6373,1.3879,2.3511,156.9783,0,0,0
20/10/2013 00:00,116.72,1.6231,20.8195,0,0,100,0,0,1.4341,32857500,257.483,134.1502,2.4012,0,0.0118,0.0009,453.0747,76.4954,42.2642,53.5556,1.3846,2.3462,157.4686,0,0,0
21/10/2013 00:00,127.66,1.6209,21.3692,0,0,100,0,0,1.2513,32968876,250.6154,134.2953,2.4012,0,0.012,0.0009,453.1486,76.4925,42.2332,53.4945,1.3815,2.3435,158.0307,0,0,0
22/10/2013 00:00,134.72,1.6416,21.2862,0,0,100,0,0,1.3267,32721334,246.9124,133.2884,2.4012,0,0.0113,0.0009,451.3369,75.4141,42.3385,53.2832,1.3707,2.3207,159.0103,0,0,0
23/10/2013 00:00,0,1.7332,17.3597,0,0,100,0,0,1.1736,32936128,276.8574,133.7549,2.4012,0,0.0109,0.0009,453.6156,75.1379,42.4481,53.0278,1.3629,2.3015,160.9973,0,0,0
24/10/2013 00:00,0.03,1.6962,18.391,0,0,100,0,0,0.9914,33121898,270.7741,134.1754,2.4012,0,0.0108,0.0009,454.0138,75.4709,42.433,53.0994,1.366,2.3082,161.0206,0,0,0
25/10/2013 00:00,0.09,1.7184,19.5997,0,0,100,0,0,0.9152,33278342,260.8407,134.45,2.4012,0,0.0114,0.0009,454.7566,75.5538,42.43,53.0601,1.3638,2.307,161.5198,0,0,0
26/10/2013 00:00,11.3,1.7332,22.2502,0,0,100,0,0,0.8107,33426400,246.3836,134.6978,2.4012,0,0.0124,0.0009,455.2956,75.5665,42.4074,52.9671,1.36,2.3025,162.1859,0,0,0
27/10/2013 00:00,23.44,1.7129,22.697,0,0,100,0,0,5.3826,32727792,243.9157,131.9925,2.4012,0,0.0098,0.0009,450.7209,74.0338,42.6723,53.1474,1.3511,2.2935,161.7991,0,0,0
28/10/2013 00:00,17.15,1.7084,22.278,0,0,100,0,0,4.2702,32912152,252.3274,132.4193,2.4012,0,0.0129,0.0009,452.1494,74.1938,42.8057,53.269,1.3504,2.2971,162.8253,0,0,0
29/10/2013 00:00,18.95,1.7169,22.1079,0,0,100,0,0,3.6773,33102418,248.8676,132.8382,2.4012,0,0.0128,0.0009,453.1168,74.3744,42.8169,53.2778,1.3489,2.2985,163.7976,0,0,0
30/10/2013 00:00,20.27,1.7202,20.6646,0,0,100,0,0,3.1714,33249914,241.8427,133.0881,2.4012,0,0.0111,0.0009,453.5372,74.4469,42.7889,53.2146,1.3463,2.2963,164.6821,0,0,0
31/10/2013 00:00,21.59,1.7217,21.9693,0,0,100,0,0,2.7689,33392138,234.7015,133.3185,2.4012,0,0.0122,0.0009,453.8151,74.5475,42.7437,53.1658,1.3437,2.2956,165.1559,0,0,0
01/11/2013 00:00,21.99,1.491,20.4719,0,0,100,0,0,5.1798,32114744,259.5422,128.5369,2.4012,0,0.0103,0.0009,445.4411,72.4725,43.5033,54.1798,1.3557,2.3143,163.6043,0,0,0
02/11/2013 00:00,10.36,1.4759,20.7645,0,0,100,0,0,4.2788,32140148,263.7003,128.3415,2.4012,0,0.0118,0.0009,445.1519,72.1804,43.5447,54.065,1.3508,2.3042,164.4212,0,0,0
03/11/2013 00:00,0.07,1.4808,22.2718,0,0,100,0,0,3.7293,32280452,247.906,128.5486,2.4012,0,0.012,0.0009,445.1937,72.298,43.4392,53.9617,1.3474,2.3024,164.7106,0,0,0
04/11/2013 00:00,11.92,1.4844,21.6664,0,0,100,0,0,3.2843,32433596,245.9595,128.8167,2.4012,0,0.0122,0.0009,445.6079,72.36,43.3966,53.8641,1.3435,2.2986,165.5469,0,0,0
05/11/2013 00:00,23.19,1.4967,20.7836,0,0,100,0,0,2.8808,32733494,258.7403,129.6532,2.4012,0,0.0118,0.0009,447.7656,72.8435,43.4895,54.0219,1.3465,2.3085,166.6685,0,0,0
06/11/2013 00:00,21.01,1.4936,23.0815,0,0,100,0,0,2.5679,32823972,242.9395,129.6853,2.4012,0,0.0124,0.0009,447.5944,72.8675,43.435,53.9671,1.3441,2.3072,166.8868,0,0,0
07/11/2013 00:00,15.05,1.4955,23.254,0,0,100,0,0,2.2762,33010994,238.8456,130.0925,2.4012,0,0.0128,0.0009,448.5168,73.0664,43.4529,53.9944,1.3429,2.3096,167.8227,0,0,0
08/11/2013 00:00,6.98,1.4487,23.4249,0,0,100,0,0,2.7857,32755340,233.1981,128.8599,2.4012,0,0.012,0.0009,445.5726,72.7623,43.4277,54.1954,1.3467,2.3199,166.3653,0,0,0
09/11/2013 00:00,10.53,1.4577,23.0048,0,0,100,0,0,2.256,33075568,245.348,129.7833,2.4012,0,0.0129,0.0009,448.2408,73.1013,43.6027,54.3102,1.3461,2.3234,168.6663,0,0,0
10/11/2013 00:00,20.91,1.4524,22.2804,0,0,100,0,0,2.1733,33160214,246.9438,129.7983,2.4012,0,0.0123,0.0009,448.176,73.2688,43.5813,54.4168,1.3476,2.3314,168.7272,0,0,0
11/11/2013 00:00,21.35,1.4588,21.3718,0,0,100,0,0,1.9237,33355188,248.8506,130.2219,2.4012,0,0.0116,0.0009,449.1454,73.4641,43.5908,54.4145,1.3463,2.3325,169.6628,0,0,0
12/11/2013 00:00,21.81,1.4611,22.7725,0,0,100,0,0,1.7033,33498860,238.8732,130.4466,2.4012,0,0.0122,0.0009,449.411,73.5663,43.5353,54.3474,1.3434,2.3311,170.1631,0,0,0
13/11/2013 00:00,25.93,1.4566,22.086,0,0,100,0,0,1.7294,33537990,228.5317,130.277,2.4012,0,0.0118,0.0009,448.8043,73.5309,43.4646,54.3024,1.3409,2.3305,170.2769,0,0,0
14/11/2013 00:00,30.13,1.4515,21.5582,0,0,100,0,0,1.4441,33264832,239.5394,128.9556,2.4012,0,0.0115,0.0009,447.6979,72.6952,43.7684,54.447,1.3387,2.3245,171.5303,0,0,0
15/11/2013 00:00,30.96,1.4839,21.8972,0,0,100,0,0,1.2945,33486226,253.1061,129.453,2.4012,0,0.0118,0.0009,449.1602,72.8975,43.8038,54.4432,1.337,2.3252,172.5323,0,0,0
16/11/2013 00:00,30.07,1.553,20.9318,0,0,100,0,0,1.1251,33277422,248.9164,128.2916,2.4012,0,0.0109,0.0009,449.6941,71.7682,44.2144,54.3882,1.3264,2.3034,175.7221,0,0,0
17/11/2013 00:00,29.63,1.584,20.7535,0,0,100,0,0,0.9767,33454938,255.7737,128.6248,2.4012,0,0.0117,0.0009,451.2442,71.8488,44.3385,54.4326,1.3255,2.3034,176.8364,0,0,0
18/11/2013 00:00,29.39,1.58,22.2072,0,0,100,0,0,0.8511,33597660,247.8798,128.8486,2.4012,0,0.0122,0.0009,451.4817,71.9686,44.2882,54.3709,1.323,2.3024,177.262,0,0,0
19/11/2013 00:00,12.36,1.5816,23.0394,0,0,100,0,0,0.7332,33727560,229.997,129.015,2.4012,0,0.0123,0.0009,451.4643,72.0444,44.1911,54.2505,1.3186,2.2992,177.7309,0,0,0
20/11/2013 00:00,16.9,1.2651,22.3646,0,0,100,0,0,0.8133,32014380,237.4112,122.3996,2.4012,0,0.0115,0.0009,438.7317,69.948,44.6041,55.4214,1.3371,2.3337,172.6508,0,0,0
21/11/2013 00:00,36.06,1.2718,23.6945,0,0,100,0,0,0.72,32210734,235.8801,122.8119,2.4012,0,0.013,0.0009,439.8798,70.1429,44.6379,55.4296,1.3348,2.3345,173.7426,0,0,0
22/11/2013 00:00,35.9,1.2811,24.1336,0,0,100,0,0,0.6329,32454088,231.0776,123.4053,2.4012,0,0.0135,0.0009,441.3077,70.4429,44.6596,55.45,1.3327,2.3372,175.1319,0,0,0
23/11/2013 00:00,34.88,1.2885,24.7236,0,0,100,0,0,0.5874,32664700,223.1618,123.8752,2.4012,0,0.0136,0.0009,442.1958,70.7379,44.6206,55.4525,1.331,2.3407,175.9801,0,0,0
24/11/2013 00:00,40.21,1.1438,22.5014,0,0,100,0,0,0.8162,31683546,239.1887,119.9199,2.4012,0,0.012,0.0009,435.8605,69.2909,44.98,56.0826,1.3391,2.3532,174.0293,0,0,0
25/11/2013 00:00,43.91,1.1258,17.9566,0,0,100,0,0,0.8224,31807180,277.0815,120.0911,2.4012,0,0.0098,0.0009,437.5791,69.3213,45.2829,56.2992,1.3427,2.3566,175.93,0,0,0
26/11/2013 00:00,41.94,1.1452,19.0424,0,0,100,0,0,0.6751,32087770,271.6924,120.8073,2.4012,0,0.0105,0.0009,438.8205,69.6793,45.2153,56.1982,1.3419,2.3561,176.1333,0,0,0
27/11/2013 00:00,32.11,1.1419,20.866,0,0,100,0,0,0.7495,32192544,263.1907,120.8824,2.4012,0,0.011,0.0009,439.0041,69.8863,45.2022,56.2836,1.3429,2.3631,176.0917,0,0,0
28/11/2013 00:00,19.8,1.1486,21.2525,0,0,100,0,0,0.7027,32390706,259.3427,121.2997,2.4012,0,0.0112,0.0009,439.8657,70.1365,45.1842,56.2675,1.3421,2.3648,176.5849,0,0,0
29/11/2013 00:00,18.97,1.1506,22.4391,0,0,100,0,0,0.6293,32520658,242.6392,121.4616,2.4012,0,0.0118,0.0009,439.9015,70.2254,45.0936,56.1479,1.3382,2.3615,176.9462,0,0,0
30/11/2013 00:00,22.57,1.1373,21.9901,0,0,100,0,0,1.0493,32464444,244.4207,120.9392,2.4012,0,0.0114,0.0009,438.7903,70.268,45.0452,56.2919,1.3406,2.3717,176.0334,0,0,0
01/12/2013 00:00,22.13,1.1443,20.8303,0,0,100,0,0,0.902,32652990,247.7098,121.3165,2.4012,0,0.0113,0.0009,439.7314,70.4979,45.0561,56.3038,1.3402,2.374,176.7008,0,0,0
02/12/2013 00:00,18.11,1.1496,21.0113,0,0,100,0,0,0.8539,32734828,240.0076,121.295,2.4012,0,0.0112,0.0009,439.9301,70.4976,45.0604,56.2677,1.3383,2.3722,177.1174,0,0,0
03/12/2013 00:00,17.29,1.1497,21.8812,0,0,100,0,0,0.8702,32685226,231.7737,120.7795,2.4012,0,0.0113,0.0009,439.706,70.2215,45.1463,56.2797,1.3357,2.3687,177.7438,0,0,0
04/12/2013 00:00,6.38,1.1657,21.5673,0,0,100,0,0,0.8605,32731442,246.8389,120.578,2.4012,0,0.0113,0.0009,440.9995,69.968,45.3571,56.3044,1.3321,2.3622,179.4425,0,0,0
05/12/2013 00:00,0,1.1742,20.152,0,0,100,0,0,0.6845,33054404,266.7993,121.4479,2.4012,0,0.0113,0.0009,443.74,70.3008,45.5589,56.3961,1.3335,2.364,181.3616,0,0,0
06/12/2013 00:00,12.22,1.174,20.2306,0,0,100,0,0,0.7794,33111618,270.3595,121.3372,2.4012,0,0.0106,0.0009,443.0577,70.4983,45.4219,56.4142,1.3342,2.371,180.4891,0,0,0
07/12/2013 00:00,22.82,1.1738,20.7115,0,0,100,0,0,1.195,33287622,267.7868,121.669,2.4012,0,0.0109,0.0009,443.9044,70.7652,45.4436,56.4816,1.3355,2.3763,180.7724,0,0,0
08/12/2013 00:00,21.97,1.175,19.3982,0,0,100,0,0,1.3777,33464358,268.4007,122.0007,2.4012,0,0.0103,0.0009,444.7527,71.0243,45.4624,56.5375,1.3367,2.3811,181.1642,0,0,0
09/12/2013 00:00,18.02,1.1777,19.0977,0,0,100,0,0,1.3198,33669284,270.1714,122.4334,2.4012,0,0.0105,0.0009,445.9911,71.2941,45.5277,56.6041,1.3386,2.3853,181.6666,0,0,0
10/12/2013 00:00,12.86,1.1778,19.8392,0,0,100,0,0,1.3471,33844284,269.1993,122.7576,2.4012,0,0.0108,0.0009,447.0058,71.4856,45.5876,56.6465,1.3397,2.3876,182.138,0,0,0
11/12/2013 00:00,14.26,1.1726,19.0346,0,0,100,0,0,1.624,33903276,277.8816,122.6613,2.4012,0,0.0099,0.0009,446.8485,71.6317,45.5626,56.7276,1.3418,2.3944,181.722,0,0,0
12/12/2013 00:00,13.25,1.182,18.9747,0,0,100,0,0,2.6933,34096380,277.9893,123.0428,2.4012,0,0.01,0.0009,448.0096,71.8831,45.6173,56.7886,1.3435,2.3986,181.9593,0,0,0
13/12/2013 00:00,11.72,1.1915,21.3736,0,0,100,0,0,2.8844,34245140,263.287,123.2626,2.4012,0,0.0109,0.0009,448.5225,72.0039,45.5928,56.7328,1.3418,2.3974,182.1637,0,0,0
14/12/2013 00:00,8.82,1.2049,23.1776,0,0,100,0,0,2.885,34398072,249.274,123.4931,2.4012,0,0.0121,0.0009,449.0851,72.0961,45.5587,56.6517,1.3381,2.3947,182.7605,0,0,0
15/12/2013 00:00,9.43,1.2028,22.2281,0,0,100,0,0,2.4086,34600576,250.8075,123.9136,2.4012,0,0.0114,0.0009,449.8825,72.4644,45.5426,56.7325,1.34,2.4027,183.0933,0,0,0
16/12/2013 00:00,5.73,1.433,21.9984,0,0,100,0,0,2.6049,34709616,248.8453,123.6882,2.4012,0,0.0106,0.0009,453.7508,71.773,45.7285,56.394,1.3231,2.3753,185.4182,0,0,0
17/12/2013 00:00,2.82,1.4484,23.0928,0,0,100,0,0,2.3237,34957408,247.5013,124.2283,2.4012,0,0.0121,0.0009,455.636,72.0567,45.82,56.4652,1.3222,2.3788,186.6079,0,0,0
18/12/2013 00:00,3.07,1.4493,22.4018,0,0,100,0,0,2.1915,35048520,247.3693,124.2122,2.4012,0,0.0114,0.0009,455.5793,72.2162,45.737,56.4709,1.3211,2.3827,186.5474,0,0,0
19/12/2013 00:00,2.91,1.445,23.458,0,0,100,0,0,1.94,35219696,245.9378,124.505,2.4012,0,0.0125,0.0009,456.3533,72.4427,45.7411,56.5089,1.3201,2.3862,187.1837,0,0,0
20/12/2013 00:00,1.42,1.4477,22.3865,0,0,100,0,0,1.7583,35402228,241.9933,124.8435,2.4012,0,0.0115,0.0009,457.0595,72.6953,45.7199,56.5228,1.3197,2.3897,187.7854,0,0,0
21/12/2013 00:00,6.67,1.4483,23.3707,0,0,100,0,0,1.5285,35592340,234.3719,125.2036,2.4012,0,0.0123,0.0009,458.0067,72.8876,45.7337,56.5158,1.3178,2.3903,188.6999,0,0,0
22/12/2013 00:00,7.22,1.4351,23.2991,0,0,100,0,0,1.5021,35674028,234.5296,125.1768,2.4012,0,0.0122,0.0009,457.965,73.0654,45.6876,56.5844,1.3186,2.3966,188.5887,0,0,0
23/12/2013 00:00,7.59,1.3769,23.506,0,0,100,0,0,1.8978,35409516,241.5459,123.9143,2.4012,0,0.012,0.0009,456.4621,72.8685,45.7048,56.92,1.3238,2.4112,187.3049,0,0,0
24/12/2013 00:00,9.34,1.387,24.2058,0,0,100,0,0,1.632,35729672,241.7576,124.733,2.4012,0,0.0128,0.0009,458.5518,73.3508,45.7865,57.0474,1.3247,2.4197,188.7094,0,0,0
25/12/2013 00:00,9.11,1.3862,23.6184,0,0,100,0,0,1.4842,35974588,244.3348,125.2898,2.4012,0,0.013,0.0009,460.2251,73.6994,45.8707,57.1725,1.3257,2.4266,189.9821,0,0,0
26/12/2013 00:00,7.73,1.3822,22.2342,0,0,100,0,0,1.4676,36222268,254.807,125.8573,2.4012,0,0.012,0.0009,462.142,74.0256,46.0018,57.3182,1.328,2.4331,191.3661,0,0,0
27/12/2013 00:00,9.51,1.3788,22.593,0,0,100,0,0,1.3523,36317956,250.1332,125.8926,2.4012,0,0.0116,0.0009,461.7481,74.2671,45.8747,57.3346,1.3286,2.4398,190.8264,0,0,0
28/12/2013 00:00,7.82,1.3792,25.0755,0,0,100,0,0,1.2002,36503264,236.8798,126.2386,2.4012,0,0.0132,0.0009,462.4762,74.4622,45.8528,57.3083,1.3261,2.4403,191.5863,0,0,0
29/12/2013 00:00,9,1.2977,23.2014,0,0,100,0,0,1.7236,36168928,244.8451,124.8767,2.4012,0,0.0119,0.0009,460.0474,74.1006,45.7664,57.5105,1.3291,2.4488,190.4755,0,0,0
30/12/2013 00:00,9.51,1.3085,23.2511,0,0,100,0,0,1.5562,36459436,249.9028,125.5774,2.4012,0,0.0129,0.0009,461.9493,74.4936,45.8395,57.5986,1.3291,2.4546,191.772,0,0,0
31/12/2013 00:00,10.13,1.3147,24.1684,0,0,100,0,0,1.4158,36644348,242.0288,125.9185,2.4012,0,0.0128,0.0009,462.8367,74.6286,45.8269,57.5391,1.3257,2.4526,192.875,0,0,0
01/01/2014 00:00,10.13,0.3622,26.4952,0,0,100,0,0,0.9418,20914130,210.1443,174.8528,2.4012,0,0.0137,0.0009,558.3937,108.8146,52.7987,65.7208,1.4854,2.6969,242.7519,0,0,0
02/01/2014 00:00,8.99,0.3622,26.4952,0,0,100,0,0,0.9418,20914130,210.1443,174.8528,2.4012,0,0.0137,0.0009,558.3937,108.8146,52.7987,65.7208,1.4854,2.6969,242.7519,0,0,0
03/01/2014 00:00,1.45,0.3623,26.3545,0,0,100,0,0,3.1025,20722402,212.0839,172.0617,2.4147,0,0.0116,0.002,565.8395,106.5313,53.6762,66.0701,1.4864,2.6931,252.9591,0,0,0
04/01/2014 00:00,0.03,0.3474,24.7613,0,0,100,0,0,3.3169,20129708,228.8627,165.2692,2.3843,0,0.0115,0.0027,562.61,104.2301,54.1259,66.9557,1.5026,2.7235,259.0943,0,0,0
05/01/2014 00:00,0.03,0.3362,23.1805,0,0,100,0,0,6.7111,19554120,243.9803,158.6403,2.4032,0,0.01,0.0045,561.9959,101.7382,54.8102,67.8906,1.5232,2.7517,265.2534,0,0,0
06/01/2014 00:00,0.05,0.3326,22.6591,0,0,100,0,0,6.8955,19488838,253.4508,156.8851,2.4363,0,0.0116,0.0058,561.7599,101.539,55.0845,68.4152,1.5366,2.7769,267.7901,0,0,0
07/01/2014 00:00,2.18,0.3335,22.3202,0,0,100,0,0,6.4856,19637606,260.3032,157.345,2.4537,0,0.0109,0.0052,563.2741,102.0642,55.1572,68.627,1.543,2.7923,268.0567,0,0,0
08/01/2014 00:00,3.14,0.3346,24.3147,0,0,100,0,0,6.3365,19791974,251.4709,157.8722,2.478,0,0.0118,0.0053,564.6268,102.5344,55.1819,68.7508,1.5464,2.8037,268.236,0,0,0
09/01/2014 00:00,2.8,0.3353,23.8842,0,0,100,0,0,5.7789,19921572,241.1374,158.2076,2.4744,0,0.0117,0.0048,565.1329,102.842,55.1081,68.7448,1.5464,2.8097,268.3382,0,0,0
10/01/2014 00:00,2.65,0.3367,25.081,0,0,100,0,0,4.8205,20087400,237.5913,158.8333,2.4545,0,0.0127,0.0043,566.637,103.1887,55.1326,68.7599,1.5466,2.8142,269.2178,0,0,0
11/01/2014 00:00,2.62,0.3372,24.9283,0,0,100,0,0,4.7625,20205594,238.8625,159.0755,2.4955,0,0.0124,0.0041,566.7319,103.6612,55.0125,68.858,1.5496,2.8284,268.4543,0,0,0
12/01/2014 00:00,2.88,0.3378,23.1099,0,0,100,0,0,4.4431,20330896,246.608,159.3661,2.4945,0,0.0113,0.0036,567.1929,103.9978,54.9484,68.8892,1.5514,2.8365,268.3559,0,0,0
13/01/2014 00:00,3.04,0.3373,25.3467,0,0,100,0,0,3.8748,20384332,227.8379,159.1086,2.4815,0,0.0124,0.0033,565.5215,103.85,54.6646,68.5771,1.5446,2.8289,267.3692,0,0,0
14/01/2014 00:00,2.87,0.3354,23.2414,0,0,100,0,0,3.5663,20351920,229.8452,158.1855,2.464,0,0.0115,0.003,561.5084,103.3869,54.1597,68.062,1.534,2.8147,265.0313,0,0,0
15/01/2014 00:00,2.94,0.3364,25.8248,0,0,100,0,0,3.4474,20489520,222.0684,158.589,2.5038,0,0.013,0.0031,562.1508,103.8521,54.0924,68.156,1.5366,2.8271,264.4996,0,0,0
16/01/2014 00:00,2.92,0.3376,27.338,0,0,100,0,0,2.9957,20652516,213.1877,159.1799,2.4937,0,0.0141,0.0028,563.3213,104.2877,54.0588,68.2118,1.5366,2.8359,265.238,0,0,0
17/01/2014 00:00,1.74,0.3388,27.3401,0,0,100,0,0,3.067,20767290,203.1992,159.4542,2.5553,0,0.0138,0.0028,563.1569,104.7157,53.8691,68.2388,1.5387,2.8481,263.7776,0,0,0
18/01/2014 00:00,0.07,0.3473,23.9564,0,0,100,0,0,2.6635,21149314,238.0156,162.0781,2.5478,0,0.0121,0.0023,570.0645,105.4404,54.1765,68.2711,1.5385,2.8492,266.3741,0,0,0
19/01/2014 00:00,0.08,0.3495,22.7605,0,0,100,0,0,2.7892,21360234,254.1038,163.0281,2.5379,0,0.0113,0.0023,572.8083,106.0622,54.3117,68.4805,1.5436,2.8631,267.5803,0,0,0
20/01/2014 00:00,1.67,0.3516,21.8135,0,0,100,0,0,3.6845,21557982,260.6408,163.8864,2.5466,0,0.0109,0.003,575.1931,106.6269,54.4192,68.652,1.5484,2.8754,268.2213,0,0,0
21/01/2014 00:00,2.55,0.3534,22.5935,0,0,100,0,0,4.1695,21750424,260.4565,164.6923,2.5575,0,0.0111,0.0034,577.4158,107.1935,54.522,68.8306,1.5535,2.8881,268.7061,0,0,0
22/01/2014 00:00,2.73,0.3549,22.9657,0,0,100,0,0,4.4008,21921952,254.8423,165.3324,2.5609,0,0.0114,0.0036,579.0285,107.6516,54.56,68.9366,1.5566,2.898,269.0438,0,0,0
23/01/2014 00:00,2.58,0.3562,24.4181,0,0,100,0,0,4.1244,22082314,241.7225,165.8862,2.5561,0,0.0123,0.0036,580.2481,108.0293,54.5558,68.9825,1.558,2.9051,269.3481,0,0,0
24/01/2014 00:00,2.04,0.3571,24.1495,0,0,100,0,0,3.3366,22081714,243.5474,165.0115,2.5153,0,0.0117,0.0028,581.5547,107.2425,54.5399,68.7396,1.548,2.8915,271.2888,0,0,0
25/01/2014 00:00,2.52,0.3618,22.9719,0,0,100,0,0,2.7936,22308978,248.2885,166.1789,2.4958,0,0.012,0.0024,585.6726,107.5322,54.6934,68.7594,1.5465,2.8928,272.9564,0,0,0
26/01/2014 00:00,2.74,0.3631,22.6836,0,0,100,0,0,2.3607,22481266,248.737,166.8084,2.4813,0,0.0126,0.0023,587.1678,107.8771,54.7326,68.7856,1.5482,2.8973,273.5152,0,0,0
27/01/2014 00:00,2.51,0.3644,24.1544,0,0,100,0,0,2.1045,22629472,236.2919,167.2725,2.4602,0,0.0123,0.0018,588.2161,108.1427,54.7036,68.7684,1.5481,2.901,273.8747,0,0,0
28/01/2014 00:00,1.94,0.3572,24.2599,0,0,100,0,0,2.0964,22291508,228.0249,163.4254,2.5022,0,0.0114,0.0016,584.3196,107.0393,54.3343,68.901,1.5469,2.914,271.0049,0,0,0
29/01/2014 00:00,2,0.3558,26.0679,0,0,100,0,0,2.8087,22350574,232.0961,162.8601,2.4787,0,0.0136,0.0026,585.7507,106.9857,54.4801,69.124,1.5499,2.9233,272.623,0,0,0
30/01/2014 00:00,2.05,0.3588,28.156,0,0,100,0,0,2.4244,22620860,225.239,164.2183,2.4848,0,0.0153,0.0025,589.3599,107.8673,54.6542,69.4336,1.5553,2.9427,274.4724,0,0,0
31/01/2014 00:00,1.16,0.3607,29.2046,0,0,100,0,0,2.0237,22824882,212.3344,165.057,2.4628,0,0.0168,0.0022,591.4267,108.3837,54.6799,69.5417,1.5548,2.9529,276.2603,0,0,0
01/02/2014 00:00,0.06,0.3619,30.0803,0,0,100,0,0,1.753,22991788,199.2469,165.6278,2.4399,0,0.0176,0.002,592.3414,108.808,54.5827,69.5707,1.5522,2.9617,277.5525,0,0,0
02/02/2014 00:00,0.06,0.3632,30.8188,0,0,100,0,0,1.503,23159304,184.1689,166.1986,2.4106,0,0.0193,0.0019,593.2236,109.2155,54.4747,69.5845,1.5484,2.9697,279.1912,0,0,0
03/02/2014 00:00,0.02,0.3653,27.1517,0,0,100,0,0,1.4124,23379230,229.2423,167.1408,2.3823,0,0.0156,0.0014,595.5911,109.932,54.5353,69.8131,1.5528,2.9871,280.8286,0,0,0
04/02/2014 00:00,0.07,0.3646,25.2868,0,0,100,0,0,1.7869,23433772,241.3557,166.8152,2.4756,0,0.0129,0.0016,594.324,110.3459,54.3361,69.9603,1.562,3.0064,278.229,0,0,0
