ISOTIME,Mundoo_m3_s,sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5,ss1,ret,oxy,rsi,amm,nit,frp,frp_ads,doc,poc,don,pon,dop,pop,grn,mag_ulva,mag_ulva_in,mag_ulva_ip
16/01/2013 00:00,0,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.8701,0.0003,0.012,0.0004,315.3074,13.8191,27.6422,8.6135,0.7525,0.1755,128.2811,0,0,0
17/01/2013 00:00,0,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.8701,0.0003,0.012,0.0003,315.3074,12.1934,27.6422,7.6002,0.7525,0.1437,128.2811,0,0,0
18/01/2013 00:00,0,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.8701,0.0003,0.012,0.0003,315.3074,10.7589,27.6422,6.7061,0.7525,0.1176,128.2811,0,0,0
19/01/2013 00:00,0.92,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.8701,0.0003,0.012,0.0002,315.3074,9.4933,27.6422,5.9172,0.7525,0.0962,128.2811,0,0,0
20/01/2013 00:00,0.86,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.8701,0.0003,0.012,0.0002,315.3074,8.3764,27.6422,5.221,0.7525,0.0788,128.2811,0,0,0
21/01/2013 00:00,0.87,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.8701,0.0003,0.012,0.0001,315.3074,7.3909,27.6422,4.6067,0.7525,0.0645,128.2811,0,0,0
22/01/2013 00:00,0.99,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.8701,0.0003,0.012,0.0001,315.3074,6.5214,27.6422,4.0648,0.7525,0.0528,128.2811,0,0,0
23/01/2013 00:00,2.16,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.8701,0.0003,0.012,0.0001,315.3074,5.7542,27.6422,3.5866,0.7525,0.0432,128.2811,0,0,0
24/01/2013 00:00,1.54,1.7063,15.6233,0,0,100,0,0,0,10529780,96.2839,90.3485,1.8701,0.0003,0.012,0.0001,315.3074,5.0773,27.6422,3.1647,0.7525,0.0353,128.2811,0,0,0
25/01/2013 00:00,0.9,1.7054,15.6233,0,0,100,0,0,0,10524197,96.2328,90.3006,1.8701,0.0003,0.012,0,315.1404,4.4775,27.6276,2.7909,0.7521,0.0289,128.2131,0,0,0
26/01/2013 00:00,0.93,1.6843,15.5692,0,0,100,0,0,0,10393950,98.8425,89.2375,1.8701,0.0003,0.0119,0,311.3699,3.8825,27.3014,2.42,0.7432,0.0232,126.6282,0,0,0
27/01/2013 00:00,0.73,1.6703,15.5424,0,0,100,0,0,0,10307202,99.8883,88.5196,1.8701,0.0003,0.0118,0,308.8348,3.3885,27.0813,2.1121,0.7372,0.0188,125.5722,0,0,0
28/01/2013 00:00,0.85,1.6684,15.5423,0,0,100,0,0,0,10295426,99.7744,88.4184,1.8701,0.0003,0.0118,0,308.4821,2.9862,27.0504,1.8614,0.7364,0.0154,125.4287,0,0,0
29/01/2013 00:00,0.9,1.6684,15.5423,0,0,100,0,0,0,10295425,99.7743,88.4184,1.8701,0.0003,0.0118,0,308.482,2.6348,27.0504,1.6423,0.7364,0.0126,125.4287,0,0,0
30/01/2013 00:00,0.7,1.6684,15.5423,0,0,100,0,0,0,10295425,99.7743,88.4184,1.8701,0.0003,0.0118,0,308.482,2.3248,27.0504,1.4491,0.7364,0.0103,125.4287,0,0,0
31/01/2013 00:00,0,1.6684,15.5423,0,0,100,0,0,0,10295425,99.7743,88.4184,1.8701,0.0003,0.0118,0,308.482,2.0512,27.0504,1.2785,0.7364,0.0084,125.4287,0,0,0
01/02/2013 00:00,0,1.6684,15.5423,0,0,100,0,0,0,10295425,99.7743,88.4184,1.8701,0.0003,0.0118,0,308.482,1.8098,27.0504,1.1281,0.7364,0.0069,125.4287,0,0,0
02/02/2013 00:00,0,1.6684,15.5423,0,0,100,0,0,0,10295425,99.7743,88.4184,1.8701,0.0003,0.0118,0,308.482,1.5968,27.0504,0.9953,0.7364,0.0056,125.4287,0,0,0
03/02/2013 00:00,0,1.6675,15.5424,0,0,100,0,0,0,10289966,99.7215,88.3715,1.8701,0.0003,0.0118,0,308.3186,1.4082,27.036,0.8778,0.736,0.0046,125.3622,0,0,0
04/02/2013 00:00,0,1.6516,15.5166,0,0,100,0,0,0,10192569,100.6172,87.5566,1.8701,0.0003,0.0117,0,305.4503,1.2428,26.787,0.7751,0.7292,0.0041,124.1788,0,0,0
05/02/2013 00:00,0,1.6474,15.5168,0,0,100,0,0,0,10166639,100.3613,87.3338,1.8701,0.0003,0.0116,0,304.6734,1.0934,26.7188,0.682,0.7273,0.0034,123.8629,0,0,0
06/02/2013 00:00,0,1.6374,15.4895,0,0,100,0,0,0,10104676,101.5556,86.8275,1.8701,0.0003,0.0116,0,302.8783,0.9566,26.5635,0.5966,0.7231,0.0027,123.109,0,0,0
07/02/2013 00:00,0,1.6355,15.4895,0,0,100,0,0,0,10093063,101.4392,86.7277,1.8701,0.0003,0.0116,0,302.5301,0.8428,26.533,0.5256,0.7223,0.0022,122.9676,0,0,0
08/02/2013 00:00,0,1.6355,15.4895,0,0,100,0,0,0,10093061,101.4392,86.7277,1.8701,0.0003,0.0116,0,302.5301,0.7434,26.533,0.4637,0.7223,0.0018,122.9676,0,0,0
09/02/2013 00:00,0,1.6355,15.4895,0,0,100,0,0,0,10093061,101.4392,86.7277,1.8701,0.0003,0.0116,0,302.5301,0.6557,26.533,0.409,0.7223,0.0015,122.9676,0,0,0
10/02/2013 00:00,0,1.6299,15.4896,0,0,100,0,0,0,10058357,101.0904,86.4295,1.8701,0.0003,0.0115,0,301.49,0.5764,26.4418,0.3595,0.7198,0.0012,122.5447,0,0,0
11/02/2013 00:00,0,1.5126,15.2468,0,0,100,0,0,0,9332870,108.6119,80.4079,1.8701,0.0003,0.0108,0,280.2501,0.4626,24.596,0.2885,0.6694,0.0009,113.7129,0,0,0
12/02/2013 00:00,0,1.3382,14.8806,0,0,100,0,0,0,8254101.5,115.5195,71.3931,1.8701,0.0003,0.0096,0,248.5254,0.3502,21.8338,0.2185,0.594,0.0006,100.5784,0,0,0
13/02/2013 00:00,0,1.2946,14.7793,0,0,100,0,0,0,7984688,116.936,69.1374,1.8701,0.0003,0.0093,0,240.5927,0.2963,21.1427,0.1849,0.5752,0.0005,97.298,0,0,0
14/02/2013 00:00,0,1.2946,14.7793,0,0,100,0,0,0,7984671,116.9361,69.1373,1.8701,0.0003,0.0093,0,240.5922,0.2614,21.1427,0.1631,0.5752,0.0004,97.2978,0,0,0
15/02/2013 00:00,0,1.2946,14.7793,0,0,100,0,0,0,7984671,116.9361,69.1373,1.8701,0.0003,0.0093,0,240.5922,0.2306,21.1427,0.1439,0.5752,0.0003,97.2978,0,0,0
16/02/2013 00:00,0,1.2946,14.7793,0,0,100,0,0,0,7984671,116.9361,69.1373,1.8701,0.0003,0.0093,0,240.5922,0.2035,21.1427,0.1269,0.5752,0.0003,97.2978,0,0,0
17/02/2013 00:00,0,1.2939,14.7792,0,0,100,0,0,0,7980447,116.8742,69.1007,1.8701,0.0003,0.0093,0,240.4648,0.1794,21.1315,0.1119,0.5749,0.0002,97.2463,0,0,0
18/02/2013 00:00,0,1.1975,14.5525,0,0,100,0,0,0,7383907.5,118.6511,64.0867,1.8701,0.0003,0.0087,0,222.8542,0.1437,19.5956,0.0897,0.533,0.0002,89.9823,0,0,0
19/02/2013 00:00,0,0.6388,13.1041,0,0,100,0,0,0.0162,3253667.25,82.0999,29.1553,1.8701,0.0003,0.004,0,100.4006,0.1589,8.7872,0.1537,0.2397,0.0059,39.6657,0,0,0
20/02/2013 00:00,0,0.5958,13.2154,0,0,100,0,0,0.0012,2583536.75,69.614,23.5383,1.8701,0.0003,0.0032,0.0001,80.5814,0.37,6.9969,0.311,0.1917,0.0127,31.4767,0,0,0
21/02/2013 00:00,0,0.6004,13.1949,0,0,100,0,0,0.0001,2579194.25,69.7646,23.5177,1.8701,0.0003,0.0032,0.0001,80.4837,0.3519,6.9848,0.2927,0.1914,0.0111,31.4235,0,0,0
22/02/2013 00:00,0,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.3103,6.9848,0.2581,0.1914,0.0091,31.4235,0,0,0
23/02/2013 00:00,0,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.2736,6.9848,0.2276,0.1914,0.0074,31.4235,0,0,0
24/02/2013 00:00,0,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.2413,6.9848,0.2007,0.1914,0.0061,31.4235,0,0,0
25/02/2013 00:00,0,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.2128,6.9848,0.177,0.1914,0.005,31.4235,0,0,0
26/02/2013 00:00,0,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.1877,6.9848,0.1561,0.1914,0.0041,31.4235,0,0,0
27/02/2013 00:00,0,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.1655,6.9848,0.1377,0.1914,0.0033,31.4235,0,0,0
28/02/2013 00:00,2.01,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.1459,6.9848,0.1214,0.1914,0.0027,31.4235,0,0,0
01/03/2013 00:00,2.25,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.1287,6.9848,0.1071,0.1914,0.0022,31.4235,0,0,0
02/03/2013 00:00,2.3,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.1135,6.9848,0.0944,0.1914,0.0018,31.4235,0,0,0
03/03/2013 00:00,2.14,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.1001,6.9848,0.0833,0.1914,0.0015,31.4235,0,0,0
04/03/2013 00:00,2.61,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.0883,6.9848,0.0734,0.1914,0.0012,31.4235,0,0,0
05/03/2013 00:00,1.84,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.0778,6.9848,0.0647,0.1914,0.001,31.4235,0,0,0
06/03/2013 00:00,2.08,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,1.8701,0.0003,0.0032,0,80.4837,0.0686,6.9848,0.0571,0.1914,0.0008,31.4235,0,0,0
07/03/2013 00:00,2.43,0.598,13.1949,0,0,100,0,0,0,2568941.25,69.4873,23.4242,1.8701,0.0003,0.0032,0,80.1638,0.0603,6.957,0.0502,0.1906,0.0007,31.2986,0,0,0
08/03/2013 00:00,2.55,0.5518,13.6081,0,0,100,0,0,0,2311227.75,73.3034,21.1708,1.8701,0.0002,0.003,0,72.3553,0.0501,6.2731,0.042,0.1719,0.0005,28.16,0,0,0
09/03/2013 00:00,1.57,0.395,13.2076,0,0,100,0,0,0,1478194.875,113.6563,13.8178,1.8701,0.0002,0.0024,0,46.9506,0.0343,4.0498,0.0296,0.1111,0.0003,18.0126,0,0,0
10/03/2013 00:00,1.76,0.3571,12.8598,0,0,100,0,0,0,1293088.875,114.8126,12.1596,1.8701,0.0002,0.0022,0,41.2477,0.028,3.5518,0.0244,0.0975,0.0003,15.7576,0,0,0
11/03/2013 00:00,1.89,0.357,12.8597,0,0,100,0,0,0,1292715.75,114.782,12.1562,1.8701,0.0002,0.0022,0,41.2359,0.0247,3.5508,0.0215,0.0975,0.0002,15.7531,0,0,0
12/03/2013 00:00,0.64,0.3557,12.8596,0,0,100,0,0,0,1288052.5,114.3679,12.1123,1.8701,0.0002,0.0022,0,41.0871,0.0217,3.538,0.0189,0.0971,0.0002,15.6962,0,0,0
13/03/2013 00:00,0.77,0.3551,12.8368,0,0,100,0,0,0,1282920,114.9004,12.0688,1.8701,0.0002,0.0022,0,40.9351,0.0192,3.5245,0.0167,0.0968,0.0001,15.6337,0,0,0
14/03/2013 00:00,1.6,0.3551,12.8368,0,0,100,0,0,0,1282919.375,114.9004,12.0688,1.8701,0.0002,0.0022,0,40.9351,0.0169,3.5245,0.0147,0.0968,0.0001,15.6337,0,0,0
15/03/2013 00:00,0.49,0.3551,12.8368,0,0,100,0,0,0,1282920.875,114.9004,12.0688,1.8701,0.0002,0.0022,0,40.9351,0.0149,3.5245,0.013,0.0968,0.0001,15.6337,0,0,0
16/03/2013 00:00,1.8,0.3552,12.8368,0,0,100,0,0,0,1283055.875,114.9004,12.0703,1.8701,0.0002,0.0022,0,40.9391,0.0138,3.5246,0.0119,0.0968,0.0001,15.6348,0,0,0
17/03/2013 00:00,2.01,15.7003,17.1234,0,0,100,0,0,11.0008,16114089,30.6752,167.3342,1.8701,0,0.0167,0.0154,532.5089,61.1617,36.5674,43.31,1.1462,1.9662,168.803,0,0,0
18/03/2013 00:00,2.12,19.5259,17.4594,0,0,100,0,0,1.7714,13964894,240.2255,170.071,1.8701,0,0.0145,0.0228,532.7833,50.493,34.7278,38.8049,1.1287,1.7255,146.175,0,0,0
19/03/2013 00:00,2.92,19.5264,17.4594,0,0,100,0,0,0.0101,13964576,240.2565,170.0714,1.8701,0,0.0145,0.0177,532.7833,44.5087,34.7275,34.2064,1.1287,1.4101,146.1716,0,0,0
20/03/2013 00:00,0,19.2953,17.4136,0,0,100,0,0,0.0001,13800974,238.6181,168.0757,1.8701,0,0.0144,0.0136,526.5351,38.7709,34.3219,29.7967,1.1155,1.1387,144.4641,0,0,0
21/03/2013 00:00,1.15,16.8558,16.625,0,0,100,0,0,0.0056,12121359,217.6348,147.2601,1.8701,0,0.0126,0.0092,461.482,30.0835,30.1189,23.0829,0.9782,0.8196,126.9193,0,0,0
22/03/2013 00:00,1.34,16.1795,16.462,0,0,100,0,0,0,11640895,210.9664,141.4008,1.8701,0,0.0122,0.0069,443.1323,25.4764,28.9254,19.5461,0.9393,0.6437,121.8969,0,0,0
23/03/2013 00:00,0.95,15.6257,16.3395,0,0,100,0,0,0,11247359,206.6894,136.6083,1.8701,0,0.0118,0.0052,428.1242,21.7016,27.9503,16.6496,0.9076,0.5086,117.7882,0,0,0
24/03/2013 00:00,1.46,14.7808,15.6306,0,0,100,0,0,0,10647080,200.1644,129.2982,1.8701,0,0.0112,0.0038,405.2315,18.1053,26.463,13.8899,0.8591,0.3935,111.521,0,0,0
25/03/2013 00:00,1.92,14.5174,15.5556,0,0,100,0,0,0,10460411,198.4276,127.0238,1.8701,0,0.011,0.0029,398.11,15.6869,26.0007,12.0343,0.844,0.3162,109.5735,0,0,0
26/03/2013 00:00,1.24,14.5174,15.5556,0,0,100,0,0,0,10460393,198.4274,127.0236,1.8701,0,0.011,0.0023,398.1093,13.8408,26.0007,10.6181,0.844,0.2588,109.5733,0,0,0
27/03/2013 00:00,0.15,14.5135,15.5555,0,0,100,0,0,0,10457593,198.3743,126.9896,1.8701,0,0.011,0.0018,398.0026,12.209,25.9937,9.3662,0.8438,0.2117,109.544,0,0,0
28/03/2013 00:00,1.44,14.4611,15.5554,0,0,100,0,0,0,10419824,197.6577,126.5309,1.8701,0,0.0109,0.0014,396.5651,10.7307,25.8998,8.2322,0.8408,0.1726,109.1483,0,0,0
29/03/2013 00:00,1.42,14.373,15.5185,0,0,100,0,0,0,10357888,197.3585,125.775,1.8701,0,0.0109,0.0011,394.1996,9.4096,25.7467,7.2186,0.8358,0.1404,108.5033,0,0,0
30/03/2013 00:00,1.07,14.373,15.5185,0,0,100,0,0,0,10357885,197.3584,125.775,1.8701,0,0.0109,0.0008,394.1995,8.3022,25.7467,6.369,0.8358,0.1149,108.5032,0,0,0
31/03/2013 00:00,0.39,14.373,15.5185,0,0,100,0,0,0,10357885,197.3584,125.775,1.8701,0,0.0109,0.0006,394.1995,7.3252,25.7467,5.6196,0.8358,0.094,108.5032,0,0,0
01/04/2013 00:00,0.44,14.3692,15.5184,0,0,100,0,0,0,10355119,197.3058,125.7414,1.8701,0,0.0109,0.0005,394.0942,6.4614,25.7398,4.9569,0.8355,0.0769,108.4742,0,0,0
02/04/2013 00:00,0.53,11.5254,14.5735,0,0,100,0,0,1.0689,16201639,231.4792,142.8856,1.8701,0,0.0116,0.0013,471.692,42.5366,34.4374,27.3523,1.0895,1.154,161.4922,0,0,0
03/04/2013 00:00,0.6,11.1678,10.5073,0,0,100,0,0,2.6396,22246974,7.0713,173.2376,1.8701,0,0.0613,0.0091,572.7295,82.2412,42.6609,52.2153,1.3392,2.3744,203.4195,0,0,0
04/04/2013 00:00,0.6,13.3363,12.1784,0,0,100,0,0,1.6332,20940792,2.4418,173.7281,1.8701,0,0.0863,0.0098,569.2667,74.3147,41.2416,48.5631,1.272,2.1757,201.7116,0,0,0
05/04/2013 00:00,0.59,5.5882,15.9815,0,0,100,0,0,0.0955,26030230,419.0379,167.7037,1.8701,0,0.0212,0.0033,587.6419,91.1592,48.1712,56.0059,1.4885,2.4038,246.0361,0,0,0
06/04/2013 00:00,0.57,5.5875,15.9819,0,0,100,0,0,0.0006,26030742,419.0798,167.7031,1.8701,0,0.0212,0.0026,587.6437,80.3891,48.1719,49.3887,1.4886,1.9656,246.0406,0,0,0
07/04/2013 00:00,0.56,5.5875,15.9819,0,0,100,0,0,0,26030742,419.0798,167.7031,1.8701,0,0.0212,0.002,587.6437,70.8906,48.1719,43.5531,1.4886,1.6072,246.0406,0,0,0
08/04/2013 00:00,0.57,5.5875,15.9819,0,0,100,0,0,0,26030742,419.0798,167.7031,1.8701,0,0.0212,0.0016,587.6437,62.5137,48.1719,38.4066,1.4886,1.3142,246.0406,0,0,0
09/04/2013 00:00,0.57,5.4727,15.9043,0,0,100,0,0,0,25487058,412.0562,164.2224,1.8701,0,0.0208,0.0012,575.4334,53.9691,47.1707,33.1571,1.4576,1.0521,240.9143,0,0,0
10/04/2013 00:00,0.56,4.3099,15.307,0,0,100,0,0,0.0001,20010944,334.3533,129.0803,1.8701,0,0.0164,0.0007,452.209,37.3306,37.0674,22.9357,1.1452,0.6751,189.2302,0,0,0
11/04/2013 00:00,1.24,3.2175,14.7193,0,0,100,0,0,0,14887729,258.2305,96.1553,1.8701,0,0.0123,0.0004,336.7935,24.4796,27.6055,15.0409,0.8527,0.4111,140.8496,0,0,0
12/04/2013 00:00,0.48,2.8048,14.4459,0,0,100,0,0,0,12959726,228.6621,83.75,1.8701,0,0.0107,0.0003,293.3198,18.7986,24.0421,11.5506,0.7425,0.2931,122.6348,0,0,0
13/04/2013 00:00,0.37,2.749,14.4163,0,0,100,0,0,0,12700518,224.5063,82.0799,1.8701,0,0.0105,0.0002,287.4679,16.2507,23.5625,9.9851,0.7277,0.235,120.1846,0,0,0
14/04/2013 00:00,0.43,2.7164,14.3865,0,0,100,0,0,0,12548035,222.2254,81.0993,1.8701,0,0.0104,0.0002,284.0316,14.1635,23.2808,8.7027,0.719,0.19,118.7443,0,0,0
15/04/2013 00:00,0.51,2.6968,14.3567,0,0,100,0,0,0,12455461,220.9976,80.5058,1.8701,0,0.0103,0.0001,281.9507,12.4013,23.1103,7.6199,0.7137,0.1543,117.8709,0,0,0
16/04/2013 00:00,0.51,2.687,14.3567,0,0,100,0,0,0,12410460,220.1992,80.2149,1.8701,0,0.0103,0.0001,280.9319,10.8999,23.0268,6.6974,0.7112,0.1258,117.4451,0,0,0
17/04/2013 00:00,0.53,2.6839,14.3565,0,0,100,0,0,0,12396236,219.9469,80.123,1.8701,0,0.0103,0.0001,280.6099,9.6032,23.0004,5.9007,0.7103,0.1028,117.3105,0,0,0
18/04/2013 00:00,0.64,2.6839,14.3565,0,0,100,0,0,0,12396234,219.9469,80.123,1.8701,0,0.0103,0.0001,280.6099,8.469,23.0004,5.2038,0.7103,0.084,117.3105,0,0,0
19/04/2013 00:00,0.65,2.6832,14.3565,0,0,100,0,0,0,12392906,219.8878,80.1015,1.8701,0,0.0102,0,280.5345,7.4673,22.9942,4.5885,0.7102,0.0688,117.2789,0,0,0
20/04/2013 00:00,0.33,2.6735,14.3566,0,0,100,0,0,0,12348149,219.0936,79.8122,1.8701,0,0.0102,0,279.5212,6.5633,22.9112,4.0332,0.7076,0.0561,116.8553,0,0,0
21/04/2013 00:00,0.14,2.6538,14.1997,0,0,100,0,0,0,12255269,217.8475,79.2165,1.8701,0,0.0101,0,277.4331,5.7475,22.74,3.5319,0.7023,0.0456,115.9788,0,0,0
22/04/2013 00:00,0.23,2.6224,13.2587,0,0,100,0,0,1.6307,23541508,11.0631,130.5468,1.8701,0,0.0339,0.0018,490.7121,81.6056,42.0058,51.358,1.3771,2.3153,198.9028,0,0,0
23/04/2013 00:00,0.37,0.3486,14.7724,0,0,100,0,0,0.3317,27718576,300.1765,142.0727,1.8701,0,0.012,0.0008,545.0021,102.5371,48.2387,63.5442,1.5963,2.8448,230.3578,0,0,0
24/04/2013 00:00,0.33,0.3796,10.0667,0,0,100,0,0,0.4704,28224236,79.2374,144.245,1.8701,0,0.0662,0.0025,552.9284,103.795,48.8777,64.2347,1.5964,2.8742,233.036,0,0,0
25/04/2013 00:00,0.37,0.3353,16.6525,0,0,100,0,0,0.1893,28155440,285.1906,143.5306,1.8701,0,0.0159,0.0008,550.1404,99.9232,48.6315,61.7959,1.6134,2.7098,231.5674,0,0,0
26/04/2013 00:00,0.39,0.3358,9.4139,0,0,100,0,0,0.5663,28383924,17.0751,144.1365,1.8701,0,0.0419,0.0006,551.6987,105.3403,48.6993,64.9893,1.6179,2.9382,229.8186,0,0,0
27/04/2013 00:00,0.17,0.3303,11.271,0,0,100,0,0,0.0565,28408808,231.6031,144.1135,1.8701,0,0.0263,0.0009,551.3925,97.4861,48.6545,60.1015,1.6216,2.5935,229.6539,0,0,0
28/04/2013 00:00,0.36,0.3303,11.2712,0,0,100,0,0,0.0003,28408808,231.6167,144.1135,1.8701,0,0.0263,0.0007,551.3925,86.0255,48.6545,53.0359,1.6216,2.123,229.6539,0,0,0
29/04/2013 00:00,0.48,0.4516,14.1881,0,0,100,0,0,6.6068,28577716,64.4902,144.6539,1.8701,0,0.0174,0.0007,552.0989,97.2137,48.547,59.759,1.6225,2.6052,228.9641,0,0,0
30/04/2013 00:00,0.39,1.5107,15.4807,0,0,100,0,0,1.0895,28300894,302.4013,146.662,1.8701,0,0.0285,0.0023,553.6924,102.6294,47.7733,62.93,1.5723,2.8485,228.0261,0,0,0
01/05/2013 00:00,0.53,2.857,14.1002,0,0,100,0,0,1.5222,26216712,312.3758,140.5211,1.8701,0,0.0323,0.003,526.7346,92.6677,44.4799,57.1441,1.4457,2.565,211.2027,0,0,0
02/05/2013 00:00,0.52,2.6119,13.5963,0,0,100,0,0,2.8333,28019450,297.5367,149.5489,1.8701,0,0.0201,0.004,554.3079,101.1736,46.6088,61.3574,1.5379,2.8078,219.4257,0,0,0
03/05/2013 00:00,0.42,13.2971,13.1177,0,0,100,0,0,7.6903,20299962,296.8438,143.8218,1.8701,0,0.0152,0.0096,529.7286,70.6704,38.0617,47.6108,1.2665,2.1926,162.5141,0,0,0
04/05/2013 00:00,0.49,8.0735,14.104,0,0,100,0,0,5.156,25045606,292.6317,152.3367,1.8701,0,0.0201,0.0069,555.3237,87.5516,42.8414,54.3685,1.4044,2.4979,194.8211,0,0,0
05/05/2013 00:00,0.51,8.3652,10.9365,0,0,100,0,0,2.1517,24868894,325.203,151.4463,1.8701,0,0.0301,0.0056,554.7334,84.3151,42.6553,52.6315,1.3768,2.3773,195.4324,0,0,0
06/05/2013 00:00,0.45,11.7131,15.1289,0,0,100,0,0,0.4087,21733414,283.6082,144.531,1.8701,0,0.0129,0.0053,536.8472,70.4445,39.3347,46.2196,1.3049,2.0415,171.1799,0,0,0
