"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Entomoneis",4.00,"0.0039"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",246.00,"0.0983"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",5654.00,"1.6963"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",148.00,"0.0194"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",246.00,"0.0147"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",246.00,"0.0012"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",49.00,"0.9833"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",98.00,"0.0491"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"DINOPHYCEAE","Peridiniales",98.00,"0.4916"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",344.00,"0.0275"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",1131.00,"0.1130"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",13/7/2021 0:00:00,"OTHER PHYTOPLANKTON","Raphidophytes",98.00,"0.6883"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",,"TOTAL_ALGAE",,8362.00,"4.1873"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-35420"," 7086213","Morella Basin @Gauge",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
