"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Amphora",48.00,"0.0242"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",97.00,"0.0387"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",48.00,"0.0145"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",13/7/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",1840.00,"0.2428"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",13/7/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",2905.00,"0.1743"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",13/7/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",1138762.00,"5.9785"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",13/7/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",291.00,"0.1452"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",13/7/2021 0:00:00,"DINOPHYCEAE","Peridiniales",2.00,"0.0096"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",13/7/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",1065.00,"0.0852"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",13/7/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",145.00,"0.0145"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",13/7/2021 0:00:00,"OTHER PHYTOPLANKTON","Raphidophytes",1404.00,"9.8286"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",,"TOTAL_ALGAE",,1146607.00,"16.556"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-35420"," 7086216","3.2km Sth of Salt Ck",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
