"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Anaulus",2.00,"0.0009"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",394.00,"0.0788"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",148.00,"0.0295"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Cocconeis",2.00,"0.0008"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0690"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0147"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0123"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",246.00,"0.0147"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"CHLOROPHYCEAE","Dictyosphaerium",197.00,"0.0039"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"CHLOROPHYCEAE","Monoraphidium",99.00,"0.0887"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",197.00,"0.0591"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",49.00,"0.0157"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"CYANOPHYCEAE","Anabaena",28.00,"0.0021"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"CYANOPHYCEAE","Pseudanabaena",24.00,"0.0003"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",12814.00,"0.0672"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"DINOPHYCEAE","Peridiniales",49.00,"0.2464"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"EUGLENOPHYCEAE","Trachelomonas",2.00,"0.0059"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",99.00,"0.0078"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",13/7/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",49.00,"0.0049"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",,"TOTAL_ALGAE",,14546.00,"0.7236"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-35420"," 7086217","Tilley U/S Morella",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
