"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",49.00,"0.0097"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Cocconeis",49.00,"0.0218"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Entomoneis",49.00,"0.0485"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",6115.00,"2.4458"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0145"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0121"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",49.00,"0.0064"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"CHLOROPHYCEAE","Carteria",49.00,"0.0145"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",49.00,"0.0121"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",582.00,"0.0349"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",49.00,"0.0155"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",26594.00,"0.1396"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",49.00,"0.9705"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",146.00,"0.0727"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"DINOPHYCEAE","Peridiniales",97.00,"0.4853"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",485.00,"0.0388"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",21/6/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",8832.00,"0.8832"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",,"TOTAL_ALGAE",,43341.00,"5.2266"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-31436"," 7056267","Morella Basin @ O/L",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
