"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Amphora",147.00,"0.0734"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",49.00,"0.0098"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Entomoneis",49.00,"0.0489"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",4016.00,"1.6065"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",245.00,"0.0734"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",10531.00,"1.3900"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"CHLOROPHYCEAE","Carteria",49.00,"0.0146"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",28017.00,"1.6810"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",49.00,"0.0156"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",1518.00,"0.0057"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"CYANOPHYCEAE","Pseudanabaena",37.00,"0.0004"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",909091.00,"4.7727"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",343.00,"6.8573"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",196.00,"0.3918"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",441.00,"0.2204"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"DINOPHYCEAE","Peridiniales",49.00,"0.2449"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",1127.00,"0.0901"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",21/6/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",49.00,"0.0049"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",,"TOTAL_ALGAE",,956052.00,"17.514"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-31436"," 7056271","3.2km Sth of Salt Ck",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
