"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",2.00,"0.0027"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",6018.00,"2.4070"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0145"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",10337.00,"1.3644"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"CHLOROPHYCEAE","Carteria",97.00,"0.0291"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",14559.00,"0.8735"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"CHRYSOPHYCEAE","Other Chrysophyceae",49.00,"0.0169"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",146.00,"0.0465"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",582.00,"0.0022"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",687178.00,"3.6076"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",582.00,"11.647"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",146.00,"0.2911"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",631.00,"0.3154"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",1165.00,"0.0931"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",21/6/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",97.00,"0.0097"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",,"TOTAL_ALGAE",,721639.00,"20.721"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-31436"," 7056270","1.8km W of Salt Ck",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
