ISOTIME,LAC_m3_s,sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5,ss1,ret,oxy,rsi,amm,nit,frp,frp_ads,doc,poc,don,pon,dop,pop,grn,mag_ulva,mag_ulva_in,mag_ulva_ip
29/01/2014 00:00,0,0.3091,21.3363,0,0,0,0,0,28.2646,0,290.5783,0,0,0,0,0,0,0,79.0047,42.9202,0,0,0,0,0,0
30/01/2014 00:00,0,0.3096,21.1931,0,0,0,0,0,28.203,0,290.5305,0,0,0,0,0,0,0,79.1317,42.9985,0,0,0,0,0,0
31/01/2014 00:00,0,0.3101,21.0498,0,0,0,0,0,28.1414,0,290.4827,0,0,0,0,0,0,0,79.2586,43.0767,0,0,0,0,0,0
01/02/2014 00:00,0,0.3127,21.1846,0,0,0,0,0,28.0803,0,290.4349,0,0,0,0,0,0,0,79.3856,43.1549,0,0,0,0,0,0
02/02/2014 00:00,0,0.3166,21.4675,0,0,0,0,0,28.0195,0,290.3871,0,0,0,0,0,0,0,79.5126,43.131,0,0,0,0,0,0
03/02/2014 00:00,0,0.3204,21.7504,0,0,0,0,0,27.9587,0,290.3393,0,0,0,0,0,0,0,79.6395,43.107,0,0,0,0,0,0
04/02/2014 00:00,0,0.3242,22.0333,0,0,0,0,0,27.8979,0,290.2915,0,0,0,0,0,0,0,79.7665,43.0831,0,0,0,0,0,0
05/02/2014 00:00,0,0.328,22.3162,0,0,0,0,0,27.837,0,290.2437,0,0,0,0,0,0,0,79.8934,43.0591,0,0,0,0,0,0
06/02/2014 00:00,0,0.3318,22.5991,0,0,0,0,0,27.7762,0,290.1959,0,0,0,0,0,0,0,80.0204,43.0352,0,0,0,0,0,0
07/02/2014 00:00,0,0.3356,22.8821,0,0,0,0,0,27.7154,0,290.1481,0,0,0,0,0,0,0,80.1474,43.0112,0,0,0,0,0,0
08/02/2014 00:00,0,0.3356,22.832,0,0,0,0,0,29.2076,0,290.1003,0,0,0,0,0,0,0,80.2743,42.9873,0,0,0,0,0,0
09/02/2014 00:00,0,0.3329,22.5438,0,0,0,0,0,31.8101,0,290.0525,0,0,0,0,0,0,0,80.4013,42.9633,0,0,0,0,0,0
10/02/2014 00:00,0,0.3302,22.2556,0,0,0,0,0,34.4127,0,290.0047,0,0,0,0,0,0,0,80.5282,42.9393,0,0,0,0,0,0
11/02/2014 00:00,0,0.3274,21.9674,0,0,0,0,0,37.0152,0,289.9569,0,0,0,0,0,0,0,80.6552,42.9154,0,0,0,0,0,0
12/02/2014 00:00,0,0.3247,21.6792,0,0,0,0,0,39.6178,0,289.9091,0,0,0,0,0,0,0,80.7822,42.8914,0,0,0,0,0,0
13/02/2014 00:00,0,0.3219,21.391,0,0,0,0,0,42.2203,0,289.8613,0,0,0,0,0,0,0,80.9091,42.8675,0,0,0,0,0,0
14/02/2014 00:00,0,0.3192,21.1028,0,0,0,0,0,44.8228,0,289.8135,0,0,0,0,0,0,0,81.0361,42.8435,0,0,0,0,0,0
15/02/2014 00:00,0,0.3199,20.6352,0,0,0,0,0,44.4945,0,289.7657,0,0,0,0,0,0,0,81.163,42.8196,0,0,0,0,0,0
16/02/2014 00:00,0,0.3225,20.0682,0,0,0,0,0,42.5443,0,289.7179,0,0,0,0,0,0,0,81.0528,42.7956,0,0,0,0,0,0
17/02/2014 00:00,0,0.3252,19.5012,0,0,0,0,0,40.594,0,289.6701,0,0,0,0,0,0,0,80.9425,42.7717,0,0,0,0,0,0
18/02/2014 00:00,0,0.3278,18.9342,0,0,0,0,0,38.6437,0,289.6223,0,0,0,0,0,0,0,80.8322,42.7477,0,0,0,0,0,0
19/02/2014 00:00,0,0.3304,18.3672,0,0,0,0,0,36.6935,0,289.5744,0,0,0,0,0,0,0,80.7219,42.7238,0,0,0,0,0,0
20/02/2014 00:00,0,0.333,17.8002,0,0,0,0,0,34.7432,0,289.5266,0,0,0,0,0,0,0,80.6116,42.6998,0,0,0,0,0,0
21/02/2014 00:00,0,0.3357,17.2332,0,0,0,0,0,32.793,0,289.4788,0,0,0,0,0,0,0,80.5013,42.6759,0,0,0,0,0,0
22/02/2014 00:00,0,0.3372,17,0,0,0,0,0,31.6624,0,289.431,0,0,0,0,0,0,0,80.3911,42.6519,0,0,0,0,0,0
23/02/2014 00:00,0,0.338,17,0,0,0,0,0,31.1056,0,289.3832,0,0,0,0,0,0,0,80.2808,42.628,0,0,0,0,0,0
24/02/2014 00:00,0,0.3388,17,0,0,0,0,0,30.5488,0,289.3354,0,0,0,0,0,0,0,80.1705,42.604,0,0,0,0,0,0
25/02/2014 00:00,0,0.3396,17,0,0,0,0,0,29.992,0,289.2876,0,0,0,0,0,0,0,80.0602,42.58,0,0,0,0,0,0
26/02/2014 00:00,0,0.3404,17,0,0,0,0,0,29.4351,0,289.2398,0,0,0,0,0,0,0,79.9499,42.5561,0,0,0,0,0,0
27/02/2014 00:00,0,0.3412,17,0,0,0,0,0,28.8783,0,289.192,0,0,0,0,0,0,0,79.8396,42.5321,0,0,0,0,0,0
28/02/2014 00:00,0,0.342,17,0,0,0,0,0,28.3215,0,289.1442,0,0,0,0,0,0,0,79.7294,42.5082,0,0,0,0,0,0
01/03/2014 00:00,0,0.3426,17.0901,0,0,0,0,0,28.1974,0,289.0964,0,0,0,0,0,0,0,79.6191,42.4842,0,0,0,0,0,0
02/03/2014 00:00,0,0.3431,17.2312,0,0,0,0,0,28.3188,0,289.0486,0,0,0,0,0,0,0,79.5088,42.1136,0,0,0,0,0,0
03/03/2014 00:00,0,0.3435,17.3722,0,0,0,0,0,28.4401,0,289.0008,0,0,0,0,0,0,0,79.3985,41.743,0,0,0,0,0,0
04/03/2014 00:00,0,0.344,17.5133,0,0,0,0,0,28.5614,0,288.953,0,0,0,0,0,0,0,79.2882,41.3724,0,0,0,0,0,0
05/03/2014 00:00,0,0.3445,17.6544,0,0,0,0,0,28.6827,0,288.9052,0,0,0,0,0,0,0,79.178,41.0018,0,0,0,0,0,0
06/03/2014 00:00,0,0.345,17.7955,0,0,0,0,0,28.8041,0,288.8574,0,0,0,0,0,0,0,79.0677,40.6312,0,0,0,0,0,0
07/03/2014 00:00,0,0.3455,17.9365,0,0,0,0,0,28.9254,0,288.8096,0,0,0,0,0,0,0,78.9574,40.2606,0,0,0,0,0,0
08/03/2014 00:00,0,0.3453,18,0,0,0,0,0,28.0529,0,288.7618,0,0,0,0,0,0,0,78.8471,39.89,0,0,0,0,0,0
09/03/2014 00:00,0,0.3445,18,0,0,0,0,0,26.3673,0,288.714,0,0,0,0,0,0,0,78.7368,39.5194,0,0,0,0,0,0
10/03/2014 00:00,0,0.3437,18,0,0,0,0,0,24.6818,0,288.6662,0,0,0,0,0,0,0,78.6265,39.1488,0,0,0,0,0,0
11/03/2014 00:00,0,0.3429,18,0,0,0,0,0,22.9962,0,288.6184,0,0,0,0,0,0,0,78.5163,38.7782,0,0,0,0,0,0
12/03/2014 00:00,0,0.3421,18,0,0,0,0,0,21.3106,0,288.5706,0,0,0,0,0,0,0,78.406,38.4076,0,0,0,0,0,0
13/03/2014 00:00,0,0.3413,18,0,0,0,0,0,19.6251,0,288.5228,0,0,0,0,0,0,0,78.2957,38.037,0,0,0,0,0,0
14/03/2014 00:00,0,0.3405,18,0,0,0,0,0,17.9395,0,288.475,0,0,0,0,0,0,0,78.1854,37.6664,0,0,0,0,0,0
15/03/2014 00:00,0,0.3409,18,0,0,0,0,0,18.2673,0,288.4272,0,0,0,0,0,0,0,78.0751,37.2957,0,0,0,0,0,0
16/03/2014 00:00,0,0.3419,18,0,0,0,0,0,19.6226,0,288.3794,0,0,0,0,0,0,0,77.9584,36.9251,0,0,0,0,0,0
17/03/2014 00:00,0,0.3428,18,0,0,0,0,0,20.9778,0,288.3316,0,0,0,0,0,0,0,77.8418,36.5545,0,0,0,0,0,0
18/03/2014 00:00,0,0.3438,18,0,0,0,0,0,22.333,0,288.2838,0,0,0,0,0,0,0,77.7251,36.1839,0,0,0,0,0,0
19/03/2014 00:00,0,0.3448,18,0,0,0,0,0,23.6883,0,288.236,0,0,0,0,0,0,0,77.6084,35.8133,0,0,0,0,0,0
20/03/2014 00:00,0,0.3458,18,0,0,0,0,0,25.0435,0,288.1882,0,0,0,0,0,0,0,77.4917,35.4427,0,0,0,0,0,0
21/03/2014 00:00,0,0.3468,18,0,0,0,0,0,26.3988,0,288.1404,0,0,0,0,0,0,0,77.375,35.0721,0,0,0,0,0,0
22/03/2014 00:00,0,0.3461,18.1354,0,0,0,0,0,25.1766,0,288.0926,0,0,0,0,0,0,0,77.2584,34.7015,0,0,0,0,0,0
23/03/2014 00:00,0,0.3454,18.271,0,0,0,0,0,23.9521,0,288.0448,0,0,0,0,0,0,0,77.1417,34.3309,0,0,0,0,0,0
24/03/2014 00:00,0,0.3447,18.4066,0,0,0,0,0,22.7276,0,287.997,0,0,0,0,0,0,0,77.025,33.9603,0,0,0,0,0,0
25/03/2014 00:00,0,0.344,18.5422,0,0,0,0,0,21.5031,0,287.9492,0,0,0,0,0,0,0,76.9083,33.5897,0,0,0,0,0,0
26/03/2014 00:00,0,0.3434,18.6778,0,0,0,0,0,20.2786,0,287.9014,0,0,0,0,0,0,0,76.7916,33.2191,0,0,0,0,0,0
27/03/2014 00:00,0,0.3427,18.8134,0,0,0,0,0,19.0541,0,287.8536,0,0,0,0,0,0,0,76.6749,32.8485,0,0,0,0,0,0
28/03/2014 00:00,0,0.342,18.949,0,0,0,0,0,17.8296,0,287.8058,0,0,0,0,0,0,0,76.5583,32.4779,0,0,0,0,0,0
29/03/2014 00:00,0,0.3434,18.7345,0,0,0,0,0,17.9414,0,287.758,0,0,0,0,0,0,0,76.4416,32.1073,0,0,0,0,0,0
30/03/2014 00:00,0,0.3461,18.309,0,0,0,0,0,18.8561,0,287.7102,0,0,0,0,0,0,0,76.3249,31.7367,0,0,0,0,0,0
31/03/2014 00:00,0,0.3488,17.8835,0,0,0,0,0,19.7708,0,287.6624,0,0,0,0,0,0,0,76.2082,31.3661,0,0,0,0,0,0
01/04/2014 00:00,0,0.3515,17.4579,0,0,0,0,0,20.6856,0,287.6146,0,0,0,0,0,0,0,76.0915,30.9954,0,0,0,0,0,0
02/04/2014 00:00,0,0.3543,17.0324,0,0,0,0,0,21.6003,0,287.5668,0,0,0,0,0,0,0,75.9749,30.7994,0,0,0,0,0,0
03/04/2014 00:00,0,0.357,16.6069,0,0,0,0,0,22.515,0,287.519,0,0,0,0,0,0,0,75.8582,30.6034,0,0,0,0,0,0
04/04/2014 00:00,0,0.3597,16.1814,0,0,0,0,0,23.4297,0,287.4712,0,0,0,0,0,0,0,75.7415,30.4074,0,0,0,0,0,0
05/04/2014 00:00,0,0.3602,16,0,0,0,0,0,24.2468,0,287.4234,0,0,0,0,0,0,0,75.6248,30.2114,0,0,0,0,0,0
06/04/2014 00:00,0,0.3591,16,0,0,0,0,0,24.9911,0,287.3756,0,0,0,0,0,0,0,75.5081,30.0154,0,0,0,0,0,0
07/04/2014 00:00,0,0.358,16,0,0,0,0,0,25.7355,0,287.3278,0,0,0,0,0,0,0,75.3914,29.8194,0,0,0,0,0,0
08/04/2014 00:00,0,0.3569,16,0,0,0,0,0,26.4799,0,287.28,0,0,0,0,0,0,0,75.2748,29.6234,0,0,0,0,0,0
09/04/2014 00:00,0.872061109,0.3558,16,0,0,0,0,0,27.2242,0,287.2322,0,0,0,0,0,0,0,75.1581,29.4274,0,0,0,0,0,0
10/04/2014 00:00,0,0.3548,16,0,0,0,0,0,27.9686,0,287.1844,0,0,0,0,0,0,0,75.0414,29.2314,0,0,0,0,0,0
11/04/2014 00:00,1.352682815,0.3537,16,0,0,0,0,0,28.713,0,287.1366,0,0,0,0,0,0,0,74.9247,29.0354,0,0,0,0,0,0
12/04/2014 00:00,9.214372527,0.3512,16.107,0,0,0,0,0,27.371,0,287.0888,0,0,0,0,0,0,0,74.808,28.8394,0,0,0,0,0,0
13/04/2014 00:00,6.570903709,0.3481,16.2737,0,0,0,0,0,24.862,0,287.041,0,0,0,0,0,0,0,74.6914,28.6434,0,0,0,0,0,0
14/04/2014 00:00,7.120242157,0.3449,16.4403,0,0,0,0,0,22.3531,0,286.9932,0,0,0,0,0,0,0,74.5747,28.4474,0,0,0,0,0,0
15/04/2014 00:00,9.191631735,0.3417,16.607,0,0,0,0,0,19.8441,0,286.9453,0,0,0,0,0,0,0,74.458,28.2514,0,0,0,0,0,0
16/04/2014 00:00,6.879881868,0.3385,16.7737,0,0,0,0,0,17.3352,0,286.8975,0,0,0,0,0,0,0,74.6108,28.0554,0,0,0,0,0,0
17/04/2014 00:00,2.107973745,0.3354,16.9404,0,0,0,0,0,14.8262,0,287.2767,0,0,0,0,0,0,0,74.7637,27.8593,0,0,0,0,0,0
18/04/2014 00:00,0,0.3346,16.9086,0,0,0,0,0,14.8346,0,288.0371,0,0,0,0,0,0,0,74.9165,27.6633,0,0,0,0,0,0
19/04/2014 00:00,0,0.3353,16.7663,0,0,0,0,0,16.2419,0,288.7975,0,0,0,0,0,0,0,75.0694,27.4673,0,0,0,0,0,0
20/04/2014 00:00,0.231265126,0.3359,16.624,0,0,0,0,0,17.6492,0,289.5579,0,0,0,0,0,0,0,75.2222,27.2713,0,0,0,0,0,0
21/04/2014 00:00,4.430995135,0.3366,16.4817,0,0,0,0,0,19.0565,0,290.3183,0,0,0,0,0,0,0,75.3751,27.0753,0,0,0,0,0,0
22/04/2014 00:00,0,0.3372,16.3394,0,0,0,0,0,20.4638,0,291.0787,0,0,0,0,0,0,0,75.5279,26.8793,0,0,0,0,0,0
23/04/2014 00:00,1.787526317,0.3378,16.1971,0,0,0,0,0,21.8711,0,291.8391,0,0,0,0,0,0,0,75.6808,26.6833,0,0,0,0,0,0
24/04/2014 00:00,0.414279069,0.3385,16.0548,0,0,0,0,0,23.2785,0,292.5995,0,0,0,0,0,0,0,75.8336,26.4873,0,0,0,0,0,0
25/04/2014 00:00,6.708337194,0.3384,15.8457,0,0,0,0,0,23.1892,0,293.3599,0,0,0,0,0,0,0,75.9865,26.2913,0,0,0,0,0,0
26/04/2014 00:00,0.494366208,0.3378,15.5946,0,0,0,0,0,22.1639,0,294.1203,0,0,0,0,0,0,0,76.1393,26.0953,0,0,0,0,0,0
27/04/2014 00:00,9.271718874,0.3373,15.3436,0,0,0,0,0,21.1385,0,294.8807,0,0,0,0,0,0,0,76.2922,25.8993,0,0,0,0,0,0
28/04/2014 00:00,11.57407407,0.3367,15.0926,0,0,0,0,0,20.1131,0,295.6411,0,0,0,0,0,0,0,76.445,25.7033,0,0,0,0,0,0
29/04/2014 00:00,0,0.3361,14.8416,0,0,0,0,0,19.0878,0,296.4015,0,0,0,0,0,0,0,76.5979,25.5073,0,0,0,0,0,0
30/04/2014 00:00,0,0.3356,14.5905,0,0,0,0,0,18.0624,0,297.1619,0,0,0,0,0,0,0,76.7507,25.3113,0,0,0,0,0,0
01/05/2014 00:00,0.63170082,0.335,14.3395,0,0,0,0,0,17.0371,0,297.9223,0,0,0,0,0,0,0,76.9036,25.1153,0,0,0,0,0,0
02/05/2014 00:00,0,0.3344,14.0885,0,0,0,0,0,16.0117,0,298.6827,0,0,0,0,0,0,0,77.0564,25.127,0,0,0,0,0,0
03/05/2014 00:00,0,0.3347,13.9081,0,0,0,0,0,17.3101,0,299.4431,0,0,0,0,0,0,0,77.2093,25.1387,0,0,0,0,0,0
04/05/2014 00:00,0,0.3354,13.7661,0,0,0,0,0,19.875,0,300.2035,0,0,0,0,0,0,0,77.3621,25.1504,0,0,0,0,0,0
05/05/2014 00:00,0,0.3361,13.624,0,0,0,0,0,22.4398,0,300.9639,0,0,0,0,0,0,0,77.515,25.1621,0,0,0,0,0,0
06/05/2014 00:00,9.397584216,0.3368,13.482,0,0,0,0,0,25.0046,0,301.7243,0,0,0,0,0,0,0,77.6678,25.1738,0,0,0,0,0,0
07/05/2014 00:00,11.57407407,0.3375,13.34,0,0,0,0,0,27.5695,0,302.4847,0,0,0,0,0,0,0,77.8207,25.1855,0,0,0,0,0,0
08/05/2014 00:00,11.57407407,0.3382,13.198,0,0,0,0,0,30.1343,0,303.2451,0,0,0,0,0,0,0,77.9735,25.1972,0,0,0,0,0,0
09/05/2014 00:00,11.57407407,0.339,13.056,0,0,0,0,0,32.6992,0,304.0055,0,0,0,0,0,0,0,78.1264,25.2089,0,0,0,0,0,0
10/05/2014 00:00,7.818384487,0.3398,13.0867,0,0,0,0,0,32.5906,0,304.7659,0,0,0,0,0,0,0,78.2792,25.2206,0,0,0,0,0,0
11/05/2014 00:00,6.605311517,0.3409,13.2299,0,0,0,0,0,30.7431,0,305.5263,0,0,0,0,0,0,0,78.432,25.2324,0,0,0,0,0,0
12/05/2014 00:00,8.459279343,0.3419,13.3731,0,0,0,0,0,28.8957,0,306.2867,0,0,0,0,0,0,0,78.5849,25.2441,0,0,0,0,0,0
13/05/2014 00:00,9.981033853,0.3429,13.5164,0,0,0,0,0,27.0482,0,307.0471,0,0,0,0,0,0,0,78.7377,25.2558,0,0,0,0,0,0
14/05/2014 00:00,7.257576769,0.3439,13.6596,0,0,0,0,0,25.2007,0,307.8075,0,0,0,0,0,0,0,78.8906,25.2675,0,0,0,0,0,0
15/05/2014 00:00,3.12646463,0.3449,13.8028,0,0,0,0,0,23.3533,0,308.5679,0,0,0,0,0,0,0,79.0434,25.2792,0,0,0,0,0,0
16/05/2014 00:00,4.156424784,0.3459,13.946,0,0,0,0,0,21.5058,0,309.3283,0,0,0,0,0,0,0,79.086,25.2909,0,0,0,0,0,0
17/05/2014 00:00,3.046377491,0.3491,14.1785,0,0,0,0,0,20.2723,0,310.0887,0,0,0,0,0,0,0,79.1285,25.3026,0,0,0,0,0,0
18/05/2014 00:00,1.821934125,0.3536,14.465,0,0,0,0,0,19.4098,0,310.8491,0,0,0,0,0,0,0,79.171,25.3143,0,0,0,0,0,0
19/05/2014 00:00,2.485668646,0.3582,14.7516,0,0,0,0,0,18.5473,0,311.6095,0,0,0,0,0,0,0,79.2135,25.326,0,0,0,0,0,0
20/05/2014 00:00,3.790199152,0.3627,15.0382,0,0,0,0,0,17.6848,0,312.3699,0,0,0,0,0,0,0,79.256,25.3377,0,0,0,0,0,0
21/05/2014 00:00,6.20477695,0.3672,15.3247,0,0,0,0,0,16.8223,0,313.1303,0,0,0,0,0,0,0,79.2985,25.3495,0,0,0,0,0,0
22/05/2014 00:00,4.911715714,0.3718,15.6113,0,0,0,0,0,15.9599,0,313.8907,0,0,0,0,0,0,0,79.3411,25.3612,0,0,0,0,0,0
23/05/2014 00:00,3.755791344,0.3763,15.8978,0,0,0,0,0,15.0974,0,314.6511,0,0,0,0,0,0,0,79.3836,25.3729,0,0,0,0,0,0
24/05/2014 00:00,5.220693873,0.3753,15.8937,0,0,0,0,0,15.0187,0,315.4115,0,0,0,0,0,0,0,79.4261,25.3846,0,0,0,0,0,0
25/05/2014 00:00,3.973311968,0.3712,15.7284,0,0,0,0,0,15.3741,0,316.1719,0,0,0,0,0,0,0,79.4686,25.3963,0,0,0,0,0,0
26/05/2014 00:00,1.936330198,0.3672,15.5631,0,0,0,0,0,15.7294,0,316.9323,0,0,0,0,0,0,0,79.5111,25.408,0,0,0,0,0,0
27/05/2014 00:00,0,0.3631,15.3978,0,0,0,0,0,16.0848,0,317.6927,0,0,0,0,0,0,0,79.5536,25.4197,0,0,0,0,0,0
28/05/2014 00:00,0,0.359,15.2325,0,0,0,0,0,16.4401,0,318.4531,0,0,0,0,0,0,0,79.5962,25.4314,0,0,0,0,0,0
29/05/2014 00:00,0,0.3549,15.0672,0,0,0,0,0,16.7955,0,319.2135,0,0,0,0,0,0,0,79.6387,25.4431,0,0,0,0,0,0
30/05/2014 00:00,0,0.3522,14.9631,0,0,0,0,0,16.6609,0,319.9739,0,0,0,0,0,0,0,79.6812,25.4548,0,0,0,0,0,0
31/05/2014 00:00,0,0.3505,14.9009,0,0,0,0,0,16.1903,0,320.7342,0,0,0,0,0,0,0,79.7237,25.4666,0,0,0,0,0,0
01/06/2014 00:00,0,0.3488,14.8388,0,0,0,0,0,15.7198,0,321.4946,0,0,0,0,0,0,0,79.7662,25.4783,0,0,0,0,0,0
02/06/2014 00:00,1.306904611,0.347,14.7766,0,0,0,0,0,15.2492,0,322.255,0,0,0,0,0,0,0,79.8088,25.2048,0,0,0,0,0,0
03/06/2014 00:00,1.341312419,0.3453,14.7144,0,0,0,0,0,14.7787,0,323.0154,0,0,0,0,0,0,0,79.8513,24.9314,0,0,0,0,0,0
04/06/2014 00:00,1.009395721,0.3435,14.6523,0,0,0,0,0,14.3082,0,323.7758,0,0,0,0,0,0,0,79.8938,24.6579,0,0,0,0,0,0
05/06/2014 00:00,1.821835252,0.3418,14.5901,0,0,0,0,0,13.8376,0,324.5362,0,0,0,0,0,0,0,79.9363,24.3845,0,0,0,0,0,0
06/06/2014 00:00,3.160773565,0.34,14.5279,0,0,0,0,0,13.3671,0,325.2966,0,0,0,0,0,0,0,79.9788,24.1111,0,0,0,0,0,0
07/06/2014 00:00,3.801668421,0.3402,14.3008,0,0,0,0,0,15.0003,0,326.057,0,0,0,0,0,0,0,80.0213,23.8376,0,0,0,0,0,0
08/06/2014 00:00,5.426646354,0.3419,13.9394,0,0,0,0,0,18.345,0,326.8174,0,0,0,0,0,0,0,80.0639,23.5642,0,0,0,0,0,0
09/06/2014 00:00,8.527897213,0.3437,13.5779,0,0,0,0,0,21.6896,0,327.5778,0,0,0,0,0,0,0,80.1064,23.2908,0,0,0,0,0,0
10/06/2014 00:00,10.59908904,0.3454,13.2164,0,0,0,0,0,25.0342,0,328.3382,0,0,0,0,0,0,0,80.1489,23.0173,0,0,0,0,0,0
11/06/2014 00:00,5.975984803,0.3472,12.855,0,0,0,0,0,28.3789,0,329.0986,0,0,0,0,0,0,0,80.1914,22.7439,0,0,0,0,0,0
12/06/2014 00:00,0,0.3489,12.4935,0,0,0,0,0,31.7235,0,329.859,0,0,0,0,0,0,0,80.2339,22.4704,0,0,0,0,0,0
13/06/2014 00:00,0,0.3506,12.132,0,0,0,0,0,35.0682,0,330.6194,0,0,0,0,0,0,0,80.2764,22.197,0,0,0,0,0,0
14/06/2014 00:00,0,0.3518,12,0,0,0,0,0,34.619,0,331.3798,0,0,0,0,0,0,0,80.319,21.9236,0,0,0,0,0,0
15/06/2014 00:00,0,0.3527,12,0,0,0,0,0,31.9863,0,332.1402,0,0,0,0,0,0,0,80.3615,21.6501,0,0,0,0,0,0
16/06/2014 00:00,0,0.3535,12,0,0,0,0,0,29.3535,0,332.9006,0,0,0,0,0,0,0,80.1554,21.3767,0,0,0,0,0,0
17/06/2014 00:00,0,0.3544,12,0,0,0,0,0,26.7208,0,333.661,0,0,0,0,0,0,0,79.9493,21.1032,0,0,0,0,0,0
18/06/2014 00:00,7.234737104,0.3552,12,0,0,0,0,0,24.088,0,334.4214,0,0,0,0,0,0,0,79.7432,20.8298,0,0,0,0,0,0
19/06/2014 00:00,8.585045813,0.3561,12,0,0,0,0,0,21.4553,0,335.1818,0,0,0,0,0,0,0,79.537,20.5564,0,0,0,0,0,0
20/06/2014 00:00,0,0.357,12,0,0,0,0,0,18.8225,0,335.9422,0,0,0,0,0,0,0,79.3309,20.2829,0,0,0,0,0,0
