Site,X,Y,Num. Vars,Start Date,End Date,Total Samples at Site
Total,321940.0000,6061790.0000,1,01-01-1990,02-07-2021,11506
Goolwa,299425.0000,6067810.0000,1,01-01-1990,02-07-2021,11506
Mundoo,314110.0000,6068270.0000,1,01-01-1990,02-07-2021,11506
Boundary_Creek,315780.0000,6067390.0000,1,01-01-1990,02-07-2021,11506
Ewe_Island,317190.0000,6063300.0000,1,01-01-1990,02-07-2021,11506
Tauwitchere,321940.0000,6061790.0000,1,01-01-1990,02-07-2021,11506
