ISOTIME,Boundary_m3_s,sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5,ss1,ret,oxy,rsi,amm,nit,frp,frp_ads,doc,poc,don,pon,dop,pop,grn,mag_ulva,mag_ulva_in,mag_ulva_ip
21/03/2015 00:00,0.0037,0.5558,20.6588,0,0,100,0,0,0.2046,37113688,263.902,108.7397,1.5518,0,0.0165,0.0003,455.2709,72.9256,43.7996,59.104,1.2709,2.514,193.9416,0,0,0
22/03/2015 00:00,0.0046,0.5422,21.1715,0,0,100,0,0,0.403,36259768,257.0251,106.2464,1.4719,0,0.0168,0.0005,446.5035,70.5544,43.1133,57.489,1.2469,2.4306,192.4937,0,0,0
23/03/2015 00:00,0,0.5405,18.8276,0,0,100,0,0,1.0207,36252192,283.8224,106.0884,1.3799,0,0.0203,0.0003,447.0079,70.6281,43.2444,57.7274,1.2384,2.4369,194.2886,0,0,0
24/03/2015 00:00,0.0947,0.6052,18.3063,0,0,100,0,0,18.8249,36559108,282.2401,106.7373,1.3164,0,0.0166,0.0246,449.0371,68.8033,43.2742,55.8861,1.2038,2.3203,198.9142,0,0,0
25/03/2015 00:00,0.0019,0.548,18.4019,0,0,100,0,0,2.1056,36639652,282.3679,106.7663,1.199,0,0.0154,0.0025,449.6884,70.0669,43.4448,57.0285,1.2223,2.3864,198.4289,0,0,0
26/03/2015 00:00,0,0.591,14.5993,0,0,100,0,0,2.9775,37246272,312.6755,108.2851,0.9429,0,0.0151,0.0035,455.7125,68.9283,43.9203,55.8409,1.2006,2.2982,205.9761,0,0,0
27/03/2015 00:00,0.0037,0.5894,16.7612,0,0,100,0,0,1.4862,37579792,291.9926,109.0073,0.8916,0,0.015,0.0018,458.5116,68.8848,44.1594,55.6556,1.1989,2.281,208.1976,0,0,0
28/03/2015 00:00,0.0051,0.5839,17.3361,0,0,100,0,0,0.7672,37717100,272.8531,109.1548,0.8616,0,0.0139,0.0008,458.814,68.6899,44.1507,55.3316,1.193,2.2626,208.9551,0,0,0
29/03/2015 00:00,0.0053,0.5864,15.6746,0,0,100,0,0,0.4978,37895920,282.6036,109.4231,0.8121,0,0.013,0.0005,459.6527,68.3198,44.1862,54.8548,1.1849,2.2337,210.4482,0,0,0
30/03/2015 00:00,0.0051,0.5661,19.8541,0,0,100,0,0,0.2017,37910476,249.9812,109.2349,0.9662,0,0.0168,0.0003,458.3443,69.1514,44.0417,55.4183,1.1959,2.2751,207.0914,0,0,0
31/03/2015 00:00,0.0053,0.5587,20.909,0,0,100,0,0,0.168,37885768,227.9346,108.9876,1.0672,0,0.0181,0.0002,456.7131,69.9596,43.8546,55.9764,1.2071,2.319,204.3925,0,0,0
01/04/2015 00:00,0.0046,0.5384,17.641,0,0,100,0,0,0.2848,36668472,284.0387,106.0818,1.459,0,0.016,0.0004,447.6317,70.586,43.5268,57.6428,1.2618,2.4336,192.4848,0,0,0
02/04/2015 00:00,0.0042,0.5363,17.522,0,0,100,0,0,0.2197,36615880,287.2544,105.8641,1.4581,0,0.0149,0.0003,447.347,70.8325,43.6045,57.998,1.2647,2.4494,192.2582,0,0,0
03/04/2015 00:00,0.0053,0.5398,16.2449,0,0,100,0,0,0.1388,36947768,291.8808,106.5995,1.3877,0,0.014,0.0002,450.2823,70.8348,43.8663,57.8726,1.2633,2.4337,194.678,0,0,0
04/04/2015 00:00,0.0053,0.542,17.4866,0,0,100,0,0,0.0864,37180824,276.5385,107.0232,1.3274,0,0.0147,0.0001,451.758,70.5354,43.9636,57.4545,1.2564,2.4052,196.4166,0,0,0
05/04/2015 00:00,0.0049,0.5361,17.7243,0,0,100,0,0,0.1173,36750904,275.7592,106.0612,1.3272,0,0.0155,0.0001,450.1283,68.6353,44.1642,56.5176,1.2589,2.3325,196.139,0,0,0
06/04/2015 00:00,0,0.5424,12.8143,0,0,100,0,0,0.4376,37264992,326.0802,107.3116,1.2261,0,0.016,0.0006,455.2413,68.42,44.6321,56.1899,1.2562,2.2992,200.2847,0,0,0
07/04/2015 00:00,0,0.5468,16.1947,0,0,100,0,0,0.7624,37641704,304.2971,108.1948,1.1444,0,0.0165,0.001,459.0123,67.6245,45.0031,55.4483,1.2521,2.2422,203.3688,0,0,0
08/04/2015 00:00,0.0046,0.552,17.8498,0,0,100,0,0,0.5415,38078672,288.9443,109.2342,1.0814,0,0.0154,0.0007,463.2,67.7658,45.3812,55.4179,1.2524,2.2318,206.6079,0,0,0
09/04/2015 00:00,0.0053,0.555,20.0378,0,0,100,0,0,0.3632,38373556,268.891,109.8342,1.0457,0,0.0167,0.0005,465.3106,67.7252,45.5207,55.181,1.2454,2.2157,208.8689,0,0,0
10/04/2015 00:00,0.0058,0.5494,19.2082,0,0,100,0,0,0.2279,38074972,262.4386,108.7323,0.9645,0,0.0157,0.0003,460.2275,66.5774,44.9538,54.0388,1.2179,2.1623,208.3105,0,0,0
11/04/2015 00:00,0.0058,0.5401,19.3589,0,0,100,0,0,0.1449,37515108,225.5302,106.8885,0.8969,0,0.0166,0.0002,452.0188,65.0434,44.0856,52.5917,1.1833,2.0982,206.1544,0,0,0
12/04/2015 00:00,0.0058,0.5367,20.1702,0,0,100,0,0,0.0925,37361500,210.4249,106.2041,0.8321,0,0.0177,0.0001,448.734,64.2141,43.6982,51.7176,1.1611,2.057,206.4514,0,0,0
13/04/2015 00:00,0.0058,0.5371,20.666,0,0,100,0,0,0.0615,37477900,200.0751,106.288,0.7645,0,0.0184,0.0001,448.6621,63.9307,43.6202,51.2796,1.1475,2.0349,208.4386,0,0,0
14/04/2015 00:00,0.119,0.5395,18.681,0,0,100,0,0,0.0426,37732228,270.4077,106.7612,0.6923,0,0.0153,0.0001,450.2237,63.9408,43.7014,51.0786,1.1398,2.0235,211.022,0,0,0
15/04/2015 00:00,0.0322,0.5415,18.0008,0,0,100,0,0,0.0281,37955960,265.3122,107.1443,0.6654,0,0.015,0,451.4714,63.7321,43.7599,50.7121,1.1307,2.0024,212.8324,0,0,0
16/04/2015 00:00,0.119,0.5428,17.1419,0,0,100,0,0,0.0195,38131352,267.4048,107.389,0.6434,0,0.0144,0,452.0886,63.6129,43.7603,50.4249,1.1234,1.9877,213.961,0,0,0
17/04/2015 00:00,0.1532,0.5444,18.1754,0,0,100,0,0,0.013,38333424,270.2598,107.7121,0.6352,0,0.0147,0,453.0865,63.4726,43.7991,50.124,1.116,1.9713,215.27,0,0,0
18/04/2015 00:00,0.034,0.5468,16.3894,0,0,100,0,0,0.0097,38582964,293.985,108.1536,0.6287,0,0.0149,0,454.3988,63.5854,43.856,50.0083,1.1117,1.9661,216.4522,0,0,0
19/04/2015 00:00,0.0025,0.5493,14.7996,0,0,100,0,0,0.0064,38843604,308.5824,108.6311,0.5997,0,0.013,0,456.0141,63.4951,43.9625,49.7613,1.1086,1.9515,217.7465,0,0,0
20/04/2015 00:00,0.0056,0.5489,16.3697,0,0,100,0,0,0.0094,38891772,295.0268,108.5189,0.5987,0,0.0131,0,455.1485,63.1248,43.8308,49.2991,1.1,1.9299,217.5938,0,0,0
21/04/2015 00:00,0.0056,0.5475,17.5837,0,0,100,0,0,0.1293,38858444,284.1553,108.1911,0.5988,0,0.014,0.0001,453.3641,62.6118,43.6147,48.735,1.0884,1.9048,217.1909,0,0,0
22/04/2015 00:00,0.0058,0.5238,16.4935,0,0,100,0,0,1.7848,37097212,291.0864,103.9666,0.6111,0,0.0136,0.002,440.0309,62.293,43.2174,50.0537,1.1132,1.9732,207.7977,0,0,0
23/04/2015 00:00,0.0056,0.5131,16.6585,0,0,100,0,0,0.7546,36557352,282.4837,102.5174,1.0037,0,0.014,0.0009,434.4659,65.607,42.9056,53.1734,1.1741,2.171,196.435,0,0,0
24/04/2015 00:00,0.0037,0.5046,14.287,0,0,100,0,0,0.4143,36165344,299.8019,101.4128,1.3957,0,0.0133,0.0005,430.113,68.9197,42.6613,56.2026,1.2357,2.3642,185.2176,0,0,0
25/04/2015 00:00,0.0012,0.5042,14.483,0,0,100,0,0,0.3158,36245824,304.7355,101.4628,1.5239,0,0.0131,0.0003,430.2291,70.1178,42.7001,57.1723,1.2576,2.4245,182.3358,0,0,0
26/04/2015 00:00,0.0042,0.5072,14.1067,0,0,100,0,0,0.1976,36551700,309.0106,102.077,1.4742,0,0.0133,0.0002,432.6015,69.9534,42.9014,56.8941,1.2563,2.4012,184.0167,0,0,0
27/04/2015 00:00,0.0049,0.5091,14.6843,0,0,100,0,0,0.1271,36776872,306.0674,102.465,1.4264,0,0.0133,0.0001,434.0123,69.6762,43.0071,56.5252,1.2528,2.375,185.2231,0,0,0
28/04/2015 00:00,0.0056,0.5105,15.9608,0,0,100,0,0,0.0866,36960572,293.131,102.7373,1.3831,0,0.0135,0.0001,434.9013,69.3894,43.0561,56.1422,1.2477,2.35,186.2245,0,0,0
29/04/2015 00:00,0.006,0.5122,16.6223,0,0,100,0,0,0.0587,37174092,285.1773,103.0905,1.3363,0,0.0136,0.0001,436.1043,69.1693,43.1301,55.804,1.2425,2.3276,187.5547,0,0,0
30/04/2015 00:00,0.006,0.513,17.256,0,0,100,0,0,0.0393,37317980,278.267,103.2494,1.289,0,0.014,0,436.4713,68.8232,43.1184,55.3608,1.2344,2.301,188.5911,0,0,0
01/05/2015 00:00,0.0063,0.5095,17.4772,0,0,100,0,0,0.0265,37147580,257.0231,102.5404,1.2312,0,0.0145,0,433.1531,67.9265,42.7398,54.4726,1.2156,2.2568,188.1335,0,0,0
02/05/2015 00:00,0.0049,0.5093,16.7259,0,0,100,0,0,0.02,37222288,281.7877,102.5076,1.1775,0,0.0147,0,432.6886,67.4846,42.6421,53.9507,1.205,2.228,188.9889,0,0,0
03/05/2015 00:00,0.0046,0.511,16.3073,0,0,100,0,0,0.0147,37427684,282.0818,102.8342,1.1268,0,0.0136,0,433.7668,67.225,42.7001,53.5803,1.1987,2.2046,190.4391,0,0,0
04/05/2015 00:00,0.2727,0.5131,15.6496,0,0,100,0,0,0.0107,37674496,301.7727,103.2742,1.089,0,0.0128,0,435.331,67.0728,42.8073,53.297,1.1945,2.1857,191.9624,0,0,0
05/05/2015 00:00,0,0.5788,13.383,0,0,100,0,0,8.5576,38036016,320.7371,104.1143,1.0848,0,0.0129,0.0055,438.6962,66.5729,43.0287,52.728,1.1893,2.1477,193.9526,0,0,0
06/05/2015 00:00,0,34.647,11.0487,0,0,100,0,0,64.1681,1515708,270.4806,54.1017,0.5601,0.0006,0.0106,0.055,402.0724,1.9887,11.4579,11.7686,0.4024,0.5405,36.3013,0,0,0
07/05/2015 00:00,0,35.19,11.7328,0,0,100,0,0,27.3155,513909.9688,263.9404,46.5927,0.6738,0.1908,0.0246,0.0644,394.7888,0.4697,10.8096,10.7852,0.3849,0.4978,29.8109,0,0,0
08/05/2015 00:00,0.0623,35.291,11.9222,0,0,100,0,0,13.9479,466713.0938,263.9141,45.0047,0.5752,0,0.036,0.0498,392.3016,0.3549,10.7474,10.6112,0.3759,0.4884,30.5652,0,0,0
09/05/2015 00:00,0.0007,35.3882,12.6577,0,0,100,0,0,8.1179,509533.625,262.768,44.4807,0.3807,0,0.0408,0.0329,391.735,0.3517,10.7402,10.4884,0.3655,0.4804,33.0042,0,0,0
10/05/2015 00:00,0,35.4174,10.4521,0,0,100,0,0,31.3624,737725.3125,274.9933,44.3444,0.5101,0,0.0204,0.0517,391.9651,0.689,10.8888,10.7626,0.3737,0.4946,33.4771,0,0,0
11/05/2015 00:00,0,35.2398,13.8779,0,0,100,0,0,46.9447,279291.5313,254.6953,35.7908,0.7121,0.8152,0.019,0.0808,371.3289,0.1443,10.4737,10.3764,0.3757,0.484,27.008,0,0,0
12/05/2015 00:00,0,34.4856,12.876,0,0,100,0,0,38.1759,242372.2656,262.9814,32.231,0.6697,1.0147,0.0208,0.071,358.566,0.1195,10.1893,10.0932,0.3679,0.4724,27.3459,0,0,0
13/05/2015 00:00,0,34.608,13.9318,0,0,100,0,0,30.6749,261140.8594,254.8715,30.6316,0.6636,0.9825,0.0229,0.0665,356.8924,0.1348,10.1822,10.0839,0.3666,0.4728,28.425,0,0,0
14/05/2015 00:00,0.1315,34.565,14.1503,0,0,100,0,0,21.608,365098.0938,249.8871,30.9932,0.6258,0.0941,0.0282,0.0589,356.7301,0.1914,10.1594,9.9733,0.3534,0.4651,30.0218,0,0,0
15/05/2015 00:00,0.0053,24.8545,14.3104,0,0,100,0,0,11.6893,12613738,257.2783,59.76,0.6745,0,0.0184,0.0198,393.635,22.2842,19.7591,23.6594,0.6185,1.0499,77.8013,0,0,0
16/05/2015 00:00,0.006,15.6492,14.4006,0,0,100,0,0,10.892,20672062,265.268,72.0456,1.232,0,0.0137,0.013,398.7423,40.2942,28.7596,37.4978,0.8954,1.6301,112.9039,0,0,0
17/05/2015 00:00,0.0063,8.3415,15.8781,0,0,100,0,0,5.2454,26416620,270.2573,81.7158,1.6414,0,0.0136,0.0059,401.676,53.7514,36.1985,48.5771,1.1139,2.0818,142.9396,0,0,0
18/05/2015 00:00,0.0065,4.1807,16.204,0,0,100,0,0,2.4563,29640296,281.4123,87.437,1.8344,0,0.0137,0.0028,403.8895,60.9815,40.5959,54.6349,1.2357,2.3174,161.741,0,0,0
19/05/2015 00:00,0.0051,3.8126,14.8701,0,0,100,0,0,1.6637,30042688,296.6582,88.0818,1.7801,0,0.0127,0.0018,404.6514,61.4688,41.0489,54.9387,1.2435,2.3218,164.5418,0,0,0
20/05/2015 00:00,0.0002,3.6974,14.6114,0,0,100,0,0,1.1892,30251420,298.3297,88.3831,1.7501,0,0.0131,0.0013,405.2504,61.5562,41.2328,54.9078,1.2453,2.3143,165.7154,0,0,0
21/05/2015 00:00,0.0044,3.7264,13.3282,0,0,100,0,0,0.805,30394264,304.3056,88.5678,1.6772,0,0.0121,0.0008,405.9908,61.2705,41.2552,54.5051,1.2402,2.2887,166.658,0,0,0
22/05/2015 00:00,0.0056,3.7037,14.9033,0,0,100,0,0,0.5552,30254050,292.7643,87.913,1.6141,0,0.0125,0.0006,402.7841,60.4681,40.8893,53.6393,1.2238,2.2448,165.8319,0,0,0
23/05/2015 00:00,0.0063,3.665,15.7747,0,0,100,0,0,0.3846,29977868,281.5307,86.8654,1.5415,0,0.0129,0.0004,397.7564,59.4259,40.3338,52.557,1.2012,2.1928,164.3817,0,0,0
24/05/2015 00:00,0.0067,3.615,14.8447,0,0,100,0,0,0.2677,29610796,280.2026,85.5573,1.4602,0,0.0124,0.0003,391.5536,58.2276,39.6618,51.3435,1.1755,2.1359,162.4863,0,0,0
25/05/2015 00:00,0.0067,4.3684,15.4259,0,0,100,0,0,0.7172,28337496,272.6915,82.4046,1.308,0,0.0127,0.0008,381.1667,54.714,37.7201,48.1422,1.1102,1.9951,155.6813,0,0,0
26/05/2015 00:00,0.0067,5.3955,15.5392,0,0,100,0,0,0.9809,28339804,261.2565,82.954,1.3931,0,0.0131,0.0011,387.9788,55.4143,37.3498,48.5952,1.1171,2.0443,152.0949,0,0,0
27/05/2015 00:00,0.0058,5.9206,15.9712,0,0,100,0,0,1.0278,28536102,273.0474,83.6413,1.4607,0,0.0137,0.0012,393.0487,56.1769,37.3087,49.0954,1.1274,2.0832,150.6117,0,0,0
28/05/2015 00:00,0.0051,7.0682,14.2555,0,0,100,0,0,1.2021,28475188,294.5969,84.0926,1.4323,0,0.0128,0.0013,397.907,55.3538,36.3745,47.8581,1.1035,2.044,146.9309,0,0,0
29/05/2015 00:00,0.0049,8.3661,13.0951,0,0,100,0,0,1.1209,28175264,299.2316,84.0459,1.3412,0,0.0124,0.0012,400.3332,53.4752,34.9312,45.5754,1.0571,1.9547,142.2377,0,0,0
30/05/2015 00:00,0.0053,8.5241,12.5078,0,0,100,0,0,0.9221,28312418,301.359,84.3407,1.3231,0,0.0119,0.001,401.184,53.3573,34.7531,45.2283,1.0509,1.9413,141.7627,0,0,0
31/05/2015 00:00,0.0044,7.7911,11.5996,0,0,100,0,0,0.8014,28830034,314.1478,84.9888,1.396,0,0.0117,0.0008,401.1946,54.8398,35.5976,46.5692,1.0807,1.998,144.1929,0,0,0
01/06/2015 00:00,0.0058,7.634,12.4762,0,0,100,0,0,0.5964,29027198,305.2479,85.1771,1.3785,0,0.0116,0.0006,401.2269,54.9587,35.7632,46.5937,1.0832,1.994,145.0075,0,0,0
02/06/2015 00:00,0.0065,7.6431,12.1619,0,0,100,0,0,0.4201,29146958,294.4063,85.2753,1.3321,0,0.0116,0.0004,401.4759,54.7098,35.761,46.2668,1.0782,1.9734,145.5732,0,0,0
03/06/2015 00:00,0.0065,7.6485,12.4702,0,0,100,0,0,0.2967,29253008,295.3115,85.3329,1.2879,0,0.0116,0.0003,401.5351,54.4426,35.7417,45.925,1.0727,1.9525,146.0655,0,0,0
04/06/2015 00:00,0.0035,7.6667,13.4186,0,0,100,0,0,0.3949,29234106,303.0983,85.0681,1.1979,0,0.0125,0.0004,400.4877,53.5151,35.6082,45.0439,1.0567,1.9001,146.9428,0,0,0
05/06/2015 00:00,0.0046,7.6657,12.7769,0,0,100,0,0,0.3143,29366440,304.6078,85.1959,1.1612,0,0.0123,0.0003,400.8079,53.3627,35.6225,44.8017,1.0523,1.885,147.5439,0,0,0
06/06/2015 00:00,0.0063,7.5771,13.4371,0,0,100,0,0,0.3313,29535102,292.5762,85.3765,1.2032,0,0.012,0.0003,400.9333,53.962,35.7111,45.2207,1.0605,1.9105,147.1154,0,0,0
07/06/2015 00:00,0.006,7.5981,13.6064,0,0,100,0,0,0.2359,29677916,297.1222,85.5455,1.1669,0,0.0121,0.0002,401.5024,53.7916,35.7265,44.9559,1.0559,1.894,147.7872,0,0,0
08/06/2015 00:00,0.0039,7.9906,12.0664,0,0,100,0,0,0.2414,29691436,312.4649,85.7181,1.229,0,0.0117,0.0002,402.7183,54.1351,35.3474,45.0197,1.0552,1.9154,145.0208,0,0,0
09/06/2015 00:00,0.0039,6.7015,12.2975,0,0,100,0,0,0.3153,30416972,310.984,86.4477,1.4182,0,0.012,0.0003,401.0927,56.9976,36.5886,47.5713,1.1099,2.0361,146.9552,0,0,0
10/06/2015 00:00,0.0065,6.6713,12.3774,0,0,100,0,0,0.226,30577988,307.6562,86.624,1.3753,0,0.0115,0.0002,401.5488,56.8497,36.6513,47.343,1.1074,2.0197,147.7126,0,0,0
11/06/2015 00:00,0.0072,6.666,12.8701,0,0,100,0,0,0.1614,30669344,301.7239,86.6333,1.335,0,0.0116,0.0002,401.3506,56.5568,36.6127,46.9845,1.1014,1.9982,148.0794,0,0,0
12/06/2015 00:00,0.0074,6.6497,12.3207,0,0,100,0,0,0.1148,30683908,298.5681,86.4302,1.29,0,0.0114,0.0001,400.1912,56.1228,36.4814,46.5092,1.0928,1.9719,148.0975,0,0,0
13/06/2015 00:00,0.0074,6.1139,11.9603,0,0,100,0,0,0.0824,30927166,306.1816,86.4423,1.1935,0,0.0114,0.0001,398.7922,55.5981,36.9618,46.1237,1.0917,1.9285,151.4755,0,0,0
14/06/2015 00:00,0.0074,5.3842,10.9698,0,0,100,0,0,0.0538,31170040,315.1671,86.3096,1.1133,0,0.0108,0.0001,396.1764,55.2558,37.5288,45.933,1.0947,1.8943,154.9296,0,0,0
15/06/2015 00:00,0.0067,4.1523,11.9236,0,0,100,0,0,0.1022,31689740,308.4297,86.5788,1.3722,0,0.0115,0.0001,392.8577,58.6108,38.5211,48.9065,1.155,2.05,154.2572,0,0,0
16/06/2015 00:00,0.0065,3.7963,13.0264,0,0,100,0,0,0.1134,31762638,277.5104,86.305,1.4761,0,0.0122,0.0001,390.011,59.7481,38.5632,49.8023,1.1707,2.1061,152.4158,0,0,0
17/06/2015 00:00,0.0063,3.6604,12.2022,0,0,100,0,0,0.1074,31678680,276.2772,85.7663,1.4825,0,0.0122,0.0001,386.8942,59.7809,38.3378,49.7322,1.1681,2.1088,151.0454,0,0,0
18/06/2015 00:00,0.0063,3.6011,12.1006,0,0,100,0,0,0.0743,31751186,320.9701,85.6852,1.4219,0,0.0115,0.0001,386.1859,59.3275,38.3018,49.254,1.1611,2.0789,151.6047,0,0,0
19/06/2015 00:00,0.0069,3.5773,11.5467,0,0,100,0,0,0.1046,31749666,323.3193,85.4198,1.3446,0,0.0112,0.0001,384.9696,58.4118,38.1831,48.3922,1.1474,2.027,152.2231,0,0,0
20/06/2015 00:00,0.0074,3.674,12.0098,0,0,100,0,0,0.4158,31844236,314.6277,85.4959,1.3819,0,0.0111,0.0004,385.3445,58.7021,38.0792,48.4919,1.1492,2.0393,151.0836,0,0,0
21/06/2015 00:00,0.0083,3.6477,12.1406,0,0,100,0,0,0.305,31686820,315.3743,84.8431,1.3387,0,0.011,0.0003,382.2181,57.9622,37.7398,47.7667,1.1349,2.0033,150.1546,0,0,0
22/06/2015 00:00,0.0086,3.6322,11.4903,0,0,100,0,0,0.2305,31619594,325.3143,84.4331,1.3035,0,0.0107,0.0002,380.1913,57.427,37.5093,47.2136,1.1246,1.9752,149.586,0,0,0
23/06/2015 00:00,0.0056,3.7691,10.1159,0,0,100,0,0,0.7051,31898854,334.4608,85.026,1.3601,0,0.0106,0.0006,382.8493,58.1418,37.6025,47.6586,1.1343,2.0044,148.957,0,0,0
24/06/2015 00:00,0.0049,6.0922,11.916,0,0,100,0,0,1.343,31461318,314.8742,85.4828,1.3912,0,0.0115,0.0014,390.6041,56.5338,35.7504,45.651,1.0827,1.9529,141.7773,0,0,0
25/06/2015 00:00,0.0063,6.2541,11.2714,0,0,100,0,0,0.5837,31538974,317.7493,85.5888,1.3372,0,0.0113,0.0006,391.3034,56.0873,35.6221,45.1513,1.0737,1.9262,141.9551,0,0,0
26/06/2015 00:00,0.0072,6.603,12.0742,0,0,100,0,0,0.2227,31547688,307.548,85.6591,1.3076,0,0.0113,0.0002,392.3704,55.6336,35.3253,44.6053,1.0619,1.9035,141.2158,0,0,0
27/06/2015 00:00,0.0072,6.7184,12.6022,0,0,100,0,0,0.1274,31600646,290.2728,85.6785,1.2831,0,0.0117,0.0001,392.5761,55.3562,35.2046,44.2691,1.0552,1.887,141.0465,0,0,0
28/06/2015 00:00,0.0072,4.8589,12.2994,0,0,100,0,0,0.1046,32464618,290.481,86.3031,1.3727,0,0.0116,0.0001,389.8122,58.1803,36.9739,46.9171,1.1197,1.9916,145.8065,0,0,0
29/06/2015 00:00,0.0072,4.4041,12.6004,0,0,100,0,0,0.0838,32731664,281.7062,86.4345,1.3774,0,0.0117,0.0001,388.868,58.7015,37.355,47.3442,1.1322,2.0054,146.9227,0,0,0
30/06/2015 00:00,0.0072,4.3971,12.3939,0,0,100,0,0,0.0646,32851390,271.0127,86.5274,1.3455,0,0.0118,0.0001,389.016,58.5775,37.3526,47.144,1.1291,1.9934,147.3259,0,0,0
01/07/2015 00:00,0.0069,4.3493,14.364,0,0,100,0,0,0.0552,33025820,295.1412,86.7366,1.3385,0,0.0123,0.0001,389.5285,58.7848,37.4353,47.2253,1.1309,1.997,147.7358,0,0,0
02/07/2015 00:00,0.0065,4.081,14.6817,0,0,100,0,0,0.0634,33335470,289.2101,87.1611,1.3821,0,0.0128,0.0001,390.2707,59.728,37.7891,47.9665,1.1453,2.0341,148.3741,0,0,0
03/07/2015 00:00,0.0072,4.0967,14.5726,0,0,100,0,0,0.0471,33458448,281.7815,87.2702,1.3371,0,0.0123,0.0001,390.546,59.521,37.7696,47.6837,1.1399,2.0174,149.0029,0,0,0
04/07/2015 00:00,0.0069,4.1003,14.219,0,0,100,0,0,0.0338,33575088,272.6681,87.349,1.2926,0,0.0123,0,390.6642,59.2639,37.7457,47.3607,1.1338,1.9981,149.6763,0,0,0
05/07/2015 00:00,0.0067,4.1035,14.174,0,0,100,0,0,0.0246,33701680,287.6823,87.4537,1.2523,0,0.0121,0,390.8943,59.0456,37.7345,47.071,1.1285,1.9806,150.3527,0,0,0
06/07/2015 00:00,0.006,3.8267,13.8484,0,0,100,0,0,0.0417,33918856,300.5453,87.6428,1.3506,0,0.0123,0,390.5339,60.19,37.9789,47.9837,1.1484,2.0327,149.2916,0,0,0
07/07/2015 00:00,0.0063,3.8453,12.3057,0,0,100,0,0,0.0377,34080292,309.7593,87.8505,1.3339,0,0.0115,0,391.2426,60.2065,38.0057,47.8901,1.1479,2.027,149.567,0,0,0
08/07/2015 00:00,0.0069,3.9532,11.5917,0,0,100,0,0,0.0345,34140128,299.9407,87.861,1.3222,0,0.011,0,391.3835,59.9985,37.8772,47.5993,1.1432,2.0139,149.1299,0,0,0
09/07/2015 00:00,0.2181,4.6115,11.4267,0,0,100,0,0,0.0343,33849688,304.5002,87.3683,1.338,0,0.011,0,390.8785,59.2149,37.076,46.7217,1.1226,1.9875,145.6551,0,0,0
10/07/2015 00:00,0.3472,3.5922,10.923,0,0,100,0,0,0.2212,34402148,323.153,87.8794,1.4355,0,0.0109,0.0002,389.9104,61.1331,38.0727,48.422,1.1648,2.0625,147.3693,0,0,0
11/07/2015 00:00,0,3.8733,10.7642,0,0,100,0,0,1.4682,34448900,333.9189,87.9649,1.4928,0,0.0121,0.0011,390.8563,61.2741,37.8423,48.3726,1.1629,2.0696,145.6211,0,0,0
12/07/2015 00:00,0,32.7692,11.0963,0,0,100,0,0,69.4963,3750343.5,277.6755,53.6379,2.5404,0.9073,0.0105,0.055,325.5488,5.135,10.5034,11.1939,0.3962,0.5598,25.9034,0,0,0
13/07/2015 00:00,0.0037,34.8741,13.1922,0,0,100,0,0,46.3643,860604.1875,257.3872,48.6679,3.4447,1.0608,0.0186,0.0806,312.654,0.7531,8.8074,8.8394,0.3521,0.4602,11.6909,0,0,0
14/07/2015 00:00,0.0025,18.1815,13.0145,0,0,100,0,0,16.6527,21477198,286.3215,73.5329,1.6648,0.0002,0.0152,0.0234,368.7322,34.1214,24.212,28.7453,0.7326,1.2637,92.2764,0,0,0
15/07/2015 00:00,0.0051,12.4477,11.8594,0,0,100,0,0,6.4249,28555688,303.8373,81.8397,1.2928,0,0.0122,0.0071,386.1389,45.4584,29.5067,35.4705,0.8656,1.5358,118.4184,0,0,0
16/07/2015 00:00,0.1808,12.2114,11.1377,0,0,100,0,0,4.5415,29015430,308.1703,82.3845,1.2144,0,0.0111,0.0046,387.5128,45.8671,29.7788,35.6226,0.8688,1.5378,120.369,0,0,0
17/07/2015 00:00,0.1042,12.2663,11.0065,0,0,100,0,0,3.39,29083826,307.9953,82.417,1.164,0,0.0108,0.0033,387.6169,45.6307,29.7409,35.3752,0.8639,1.5234,120.7296,0,0,0
18/07/2015 00:00,0.0079,16.6623,11.2163,0,0,100,0,0,3.2076,21697106,294.8637,73.4157,1.5527,0,0.0124,0.0036,363.0154,36.8845,26.0307,31.8604,0.8113,1.391,97.0439,0,0,0
19/07/2015 00:00,0.0081,9.031,10.6709,0,0,100,0,0,2.1269,28676280,297.7511,81.1503,1.6099,0,0.0111,0.0021,372.9345,51.6346,32.8787,42.3565,1.0421,1.8401,121.0157,0,0,0
20/07/2015 00:00,0.0083,7.3031,12.5166,0,0,100,0,0,1.5493,30678078,303.5342,83.6555,1.5972,0,0.0111,0.0015,378.1528,55.2844,34.6527,44.8103,1.0976,1.9417,127.7791,0,0,0
21/07/2015 00:00,0.0081,6.0899,13.2616,0,0,100,0,0,1.4062,32176598,306.4343,85.4881,1.5886,0,0.0111,0.0014,381.9717,57.9506,35.8521,46.5191,1.1349,2.0149,132.4494,0,0,0
22/07/2015 00:00,0.0065,5.4488,13.5379,0,0,100,0,0,2.6832,33525006,304.3046,87.0566,1.6025,0,0.0111,0.0026,386.3486,59.8566,36.3768,47.3314,1.1481,2.0581,134.9281,0,0,0
23/07/2015 00:00,0.1616,6.168,13.4588,0,0,100,0,0,2.4123,33409686,300.4042,86.8507,1.5263,0,0.0112,0.0024,387.3806,58.4131,35.6204,45.8139,1.112,1.9901,133.733,0,0,0
