"time","Air Temperature_average_ºC","Apparent Temperature_average_ºC","Delta T_average_ºC","Dew Point_average_ºC","Rainfall_raw_mm","Relative Humidity_average_%RH","Soil Temperature_average_ºC","Solar Radiation_average_W/m^2","Voltage_average_V","Wind Direction_average_º","Wind Speed_average_km/h","Wind Speed_maximum_km/h","Wind Speed_minimum_km/h"
2020-01-01 07:45:00,21.4,16.821827,6.834984,9.806167,0,47.6,33,394,13.42,190.325258,23.508,35.172,15.876
2020-01-01 08:00:00,21.2,16.823401,6.748536,9.748157,0,48,33,347,13.31,183.874673,22.392,29.304,15.048
2020-01-01 08:15:00,21,16.528313,6.69083,9.627096,0,48.2,33.2,313,13.09,188.001203,22.716,30.96,15.048
2020-01-01 08:30:00,20.8,16.278112,6.509137,9.780401,0,49.3,33.4,267,12.98,194.420773,23.184,30.96,15.048
2020-01-01 08:45:00,20.5,16.401364,6.275724,9.922776,0,50.7,33.4,208,12.87,181.584854,21.204,31.824,13.356
2020-01-01 09:00:00,20.2,16.443127,6.073877,9.995732,0,51.9,33.1,142,12.87,183.419983,19.548,26.784,12.528
2020-01-01 09:15:00,19.9,16.465533,5.79705,10.228339,0,53.7,33,76,12.76,186.643074,18.216,25.956,11.7
2020-01-01 09:30:00,19.4,16.135083,5.489851,10.284538,0,55.6,33,36,12.76,192.110598,17.424,24.3,10.836
2020-01-01 09:45:00,18.9,15.69436,5.191615,10.321466,0,57.5,33,20,12.76,192.994617,17.172,23.436,11.7
2020-01-01 10:00:00,18.5,16.004899,4.5921,11.078731,0,62,33,8,12.76,193.872386,14.616,21.78,9.18
2020-01-01 10:15:00,18,16.177482,4.231023,11.225533,0,64.6,32.9,1,12.76,185.643318,11.376,19.26,5.796
2020-01-01 10:30:00,17.5,15.958174,3.891722,11.323668,0,67.1,32.6,0,12.76,189.721243,10.08,14.22,6.66
2020-01-01 10:45:00,17.2,16.021154,3.668953,11.415551,0,68.8,32.6,0,12.76,190.605872,8.352,12.528,4.14
2020-01-01 11:00:00,17,16.277712,3.54957,11.420755,0,69.7,32.3,0,12.76,179.773536,6.012,10.836,3.312
2020-01-01 11:15:00,16.3,15.784779,3.249358,11.218829,0,71.9,32.2,0,12.76,185.643318,4.644,8.316,2.448
2020-01-01 11:30:00,16.3,15.508908,3.12357,11.448313,0,73,32.2,0,12.65,189.721243,6.408,10.836,4.14
2020-01-01 11:45:00,16.2,15.572896,3.072004,11.434649,0,73.4,31.9,0,12.65,191.575189,5.544,10.008,3.312
2020-01-01 12:00:00,15.9,15.325066,2.941334,11.349957,0,74.4,31.8,0,12.65,191.485417,5.148,7.488,3.312
2020-01-01 12:15:00,15.5,14.889695,2.717434,11.324656,0,76.2,31.7,0,12.65,191.575189,5.292,6.66,3.312
2020-01-01 12:30:00,15.1,14.605259,2.552962,11.192601,0,77.5,31.3,0,12.65,191.575189,4.5,6.66,2.448
2020-01-01 12:45:00,14.7,14.20609,2.380216,11.074365,0,78.9,31.1,0,12.65,191.575189,4.32,5.796,2.448
2020-01-01 13:00:00,14.7,14.445124,2.336162,11.150665,0,79.3,30.9,0,12.65,191.575189,3.204,4.968,0.792
2020-01-01 13:15:00,14.2,13.95736,2.249951,10.777704,0,79.9,30.8,0,12.65,191.575189,2.592,6.66,0
2020-01-01 13:30:00,14.2,13.60336,2.086488,11.057904,0,81.4,30.5,0,12.65,191.575189,4.824,7.488,2.448
2020-01-01 13:45:00,14.3,13.695366,2.035433,11.247937,0,81.9,30.5,0,12.65,191.575189,5.148,6.66,3.312
2020-01-01 14:00:00,14.1,13.629745,1.995774,11.107803,0,82.2,30.1,0,12.65,191.575189,4.248,4.968,3.312
2020-01-01 14:15:00,13.7,13.443192,1.917349,10.826486,0,82.8,30.1,0,12.76,191.575189,2.736,5.796,0.792
2020-01-01 14:30:00,13.9,13.499276,1.771852,11.275086,0,84.2,29.8,0,12.65,191.575189,4.14,5.796,1.62
2020-01-01 14:45:00,14.1,13.817632,1.854068,11.344767,0,83.5,29.7,0,12.65,191.485417,3.636,4.968,0.792
2020-01-01 15:00:00,13.9,13.597199,1.728363,11.346706,0,84.6,29.5,0,12.65,191.575189,3.744,5.796,1.62
2020-01-01 15:15:00,13.8,13.662781,1.714704,11.266527,0,84.7,29.3,0,12.65,191.575189,2.772,4.968,0.792
2020-01-01 15:30:00,13.3,13.327113,1.647139,10.864932,0,85.2,29.2,0,12.65,191.575189,1.332,4.14,0
2020-01-01 15:45:00,12.3,12.144949,1.484059,10.110277,0,86.5,29,0,12.65,191.575189,1.188,2.448,0
2020-01-01 16:00:00,12.2,12.111836,1.303086,10.303436,0,88.2,29,0,12.65,191.575189,1.116,3.312,0
2020-01-01 16:15:00,12.1,11.937978,1.217069,10.340254,0,89,28.8,0,12.65,191.575189,1.548,4.968,0
2020-01-01 16:30:00,12.2,12.396779,1.102685,10.623372,0,90.1,28.6,0,12.65,191.575189,0.108,1.62,0
2020-01-01 16:45:00,13.8,14.305611,1.115359,12.220494,0,90.2,28.6,0,12.65,191.575189,0.936,2.448,0
2020-01-01 17:00:00,13.8,14.008642,1.224715,12.050929,0,89.2,28.2,0,12.65,191.575189,2.196,4.14,0.792
2020-01-01 17:15:00,12.7,12.58635,1.302066,10.813084,0,88.3,28.2,0,12.54,191.575189,1.98,4.14,0
2020-01-01 17:30:00,12.2,12.224054,1.144941,10.556515,0,89.7,28,0,12.54,191.575189,0.9,3.312,0
2020-01-01 17:45:00,11.5,11.512991,1.061128,9.981679,0,90.4,27.9,0,12.54,191.575189,0.144,2.448,0
2020-01-01 18:00:00,11.4,11.323881,0.976532,10.014589,0,91.2,27.9,0,12.54,191.575189,0.648,3.312,0
2020-01-01 18:15:00,10.3,10.052925,0.922468,8.991424,0,91.6,27.5,0,12.54,191.575189,0.144,1.62,0
2020-01-01 18:30:00,10.5,10.104792,0.863403,9.286424,0,92.2,27.5,0,12.54,191.575189,1.296,4.14,0
2020-01-01 18:45:00,11.6,11.736275,0.821875,10.457055,0,92.7,27.4,0,12.54,191.575189,0.18,1.62,0
2020-01-01 19:00:00,11.7,11.937202,0.717488,10.717445,0,93.7,27.1,0,12.54,191.575189,0.036,0.792,0
2020-01-01 19:15:00,12.1,12.464408,0.624346,11.25868,0,94.6,27.1,0,12.54,191.575189,0.18,1.62,0
2020-01-01 19:30:00,13.1,13.792364,0.639733,12.235985,0,94.5,26.9,4,12.54,191.575189,0,0.792,0
2020-01-01 19:45:00,12.8,13.215017,0.616702,11.970114,0,94.7,26.8,11,12.54,191.575189,1.008,3.312,0
2020-01-01 20:00:00,13.4,13.88641,0.575504,12.630566,0,95.1,26.6,30,12.54,191.575189,1.692,3.312,0
2020-01-01 20:15:00,13.1,13.544191,0.585361,12.316336,0,95,26.4,61,12.54,191.575189,1.404,4.14,0
2020-01-01 20:30:00,13.5,14.175044,0.553901,12.762073,0,95.3,26.4,107,12.54,191.575189,0.936,4.14,0
2020-01-01 20:45:00,15.1,15.796002,0.581307,14.320349,0,95.1,26.2,167,12.65,162.73818,3.492,9.18,0
2020-01-01 21:00:00,16.1,16.110176,1.022412,14.680096,0,91.3,26.1,233,12.65,98.519422,7.668,12.528,3.312
2020-01-01 21:15:00,16.8,16.681061,1.589229,14.532783,0,86.5,26.1,285,12.65,92.138683,8.064,13.356,3.312
2020-01-01 21:30:00,17.2,16.823918,1.949695,14.37832,0,83.5,26.1,336,12.65,88.830861,9.108,14.22,4.968
2020-01-01 21:45:00,17.8,17.369296,2.394693,14.28193,0,79.9,25.9,392,12.65,102.959595,9.216,19.26,3.312
2020-01-01 22:00:00,18.3,17.629563,2.786326,14.155634,0,76.8,25.8,448,12.65,95.363069,10.224,16.74,4.968
2020-01-01 22:15:00,18.6,18.050212,3.042556,14.038203,0,74.8,25.8,487,12.76,96.80558,9.396,17.568,4.14
2020-01-01 22:30:00,18.9,18.19912,3.436805,13.674598,0,71.7,25.8,561,12.87,117.090686,9.54,15.876,4.14
2020-01-01 22:45:00,19.7,18.834356,4.288358,13.003131,0,65.3,25.6,624,12.98,117.10051,9.252,16.74,3.312
2020-01-01 23:00:00,19.8,18.397497,5.046794,11.655053,0,59.4,25.4,691,13.09,122.95297,9.864,16.74,1.62
2020-01-01 23:15:00,20.2,18.743476,5.649738,10.893731,0,55.1,25.4,759,13.2,125.482051,9,15.876,3.312
2020-01-01 23:30:00,20.5,19.047056,5.778715,10.980033,0,54.4,25.4,822,13.2,132.257389,9.108,16.74,1.62
2020-01-01 23:45:00,20.9,19.43537,6.248443,10.467787,0,51.3,25.4,872,13.31,152.456558,8.424,14.22,2.448
2020-01-02 00:00:00,21.3,19.932579,6.441165,10.540748,0,50.3,25.7,924,13.31,158.962489,8.028,15.048,1.62
2020-01-02 00:15:00,21.6,20.224817,6.694449,10.361907,0,48.8,25.8,964,13.31,116.896237,7.812,16.74,0.792
2020-01-02 00:30:00,22,20.522793,6.882046,10.448935,0,47.9,25.8,1001,13.42,154.272197,8.46,18.396,0
2020-01-02 00:45:00,22.5,20.652556,7.550833,9.599465,0,43.9,26,1037,13.53,133.806511,9.18,20.088,0.792
2020-01-02 01:00:00,23,21.226111,7.912375,9.427152,0,42.1,26.1,1066,13.64,112.217594,8.568,16.74,1.62
2020-01-02 01:15:00,23.4,21.521847,8.365,8.913976,0,39.7,26.1,1094,13.31,140.314546,8.424,20.916,0
2020-01-02 01:30:00,23.8,22.565986,8.149377,9.932762,0,41.5,26.4,1118,13.31,103.700399,6.48,17.568,0
2020-01-02 01:45:00,23.9,22.478737,8.135179,10.094579,0,41.7,26.7,1141,13.31,126.214701,7.668,15.048,0
2020-01-02 02:00:00,24.6,23.232603,8.557794,10.061985,0,39.9,27,1163,13.31,154.781077,7.344,15.876,0
2020-01-02 02:15:00,25.1,23.914907,8.736503,10.319885,0,39.4,27.3,1179,13.31,117.831828,6.768,17.568,0
2020-01-02 02:30:00,25.1,23.684123,8.976838,9.778559,0,38,27.6,1186,13.31,118.412661,7.2,18.396,0
2020-01-02 02:45:00,25.9,23.951656,9.439249,9.804328,0,36.3,28,1191,13.31,122.509594,9.972,19.26,2.448
2020-01-02 03:00:00,26.1,23.786052,9.480619,9.981104,0,36.3,28.3,1187,13.31,139.849844,12.096,20.088,4.14
2020-01-02 03:15:00,26.5,23.877982,9.674314,10.084917,0,35.7,28.7,1180,13.31,138.659282,13.824,21.78,4.968
2020-01-02 03:30:00,26.7,24.327768,9.549226,10.634994,0,36.6,29,1170,13.31,127.313278,13.32,22.608,3.312
2020-01-02 03:45:00,27,24.641729,9.685501,10.734895,0,36.2,29.3,1157,13.31,123.217675,13.392,20.916,4.968
2020-01-02 04:00:00,26.7,24.96272,9.586205,10.552656,0,36.4,29.7,1139,13.31,131.917819,9.936,21.78,0
2020-01-02 04:15:00,26.8,24.521925,9.403952,11.089376,0,37.5,30.1,1117,13.31,151.090816,13.5,22.608,3.312
2020-01-02 04:30:00,26.9,24.855237,9.627464,10.729426,0,36.4,30.5,1097,13.31,149.760449,11.772,20.916,4.968
2020-01-02 04:45:00,27,24.850014,9.49939,11.145484,0,37.2,30.9,1039,13.31,139.984115,12.924,20.916,5.796
2020-01-02 05:00:00,27.2,24.782134,9.502595,11.403749,0,37.4,31.4,994,13.31,153.541645,14.688,24.3,6.66
2020-01-02 05:15:00,26.7,24.069867,9.094352,11.632092,0,39.1,31.8,960,13.31,169.508523,16.128,24.3,6.66
2020-01-02 05:30:00,26.7,24.185107,8.915996,12.01526,0,40.1,32.2,923,13.31,178.349961,16.128,24.3,8.316
2020-01-02 05:45:00,26.6,23.842953,8.862014,12.001416,0,40.3,32.4,871,13.31,172.390163,17.352,24.3,10.836
2020-01-02 06:00:00,26.1,23.354499,8.424969,12.289493,0,42.3,32.8,822,13.31,174.722594,17.748,25.128,10.836
2020-01-02 06:15:00,26.1,23.329864,8.238454,12.681035,0,43.4,33,744,13.31,181.150363,18.504,27.612,10.836
2020-01-02 06:30:00,25.5,22.500539,7.758966,12.927161,0,45.7,33.4,648,13.31,176.552613,20.088,27.612,13.356
2020-01-02 06:45:00,24.8,21.378429,7.237584,13.136501,0,48.3,33.5,589,13.42,178.858801,22.608,30.96,15.876
2020-01-02 07:00:00,24,20.597312,6.71124,13.23631,0,51,33.9,498,13.42,174.76441,22.68,30.132,12.528
2020-01-02 07:15:00,23.7,20.201263,6.433768,13.433741,0,52.6,33.9,505,13.42,169.674742,23.508,31.824,15.048
2020-01-02 07:30:00,23.3,19.568159,6.049238,13.721272,0,54.9,34,440,13.42,170.202183,25.2,34.344,15.048
2020-01-02 07:45:00,22.6,19.002007,5.447539,14.073839,0,58.6,34.4,386,13.42,168.779313,25.128,34.344,13.356
2020-01-02 08:00:00,22.1,18.324724,5.21682,13.943413,0,59.9,34.4,350,13.42,167.889402,25.812,34.344,18.396
2020-01-02 08:15:00,22,18.459112,5.261016,13.746228,0,59.5,34.4,295,13.2,166.352762,24.264,30.96,15.876
2020-01-02 08:30:00,21.7,18.048242,5.257057,13.412871,0,59.3,34.4,225,12.98,162.713685,24.264,31.824,15.876
2020-01-02 08:45:00,21.4,17.891363,5.118853,13.336921,0,60.1,34.4,171,12.87,167.446633,23.4,33.48,16.74
2020-01-02 09:00:00,20.9,17.355434,4.85797,13.26946,0,61.7,34.4,116,12.87,166.565696,23.472,30.96,15.048
2020-01-02 09:15:00,20.5,17.318877,4.69023,13.138455,0,62.7,34.4,75,12.76,163.712637,21.384,30.132,11.7
2020-01-02 09:30:00,20.2,17.109146,4.444905,13.264815,0,64.4,34.4,43,12.76,161.850813,21.132,28.476,14.22
2020-01-02 09:45:00,19.9,17.226312,4.178609,13.426353,0,66.3,34.3,23,12.76,160.269639,19.26,26.784,11.7
2020-01-02 10:00:00,19.8,17.339644,4.032208,13.584093,0,67.4,33.9,8,12.76,162.281211,18.432,25.956,10.836
2020-01-02 10:15:00,19.4,17.456179,3.641665,13.850511,0,70.3,33.9,1,12.76,163.712637,16.236,26.784,10.836
2020-01-02 10:30:00,18.9,17.311251,3.36356,13.802944,0,72.3,33.9,0,12.76,163.279127,14.328,20.916,8.316
2020-01-02 10:45:00,18.9,16.632251,3.36356,13.802944,0,72.3,33.6,0,12.76,154.546368,17.82,25.128,12.528
2020-01-02 11:00:00,18.9,17.073251,3.36356,13.802944,0,72.3,33.5,0,12.76,151.515703,15.552,21.78,10.008
2020-01-02 11:15:00,18.7,17.151599,3.375547,13.568033,0,72.1,33.4,0,12.76,146.624396,13.716,22.608,8.316
2020-01-02 11:30:00,18.6,17.30022,3.260326,13.662721,0,73,33,0,12.76,142.362593,12.6,19.26,8.316
2020-01-02 11:45:00,18.5,17.630212,3.157787,13.734207,0,73.8,33,0,12.76,140.742283,10.512,15.876,6.66
2020-01-02 12:00:00,18.3,17.519009,3.014274,13.769144,0,74.9,32.8,0,12.65,140.107836,10.116,15.876,6.66
2020-01-02 12:15:00,18.3,17.791628,2.954265,13.871681,0,75.4,32.6,0,12.65,135.64015,8.892,15.048,4.14
2020-01-02 12:30:00,18.2,18.681016,2.949009,13.775039,0,75.4,32.3,0,12.65,115.237579,3.636,10.836,0
2020-01-02 12:45:00,16.8,17.008711,2.72495,12.682781,0,76.7,32.2,0,12.65,107.152422,3.204,4.968,0
2020-01-02 13:00:00,15.7,15.750288,2.253811,12.332952,0,80.4,32.2,0,12.65,107.300527,3.456,8.316,0
2020-01-02 13:15:00,15.1,14.956508,1.985341,12.158454,0,82.6,31.8,0,12.65,288.009493,4.176,7.488,1.62
2020-01-02 13:30:00,14.6,14.656501,1.902595,11.7795,0,83.2,31.8,0,12.65,288.009493,2.556,5.796,0
2020-01-02 13:45:00,14.9,14.286305,1.778683,12.29085,0,84.4,31.5,0,12.65,288.009493,6.804,8.316,5.796
2020-01-02 14:00:00,14.8,13.949284,1.853483,12.066194,0,83.7,31.3,0,12.65,279.500241,7.668,9.18,4.968
2020-01-02 14:15:00,14.6,14.175285,1.814293,11.924726,0,84,30.9,0,12.76,258.953697,5.256,8.316,3.312
2020-01-02 14:30:00,14.6,14.454906,1.659565,12.175966,0,85.4,30.9,0,12.65,258.953697,4.212,5.796,2.448
2020-01-02 14:45:00,14.3,14.384453,1.585794,11.987899,0,86,30.6,0,12.65,258.953697,2.736,6.66,0
2020-01-02 15:00:00,14,14.471802,1.490989,11.833683,0,86.8,30.5,0,12.65,258.953697,0.504,2.448,0
2020-01-02 15:15:00,13.9,14.373506,1.335821,11.978191,0,88.2,30.3,0,12.65,258.953697,0.72,3.312,0
2020-01-02 15:30:00,14,13.971568,1.293905,12.145511,0,88.6,30.1,0,12.65,258.953697,3.564,6.66,0
2020-01-02 15:45:00,14.6,14.539933,1.260447,12.805731,0,89,30,0,12.65,258.953697,4.788,5.796,2.448
2020-01-02 16:00:00,14.6,14.852514,1.293779,12.754116,0,88.7,29.7,0,12.65,258.953697,3.096,6.66,0
2020-01-02 16:15:00,13.9,14.257967,1.313951,12.012604,0,88.4,29.7,0,12.65,258.953697,1.368,3.312,0
2020-01-02 16:30:00,13.8,14.170808,1.104414,12.237359,0,90.3,29.3,0,12.65,258.953697,1.656,4.14,0
2020-01-02 16:45:00,14.2,13.765363,1.032814,12.750467,0,91,29.3,0,12.65,252.418027,6.624,9.18,2.448
2020-01-02 17:00:00,13.2,13.585159,1.085029,11.661398,0,90.4,29.1,0,12.65,245.146264,0.684,5.796,0
2020-01-02 17:15:00,12.8,13.213206,0.961413,11.44902,0,91.5,29,0,12.65,245.146264,0.216,1.62,0
2020-01-02 17:30:00,13.1,13.622158,0.889169,11.861475,0,92.2,28.9,0,12.65,245.146264,0.288,1.62,0
2020-01-02 17:45:00,13.1,13.440158,0.889169,11.861475,0,92.2,28.6,0,12.65,245.146264,1.224,4.14,0
2020-01-02 18:00:00,13,13.313232,0.866576,11.795304,0,92.4,28.6,0,12.54,245.146264,1.26,4.14,0
2020-01-02 18:15:00,12.6,12.764889,0.884213,11.366292,0,92.2,28.4,0,12.54,245.146264,1.368,4.14,0
2020-01-02 18:30:00,12.5,12.846908,0.786972,11.414085,0,93.1,28.2,0,12.54,245.146264,0.504,1.62,0
2020-01-02 18:45:00,12.5,12.737134,0.797675,11.397832,0,93,28.2,0,12.54,245.146264,1.044,4.14,0
2020-01-02 19:00:00,12.2,12.581622,0.731398,11.19747,0,93.6,27.9,0,12.54,245.146264,0,0,0
2020-01-02 19:15:00,12.8,13.382409,0.649113,11.921926,0,94.4,27.9,1,12.54,245.146264,0.072,0.792,0
2020-01-02 19:30:00,13.8,14.319503,0.731184,12.801216,0,93.7,27.8,4,12.54,245.146264,1.8,3.312,0
2020-01-02 19:45:00,12.6,12.314586,0.701872,11.642807,0,93.9,27.5,10,12.54,241.122599,4.104,8.316,0
2020-01-02 20:00:00,13.4,12.666631,0.881252,12.175071,0,92.3,27.5,25,12.54,83.409391,7.236,11.7,4.14
2020-01-02 20:15:00,14.3,13.264453,1.585794,11.987899,0,86,27.3,53,12.54,75.141386,8.496,13.356,4.968
2020-01-02 20:30:00,15,13.996373,2.004281,12.023874,0,82.4,27.1,107,12.54,70.422145,8.388,15.048,4.14
2020-01-02 20:45:00,15.6,13.880626,2.486324,11.833304,0,78.3,27.1,169,12.54,57.25118,11.772,19.26,7.488
2020-01-02 21:00:00,16.2,14.800494,2.786867,11.942284,0,75.9,26.9,216,12.65,60.283302,10.296,14.22,3.312
2020-01-02 21:15:00,17.2,16.010898,3.14199,12.377389,0,73.3,26.8,293,12.65,50.806727,9.9,20.088,2.448
2020-01-02 21:30:00,18.3,16.578422,3.712086,12.533477,0,69.1,26.6,335,12.65,54.727579,12.888,19.26,4.968
2020-01-02 21:45:00,19.4,17.450864,4.853552,11.581963,0,60.6,26.4,397,12.65,45.976538,12.564,22.608,6.66
2020-01-02 22:00:00,20.4,18.025427,5.753206,10.914788,0,54.5,26.4,441,12.65,53.450699,13.752,23.436,6.66
2020-01-02 22:15:00,21.5,19.770336,6.273674,11.138418,0,51.7,26.4,499,12.76,50.223948,10.764,18.396,4.968
2020-01-02 22:30:00,22.8,20.270624,7.389218,10.340932,0,45.3,26.3,557,12.76,48.270488,13.716,20.916,4.968
2020-01-02 22:45:00,24.3,21.275514,8.634379,9.491597,0,39.1,26.1,622,12.98,33.244937,15.084,25.128,7.488
2020-01-02 23:00:00,25.7,23.213289,9.469959,9.462409,0,35.9,26.1,698,13.09,27.490755,12.276,24.3,4.968
2020-01-02 23:15:00,27.1,24.677719,10.08679,9.970525,0,34.2,26.1,819,13.2,19.885165,12.636,20.088,7.488
2020-01-02 23:30:00,27.8,24.915413,10.558654,9.866603,0,32.6,26.1,768,13.2,18.868999,14.868,21.78,8.316
2020-01-02 23:45:00,28.2,25.021594,11.754964,7.638465,0,27.4,26.1,663,13.2,10.859503,13.5,22.608,5.796
2020-01-03 00:00:00,29.9,26.903881,12.604777,8.14234,0,25.7,26.1,837,13.2,10.859503,13.176,22.608,5.796
2020-01-03 00:15:00,30.2,26.979821,12.445834,8.961386,0,26.7,26.2,861,13.31,15.976791,15.372,21.78,8.316
2020-01-03 00:30:00,31.3,27.315333,12.913755,9.500381,0,26,26.4,1010,13.31,19.300814,20.016,29.304,12.528
2020-01-03 00:45:00,32.3,27.780986,13.846368,8.840398,0,23.5,26.4,1070,13.31,20.74285,21.888,30.132,9.18
2020-01-03 01:00:00,33.4,28.814902,14.535505,8.913989,0,22.2,26.4,1108,13.42,21.168099,22.32,31.824,13.356
2020-01-03 01:15:00,34,29.28365,14.893287,9.005106,0,21.6,26.8,1023,13.53,22.778189,23.112,33.48,14.22
2020-01-03 01:30:00,34.9,29.961113,15.634048,8.680067,0,20.1,26.9,1160,13.2,18.868999,23.832,36,11.7
2020-01-03 01:45:00,35.5,29.933322,16.58652,7.379314,0,17.8,27.1,1045,13.2,16.545165,25.452,36,15.876
2020-01-03 02:00:00,36.3,31.146179,17.140095,7.350527,0,17,27.4,1193,13.2,17.998695,23.292,34.344,13.356
2020-01-03 02:15:00,36.5,31.219904,17.390035,7.074228,0,16.5,27.7,990,13.2,14.975434,23.616,34.344,13.356
2020-01-03 02:30:00,36.9,31.319776,17.903808,6.481832,0,15.5,28,1204,13.2,14.975434,24.48,34.344,15.876
2020-01-03 02:45:00,37.5,31.587818,18.792234,5.273874,0,13.8,28.3,1201,13.2,10.773638,24.876,36,13.356
2020-01-03 03:00:00,37.8,31.665384,19.237344,4.650105,0,13,28.6,1182,13.2,10.325258,25.38,36,12.528
2020-01-03 03:15:00,38.1,32.155462,19.4812,4.548686,0,12.7,29,1166,13.2,14.534455,24.3,35.172,14.22
2020-01-03 03:30:00,38.1,32.383035,19.311457,4.993522,0,13.1,29.3,1151,13.2,18.29099,23.58,35.172,13.356
