time,Air Temperature_average_ºC,Apparent Temperature_average_ºC,Delta T_average_ºC,Dew Point_average_ºC,Rainfall_raw_mm,Relative Humidity_average_%RH,Soil Temperature_average_ºC,Solar Radiation_average_W/m^2,Voltage_average_V,Wind Direction_average_º,Wind Speed_average_km/h,Wind Speed_maximum_km/h,Wind Speed_minimum_km/h
2006-09-05 04:14:00,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,
2006-09-05 04:15:00,17.2,,,0.0,0.0,61.6,16.8,396.0,,258.0,13.1,,
2006-09-05 04:30:00,16.9,,,9.5,0.0,61.9,16.8,249.0,,269.0,13.8,,
2006-09-05 04:45:00,16.5,,,9.2,0.0,62.1,16.8,167.0,,272.0,13.8,,
2006-09-05 05:00:00,16.6,,,9.4,0.0,62.4,16.8,212.0,,266.0,10.0,,
2006-09-05 05:15:00,16.5,,,9.2,0.0,62.0,16.8,123.0,,272.0,12.4,,
2006-09-05 05:30:00,16.3,,,9.1,0.0,62.4,16.8,116.0,,287.0,10.7,,
2006-09-05 05:45:00,16.1,,,9.1,0.0,63.2,16.7,83.0,,299.0,9.6,,
2006-09-05 06:00:00,15.8,,,9.5,0.0,66.0,16.6,51.0,,309.0,15.6,,
2006-09-05 06:15:00,15.3,,,9.3,0.0,67.5,16.6,50.0,,306.0,14.0,,
2006-09-05 06:30:00,15.0,,,9.2,0.0,68.2,16.6,29.0,,315.0,12.7,,
2006-09-05 06:45:00,14.6,,,8.9,0.0,68.6,16.6,17.0,,315.0,12.0,,
2006-09-05 07:00:00,14.3,,,8.8,0.0,69.5,16.6,6.0,,304.0,9.8,,
2006-09-05 07:15:00,13.6,,,9.2,0.0,74.8,16.3,2.0,,312.0,14.1,,
2006-09-05 07:30:00,12.8,,,9.9,0.0,82.4,16.3,1.0,,316.0,13.2,,
2006-09-05 07:45:00,12.4,,,10.0,0.0,85.4,16.3,0.0,,322.0,10.5,,
2006-09-05 08:00:00,12.3,,,10.1,0.0,86.4,16.2,0.0,,320.0,10.8,,
2006-09-05 08:15:00,12.3,,,9.9,0.0,85.3,16.1,0.0,,322.0,12.0,,
2006-09-05 08:30:00,12.2,,,10.2,0.4,87.5,16.1,0.0,,320.0,13.2,,
2006-09-05 08:45:00,12.3,,,10.7,0.0,89.7,15.8,0.0,,312.0,14.4,,
2006-09-05 09:00:00,12.3,,,10.8,0.2,90.6,15.8,0.0,,298.0,15.3,,
2006-09-05 09:15:00,11.5,,,10.0,0.8,90.4,15.6,0.0,,264.0,14.7,,
2006-09-05 09:30:00,10.9,,,9.8,0.2,93.0,15.6,0.0,,268.0,10.6,,
2006-09-05 09:45:00,11.2,,,10.2,0.0,93.3,15.4,0.0,,252.0,12.7,,
2006-09-05 10:00:00,11.3,,,10.0,0.0,91.9,15.3,0.0,,233.0,15.4,,
2006-09-05 10:15:00,11.2,,,9.6,0.0,89.6,15.2,0.0,,219.0,21.0,,
2006-09-05 10:30:00,10.9,,,8.9,0.4,87.2,15.1,0.0,,215.0,22.9,,
2006-09-05 10:45:00,10.7,,,8.7,0.0,87.3,15.0,0.0,,219.0,20.6,,
2006-09-05 11:00:00,10.4,,,8.6,0.2,88.8,14.9,0.0,,221.0,17.6,,
2006-09-05 11:15:00,10.2,,,8.6,0.4,89.5,14.9,0.0,,224.0,18.4,,
2006-09-05 11:30:00,10.0,,,8.0,0.4,87.3,14.6,0.0,,220.0,19.4,,
2006-09-05 11:45:00,9.9,,,8.2,0.2,89.1,14.6,0.0,,214.0,17.9,,
2006-09-05 12:00:00,9.8,,,8.2,0.0,89.9,14.4,0.0,,206.0,14.5,,
2006-09-05 12:15:00,9.7,,,8.3,0.4,91.0,14.4,0.0,,213.0,10.6,,
2006-09-05 12:30:00,9.6,,,8.2,0.0,91.2,14.2,0.0,,226.0,8.4,,
2006-09-05 12:45:00,9.6,,,8.1,0.2,90.6,14.1,0.0,,226.0,9.1,,
2006-09-05 13:00:00,9.6,,,8.0,0.4,89.8,13.9,0.0,,225.0,10.8,,
2006-09-05 13:15:00,9.5,,,8.3,0.4,92.4,13.9,1.0,,246.0,11.0,,
2006-09-05 13:30:00,9.7,,,8.1,0.0,89.7,13.7,0.0,,234.0,16.9,,
2006-09-05 13:45:00,9.4,,,7.7,0.0,89.3,13.6,0.0,,210.0,24.6,,
2006-09-05 14:00:00,8.9,,,7.6,0.0,91.7,13.5,0.0,,206.0,20.3,,
2006-09-05 14:15:00,9.0,,,7.3,0.0,88.9,13.5,0.0,,211.0,17.0,,
2006-09-05 14:30:00,8.9,,,7.2,0.0,89.2,13.3,0.0,,222.0,13.7,,
2006-09-05 14:45:00,8.8,,,7.0,0.0,88.3,13.3,0.0,,220.0,10.6,,
2006-09-05 15:00:00,8.6,,,6.9,0.0,89.3,13.3,0.0,,217.0,8.6,,
2006-09-05 15:15:00,9.0,,,7.0,0.0,87.3,13.0,0.0,,231.0,11.5,,
2006-09-05 15:30:00,8.6,,,6.6,0.6,87.1,13.0,0.0,,254.0,15.6,,
2006-09-05 15:45:00,8.1,,,6.0,0.2,86.5,12.9,0.0,,224.0,21.8,,
2006-09-05 16:00:00,8.2,,,5.7,0.4,84.3,12.8,0.0,,225.0,18.8,,
2006-09-05 16:15:00,8.3,,,6.4,0.0,87.6,12.8,0.0,,225.0,16.2,,
2006-09-05 16:30:00,8.4,,,6.5,0.0,87.8,12.6,0.0,,220.0,17.5,,
2006-09-05 16:45:00,8.2,,,6.0,0.2,85.8,12.6,0.0,,214.0,20.6,,
2006-09-05 17:00:00,8.4,,,6.4,0.0,87.1,12.5,0.0,,215.0,24.8,,
2006-09-05 17:15:00,8.1,,,6.2,0.0,87.8,12.4,0.0,,216.0,17.2,,
2006-09-05 17:30:00,8.3,,,5.9,0.0,85.1,12.4,0.0,,223.0,16.7,,
2006-09-05 17:45:00,8.2,,,5.8,0.0,84.9,12.2,0.0,,222.0,15.7,,
