time,Air Temperature_average_ºC,Apparent Temperature_average_ºC,Delta T_average_ºC,Dew Point_average_ºC,Rainfall_raw_mm,Relative Humidity_average_%RH,Soil Temperature_average_ºC,Solar Radiation_average_W/m^2,Voltage_average_V,Wind Direction_average_º,Wind Speed_average_km/h,Wind Speed_maximum_km/h,Wind Speed_minimum_km/h
2020-01-01 00:00:00,20.3,,,,0.0,50.6,,,,287.286315,5.328,11.7,0.0
2020-01-01 00:15:00,21.1,,,,0.0,48.7,,,,270.261623,4.356,11.7,0.0
2020-01-01 00:30:00,21.3,,,,0.0,51.2,,,,66.605527,4.824,13.356,0.0
2020-01-01 00:45:00,20.4,,,,0.0,54.7,,,,46.010997,8.892,17.568,0.0
2020-01-01 01:00:00,21.3,,,,0.0,50.3,,,,98.615648,14.148,25.956,6.66
2020-01-01 01:15:00,21.8,,,,0.0,47.3,,,,92.121096,15.552,26.784,7.488
2020-01-01 01:30:00,22.3,,,,0.0,43.9,,,,161.816347,13.824,30.132,1.62
2020-01-01 01:45:00,22.8,,,,0.0,41.5,,,,207.121303,12.96,22.608,4.968
2020-01-01 02:00:00,23.0,,,,0.0,40.7,,,,223.576795,10.008,22.608,0.0
2020-01-01 02:15:00,23.1,,,,0.0,38.8,,,,232.704997,12.204,24.3,0.792
2020-01-01 02:30:00,23.1,,,,0.0,39.7,,,,204.688982,12.132,23.436,1.62
2020-01-01 02:45:00,23.5,,,,0.0,38.3,,,,211.865978,11.52,23.436,1.62
2020-01-01 03:00:00,23.9,,,,0.0,36.8,,,,220.442581,12.132,26.784,3.312
2020-01-01 03:15:00,24.0,,,,0.0,37.3,,,,236.717435,9.324,21.78,0.792
2020-01-01 03:30:00,24.2,,,,0.0,37.9,,,,204.829347,11.088,23.436,4.14
2020-01-01 03:45:00,24.1,,,,0.0,38.1,,,,195.168895,13.896,35.172,3.312
2020-01-01 04:00:00,23.9,,,,0.0,39.1,,,,195.29859,15.552,26.784,4.968
2020-01-01 04:15:00,23.8,,,,0.0,39.8,,,,202.564112,16.272,25.956,4.968
2020-01-01 04:30:00,24.2,,,,0.0,39.4,,,,205.188523,18.288,31.824,10.008
2020-01-01 04:45:00,23.6,,,,0.0,40.4,,,,210.477524,18.576,31.824,10.008
2020-01-01 05:00:00,23.3,,,,0.0,41.2,,,,206.048887,19.728,29.304,10.008
2020-01-01 05:15:00,23.3,,,,0.0,40.6,,,,208.779806,19.656,30.132,9.18
2020-01-01 05:30:00,23.0,,,,0.0,41.4,,,,204.40591,20.376,27.612,11.7
2020-01-01 05:45:00,23.0,,,,0.0,41.5,,,,208.332237,23.148,34.344,10.836
2020-01-01 06:00:00,22.8,,,,0.0,42.6,,,,202.530979,24.408,34.344,14.22
2020-01-01 06:15:00,22.5,,,,0.0,43.8,,,,200.905569,21.996,32.652,10.836
2020-01-01 06:30:00,22.2,,,,0.0,44.2,,,,202.35518,22.572,31.824,13.356
2020-01-01 06:45:00,22.2,,,,0.0,44.6,,,,197.560272,23.472,33.48,13.356
2020-01-01 07:00:00,21.9,,,,0.0,46.8,,,,192.652557,22.392,33.48,11.7
2020-01-01 07:15:00,22.0,,,,0.0,44.7,,,,198.581111,21.024,33.48,11.7
2020-01-01 07:30:00,21.9,,,,0.0,47.0,,,,185.277406,22.968,33.48,13.356
2020-01-01 07:45:00,21.4,,,,0.0,47.6,,,,190.325258,23.508,35.172,15.876
2020-01-01 08:00:00,21.2,,,,0.0,48.0,,,,183.874673,22.392,29.304,15.048
2020-01-01 08:15:00,21.0,,,,0.0,48.2,,,,188.001203,22.716,30.96,15.048
2020-01-01 08:30:00,20.8,,,,0.0,49.3,,,,194.420773,23.184,30.96,15.048
2020-01-01 08:45:00,20.5,,,,0.0,50.7,,,,181.584854,21.204,31.824,13.356
2020-01-01 09:00:00,20.2,,,,0.0,51.9,,,,183.419983,19.548,26.784,12.528
