X,Y,Z
312380.967,6062003.52,-3.81586623
312360.139,6061881.48,0.35058099
312416.573,6062202.59,-2.47124457
312381.532,6062296.8,0.577004254
312433.032,6062171.84,-2.7951169
312449.492,6062141.1,-3.07168174
312465.951,6062110.36,-3.57345605
311664.383,6062716.01,0.394114524
311567.641,6062709.42,0.349223047
304462.424,6065637.67,-0.36872527
304568.645,6065778.4,0.300239533
304488.873,6065744.06,-0.0996373594
304673.615,6065829.83,0.64527297
304257.266,6065469.37,-2.15863347
304274.25,6065509.08,-2.76708055
304164.881,6065352.3,0.675559044
304291.234,6065548.79,-3.00508499
304308.217,6065588.5,-2.94897628
304325.201,6065628.21,-2.24177217
304342.185,6065667.93,-0.537429452
304359.168,6065707.64,-0.377141118
308806.658,6064643.04,0.213180125
308861.979,6064708.62,1.17576933
308712.631,6064589.15,0.119623154
308703.123,6064496.34,-0.0128576504
308680.122,6064216.09,-1.93327653
308719.444,6064123.16,0.280878901
308604.583,6064298.73,-0.258235961
308628.017,6064400.62,-0.123111926
308625.466,6064503.54,0.0057075643
312482.41,6062079.62,-3.56275368
312498.869,6062048.87,-3.33449364
312471.093,6061934.43,2.06819773
312526.721,6062262.4,-3.5
312487.466,6062364.85,0.958627522
312543.191,6062232,-3.5
312559.662,6062201.61,-3.5
312576.132,6062171.22,-3.48383451
312592.603,6062140.82,-3.5
311651.965,6062758.12,0.428572148
311579.814,6062774.08,0.772559106
304419.452,6065818.7,-0.24248983
304529.319,6065888.54,0.511424184
304627.536,6065946.67,0.805653453
304153.186,6065514.48,-2.06185627
304170.307,6065558.33,-2.61508417
304187.429,6065602.19,-2.88628817
304047.077,6065554.42,-2.06563926
304041.549,6065376.15,0.548771143
304204.55,6065646.04,-2.81208968
304221.671,6065689.9,-2.14591312
304238.792,6065733.75,-1.24673343
304255.913,6065777.6,-0.825732231
304300.493,6065860.8,-0.57117039
308717.517,6064684.51,0.230140984
308770.837,6064750.93,1.14796984
308621.568,6064612.79,0.132479638
308636.35,6064712.78,0.258531272
308619.481,6064132.95,0.389264911
308557.397,6064222.76,-1.42401731
308521.314,6064338.8,-0.218833461
308470.404,6064249.53,-1.12241006
308529.522,6064433.21,-0.0952331647
308537.627,6064560.49,0.0468239337
308445.058,6064528.07,-0.0354979895
312609.073,6062110.43,-3.45444393
312583.04,6061985.24,-0.261873513
312624.742,6062340.51,-2.98275399
312583.494,6062446.14,0.45990321
312644.537,6062304.94,-3.06859994
312664.332,6062269.37,-3.12702441
312684.127,6062233.79,-2.94924355
312703.922,6062198.22,-2.96479988
312723.717,6062162.65,-2.44353032
311673.124,6062799.03,0.71007812
311615.116,6062829.91,0.573028684
304396.855,6065946.07,-0.166762799
304487.307,6066000.69,0.353338093
304581.438,6066063.73,0.480890661
304062.848,6065599.98,-2.4481132
304078.619,6065645.53,-2.57189012
304094.39,6065691.08,-2.77081847
303929.884,6065595.22,-2.02924609
303917.544,6065396.21,0.312949389
303945.972,6065641.92,-2.37183404
304110.162,6065736.63,-2.2710638
304125.933,6065782.18,-1.73456872
304141.704,6065827.73,-1.29809391
304189.057,6065911.63,-0.744172394
304268.459,6065982.34,-0.467542052
308679.2,6064792.14,0.977332115
308542.135,6064671.16,0.165932238
308472.668,6064632.73,0.0868852288
308535.226,6064762.11,0.243516713
308586.908,6064831.89,1.11639452
308519.76,6064145.23,0.853505313
308420.888,6064161.78,0.91559571
308423.33,6064345.42,-0.284322321
308423.393,6064439.19,-0.143030137
308362.498,6064270.2,-1.91919589
308325.155,6064192.32,1.32051146
308374.285,6064559.91,-0.0419937931
308328.672,6064491.35,-0.129450262
308380.797,6064611.53,0.00997521076
312696.687,6062032.11,-2.57325673
312811.968,6062074.81,-0.909729123
312722.163,6062419.37,-2.75473595
312670.492,6062537.23,0.424511582
312745.01,6062379.42,-2.78470659
312767.857,6062339.46,-2.62277007
312790.704,6062299.51,-2.27160001
312813.551,6062259.56,-2.57528687
312836.398,6062219.61,-2.27340007
312930.669,6062106.59,0.399807423
311694.284,6062839.93,0.578271568
311657.401,6062879.12,0.420517504
304346.24,6066057.69,-0.188038185
304434.841,6066112.26,0.129132554
304528.349,6066177.69,0.635878265
303962.06,6065688.62,-2.3979063
303978.148,6065735.32,-2.65436482
303994.236,6065782.02,-2.22799468
303812.691,6065636.01,-1.82353866
303794.503,6065420.25,0.218669474
303829.096,6065683.86,-2.31502461
303845.501,6065731.71,-2.43066287
304010.324,6065828.73,-1.5568136
304026.412,6065875.43,-1.12785435
304090.783,6065961.78,-0.939381957
304168.966,6066039.71,-0.602042675
304253.705,6066117.66,-0.275675148
308454.79,6064737.68,0.153783977
308394.124,6064694.16,0.0840855464
308500.139,6064857.8,0.237056091
308419.596,6064806.83,0.147270113
308573.386,6064928.75,0.600613415
308330.849,6064386.65,-0.264545679
308284.266,6064315.3,-1.80550766
308236.674,6064237.05,1.33075225
308271.475,6064567.03,-0.101653136
308313.753,6064662.89,0.00873194169
308252.794,6064448.78,-0.235460117
308190.379,6064517.71,-0.257563084
312818.347,6062499.73,-2.45010209
312749.773,6062635.15,0.256584167
312842.969,6062457.63,-2.71320009
312867.591,6062415.54,-2.47904062
312892.214,6062373.44,-2.23136616
312916.836,6062331.34,-2.19661164
312941.458,6062289.24,-2.2335
313025.73,6062216.93,-1.03079998
313052.984,6062116.34,0.305339098
311757.15,6062879.09,0.406377703
311722.27,6062925.28,0.403732926
304342.169,6066191.52,0.0812261701
304443.361,6066269.16,0.561639071
303861.906,6065779.56,-2.59104586
303878.311,6065827.42,-2.11711812
303894.716,6065875.27,-1.3994416
303695.497,6065676.8,-1.80341315
303675.004,6065458.97,0.136836752
303712.219,6065725.8,-2.11171222
303728.941,6065774.81,-2.53986859
303745.663,6065823.81,-2.77742529
303911.121,6065923.12,-0.890987635
303970.142,6066019.26,-1.24868107
304077.571,6066089.42,-0.664798021
304144.007,6066167.88,-0.336127073
304226.769,6066245.32,0.0308161583
308332.622,6064769.1,0.0793547034
308430.581,6064895.87,0.150732219
308496.143,6064969.51,0.204710349
308325.287,6064868.18,0.0691663772
308612.565,6065005.46,0.842271626
308556.427,6065042.51,0.207164779
308207.113,6064374.28,-1.22092891
308155.846,6064296.75,0.491005182
308229.153,6064657.12,-0.0663979426
308131.073,6064612.06,-0.248487189
308236.35,6064752.42,-0.0180839207
308142.667,6064436.81,-1.40243781
308092.121,6064534.26,-1.0199095
308036.641,6064453.28,0.403861225
312919.185,6062574.17,-2.43822098
312944.379,6062531.61,-2.76173019
312944.192,6062697.44,-0.608500004
312828.112,6062733.75,0.0734585449
312969.572,6062489.05,-2.70610332
312994.766,6062446.49,-2.11134982
313019.959,6062403.93,-1.84109223
313045.153,6062361.37,-2.01370001
313115.876,6062296.73,-1.94312906
313162.382,6062201.82,-0.87470001
313175.609,6062109.31,0.404586941
311822.962,6062912.78,0.965695679
311792.995,6062961.6,0.383831471
304329.169,6066321.24,0.776329815
303762.385,6065872.81,-2.01559949
303779.107,6065921.81,-1.19250536
303795.829,6065970.82,-0.883754969
303578.304,6065717.59,-1.82421899
303562.762,6065512.18,-0.294257194
303595.343,6065767.74,-2.25310349
303612.382,6065817.9,-2.53904724
303629.421,6065868.05,-2.69964576
303646.46,6065918.21,-1.77972603
303843.69,6066064.24,-1.0503993
303970.184,6066131.22,-0.785019636
303875.671,6066155.93,-1.01722968
304011.307,6066208.98,-0.392079473
304107.738,6066290,0.0883203223
304211.327,6066365.28,0.839421034
308222.952,6064844,-0.068260923
308371.28,6064960.59,0.0551676489
308437.67,6065008.24,0.103651501
308485.448,6065097.57,0.00311349751
308259.642,6064936.56,-0.0807947516
308315.246,6065007.62,-0.0819406584
308696.689,6065060.42,0.6850456
308610.894,6065121.45,0.106128693
308543.305,6065165.23,-0.138146013
308085.041,6064365.22,0.935150087
308131.294,6064720.68,-0.240779847
308042.27,6064638.23,-1.27580571
307992.817,6064543.67,0.508085012
308033.621,6064723.04,-1.69597685
308123.07,6064807.92,-0.384370774
313041.157,6062619.8,-2.75609994
313060.005,6062582.5,-2.72312403
313078.852,6062545.21,-2.30967617
313002.249,6062772.83,-0.341993451
312914.07,6062825.81,0.0921628028
313125.816,6062755.67,-0.948899984
313097.699,6062507.92,-1.8563
313116.546,6062470.62,-1.4070636
313135.393,6062433.33,-1.5774045
313221.53,6062337.33,-1.59590459
313259.318,6062208.83,-0.992399991
313295.891,6062084.65,0.261871219
311891.121,6062941.58,0.835725844
311865.945,6062993.24,0.353987366
303663.499,6065968.36,-0.997997224
303680.538,6066018.51,-0.908682823
303735.299,6066101.13,-1.07113004
303460.203,6065584.71,0.401739419
303461.111,6065758.38,-1.77683496
303351.348,6065646.74,0.547768176
303478.387,6065809.49,-2.30956626
303495.662,6065860.6,-2.57314277
303512.937,6065911.7,-2.70049787
303530.213,6065962.81,-1.68359709
303547.488,6066013.92,-1.04476655
303766.209,6066208.44,-0.940884173
303910.928,6066253.15,-0.235905275
303841.63,6066301.96,0.0632254854
303984.817,6066336.12,0.241833732
304095.32,6066413.94,0.969986141
308143.941,6064902.83,-0.653779089
308203.062,6064977.67,-0.364563912
308381.326,6065073.37,-0.0842664391
308424.034,6065189.4,-0.483015597
308329.06,6065143.11,-0.611215055
308491.696,6065239.22,-1.31292558
308251.513,6065076.11,-0.688868284
308726.988,6065157.22,0.189883471
308653.696,6065196.04,-0.180648163
308792.511,6065081.91,1.01606798
308583.245,6065269.82,-1.72017598
308032.474,6064818.9,-2.28499293
307949.988,6064634.58,0.804861486
307934.398,6064730.41,0.706713974
307941.619,6064830.63,0.929774523
308047.388,6064907.72,-1.50512969
313164.055,6062662.87,-2.34480405
313178.681,6062627.65,-2.47302699
313193.307,6062592.43,-2.44970012
313207.932,6062557.2,-1.96051884
313099.625,6062850.33,-0.0855000019
313008.417,6062909.27,0.302693635
313248.442,6062798.31,-0.557299972
313229.268,6062913.14,-0.0615000017
313290.601,6062693.59,-2.61109996
313222.558,6062521.98,-1.47884929
313237.184,6062486.76,-1.47409618
313306.693,6062407.08,-1.36711335
313343.367,6062276.04,-1.18395102
313383.151,6062328.17,-0.931973696
313393.592,6062168.97,-1.05556738
313411.995,6062044.61,0.282270223
311961.04,6062966.01,0.409678876
311940.692,6063020.66,0.310746491
303564.764,6066065.02,-0.901428938
303618.721,6066182.85,-1.11483836
303343.918,6065799.17,-1.67063093
303360.532,6065848.44,-2.34263563
303239.031,6065702.99,0.437090784
303377.145,6065897.71,-2.56408525
303393.759,6065946.98,-2.73493075
303410.373,6065996.25,-1.95329237
303426.986,6066045.52,-1.15435708
303443.6,6066094.79,-1.0273006
303732.563,6066313.89,-0.143308908
303623.91,6066305.85,-0.22577548
303867.164,6066406.2,1.17954087
303754.096,6066411.82,1.3502847
303979.301,6066458.43,0.89857018
308095.48,6064996.19,-1.74624527
308163.59,6065082.01,-2.24016547
308385.285,6065277.15,-1.18068707
308310.803,6065236.04,-1.42534506
308471.504,6065321.91,-0.988026857
308233.893,6065172.67,-1.72920668
308564.062,6065358.84,-0.449269772
308125.453,6065178.45,1.14890623
308751.56,6065252.98,-0.68443644
308821.616,6065172.88,0.15908584
308837.363,6065249.41,-0.790266097
308674.276,6065317.57,-2.0958426
308892.556,6065091.32,0.814997673
308905.252,6065161.72,0.0747035965
308657.306,6065396.46,0.282569945
307960.678,6064928.86,1.28930593
308006.874,6065016.47,1.42541277
313301.735,6062659.93,-2.89709997
313312.87,6062626.27,-2.12709785
313324.004,6062592.61,-2.05029988
313335.139,6062558.95,-1.57149994
313109.4,6062984.31,0.309763819
313371.933,6062836.59,-0.623516977
313327.235,6062945.9,-0.0292816367
313417.838,6062721.33,-2.90382695
313218.55,6063047.12,0.352601886
313332.821,6063100.19,0.414289922
313425.697,6062688.71,-3.01279998
313346.274,6062525.28,-1.15120006
313442.34,6062434.57,-1.09460938
313478.249,6062250.1,-0.871710241
313504.746,6062348.76,-1.25936735
313522.795,6062124.95,-0.983268201
313526.232,6061999.19,0.171305284
312034.92,6062966.85,0.279790848
312039.667,6063044.8,0.382798135
303496.574,6066208.91,-0.732508183
303515.497,6066326.56,-0.138452768
303226.725,6065839.97,-1.86840117
303242.677,6065887.4,-2.27454543
303258.629,6065934.83,-2.56290579
303123.387,6065751.94,0.489337265
303274.581,6065982.27,-2.6429553
303290.532,6066029.7,-2.0805254
303306.484,6066077.13,-1.5116123
303322.436,6066124.56,-1.35217583
303375.157,6066245.04,-0.777568758
303634.308,6066439.91,1.44058299
303522.722,6066443.86,1.31939113
308064.83,6065098.56,1.5000701
308355.087,6065370.61,0.75392431
308270.404,6065317.16,0.582617164
308447.448,6065410.19,0.943698168
308196.508,6065249.51,0.287957221
308541.029,6065446.2,0.842039466
308638.327,6065471.31,0.721696258
308772.588,6065347.11,-1.58622313
308868.069,6065342.21,-1.45351923
308929.719,6065235.71,-1.27488589
308954.266,6065300.44,-1.83412051
308751.589,6065431.5,0.150715783
308984.927,6065061.06,0.856398284
309004.337,6065133.25,-0.120801345
309012.117,6065203.21,-1.72665823
308722.665,6065525.05,0.375081301
313433.556,6062656.09,-2.2033999
313441.415,6062623.47,-1.63590002
313449.274,6062590.85,-1.63590002
313457.133,6062558.23,-1.13300002
313486.234,6062881.9,-0.340482324
313442.287,6062996.23,0.0206000004
313546.812,6062739.34,-2.21071529
313551.491,6062708.03,-2.50999999
313539.614,6063045.98,0.0657787845
313449.144,6063148.53,0.427109063
313556.169,6062676.72,-2.33263469
313551.135,6062476.7,-0.978430092
313592.469,6062367.99,-1.3244704
313598.203,6062225.9,-0.905700028
313637.937,6062074.68,-0.926693797
313692.471,6062148.02,-1.21350002
313638.905,6061950.03,0.175938845
312097.263,6062935.4,0.719692886
312136.912,6063019.43,0.374838918
303392.27,6066369.78,0.00865524821
303419.594,6066513.58,0.769860625
303109.532,6065880.76,-1.88250244
303124.822,6065926.35,-2.31349063
303140.112,6065971.95,-2.53003907
303155.402,6066017.55,-2.59590054
303007.046,6065799.28,0.493900061
303170.692,6066063.14,-2.07362127
303185.982,6066108.74,-1.56961715
303201.272,6066154.34,-1.15496111
303258.603,6066271.64,-0.598156452
303283.622,6066399.31,0.0402058512
308846.442,6065449.44,0.134005681
308946.727,6065409.45,0.0793812945
309021.61,6065357.28,-0.0781098604
309048.854,6065261.54,-1.38941145
308817.412,6065545.34,0.362095863
309074.25,6065015.02,1.11471248
309106.565,6065108.11,-1.22100306
309122.445,6065185.9,-1.709373
313560.848,6062645.41,-2.11181498
313565.527,6062614.1,-1.49567258
313570.205,6062582.79,-1.37870693
313593.479,6062930.73,-0.302287996
313640.334,6062844.08,-0.64996314
313676.755,6062747.88,-2.15775514
313678.5,6062716.89,-2.68115807
313680.245,6062685.91,-2.62349844
313569.3,6063185.95,0.28213647
313679.886,6063087.48,0.101806931
313683.223,6062970.76,-0.145664245
313681.99,6062654.92,-2.12897778
313666.276,6062489.84,-0.987382412
313685.48,6062592.95,-1.41499996
313691.167,6062282.52,-1.31687891
313741.919,6062388.3,-1.33360004
313743.48,6062230.46,-1.75430381
313743.879,6062012.13,-0.659399986
313794.305,6062092.46,-0.935000002
313840.594,6062179.87,-1.38192213
313745.388,6061888.87,0.285361618
312144.143,6062880.84,0.41523394
312204.298,6062947.12,0.446422696
303299.607,6066544.46,0.535211742
302991.471,6065921.85,-1.58717132
303006.249,6065965.56,-2.3670063
303021.027,6066009.27,-2.59378529
303035.805,6066052.97,-2.60835314
303050.583,6066096.68,-2.0356977
302888.709,6065841.42,0.971434295
303065.361,6066140.39,-1.32494926
303080.138,6066184.1,-0.909920752
303149.584,6066307.05,-0.414526433
303154.799,6066418.88,0.0249461997
303173.886,6066541.99,1.30695939
308914.648,6065523.53,0.446611553
309001.16,6065472.41,1.02389157
309085.79,6065418.28,0.497345746
309115.608,6065305.85,-0.0263044257
309169.537,6065363.32,0.818538547
309181.217,6065253.88,-0.191626087
309174.732,6065027.27,-1.18854463
309150.578,6064953.8,1.16807151
309228.371,6065083.63,-1.29134464
309243.954,6065178.31,-0.975918114
313683.735,6062623.93,-1.41544187
313743.831,6062872.68,-0.492432833
313806.971,6062746.5,-2.09886169
313805.793,6062716.4,-2.9445591
313804.614,6062686.29,-2.94462514
313803.436,6062656.18,-2.22410011
313693.437,6063207.23,0.311172873
313815.455,6063108.56,0.125678405
313818.744,6063220.08,0.310075581
313775.567,6063008.12,-0.0306415725
313829.131,6062958.72,-0.0719000027
313802.258,6062626.07,-1.40330005
313783.282,6062498.24,-0.756078899
313801.079,6062595.97,-1.40330005
313826.438,6062301.42,-0.847000003
313872.657,6062397.91,-1.05361247
313888.942,6062488.49,-0.652899981
313840.911,6061942.84,-0.481001526
313891.311,6062029.53,-0.517677009
313949.122,6062140.09,-1.0773716
313945.656,6062266.05,-0.513999999
313831.862,6061802.58,1.42873514
313918.341,6061857.43,-0.133880675
312171.902,6062812.37,0.44013235
312253.236,6062858.22,1.19151318
302873.411,6065962.94,-1.30852389
302887.731,6066004.98,-2.34017467
302902.052,6066047.02,-2.61723924
302916.373,6066089.06,-2.79156804
302930.694,6066131.1,-2.0242877
302945.014,6066173.14,-1.12620401
302768.76,6065877.29,0.658475816
302959.335,6066215.18,-0.824389577
303024.678,6066310.61,-0.46327883
303036.908,6066430.77,-0.149278402
303048.797,6066552.69,1.42559159
309245.683,6065297.75,0.220144004
309323.029,6065233.64,0.822870672
309238.219,6064958.59,-1.6580019
309295.458,6065003.46,-0.122336172
309191.1,6064861.85,1.80722201
309276.382,6064879.69,-1.95683658
309326.59,6065121.3,-1.13681471
309349.5,6065052.03,0.427453727
309402.349,6065171.95,0.650732994
313881.727,6062862.4,-0.471389234
313936.815,6062736.56,-1.90333831
313932.762,6062707.43,-2.13569999
313928.71,6062678.29,-2.14245033
313924.657,6062649.15,-2.15120006
313920.604,6062620.02,-1.54730654
313939.447,6063130.15,0.167975977
313944.55,6063226.91,0.32730338
313908.471,6063020.15,0.00684890198
313960.468,6062940.37,-0.0813300461
313916.552,6062590.88,-1.54230154
313969.521,6062375.38,-0.8936221
314007.829,6062473.87,-0.659355223
314031.25,6062576.48,-1.28967929
313969.889,6061936.27,-0.406899929
314010.258,6062042.83,-0.701909781
314071.224,6062147.44,-0.774451196
314060.327,6062250.07,-0.278299987
314088.131,6062347.38,-0.698400021
313873.118,6061688.85,1.33318853
313953.323,6061744.54,0.254613549
314052.046,6061825.04,-0.215100005
314073.967,6061938.65,-0.47931385
312223.896,6062703.2,0.53544718
312298.271,6062783.88,1.07149768
302755.35,6066004.04,-1.42244589
302769.379,6066045.01,-2.30096507
302783.408,6066085.99,-2.60394716
302797.437,6066126.96,-2.88101435
302811.466,6066167.93,-2.13010359
302825.495,6066208.91,-0.995468795
302839.524,6066249.88,-0.913900375
302636.81,6066043.71,-1.2769084
302644.771,6065897.45,0.498067826
302915.427,6066364.56,-0.686281443
302934.116,6066516.99,-0.228358552
302856.498,6066471.8,-0.703310966
302971.742,6066645.12,1.5158236
302870.273,6066616.43,-0.124973007
309354.288,6064930.22,-0.240629762
309421.754,6065003.64,0.0869583488
309229.768,6064769.1,0.477374047
309322.203,6064795.71,-1.52093899
309397.615,6064833.09,-0.335419118
309436.652,6065082.34,-0.526455879
309500.177,6065155.44,0.795930743
314010.762,6062835.25,-0.59712708
314065.829,6062718.85,-2.86139917
314058.914,6062690.38,-2.90919995
314051.998,6062661.9,-2.44619989
314045.082,6062633.43,-1.88591659
314038.166,6062604.96,-1.62049997
314054.873,6063125.42,0.180199996
314070.484,6063231.02,0.327419013
314037.708,6063037.01,0.0897198096
314087.908,6062929.71,-0.0281838365
314121.181,6062449.14,-0.51659286
314144.45,6062552.62,-0.935500026
314154.284,6062580.85,-1.48494399
314130.081,6062035.87,-0.79562974
314176.973,6062195.11,-0.163970485
314217.335,6062084.34,-0.993927538
314188.178,6062322.92,-0.274699986
314228.493,6062413.5,-0.271499991
313973.182,6061605.24,0.179451585
314062.186,6061715.29,-0.104800001
313870.132,6061567.11,0.346488833
314175.886,6061870.83,-0.433892608
314182.277,6061750.29,-0.046029292
314209.111,6061979.27,-0.71846658
312314.75,6062622.53,0.659865439
312355.216,6062718.93,0.77939409
302650.627,6066083.85,-2.26679039
302664.444,6066124,-2.55393314
302678.262,6066164.15,-2.80458927
302692.079,6066204.3,-2.32232094
302705.897,6066244.44,-1.39294922
302719.714,6066284.59,-0.964310884
302773.708,6066387.36,-0.894282699
302517.437,6066080.79,-1.12807715
302520.228,6065913.22,0.551873624
302531.181,6066120.54,-2.06985617
302776.451,6066556.97,-0.852459192
302712.748,6066496.46,-0.879999995
302908.127,6066753.67,1.5095917
302796.552,6066713.25,0.0301840454
302702.847,6066656.79,-0.815164626
309457.087,6064906.98,-0.118016042
309519.158,6064988.93,-0.407446712
309531.767,6065084.23,0.0143481186
309284.219,6064685.48,0.286703944
309383.05,6064704.51,-1.11673081
309451.905,6064770.36,-0.317314565
309507.697,6064851.98,-0.240017146
309633.403,6065121.2,0.252066135
309587.715,6065196.27,0.717220783
314143.424,6062833.6,-0.392328113
314193.621,6062693.79,-2.06399989
314279.227,6062794.13,-0.0504442193
314183.787,6062665.56,-2.82958174
314173.952,6062637.32,-2.29171753
314164.118,6062609.09,-1.72932434
314181.927,6063126.41,0.233224496
314196.457,6063232.52,0.573763013
314165.477,6063012.35,0.113305941
314226.899,6062917.06,0.0904000029
314255.146,6062519.61,-0.632399976
314268.123,6062548.19,-1.35860133
314281.1,6062576.76,-1.80313849
314294.788,6062268.25,0.028981287
314312.855,6062147.45,-0.466620117
314351.193,6062053.63,-0.883700013
314304.609,6061965.37,-0.698595345
314334.845,6062360.29,-0.0331999995
314359.842,6062470.6,-0.403039664
314088.913,6061608.4,-0.0423999988
314044.64,6061482.33,0.191123351
313923.385,6061462.07,0.296078712
314190.322,6061645.47,0.0119354231
314295.952,6061860.52,-0.514100015
314302.655,6061771.05,-0.225722194
314306.804,6061673.94,-0.00430422183
312423.493,6062575.21,0.329107553
312432.211,6062679.61,0.739055872
302544.926,6066160.29,-2.44488049
302558.67,6066200.05,-2.68935394
302572.415,6066239.8,-2.32044554
302586.16,6066279.55,-1.76180172
302599.904,6066319.3,-1.16714048
302651.37,6066409.77,-0.889024913
302397.732,6066116.82,-1.15303147
302395.128,6065924.59,0.643600821
302411.785,6066157.37,-2.10577202
302425.837,6066197.93,-2.39288688
302628.636,6066572.82,-0.879999995
302552.542,6066457.01,-0.891614377
302838.92,6066858.49,1.30058897
302735.65,6066804.32,0.0139241097
302618.286,6066759.02,-0.545189977
302561.49,6066671.31,-0.879033983
309571.927,6064918.25,-0.208394215
309600.858,6065029.39,-0.118921399
309649.824,6064984.72,0.00634043477
309345.369,6064605.79,-0.0468341336
309473.849,6064642.57,-0.626512885
309522.779,6064710.43,-0.318687648
309432.269,6064555.33,-1.14799213
309561.482,6064789.23,-0.232318729
309614.505,6064861.17,-0.118951246
309712.12,6065185.03,0.332803875
309672.903,6065249.54,0.895427763
309695.678,6065065.5,0.224287212
309771.567,6065128.07,0.382845849
314320.03,6062662.5,-1.92288387
314390.18,6062758.98,-0.2104
314307.053,6062633.92,-2.08279419
314335.752,6062890.81,0.143099993
314462.594,6062862.21,0.163699999
314294.076,6062605.34,-2.11940002
314312.72,6063118.25,0.274793357
314322.407,6063229.2,0.36862281
314288.629,6063021.7,0.185900003
314405.475,6062992.23,0.237536237
314376.796,6062501.39,-0.989337504
314393.75,6062532.19,-1.3969214
314410.704,6062562.98,-2.50378132
314397.682,6062199.91,-0.141200006
314432.085,6062306.96,0.00219999999
314467.146,6062099.65,-0.891231954
314447.844,6061983.87,-0.760443628
314421.857,6061894.57,-0.793976486
314459.513,6062411.81,-0.403499991
314481.358,6062446.49,-1.42234135
314161.766,6061519.7,0.210098699
314278.907,6061557.01,0.171478361
314427.734,6061781.71,-0.401257247
314418.566,6061675.87,-0.055683367
314400.218,6061576.84,0.15963462
312542.544,6062584.62,0.284828067
312519.009,6062678.88,0.79873246
302439.889,6066238.48,-2.63059497
302453.941,6066279.04,-2.25035644
302467.993,6066319.59,-1.82267237
302482.045,6066360.15,-1.1650058
302239.941,6066061.04,0.0113965664
302271.78,6065947.22,0.457770556
302279.385,6066156.94,-1.38875318
302294.173,6066199.27,-2.13032889
302308.961,6066241.6,-2.3195889
302323.75,6066283.93,-2.37874007
302492.226,6066578.63,-0.884811163
302421.296,6066493.87,-0.933279574
302368.115,6066410.93,-1.11773181
302749.514,6066944.32,0.677445889
302636.062,6066895.85,0.0939835757
302510.089,6066827.64,-0.653719664
302486.931,6066720.47,-0.872894406
302521.414,6066942.7,-0.105159469
302395.234,6066629.48,-0.893779933
309674.537,6064907.99,0.0534492135
309727.921,6064958,0.207492769
309757.649,6065036.46,0.312980652
309548.021,6064594.84,-0.616107166
309617.855,6064670.74,-0.239501625
309523.534,6064514.22,-1.11646736
309640.173,6064759.21,-0.115922667
309707.304,6064842.19,0.115602665
309823.226,6065227.68,0.504121244
309759.069,6065301.24,0.390241265
309844.532,6065080.14,0.382830173
309886.607,6065149.7,0.709618568
314444.611,6062624.57,-2.30929995
314511.363,6062722.38,-0.0517555997
314427.657,6062593.77,-2.30929995
314582.207,6062820.42,0.165875897
314540.77,6062971.84,0.261988789
314643.19,6062917.18,0.224000007
314445.44,6063102.99,0.327699989
314448.03,6063219.97,0.406111896
314563.011,6063082.02,0.352615863
314503.203,6062481.16,-2.05040908
314525.049,6062515.84,-2.63409996
314546.894,6062550.52,-2.2651999
314545.675,6062206.42,-0.657700002
314552.421,6062343.45,-0.631614327
314565.601,6061992.57,-0.63890928
314616.115,6062104.58,-0.866634488
314546.936,6061874.9,-0.789269388
314540.323,6061769.82,-0.3273215
314579.875,6062382.14,-1.53406477
314607.329,6062420.84,-1.84167516
314547.289,6061674.5,-0.0348480418
314523.116,6061576.1,0.185612619
312647.325,6062644.55,0.377230406
312598.933,6062713.34,0.764316559
302338.538,6066326.27,-2.03477168
302353.327,6066368.6,-1.66144013
302149.144,6065974.42,0.518368781
302119.891,6066126.47,-0.310040832
302067.083,6066075.04,0.0199979153
302167.738,6066198.26,-1.72106004
302182.203,6066242.14,-2.07908678
302196.668,6066286.03,-2.34183526
302211.133,6066329.91,-2.13540483
302225.598,6066373.79,-1.83058608
302319.318,6066548.32,-0.943001926
302254.529,6066461.56,-1.11994946
302240.064,6066417.68,-1.4616853
302642.054,6067009.64,0.838792682
302532.959,6067072.31,0.984763622
302400.865,6066860.53,-0.726250708
302385.871,6066752.98,-0.80560267
302400.547,6066964.84,-0.0636564568
302411.056,6067094.36,0.559447944
302269.706,6066695.17,-0.852927268
302223.681,6066589.68,-0.917691708
309771.864,6064875.76,0.303334832
309815.357,6064967.31,0.336814255
309909.261,6064982.07,0.236788079
309640.863,6064566.02,-1.14270186
309617.996,6064479.95,0.431682378
309715.442,6064663.67,-0.185917035
309746.891,6064755.43,0.0497437865
309728.543,6064576.24,-1.06263065
309827.383,6064799,0.200747326
309949.989,6065071.72,1.03281462
314568.739,6062585.19,-1.26517928
314631.963,6062677.34,0.0420628227
314696.158,6062769.52,0.141478613
314762.319,6062880.31,0.230300486
314674.872,6063040.6,0.297459215
314775.145,6062993.59,0.344347686
314572.38,6063200.29,0.4361476
314692.941,6063164.2,0.581820071
314634.783,6062459.53,-2.3599999
314662.237,6062498.23,-2.13260007
314689.691,6062536.92,-1.25584531
314629.268,6062257.46,-1.10969996
314733.426,6062159.01,-1.39419997
314665.234,6062302.96,-1.27890897
314676.787,6061931.16,-0.809195936
314727.833,6062022.23,-0.230599999
314663.176,6061787.25,-0.592400014
314676.964,6061673.04,-0.0747323334
314701.2,6062348.46,-2.09610009
314737.166,6062393.96,-2.61669993
314644.205,6061555.13,0.267154276
312724.36,6062738.28,0.338203222
312659.58,6062776.26,0.731893837
302027.229,6066004.67,0.685521364
