#Bulk Export - Points as recorded,,,,,
,A4261005,A4261006,A4260526,A4260570,A4260571
18/11/2023,51.60926561,146.0690138,40.97526437,1.735450367,32.19318667
19/11/2023,46.55432964,131.0439737,30.13161141,1.560740599,27.0683668
20/11/2023,47.84718193,131.0323264,30.95857098,1.618977188,27.97685759
21/11/2023,46.47279842,113.8991217,20.41774828,1.374383512,19.49761016
22/11/2023,43.38625918,133.1870802,16.48095483,1.514151327,26.43941163
23/11/2023,42.15164348,172.9393762,17.79710175,1.782039639,41.34797854
24/11/2023,38.54097493,157.2387916,16.37612897,1.467562055,36.21151135
25/11/2023,34.79053857,138.1488376,15.094924,1.234615697,29.96854896
26/11/2023,39.25146132,123.508159,16.45766019,1.758745003,32.90367307
27/11/2023,41.21985805,136.9957531,17.19144122,1.991691361,35.69902936
28/11/2023,40.13665748,140.8277207,27.83708978,1.980044043,44.79558464
29/11/2023,37.13164946,126.3151626,30.3878524,1.630624506,44.45781242
30/11/2023,40.98691169,142.7378809,53.36801062,1.840276228,58.41129927
1/12/2023,46.1454774,167.9711702,71.09559696,2.027027162,67.69454467
2/12/2023,41.86015152,138.3139943,64.007804,1.782151397,56.15817532
3/12/2023,47.56031515,163.8899075,73.00018624,2.299111344,69.3814666
4/12/2023,45.16597434,164.121179,69.88482234,1.877380861,66.90550054
5/12/2023,43.60149029,149.9455931,34.86758802,1.782151397,47.1930015
6/12/2023,45.94141426,166.5291241,19.31797698,1.863776652,43.79194922
7/12/2023,38.29584872,166.5971451,19.45401907,1.863776652,32.02430831
8/12/2023,30.86795053,138.2867859,18.03918132,1.727734561,20.25666741
9/12/2023,30.94957579,118.1117437,17.76709713,1.646109306,19.00508017
10/12/2023,35.24850588,146.1772272,20.03900006,2.135860835,24.25630489
11/12/2023,35.79267424,169.8485511,20.67839789,2.05423558,27.34446037
12/12/2023,32.63649772,152.1222666,18.95066333,2.21748609,21.45383781
13/12/2023,28.32396343,136.8583439,33.88808496,1.822964025,17.90313923
14/12/2023,24.52838908,107.3644185,42.63559144,1.333212496,13.87629332
15/12/2023,29.28986227,119.0232258,65.76274697,1.727734561,16.80119829
16/12/2023,27.00435514,112.5884348,70.36096966,1.442046169,14.84219217
17/12/2023,29.76600959,121.4175666,76.79576059,1.959006116,17.57663821
18/12/2023,30.0789064,93.17522839,47.13858466,1.632505097,34.03773126
19/12/2023,25.71195527,56.04934165,28.70488128,1.115545149,37.11228253
20/12/2023,30.86795053,76.99982372,23.12715553,1.442046169,53.20606194
21/12/2023,32.54126826,75.36731863,9.046799077,1.346816705,42.281882
22/12/2023,24.16107543,40.09160433,0.584980993,1.278795659,10.4208242
23/12/2023,12.77435238,26.24251943,0.571376784,1.224378822,2.748050246
24/12/2023,5.877018348,13.48177126,0.353709438,0.367313647,0.204063137
25/12/2023,4.054054323,8.094504437,0.231271555,0.149646301,0.108833673
26/12/2023,7.999274973,15.29113107,0.421730483,0.816252548,0.217667346
27/12/2023,10.13513581,20.71921052,0.571376784,1.360420914,0.31289681
28/12/2023,10.8697631,21.53546307,0.557772575,1.469254587,0.31289681
29/12/2023,9.849447416,20.07981269,0.557772575,1.156357777,0.299292601
30/12/2023,9.142028541,19.78052009,0.530564156,1.020315685,0.285688392
31/12/2023,10.24396948,20.97769049,0.571376784,1.278795659,0.31289681
1/1/2024,5.507553731,11.9959047,0.316872954,0.663924285,0.173525665
2/1/2024,4.685192968,11.57340743,0.279149984,0.467764837,0.158436477
3/1/2024,3.825109235,11.58095202,0.286694578,0.482854026,0.158436477
4/1/2024,3.032926849,12.41085738,0.30932836,0.596022938,0.165981071
5/1/2024,3.100828196,12.44103576,0.30932836,0.603567532,0.173525665
6/1/2024,3.153640356,12.44858035,0.30932836,0.663924285,0.173525665
7/1/2024,2.783955242,10.99247368,0.286694578,0.543210779,0.158436477
8/1/2024,3.764752482,9.724981862,0.264060795,0.445131055,0.143347289
9/1/2024,4.745549722,11.30180204,0.316872954,0.70919185,0.165981071
10/1/2024,4.836084851,11.15845475,0.301783766,0.633745909,0.165981071
11/1/2024,4.873807822,11.44514933,0.30932836,0.686558068,0.165981071
12/1/2024,4.677648374,11.12827637,0.30932836,0.679013474,0.165981071
13/1/2024,4.511667303,10.26064805,0.294239172,0.58093375,0.158436477
14/1/2024,5.198225371,11.3546142,0.286694578,0.724281039,0.173525665
15/1/2024,5.349117254,12.42594657,0.324417549,0.679013474,0.173525665
16/1/2024,4.715371345,11.46778311,0.226337825,0.497943214,0.158436477
17/1/2024,4.255151102,10.42662912,0.165981071,0.286694578,0.135802695
18/1/2024,4.27024029,10.35118318,0.158436477,0.460220243,0.150891883
19/1/2024,4.881352416,11.91291417,0.256516201,0.701647256,0.173525665
20/1/2024,4.609747027,11.05283043,0.286694578,0.565844561,0.158436477
21/1/2024,4.27024029,9.906052121,0.264060795,0.482854026,0.150891883
22/1/2024,5.032244299,11.52059527,0.30932836,0.716736444,0.173525665
23/1/2024,4.986976734,11.97327092,0.316872954,0.777093198,0.18107026
24/1/2024,4.57956865,10.95475071,0.286694578,0.588478344,0.158436477
25/1/2024,4.722915939,11.3470696,0.30932836,0.746914821,0.173525665
26/1/2024,4.187249754,10.11730076,0.256516201,0.49039862,0.150891883
27/1/2024,4.292874072,10.31346021,0.286694578,0.648835097,0.158436477
28/1/2024,4.677648374,11.33952501,0.324417549,0.912895892,0.18107026
29/1/2024,4.813451069,11.36970339,0.324417549,0.867628327,0.173525665
30/1/2024,11.4828723,27.56794703,6.390271247,0.807271574,50.39034434
31/1/2024,17.4129233,35.81418844,9.951319686,0.837449951,76.29848066
1/2/2024,20.55570136,42.3242337,11.80726621,0.9898841,89.67814876
2/2/2024,21.23345985,42.24397282,12.15506332,1.123652222,91.46172372
3/2/2024,20.44868687,39.91640751,11.77159471,1.21283097,84.87141426
4/2/2024,17.80007806,32.87128643,10.28230962,1.016637725,70.00531701
5/2/2024,16.14135335,27.12817507,9.479700889,0.811526605,57.82350006
6/2/2024,19.06641627,33.37960529,17.17582682,0.9898841,95.16264175
7/2/2024,19.9046965,38.50738329,22.25009757,1.016637725,113.3640242
8/2/2024,20.27032937,39.87181813,22.62464831,0.980966226,114.799802
9/2/2024,20.53786561,39.41700652,22.72274493,0.900705353,114.2112223
10/2/2024,21.67935358,44.49127727,24.21203002,1.016637725,124.6273
11/2/2024,19.96712163,43.29628205,22.62464831,0.909623227,119.2676573
12/2/2024,20.12764337,43.12684243,15.99866735,0.927458977,110.4389612
13/2/2024,15.34766249,32.73751831,9.03380715,0.481565238,71.76213834
14/2/2024,17.30067707,32.0330062,10.31798112,0.811526605,77.08610958
15/2/2024,19.22693802,35.60015611,11.18301497,0.945294726,82.36549145
16/2/2024,20.27032937,41.2630066,11.74484108,0.900705353,70.42445712
17/2/2024,19.96712163,41.61080371,11.68241596,0.811526605,56.37880434
18/2/2024,19.62824239,40.18394375,11.46838696,0.78477298,55.29082362
19/2/2024,15.08904412,32.51457144,5.582589611,0.793690855,51.55423409
20/2/2024,11.66458021,25.64780786,0.374550741,0.954212601,47.29148995
21/2/2024,11.0314111,24.95221363,0.356714991,0.882869603,0.20511112
22/2/2024,9.345932767,21.86662896,0.285371993,0.526154612,0.169439621
23/2/2024,7.473179064,15.40116974,0.214028995,0.374550741,0.142685996
24/2/2024,10.53201011,22.43737294,0.338879242,0.811526605,0.196193245
25/2/2024,10.38932412,23.1597208,0.329961367,0.704512107,0.18727537
26/2/2024,10.77279273,23.53427154,0.338879242,0.749101481,0.196193245
27/2/2024,10.87980723,24.36363389,0.356714991,0.838280229,0.196193245
28/2/2024,8.543324037,20.083054,0.285371993,0.579661861,0.169439621
29/2/2024,8.686010034,16.62291859,0.285371993,0.588579735,0.169439621
1/3/2024,13.10426393,26.06412825,0.421165507,0.902497516,0.240666004
2/3/2024,13.30883003,25.72719584,0.421165507,0.890464215,0.240666004
3/3/2024,13.86236184,28.16995579,0.433198807,0.902497516,0.252699304
4/3/2024,15.43872417,32.27331116,0.481332008,1.107063619,0.276765905
5/3/2024,14.47606015,32.98327587,0.457265408,0.938597416,0.264732605
6/3/2024,13.44119633,31.17828084,0.421165507,0.721998012,0.240666004
7/3/2024,11.503835,27.61642398,6.233249508,0.782164514,0.252699304
8/3/2024,8.254843943,23.00767,14.96942546,0.914530816,0.264732605
9/3/2024,8.266877243,23.2964692,14.66859295,0.950630716,0.264732605
10/3/2024,8.038244539,22.79107059,14.34369385,0.866397615,0.264732605
11/3/2024,7.580979131,20.86574256,13.22459693,0.794197814,0.252699304
12/3/2024,6.38968241,20.37237725,7.268113326,0.529465209,0.228632704
13/3/2024,7.256080025,25.19773064,0.397098907,0.673864812,0.240666004
14/3/2024,7.761478634,26.49732706,0.433198807,0.770131213,0.252699304
15/3/2024,7.966044738,28.9761869,0.409132207,0.770131213,0.252699304
16/3/2024,7.605045731,28.60315459,0.385065607,0.734031313,0.252699304
17/3/2024,7.677245533,25.59482954,0.433198807,0.818264414,0.252699304
18/3/2024,7.099647123,23.128003,0.385065607,0.709964712,0.228632704
19/3/2024,4.344021375,15.76362327,0.228632704,0.228632704,0.156432903
20/3/2024,5.475151595,13.72999554,0.288799205,0.385065607,0.180499503
21/3/2024,7.316246526,21.90060638,0.421165507,0.721998012,0.252699304
22/3/2024,2.851892149,7.219980125,39.08415907,0.529465209,0.228632704
23/3/2024,2.250227139,0.782164514,38.36216106,0.517431909,0.228632704
24/3/2024,2.262260439,0.878430915,38.97585937,0.541498509,0.240666004
25/3/2024,1.997527834,0.830297714,35.55840211,0.505398609,0.228632704
26/3/2024,1.865161532,0.806231114,33.29614168,0.505398609,0.216599404
27/3/2024,1.949394634,0.782164514,34.37913869,0.493365309,0.216599404
28/3/2024,4.921619785,3.983022369,37.11069784,0.57759841,0.228632704
29/3/2024,6.846947818,6.317482609,37.88082905,0.613698311,0.240666004
30/3/2024,6.016650104,5.643617797,34.16253929,0.529465209,0.228632704
31/3/2024,5.607517897,5.23448559,32.03264515,0.445232108,0.216599404
1/4/2024,6.831097465,6.437683475,40.66470062,0.429178898,0.268236811
2/4/2024,7.546395629,3.36190137,16.1657385,0.125177179,0.143059633
3/4/2024,24.83872874,5.561443224,15.41467543,0.590120985,0.286119266
4/4/2024,39.09104466,9.084286681,17.43539274,0.715298164,0.321884174
5/4/2024,53.46853775,14.59208254,18.72292944,0.715298164,0.321884174
6/4/2024,50.75040473,15.25373334,18.29375054,0.518591169,0.321884174
7/4/2024,48.87274705,14.10925628,17.6857471,0.464943807,0.30400172
8/4/2024,39.91363754,11.58783025,15.77232451,0.39341399,0.286119266
9/4/2024,19.36669779,24.49896211,8.672990237,0.447061352,0.268236811
10/4/2024,1.001417429,48.08591907,0.464943807,0.536473623,0.286119266
11/4/2024,0.929887613,44.84919487,0.429178898,0.500708715,0.286119266
12/4/2024,0.965652521,44.68825279,0.447061352,0.536473623,0.286119266
13/4/2024,0.965652521,45.95790703,0.482826261,0.590120985,0.30400172
14/4/2024,1.001417429,46.01155439,0.464943807,0.608003439,0.30400172
15/4/2024,2.950604926,37.94656759,0.482826261,0.590120985,0.30400172
16/4/2024,4.631555611,28.34368974,0.464943807,0.572238531,0.30400172
17/4/2024,4.685202973,26.77003378,0.464943807,0.536473623,0.30400172
18/4/2024,4.05931708,23.90884113,0.375531536,0.30400172,0.250354357
19/4/2024,4.345436346,20.74364675,0.429178898,0.429178898,0.268236811
20/4/2024,5.972739668,35.92585028,0.554356077,0.751063072,0.339766628
21/4/2024,6.473448383,41.16540933,0.572238531,0.78682798,0.357649082
22/4/2024,6.312506296,41.30846896,0.572238531,0.840475343,0.357649082
23/4/2024,4.184494259,26.59120924,0.375531536,0.429178898,0.232471903
24/4/2024,2.235306762,19.29516797,0.357649082,0.39341399,0.232471903
25/4/2024,0.965652521,21.92388872,0.447061352,0.554356077,0.286119266
26/4/2024,1.162359516,25.10696555,0.518591169,0.804710434,0.321884174
27/4/2024,1.376948965,28.98745809,0.590120985,0.983534975,0.357649082
28/4/2024,1.287536695,29.4524019,0.572238531,0.947770067,0.339766628
29/4/2024,1.162359516,24.4274323,0.518591169,0.804710434,0.321884174
30/4/2024,3.773197814,31.4373543,0.608003439,0.983534975,0.357649082
1/5/2024,8.025507639,47.66259815,0.75796461,1.159239992,0.445861536
2/5/2024,8.449076098,50.67216351,0.75796461,1.092360762,0.445861536
3/5/2024,8.315317637,47.4173743,0.713378457,0.980895378,0.445861536
4/5/2024,8.047800716,42.15620818,0.713378457,0.914016148,0.423568459
5/5/2024,7.646525334,41.21989896,0.69108538,0.869429994,0.423568459
6/5/2024,5.684734578,27.30901905,0.713378457,1.003188455,0.423568459
7/5/2024,4.636959969,21.13383678,0.713378457,1.025481532,0.445861536
8/5/2024,4.7038392,21.17842294,0.713378457,1.047774608,0.445861536
9/5/2024,4.436322278,20.21982064,0.69108538,0.891723071,0.423568459
10/5/2024,3.366254593,14.51279298,0.668792303,0.891723071,0.423568459
11/5/2024,2.63058306,10.78984916,0.69108538,0.936309225,0.423568459
12/5/2024,2.83122075,11.36946916,0.713378457,1.092360762,0.423568459
13/5/2024,2.608289983,10.58921147,0.713378457,1.092360762,0.423568459
14/5/2024,2.875806904,10.54462531,0.780257687,1.404463837,0.445861536
15/5/2024,3.789823052,15.71661913,0.780257687,1.337584607,0.445861536
16/5/2024,4.458615355,19.81854525,0.780257687,1.359877683,0.445861536
17/5/2024,4.257977664,17.41089296,0.735671534,1.136946916,0.423568459
18/5/2024,4.748425353,19.26121833,0.802550764,1.404463837,0.445861536
19/5/2024,4.391736125,19.08287372,0.713378457,0.958602301,0.423568459
20/5/2024,4.503201509,19.26121833,0.75796461,1.248412299,0.445861536
21/5/2024,6.242061497,28.37908674,0.847136917,1.605101528,0.468154612
22/5/2024,6.77709534,31.94597902,0.847136917,1.538222298,0.468154612
23/5/2024,6.598750726,31.3886521,0.824843841,1.605101528,0.468154612
24/5/2024,6.464992265,30.76444595,0.824843841,1.761153065,0.468154612
25/5/2024,6.21976842,30.18482595,0.824843841,1.783446142,0.468154612
26/5/2024,6.375819958,30.22941211,0.824843841,1.761153065,0.468154612
27/5/2024,6.063716883,29.62749903,0.802550764,1.694273835,0.468154612
28/5/2024,5.952251499,27.97781135,0.824843841,2.028669987,0.490447689
29/5/2024,8.805765326,28.15615597,0.869429994,2.429945369,0.512740766
30/5/2024,7.289836106,19.79625218,0.601913073,1.515929221,0.334396152
31/5/2024,0,1.359877683,0,0,0.022293077
1/6/2024,6.805219756,14.23091543,0.620475919,1.581212826,0.36027634
2/6/2024,10.70821344,21.67662646,0.780598737,1.861427757,0.440337749
3/6/2024,11.74901175,26.26014212,0.840644793,2.121627336,0.460353101
4/6/2024,9.127000614,22.79748618,0.740568032,1.881443109,0.420322397
5/6/2024,8.64663216,16.93298798,0.680521976,1.561197473,0.400307044
6/6/2024,9.54732301,14.99149881,0.740568032,1.62124353,0.420322397
7/6/2024,9.747476532,16.41258882,0.72055268,1.98151987,0.420322397
8/6/2024,9.447246249,16.41258882,0.72055268,1.98151987,0.420322397
9/6/2024,9.527307658,16.23245065,0.740568032,2.141642688,0.420322397
10/6/2024,10.32792175,17.51343319,0.820629441,2.461888323,0.460353101
11/6/2024,7.525772436,13.59042416,0.580445214,1.681289587,0.340260988
12/6/2024,7.765956662,12.1893495,0.680521976,1.881443109,0.380291692
13/6/2024,8.806754978,16.59272699,0.780598737,2.401842267,0.440337749
14/6/2024,9.827537941,25.2193438,0.860660146,2.782133959,0.460353101
15/6/2024,9.90759935,27.38100184,0.820629441,2.441872971,0.440337749
16/6/2024,11.58888894,31.9244868,0.860660146,2.381826915,0.460353101
17/6/2024,12.52961049,36.82824809,0.90069085,2.52193438,0.480368453
18/6/2024,11.82907316,37.60884683,0.920706202,2.762118607,0.500383806
19/6/2024,10.50805992,32.10462497,0.860660146,2.642026493,0.480368453
20/6/2024,7.826002719,26.5603724,0.72055268,2.461888323,0.400307044
21/6/2024,9.90759935,28.42180016,0.820629441,2.441872971,0.440337749
22/6/2024,11.98919598,34.24626765,0.90069085,2.52193438,0.480368453
23/6/2024,12.54962584,40.23085797,0.940721554,2.822164663,0.500383806
24/6/2024,9.647399771,36.32786428,0.780598737,2.70207255,0.440337749
25/6/2024,6.404912711,27.46106325,0.680521976,2.021550574,0.380291692
26/6/2024,1.401074656,25.81980437,0.72055268,2.121627336,0.400307044
27/6/2024,7.38566497,29.22241425,0.860660146,2.52193438,0.460353101
28/6/2024,12.20936486,35.32709667,0.960736907,3.06234889,0.520399158
29/6/2024,10.16779893,28.28169269,0.840644793,2.381826915,0.440337749
30/6/2024,12.38950303,34.1862216,0.940721554,2.70207255,0.480368453
