#Bulk Export - Points as recorded,,,,,
,A4261005,A4261006,A4260526,A4260570,A4260571
2011-02-17 00:00:00,5739.5005714449,16431.8085338456,3830.57579339577,7.83830643559258,10595.1277079274
2011-02-18 00:00:00,5625.11493090045,19122.0199412367,3815.97837425454,4.26400827771388,12731.1849990421
2011-02-19 00:00:00,4284.69940675593,15600.6107224801,4530.65067760666,10.3921658689951,9158.74300340733
2011-02-20 00:00:00,4652.52196861408,12171.4860910111,3499.8108257971,22.3431685023893,7754.97956674164
2011-02-21 00:00:00,7790.40978353401,17426.3865431681,2642.85095714523,3.52663437636961,10565.156363573
2011-02-22 00:00:00,9442.94112899834,27982.0677892723,4845.66072421883,3.73754403542399,13927.1179174005
2011-02-23 00:00:00,8278.42616718358,38342.5987425132,4594.89801255246,3.71299840964994,12959.5955481315
2011-02-24 00:00:00,6458.88192639955,36779.7316226799,4414.95760296312,3.64236855580052,11677.2781136975
2011-02-25 00:00:00,6484.59476947337,35143.6229717716,4568.55952114515,3.6148559434885,11409.9237327188
2011-02-26 00:00:00,6885.61322645476,31529.0136382112,4513.95994066615,3.53482579150071,11229.5640198372
2011-02-27 00:00:00,5954.3211001009,20744.3982460873,4022.89133867753,4.07758004430146,10541.1290746827
2011-02-28 00:00:00,6582.6595720609,26295.8850415784,5083.80754875407,3.53022467293142,10593.9604169327
2011-03-01 00:00:00,5518.31092177693,23031.0984795063,4163.41507442503,3.29844094635079,10394.4160660823
2011-03-02 00:00:00,7201.45583009828,36566.2043995542,1480.37190018021,3.13118602361323,12128.2464753213
2011-03-03 00:00:00,5286.89825912692,30966.2515584758,2618.92057728275,3.17964963004763,10695.369149086
2011-03-04 00:00:00,4637.91054416567,28501.5932490262,2133.74326173407,3.02497466189106,11255.8966979512
2011-03-05 00:00:00,4494.77431419086,33495.9942692098,2067.58693661704,3.15814887429006,11613.7541365318
2011-03-06 00:00:00,3146.60570102366,36225.1944205154,2741.92472748401,3.21354632655818,10479.5977415255
2011-03-07 00:00:00,2846.93844433909,32612.8644709503,2309.19663552107,3.26781262012017,10174.1877510362
2011-03-08 00:00:00,2879.75684429713,23086.7282707572,3216.35184493057,10.4533272523255,9062.78069254387
2011-03-09 00:00:00,2576.77295297982,20444.9680087491,4202.88285553302,7.79217209059986,9763.47284244571
2011-03-10 00:00:00,4042.83855887924,25922.7743417236,4431.75078831575,3.32921593794143,11305.2232192374
2011-03-11 00:00:00,3983.01719193872,36901.0022320714,4048.44358395622,3.32303581495498,11844.1038026782
2011-03-12 00:00:00,2696.43208414403,35474.5676846696,3586.55324586878,3.20219180147781,10924.5547077006
2011-03-13 00:00:00,3004.97071402702,24049.0067883074,4240.38579448343,3.2102325663905,10294.8435338927
2011-03-14 00:00:00,4926.31833681176,32181.9439119107,3502.99108798703,3.37885319857315,12474.4839538268
2011-03-15 00:00:00,3310.60640079282,29371.5725139022,4648.21810867311,3.48378579587206,10159.9886573465
2011-03-16 00:00:00,3341.27539798936,30047.7113624212,3755.35983158693,3.47134355701086,11660.1345297527
2011-03-17 00:00:00,3469.33969809617,33273.4042248421,2818.45827865375,3.32992283566051,11619.3656335732
2011-03-18 00:00:00,3403.71115737298,33391.59365512,4156.40099164951,3.55741108729436,11474.5932571
2011-03-19 00:00:00,2533.37725530468,32160.5265022888,4144.16790774207,3.4473898761358,10420.4719974582
2011-03-20 00:00:00,2816.1055764597,31264.2031971201,4491.57034923023,3.34177680097725,9894.09460154654
2011-03-21 00:00:00,1647.45433401216,14787.5259178555,3944.31857694275,11.5814152704851,7827.5361302424
2011-03-22 00:00:00,1838.52149665816,22459.261097206,4523.83637443304,13.4870521496444,7505.14595248162
2011-03-23 00:00:00,1140.95008272726,11065.160692343,2251.32458938302,20.6917784632338,3952.48857594544
2011-03-24 00:00:00,2355.4470084564,16102.9169785216,3479.19728654069,14.256406208128,7133.64251645994
2011-03-25 00:00:00,4204.03462680862,31275.9056944565,4519.88411985137,3.35538286390295,11630.4625941526
2011-03-26 00:00:00,5412.16400165409,32834.0821039774,4495.34039965575,3.42091838816372,12208.9488110891
2011-03-27 00:00:00,5233.65961380522,38102.4722505385,4629.4237243441,3.52688188390695,11876.5700725873
2011-03-28 00:00:00,4586.9867324991,38556.8516516433,4719.54956238019,3.53275878378098,10890.7813490686
2011-03-29 00:00:00,4483.40876473812,35405.1287541902,4697.41602983225,3.50960756832409,10208.7086198351
2011-03-30 00:00:00,2844.57669606858,28819.2559561892,3986.76591513906,3.08141053385742,10101.9262031568
2011-03-31 00:00:00,5916.26252437469,31846.8103380762,3386.10646110379,3.32218845740514,10726.2936120693
2011-04-01 00:00:00,7118.35413919943,32665.6548167601,3447.46500438761,3.50301347078394,10148.1121030704
2011-04-02 00:00:00,10794.1531185283,30157.0891243937,4117.66986379819,3.70164960527905,10083.1038119572
2011-04-03 00:00:00,10501.513353755,31083.8756998013,4510.32305745659,3.75058863372431,10041.1844002616
2011-04-04 00:00:00,10100.2891246743,29972.3662928017,4392.38696364573,3.74327167378809,10260.7913445726
2011-04-05 00:00:00,8914.97616777089,33775.557130624,4177.49666108332,3.80957431941473,10222.252063747
2011-04-06 00:00:00,8388.30981847374,33867.6984262192,4456.86984572777,3.80021895406707,9805.30674295313
2011-04-07 00:00:00,9238.15033497053,33512.7210969896,4627.342419474,3.79129382364835,9521.92408275605
2011-04-08 00:00:00,8955.97426702663,32697.9394696658,4498.53887840314,10.2306282293349,9333.08716386168
2011-04-09 00:00:00,4233.50912931513,15570.5123843553,2826.91777174028,26.8183109114175,5264.53227822533
2011-04-10 00:00:00,5209.10420423702,6217.15174082269,547.476633865731,29.7200439874929,6058.9141127526
2011-04-11 00:00:00,12683.081374248,26401.3014688311,3335.18405219528,3.47355237588643,11179.5882107976
2011-04-12 00:00:00,13241.5788295109,37856.32438545,4241.34451939265,3.7153342104252,11413.1630153959
2011-04-13 00:00:00,12523.1522066201,35730.0621502611,4707.26254079666,3.78626305922992,11300.8570721286
2011-04-14 00:00:00,12467.0668646872,30228.1609460479,4916.80239681972,3.70731176168767,10841.1672387442
2011-04-15 00:00:00,13031.5101040172,29102.6356630925,4543.2672863028,3.70346116234366,11057.279961179
2011-04-16 00:00:00,11980.5726936401,28299.8585035365,4427.60225550491,3.73754315712149,11370.296258113
2011-04-17 00:00:00,11581.4916577184,36533.4368702719,4100.22970345367,3.77194720957684,10711.8655467784
2011-04-18 00:00:00,10762.8114763399,32302.1840044037,3502.76137125801,11.0548760733385,9776.32041126124
2011-04-19 00:00:00,10555.5917896478,27361.7763315411,4597.51930301726,14.8825968354475,9014.71363236409
2011-04-20 00:00:00,10500.5246008404,23828.643104303,3580.32916359883,38.0983789391704,8607.72313525779
2011-04-21 00:00:00,8357.28051879762,22496.8013113058,3843.05690209912,46.5837797055554,7508.86288611584
2011-04-22 00:00:00,10677.4397394708,22374.9540640116,4272.53469144318,33.8899451141135,8464.58259577212
2011-04-23 00:00:00,13795.7135198972,30763.8380625341,4726.0415295261,13.6571404473926,10682.6009330733
2011-04-24 00:00:00,14213.3624053601,33234.3791908029,4200.05166153574,3.7046073910863,11641.6831518626
2011-04-25 00:00:00,12782.5510692019,32830.5424787216,4197.34896065677,3.71622803961748,11552.9323965971
2011-04-26 00:00:00,11617.5947041286,30497.1745050325,2333.88906507154,3.33822886978322,11069.663548138
2011-04-27 00:00:00,12002.7823570757,34456.9352664087,3904.033448766,3.68135798787266,11143.7700547289
2011-04-28 00:00:00,12234.4904309798,35259.0671548411,2748.72820014654,3.51627949518668,10919.9793731561
2011-04-29 00:00:00,10944.4496071074,29647.2510501087,1454.22515070833,3.08926838256833,8845.99550958924
2011-04-30 00:00:00,11976.1784032437,24985.8813326736,2575.32499971446,4.27185955520805,8241.55724681747
2011-05-01 00:00:00,12800.8950849421,19854.9125743492,4502.15979217778,11.896617800946,7748.83478946746
2011-05-02 00:00:00,13091.9661221218,22048.5550264498,4572.19869501517,15.435519440265,7994.58784108299
2011-05-03 00:00:00,12196.541854739,24380.6081630005,4265.29894463274,17.0784469569266,8451.85271677748
2011-05-04 00:00:00,11223.4323703042,24465.0464715954,4181.19155286251,14.5066949046206,7740.89699873792
2011-05-05 00:00:00,11862.8496860433,27318.4230964352,4357.21942730307,13.7974382375805,7236.1990330312
2011-05-06 00:00:00,11946.0821009988,27783.4488114611,4544.94329350962,12.0304301198021,7421.98187042621
2011-05-07 00:00:00,11363.620525788,25557.4198388799,3992.58786508477,16.4210854488354,6764.68160800489
2011-05-08 00:00:00,12395.3025359007,22742.9091678628,3724.1725818572,17.1394813759484,6693.49087562677
2011-05-09 00:00:00,12205.9379690582,25562.7415717818,2459.8362997591,4.31741349789194,7617.90397871835
2011-05-10 00:00:00,8348.72195870045,20122.9246321309,1931.15268662584,8.32495503996448,4970.95953130972
2011-05-11 00:00:00,5205.97441674626,4292.16404229045,2250.23463481963,9.7368119296694,2140.23012300986
2011-05-12 00:00:00,9578.30138266992,17170.2405110315,4042.69115549819,6.05786749901511,5008.82193915755
2011-05-13 00:00:00,11615.5447582272,17046.3080276859,4275.47916437188,5.46858078233464,6409.74241774186
2011-05-14 00:00:00,13760.2683325881,26186.261892234,3455.23563689054,3.47284777229307,8638.36582376576
2011-05-15 00:00:00,12503.8310170024,30997.7701444997,3017.34710086315,3.49736492020539,8491.51179599107
2011-05-16 00:00:00,10930.8853764684,29853.2199116974,4251.74326228995,3.67240527888302,7178.75805653163
2011-05-17 00:00:00,10565.3827102492,29746.9581337042,4132.78285272556,3.66858115796708,6725.57482224618
2011-05-18 00:00:00,9459.74999893538,24223.4556103787,4190.61606278603,13.9680022613357,5558.72821215262
2011-05-19 00:00:00,8362.43327786228,21831.1204457336,3953.16218130679,14.3176846536511,5282.02991666008
2011-05-20 00:00:00,7379.1243451145,18288.3414278192,3221.17261126894,19.2585535270825,4500.47696044272
2011-05-21 00:00:00,8604.19851787334,20021.5030360986,3737.23161739387,14.4453921738489,4532.8651039406
2011-05-22 00:00:00,5680.26444721696,12166.0022248119,2670.05803832297,99.0330079862327,2164.31724904397
2011-05-23 00:00:00,3452.97907009975,3152.75107788686,5.16109753965942,50.7030166847426,1938.99918073932
2011-05-24 00:00:00,13421.384881527,12413.7314604812,119.191734499145,19.5867868650025,6356.22756443925
2011-05-25 00:00:00,14037.0497937093,26725.4896658641,2064.27049177485,3.23366190646545,7259.03413767231
2011-05-26 00:00:00,11674.7597660405,23362.0073920867,3233.7947138014,3.42369755315779,5739.7683219564
2011-05-27 00:00:00,7440.6625824063,22363.2589315045,3556.13784784096,3.4107364928272,5295.28195733925
2011-05-28 00:00:00,4967.24601716412,22087.6292946199,4116.69015764131,3.32679421364522,4850.20424731825
2011-05-29 00:00:00,4684.02810516789,17169.4766259874,4135.23186210372,3.34242748400221,4479.5570904062
2011-05-30 00:00:00,4344.77696394641,14619.7218670456,3595.93197618659,3.9641808802885,5132.92751219794
2011-05-31 00:00:00,2944.75656664777,4528.11903438781,3427.64716557151,4.89814664672439,5394.80267116609
2011-06-01 00:00:00,1729.99845930548,4172.35923641834,3283.45415287978,4.26557359891928,2470.88376197126
2011-06-02 00:00:00,1879.07567256375,3679.78295672188,2630.8964302281,3.88494353993233,2146.56486032123
2011-06-03 00:00:00,1593.88564022472,2639.65531012077,1614.98915686351,3.44605702203991,1550.84931773463
2011-06-04 00:00:00,1880.95914847698,2644.20636574539,1586.79819163997,3.59206301598425,1601.97556979945
2011-06-05 00:00:00,1703.9691768859,2177.32662196816,1376.31177293993,2.91199437741823,1318.60070545045
2011-06-06 00:00:00,2769.17812458399,3019.73742954051,2064.55612722071,4.19479647032238,2127.70651144483
2011-06-07 00:00:00,2289.81329264038,2221.46927092,1692.16819424605,3.68772947738684,1424.5534490373
2011-06-08 00:00:00,3987.26520864696,3330.82862433836,2967.73280244911,5.73788896510854,2212.51544371262
2011-06-09 00:00:00,4492.71332270802,4743.98294540756,2509.71219381617,6.26728808694984,2896.87734302355
2011-06-10 00:00:00,4091.33310878072,5273.99679139945,2580.67042670424,6.29685007327343,2973.51240581524
2011-06-11 00:00:00,3317.22910196175,5983.82451784307,2580.33953039974,6.35520666696989,2973.14518534743
2011-06-12 00:00:00,3093.90881273235,5699.29219682593,2499.71069790949,6.2655276392578,2795.77536700857
2011-06-13 00:00:00,3120.49516180155,5739.95252567612,2481.17452521419,6.24622982692948,2757.11594725643
2011-06-14 00:00:00,2387.01332836186,4863.26042904682,2081.89301430954,6.13655802663399,1953.49088595599
2011-06-15 00:00:00,1708.97098523114,3781.23625711574,1595.38210230373,6.20464926328387,728.214837005384
2011-06-16 00:00:00,1403.88241130627,3436.58791204744,1297.01183832539,5.99299544118321,622.623484277278
2011-06-17 00:00:00,137.773156804806,829.453445944479,186.560194151752,1.96650960104928,92.3674993118403
2011-06-18 00:00:00,22.5961992055375,1833.50027956888,13.6970784144756,5.0225650721938,429.561604053969
2011-06-19 00:00:00,24.5870924041518,2278.73152830427,14.0326919959325,8.28280775708398,489.504643940252
2011-06-20 00:00:00,15.5226061437614,1646.67346983284,9.38701417653215,7.68352976124806,309.341722736806
2011-06-21 00:00:00,0,0,0,0,0
2011-06-22 00:00:00,9.31924575590681,386.932397851673,5.91598689395858,7.9536650465021,152.135131427281
2011-06-23 00:00:00,297.44254686957,2802.17423942316,1185.74357704274,38.1886354863619,750.562917361483
2011-06-24 00:00:00,2609.61317361943,3723.83799009245,4143.82776455534,50.9702263606281,2344.0449813264
2011-06-25 00:00:00,6489.18626800373,4340.88552814291,4522.87060817996,59.5662768768564,5812.57434948635
2011-06-26 00:00:00,5134.3746143279,3541.71814151062,3737.40075401534,34.8997505490004,4481.94716654531
2011-06-27 00:00:00,6015.63596836189,3780.51867742299,4237.38989373178,41.8820596970463,5150.44333576821
2011-06-28 00:00:00,6526.42067247618,4198.57785229643,4501.16847478727,48.0418162333678,5675.51563962264
2011-06-29 00:00:00,6691.66386856403,4479.24180532438,4588.65919420519,50.457578657378,5969.23129537698
2011-06-30 00:00:00,6552.84137961333,4603.06070598107,4599.52749476767,52.7518052098149,6044.70889660447
2011-07-01 00:00:00,6397.46806554763,4650.76430207458,4418.33217256866,59.4742572904139,5980.31183071912
2011-07-02 00:00:00,5241.42709949565,4050.38902072924,3693.78831490121,43.2486096887105,4909.91512617708
2011-07-03 00:00:00,3843.73151386227,3266.76549426986,2734.23544471968,28.8176911930358,3515.51165333217
2011-07-04 00:00:00,604.71705884478,1186.51761359982,657.229602355019,3.87019907488208,547.300752901524
2011-07-05 00:00:00,809.83605641897,690.246108405902,572.46519039412,8.185116707962,765.208948628915
2011-07-06 00:00:00,434.409878765204,2042.9348182284,557.293991640552,25.3917221157851,2299.78072454842
2011-07-07 00:00:00,3954.88048186545,3643.60964360097,3770.75880073837,52.055559782829,4402.73287291729
2011-07-08 00:00:00,4266.14341508983,7482.84617352095,5211.37575256288,50.2873801493492,6223.7232301973
2011-07-09 00:00:00,1013.92907256188,7042.35732838571,4217.59253849641,41.2117098220424,7975.76327571849
2011-07-10 00:00:00,1691.50449587935,4687.50293428348,2105.81530094597,17.1989484161454,3994.10424474381
2011-07-11 00:00:00,2010.5207617484,6521.70284273858,2189.33756711562,47.0131395633272,8101.86818128164
2011-07-12 00:00:00,2338.30070290366,7546.14601770546,1758.25845531189,47.1919249642671,8808.33588103991
2011-07-13 00:00:00,6236.52831341477,6872.91429531587,4735.89760835504,43.7938434370623,8346.74765569707
2011-07-14 00:00:00,4549.20974068799,6858.44271575958,5100.05664049258,49.2295629406536,9024.25085346662
2011-07-15 00:00:00,2280.91172351014,9851.41080635042,5378.25069676434,49.2240583648795,9620.19931349447
2011-07-16 00:00:00,6064.03094008917,14502.0188148641,5075.17336878821,41.0438543341187,9092.07640866355
2011-07-17 00:00:00,4680.12680137102,11855.5606942177,4216.80688990717,28.2498439393935,6937.04372265378
2011-07-18 00:00:00,2685.50517423047,10140.7073070355,2638.04854249766,15.2332491436355,5714.52062382847
2011-07-19 00:00:00,41.4854346435408,12160.4576618631,1520.05523197278,28.2793687424392,8180.18786761138
2011-07-20 00:00:00,43.8658238106883,13324.3748944128,4872.95386139428,27.0485880367097,8477.90704811693
2011-07-21 00:00:00,44.4700814445659,13320.1595076546,3371.76746727009,20.5471832215994,7633.34960901283
2011-07-22 00:00:00,41.1173476331752,12558.689111495,1519.75282615608,16.0409307911073,7037.22519626623
2011-07-23 00:00:00,41.2559120121796,13555.3105189624,4545.17123228235,18.7507562635627,7773.25239537329
2011-07-24 00:00:00,28.4264960215459,9373.78753166035,3131.74586570988,8.241490845903,4210.35700215758
2011-07-25 00:00:00,862.047152196047,8973.8291782227,3068.20615649655,8.09554010297191,5168.77092429824
2011-07-26 00:00:00,1786.35459437239,9783.03870233493,3253.58220755332,17.1987545648762,7688.80133966379
2011-07-27 00:00:00,46.9831912331403,11797.1569059676,5121.09132058711,25.2058566045553,8902.86670659597
2011-07-28 00:00:00,43.9262637816547,11852.542253871,4807.40609753314,25.3253635766969,8383.79324660051
2011-07-29 00:00:00,1518.11778405716,13378.1929207181,5042.4020952898,41.6866521944646,9361.50598861069
2011-07-30 00:00:00,1941.55410224114,11277.9537971748,2421.98138869344,15.7328101655834,6446.63828311641
2011-07-31 00:00:00,36.3395719866392,11223.8546947577,17.5000486359642,20.3918465551542,6727.69434379152
2011-08-01 00:00:00,787.26482728039,11777.6666685362,1199.94093089702,20.7669609116096,6324.40658274163
2011-08-02 00:00:00,2651.86165465717,12843.9959647073,3517.67077177086,22.1784049022724,5916.29240498105
2011-08-03 00:00:00,4469.54532823792,12469.212555574,3250.38689565661,22.3857150357459,7039.24412537286
2011-08-04 00:00:00,4606.25240817859,13329.2692424816,2948.90340613597,17.731987992063,8690.63734373059
2011-08-05 00:00:00,2624.7642129173,12907.1760400493,2938.25696902826,21.1609624461678,7717.14995822233
2011-08-06 00:00:00,25.1088663010059,13660.1389687696,3014.50713244097,23.7563072530839,7224.95434105528
2011-08-07 00:00:00,26.1022350710109,11487.4282898225,3024.15661944298,18.2091805905323,6857.07628174715
2011-08-08 00:00:00,20.5840609193872,8474.24529011411,2752.79601207694,7.00118568024288,4731.16943340654
2011-08-09 00:00:00,33.8103150079384,18666.1077077792,4152.14615161431,21.385634368228,9149.25224315771
2011-08-10 00:00:00,24.7197587126747,10988.2421238535,2884.46169597753,13.0954822997937,6204.7422649733
2011-08-11 00:00:00,29.7208492041925,13710.167090978,3523.8641352652,23.5736225832323,8393.52875846613
2011-08-12 00:00:00,35.5558715214716,19652.7645137642,4185.88273740732,24.000804259617,9973.77870287202
2011-08-13 00:00:00,36.2167275072068,18771.1656996811,4244.04217829966,19.7019485770588,9851.68491387151
2011-08-14 00:00:00,37.2427247553772,19412.059009179,4337.86248479004,17.4083045906812,10113.32848708
2011-08-15 00:00:00,34.3938996466915,18844.2103584426,4071.5170869406,10.8596786936929,8990.40459636972
2011-08-16 00:00:00,34.6959608315895,20675.7936487363,4197.63705359795,18.5904480503583,9894.91849486314
2011-08-17 00:00:00,2.88691422885197,1783.25323886331,253.206780371659,0.933523983291,491.133945247717
2011-08-18 00:00:00,4.55058989299977,12.33782588737,2.6621035109678,0.819108772605477,46.1636164173542
2011-08-19 00:00:00,2094.71506587861,5550.00040359026,1437.79038224587,13.4562289813639,3649.07620644583
2011-08-20 00:00:00,6101.98329321154,18024.9138413407,4344.1611812453,13.7150730517797,9974.04430957247
2011-08-21 00:00:00,5932.46061523868,19421.5621832662,4611.98303520108,11.4263446390612,10544.3327754722
2011-08-22 00:00:00,5589.74056188381,20024.5823212843,4674.65898389074,8.47934340907209,10679.0018819838
2011-08-23 00:00:00,4694.49975257799,18395.4105484601,4232.7061815698,6.0592577298274,8990.78153477664
2011-08-24 00:00:00,3953.178067813,17222.3471215234,3825.4331655562,5.69511479346941,7455.33969003348
2011-08-25 00:00:00,2571.31240012683,10040.7899860803,2841.60822586962,4.04143592221949,4722.94094653342
2011-08-26 00:00:00,3082.38608556494,12702.0851918412,3478.89299892004,4.82514943480534,5454.31624395168
2011-08-27 00:00:00,3076.88570835632,12737.7146533656,3319.84363719092,4.61901916725734,5233.73612938266
2011-08-28 00:00:00,2593.05359156193,11657.6401238722,2817.26972463996,4.11566455290631,4769.91042702404
2011-08-29 00:00:00,2708.48850253707,7855.81212755333,2808.74375389067,3.9009815261811,4489.09256206796
2011-08-30 00:00:00,4131.85387791388,15795.9671389084,4037.67974937007,5.31333070790636,7185.14011246241
2011-08-31 00:00:00,4511.66329267577,16142.1946053012,4157.95861319262,5.63513991791025,7733.66227363035
2011-09-01 00:00:00,4820.03980392958,17934.9867972448,4152.94913145841,5.84326323597936,8595.91466170034
2011-09-02 00:00:00,5091.45851006997,21416.7414720601,4542.08897246308,7.33986443767818,10007.9389533497
2011-09-03 00:00:00,4015.28730733498,18009.2414690374,3595.92292539775,6.72111181764665,7499.76965963061
2011-09-04 00:00:00,2103.22755870946,9763.33231610896,2152.38223845715,4.02919981091783,3649.32578002262
2011-09-05 00:00:00,1440.00870222826,12313.4739841933,2607.10310497906,4.79141190519315,4158.33296650594
2011-09-06 00:00:00,9.00057174424611,3342.53999348319,251.805579681719,1.80998803331306,1215.66561693469
2011-09-07 00:00:00,927.251294973385,7518.50634997654,1169.02062103929,5.43710593108627,3396.9362871311
2011-09-08 00:00:00,2322.73507083744,8989.60251812323,3017.63836427868,6.99329465493688,4059.6040554724
2011-09-09 00:00:00,777.50829465558,2505.25683605826,1040.19830282124,3.62161174071677,1024.38326687007
2011-09-10 00:00:00,35.1429218600358,2939.224214715,18.8803431813741,7.74712933740346,609.999516565827
2011-09-11 00:00:00,42.2131821518958,3446.34358328662,20.0537014650197,15.8180832718575,790.321145732864
2011-09-12 00:00:00,1376.95454410867,10490.7866992229,1731.00849096212,28.9434643055673,921.41833475149
2011-09-13 00:00:00,2606.21233389095,21319.3292639611,4757.23369109657,28.9206889845673,3078.51638256644
2011-09-14 00:00:00,36.1867303436714,15911.8724603991,4062.98991017678,14.4549425973815,5712.97215019905
2011-09-15 00:00:00,34.7332273662539,14546.2696756426,3923.42374367322,21.148066657917,5556.91863146207
2011-09-16 00:00:00,34.5524188435815,10487.9013165951,3850.76070951233,15.1199344598855,3819.040826522
