"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"BACILLARIOPHYCEAE","Centrales",49.00,"0.0098"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"BACILLARIOPHYCEAE","Fragilariaceae",98.00,"0.0491"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales",2.00,"0.0005"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",98.00,"0.0246"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",197.00,"0.0491"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",1131.00,"0.0678"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"CHLOROPHYCEAE","Monoraphidium  (small)",934.00,"0.0149"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",295.00,"0.0943"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"CYANOPHYCEAE","Leptolyngbya",1180.00,"0.0027"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"CYANOPHYCEAE","Oscillatoriales       (iauv 1-100)",106.00,"0.0064"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"CYANOPHYCEAE","Planktolyngbya",393.00,"0.0014"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"CYANOPHYCEAE","Pseudanabaena",45.00,"0.0005"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",2064.00,"0.0108"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"DINOPHYCEAE","Peridiniales",2.00,"0.0098"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"DINOPHYCEAE","Prorocentrum",8.00,"0.0235"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",98.00,"0.0078"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",31/8/2022 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",12.00,"0.0011"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",,"TOTAL_ALGAE",,6712.00,"0.3751"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",,"TOTAL_POTENTIALLY_TOXIC_BGA",,106.00,"0.0064"
"ALS_MELB","22-64963"," 7684060","Tilley D/S Nth O/L",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
