File Name,File Path,Site Name,Var Name,Units,Date,Val
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Temperature at which pH is measured,°C,21/01/2020 11:15:00 AM,22.9000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Turbidity,NTU,21/01/2020 11:15:00 AM,30.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Fixed Solids,mg/L,21/01/2020 11:15:00 AM,30.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Volatile Suspended Solids,mg/L,21/01/2020 11:15:00 AM,65.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Suspended Solids,mg/L,21/01/2020 11:15:00 AM,95.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Total Organic Carbon,mg/L,21/01/2020 11:15:00 AM,36.6000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Dissolved Organic Carbon,mg/L,21/01/2020 11:15:00 AM,27.2000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Silica - Reactive,mg/L,21/01/2020 11:15:00 AM,1.2700
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Total Dissolved Solids (by evaporation),mg/L,21/01/2020 11:15:00 AM,115000.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Ammonia as N,µg/L,21/01/2020 11:15:00 AM,60.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Phosphorus -Filterable Reactive as PO4,µg/L,21/01/2020 11:15:00 AM,60.9960
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Phosphorus-Filterable Reactive as P,µg/L,21/01/2020 11:15:00 AM,20.4000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Nitrite as N,µg/L,21/01/2020 11:15:00 AM,10.1000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Nitrogen - Total,mg/L,21/01/2020 11:15:00 AM,6.3800
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Nitrate + Nitrite as N,µg/L,21/01/2020 11:15:00 AM,15.5000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Nitrate + Nitrite as NO3,µg/L,21/01/2020 11:15:00 AM,68.7000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Villa de Yumpa,Nitrate as Nitrogen,µg/L,21/01/2020 11:15:00 AM,5.3600
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Phosphorus - Total,mg/L,21/01/2020 03:30:00 PM,0.1220
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,TKN as Nitrogen,mg/L,21/01/2020 03:30:00 PM,1.2100
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Chlorophyll a,µg/L,21/01/2020 03:30:00 PM,6.9800
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Phaeophytin a,µg/L,21/01/2020 03:30:00 PM,2.1700
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Conductivity,µS/cm,21/01/2020 03:30:00 PM,39100.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Total Dissolved Solids (by EC),mg/L,21/01/2020 03:30:00 PM,26200.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Alkalinity as Calcium Carbonate,mg/L,21/01/2020 03:30:00 PM,139.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Bicarbonate,mg/L,21/01/2020 03:30:00 PM,157.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Carbonate,mg/L,21/01/2020 03:30:00 PM,6.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Hydroxide,mg/L,21/01/2020 03:30:00 PM,0.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Chloride,mg/L,21/01/2020 03:30:00 PM,13800.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,pH,pH units,21/01/2020 03:30:00 PM,8.4000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Temperature at which pH is measured,°C,21/01/2020 03:30:00 PM,22.9000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Silica - Reactive,mg/L,21/01/2020 03:30:00 PM,0.6400
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Turbidity,NTU,21/01/2020 03:30:00 PM,8.8000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Dissolved Organic Carbon,mg/L,21/01/2020 03:30:00 PM,6.3000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Suspended Solids,mg/L,21/01/2020 03:30:00 PM,6.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Total Organic Carbon,mg/L,21/01/2020 03:30:00 PM,8.5000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Nitrate + Nitrite as N,mg/L,21/01/2020 03:30:00 PM,0.4620
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Nitrogen - Total,mg/L,21/01/2020 03:30:00 PM,1.6700
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Ammonia as N,µg/L,21/01/2020 03:30:00 PM,6.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Phosphorus -Filterable Reactive as PO4,µg/L,21/01/2020 03:30:00 PM,21.5280
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Phosphorus-Filterable Reactive as P,µg/L,21/01/2020 03:30:00 PM,7.2000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA -  Tauwitchere,Nitrite as N,µg/L,21/01/2020 03:30:00 PM,3.9000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Phosphorus - Total,mg/L,21/01/2020 02:35:00 PM,0.0710
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,TKN as Nitrogen,mg/L,21/01/2020 02:35:00 PM,1.8700
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Chlorophyll a,µg/L,21/01/2020 02:35:00 PM,6.4600
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Phaeophytin a,µg/L,21/01/2020 02:35:00 PM,1.5000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Conductivity,µS/cm,21/01/2020 02:35:00 PM,51800.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Total Dissolved Solids (by EC),mg/L,21/01/2020 02:35:00 PM,36600.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Alkalinity as Calcium Carbonate,mg/L,21/01/2020 02:35:00 PM,172.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Bicarbonate,mg/L,21/01/2020 02:35:00 PM,210.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Carbonate,mg/L,21/01/2020 02:35:00 PM,0.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Hydroxide,mg/L,21/01/2020 02:35:00 PM,0.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Chloride,mg/L,21/01/2020 02:35:00 PM,18200.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,pH,pH units,21/01/2020 02:35:00 PM,8.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Temperature at which pH is measured,°C,21/01/2020 02:35:00 PM,22.9000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Silica - Reactive,mg/L,21/01/2020 02:35:00 PM,1.9000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Turbidity,NTU,21/01/2020 02:35:00 PM,4.3000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Fixed Solids,mg/L,21/01/2020 02:35:00 PM, NaN
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Volatile Suspended Solids,mg/L,21/01/2020 02:35:00 PM, NaN
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Suspended Solids,mg/L,21/01/2020 02:35:00 PM, NaN
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Total Organic Carbon,mg/L,21/01/2020 02:35:00 PM,13.9000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Dissolved Organic Carbon,mg/L,21/01/2020 02:35:00 PM,12.6000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Ammonia as N,µg/L,21/01/2020 02:35:00 PM,16.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Phosphorus -Filterable Reactive as PO4,µg/L,21/01/2020 02:35:00 PM,7.4750
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Phosphorus-Filterable Reactive as P,µg/L,21/01/2020 02:35:00 PM,2.5000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Nitrite as N,µg/L,21/01/2020 02:35:00 PM,12.9000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Nitrate + Nitrite as N,µg/L,21/01/2020 02:35:00 PM,35.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Nitrate + Nitrite as NO3,µg/L,21/01/2020 02:35:00 PM,155.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Nitrate as Nitrogen,µg/L,21/01/2020 02:35:00 PM,22.1000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Long Point,Nitrogen - Total,mg/L,21/01/2020 02:35:00 PM,1.9100
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Phosphorus - Total,mg/L,21/01/2020 10:15:00 AM,0.1890
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,TKN as Nitrogen,mg/L,21/01/2020 10:15:00 AM,6.1600
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Chlorophyll a,µg/L,21/01/2020 10:15:00 AM,65.3000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Phaeophytin a,µg/L,21/01/2020 10:15:00 AM,13.2000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Alkalinity as Calcium Carbonate,mg/L,21/01/2020 10:15:00 AM,207.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Bicarbonate,mg/L,21/01/2020 10:15:00 AM,253.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Carbonate,mg/L,21/01/2020 10:15:00 AM,0.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Hydroxide,mg/L,21/01/2020 10:15:00 AM,0.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Chloride,mg/L,21/01/2020 10:15:00 AM,52400.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,pH,pH units,21/01/2020 10:15:00 AM,8.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Temperature at which pH is measured,°C,21/01/2020 10:15:00 AM,22.8000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Silica - Reactive,mg/L,21/01/2020 10:15:00 AM,1.3400
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Turbidity,NTU,21/01/2020 10:15:00 AM,27.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Fixed Solids,mg/L,21/01/2020 10:15:00 AM,10.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Volatile Suspended Solids,mg/L,21/01/2020 10:15:00 AM,35.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Suspended Solids,mg/L,21/01/2020 10:15:00 AM,45.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Total Organic Carbon,mg/L,21/01/2020 10:15:00 AM,37.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Dissolved Organic Carbon,mg/L,21/01/2020 10:15:00 AM,28.1000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Total Dissolved Solids (by evaporation),mg/L,21/01/2020 10:15:00 AM,114000.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Ammonia as N,µg/L,21/01/2020 10:15:00 AM,29.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Phosphorus -Filterable Reactive as PO4,µg/L,21/01/2020 10:15:00 AM,9.8670
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Phosphorus-Filterable Reactive as P,µg/L,21/01/2020 10:15:00 AM,3.3000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Nitrite as N,µg/L,21/01/2020 10:15:00 AM,1.9000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Nitrate + Nitrite as N,µg/L,21/01/2020 10:15:00 AM,3.9000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Nitrate + Nitrite as NO3,µg/L,21/01/2020 10:15:00 AM,17.3000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Nitrate as Nitrogen,µg/L,21/01/2020 10:15:00 AM,1.9600
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - Nth Jack Point,Nitrogen - Total,mg/L,21/01/2020 10:15:00 AM,6.1600
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - 12 South Salt Creek,Phosphorus - Total,mg/L,21/01/2020 08:50:00 AM,0.2560
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - 12 South Salt Creek,TKN as Nitrogen,mg/L,21/01/2020 08:50:00 AM,6.4100
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - 12 South Salt Creek,Chlorophyll a,µg/L,21/01/2020 08:50:00 AM,83.4000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - 12 South Salt Creek,Phaeophytin a,µg/L,21/01/2020 08:50:00 AM,13.4000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - 12 South Salt Creek,Alkalinity as Calcium Carbonate,mg/L,21/01/2020 08:50:00 AM,226.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - 12 South Salt Creek,Bicarbonate,mg/L,21/01/2020 08:50:00 AM,275.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - 12 South Salt Creek,Carbonate,mg/L,21/01/2020 08:50:00 AM,0.0000
00104054_S-53.csv,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\AWQC Results\AWQC spreadsheets,EPA - 12 South Salt Creek,Hydroxide,mg/L,21/01/2020 08:50:00 AM,0.0000
