File Name,File Path,Site Name,Var Name,Units,Date,Val
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Stony Well,Reactive Phosphorus as P,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Stony Well,Dissolved Organic Carbon,mg/L,26/08/2020 00:00:00,30.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Stony Well,Total Organic Carbon,mg/L,26/08/2020 00:00:00,30.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Stony Well,Chlorophyll a,mg/m³,26/08/2020 00:00:00,4.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Stony Well,Chlorophyll b,mg/m³,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Stony Well,Pheophytin a,mg/m³,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Algal Count,,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Total Dissolved Solids @180°C,mg/L,26/08/2020 00:00:00,116000.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Turbidity,NTU,26/08/2020 00:00:00,7.5000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Chloride,mg/L,26/08/2020 00:00:00,43600.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Reactive Silica,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Ammonia as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Nitrite as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Nitrate as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Nitrite + Nitrate as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Total Nitrogen as N,mg/L,26/08/2020 00:00:00,3.8000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Total Phosphorus as P,mg/L,26/08/2020 00:00:00,0.7600
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Reactive Phosphorus as P,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Dissolved Organic Carbon,mg/L,26/08/2020 00:00:00,29.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Total Organic Carbon,mg/L,26/08/2020 00:00:00,34.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Chlorophyll a,mg/m³,26/08/2020 00:00:00,5.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Chlorophyll b,mg/m³,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,North Jacks Point,Pheophytin a,mg/m³,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Algal Count,,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Total Dissolved Solids @180°C,mg/L,26/08/2020 00:00:00,84200.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Turbidity,NTU,26/08/2020 00:00:00,7.7000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Chloride,mg/L,26/08/2020 00:00:00,46700.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Reactive Silica,mg/L,26/08/2020 00:00:00,0.2800
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Ammonia as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Nitrite as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Nitrate as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Nitrite + Nitrate as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Total Nitrogen as N,mg/L,26/08/2020 00:00:00,3.9000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Total Phosphorus as P,mg/L,26/08/2020 00:00:00,1.2600
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Reactive Phosphorus as P,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Dissolved Organic Carbon,mg/L,26/08/2020 00:00:00,31.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Total Organic Carbon,mg/L,26/08/2020 00:00:00,37.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Chlorophyll a,mg/m³,26/08/2020 00:00:00,8.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Chlorophyll b,mg/m³,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Seagull Island,Pheophytin a,mg/m³,26/08/2020 00:00:00,3.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Algal Count,,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Total Dissolved Solids @180°C,mg/L,26/08/2020 00:00:00,82100.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Turbidity,NTU,26/08/2020 00:00:00,8.1000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Chloride,mg/L,26/08/2020 00:00:00,47800.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Reactive Silica,mg/L,26/08/2020 00:00:00,0.3700
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Ammonia as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Nitrite as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Nitrate as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Nitrite + Nitrate as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Total Nitrogen as N,mg/L,26/08/2020 00:00:00,4.2000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Total Phosphorus as P,mg/L,26/08/2020 00:00:00,1.3500
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Reactive Phosphorus as P,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Dissolved Organic Carbon,mg/L,26/08/2020 00:00:00,32.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Total Organic Carbon,mg/L,26/08/2020 00:00:00,36.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Chlorophyll a,mg/m³,26/08/2020 00:00:00,9.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Chlorophyll b,mg/m³,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Snipe Point,Pheophytin a,mg/m³,26/08/2020 00:00:00,1.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Algal Count,,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Total Dissolved Solids @180°C,mg/L,26/08/2020 00:00:00,15800.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Turbidity,NTU,26/08/2020 00:00:00,2.8000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Chloride,mg/L,26/08/2020 00:00:00,5060.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Reactive Silica,mg/L,26/08/2020 00:00:00,13.7000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Ammonia as N,mg/L,26/08/2020 00:00:00,0.1200
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Nitrite as N,mg/L,26/08/2020 00:00:00,0.0100
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Nitrate as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Nitrite + Nitrate as N,mg/L,26/08/2020 00:00:00,0.0100
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Total Nitrogen as N,mg/L,26/08/2020 00:00:00,1.4000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Total Phosphorus as P,mg/L,26/08/2020 00:00:00,0.0300
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Reactive Phosphorus as P,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Dissolved Organic Carbon,mg/L,26/08/2020 00:00:00,3.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Total Organic Carbon,mg/L,26/08/2020 00:00:00,6.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Chlorophyll a,mg/m³,26/08/2020 00:00:00,5.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Chlorophyll b,mg/m³,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Morella Creek @ gauge,Pheophytin a,mg/m³,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Algal Count,,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Total Dissolved Solids @180°C,mg/L,26/08/2020 00:00:00,79700.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Turbidity,NTU,26/08/2020 00:00:00,8.5000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Chloride,mg/L,26/08/2020 00:00:00,46200.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Reactive Silica,mg/L,26/08/2020 00:00:00,1.0300
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Ammonia as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Nitrite as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Nitrate as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Nitrite + Nitrate as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Total Nitrogen as N,mg/L,26/08/2020 00:00:00,3.7000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Total Phosphorus as P,mg/L,26/08/2020 00:00:00,0.8800
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Reactive Phosphorus as P,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Dissolved Organic Carbon,mg/L,26/08/2020 00:00:00,31.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Total Organic Carbon,mg/L,26/08/2020 00:00:00,34.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Chlorophyll a,mg/m³,26/08/2020 00:00:00,10.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Chlorophyll b,mg/m³,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,Salt Creek Outlet,Pheophytin a,mg/m³,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,1.8km west of Salt Creek,Algal Count,,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,1.8km west of Salt Creek,Total Dissolved Solids @180°C,mg/L,26/08/2020 00:00:00,78000.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,1.8km west of Salt Creek,Turbidity,NTU,26/08/2020 00:00:00,8.3000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,1.8km west of Salt Creek,Chloride,mg/L,26/08/2020 00:00:00,48000.0000
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,1.8km west of Salt Creek,Reactive Silica,mg/L,26/08/2020 00:00:00,0.5200
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,1.8km west of Salt Creek,Ammonia as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,1.8km west of Salt Creek,Nitrite as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,1.8km west of Salt Creek,Nitrate as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,1.8km west of Salt Creek,Nitrite + Nitrate as N,mg/L,26/08/2020 00:00:00, NaN
EM2014780_0_ENMRG.CSV,C:\Users\00065525\Github\CDM\data\incoming\DEW\wq\WQ_HCHB_Phase1\ALS Results\2020 Results\August\25_8_2020,1.8km west of Salt Creek,Total Nitrogen as N,mg/L,26/08/2020 00:00:00,3.7000
