ISOTIME,FLOW,SAL,TEMP,TRACE_1,AGE,SS1,OXY,RSI,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN
01/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
02/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
03/01/1990 00:00:00,6.6921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
04/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
05/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
06/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
07/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
08/01/1990 00:00:00,7.9625,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
09/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
12/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
13/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
14/01/1990 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
15/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.5714,1.5833,0.1398,0.0370,1358.3333,1044.6324,102.8279,102.8279,1.9989,2.4987,135.8333
16/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.5645,1.5565,0.1467,0.0371,1357.5269,1045.1910,102.9438,102.9438,1.9968,2.4961,136.9892
17/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.5576,1.5296,0.1537,0.0371,1356.7204,1045.7496,103.0597,103.0597,1.9947,2.4934,138.1452
18/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.5507,1.5027,0.1606,0.0371,1355.9140,1046.3082,103.1757,103.1757,1.9926,2.4908,139.3011
19/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.5438,1.4758,0.1675,0.0371,1355.1075,1046.8668,103.2916,103.2916,1.9905,2.4882,140.4570
20/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.5369,1.4489,0.1745,0.0371,1354.3011,1047.4254,103.4075,103.4075,1.9884,2.4855,141.6129
21/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.5300,1.4220,0.1814,0.0371,1353.4946,1047.9841,103.5235,103.5235,1.9863,2.4829,142.7688
22/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.5230,1.3952,0.1883,0.0371,1352.6882,1048.5427,103.6394,103.6394,1.9842,2.4803,143.9247
23/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.5161,1.3683,0.1953,0.0371,1351.8817,1049.1013,103.7553,103.7553,1.9821,2.4776,145.0806
24/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.5092,1.3414,0.2022,0.0371,1351.0753,1049.6599,103.8713,103.8713,1.9800,2.4750,146.2366
25/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.5023,1.3145,0.2092,0.0372,1350.2688,1050.2185,103.9872,103.9872,1.9779,2.4724,147.3925
26/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4954,1.2876,0.2161,0.0372,1349.4624,1050.7771,104.1031,104.1031,1.9758,2.4697,148.5484
27/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4885,1.2608,0.2230,0.0372,1348.6559,1051.3357,104.2190,104.2190,1.9737,2.4671,149.7043
28/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4816,1.2339,0.2300,0.0372,1347.8495,1051.8943,104.3350,104.3350,1.9716,2.4645,150.8602
29/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4747,1.2070,0.2369,0.0372,1347.0430,1052.4529,104.4509,104.4509,1.9695,2.4618,152.0161
30/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4677,1.1801,0.2438,0.0372,1346.2366,1053.0115,104.5668,104.5668,1.9674,2.4592,153.1720
31/01/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4608,1.1532,0.2508,0.0372,1345.4301,1053.5701,104.6828,104.6828,1.9653,2.4566,154.3280
01/02/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4539,1.1263,0.2577,0.0372,1344.6237,1054.1287,104.7987,104.7987,1.9631,2.4539,155.4839
02/02/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4470,1.0995,0.2647,0.0373,1343.8172,1054.6873,104.9146,104.9146,1.9610,2.4513,156.6398
03/02/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4401,1.0726,0.2716,0.0373,1343.0107,1055.2459,105.0305,105.0305,1.9589,2.4487,157.7957
04/02/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4332,1.0457,0.2785,0.0373,1342.2043,1055.8045,105.1465,105.1465,1.9568,2.4460,158.9516
05/02/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4263,1.0188,0.2855,0.0373,1341.3978,1056.3631,105.2624,105.2624,1.9547,2.4434,160.1075
06/02/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4194,0.9919,0.2924,0.0373,1340.5914,1056.9217,105.3783,105.3783,1.9526,2.4408,161.2634
07/02/1990 00:00:00,0.0000,3.4809,17.9762,0.0000,0.0000,24.5991,263.0122,75.1285,0.4124,0.9651,0.2993,0.0373,1339.7849,1057.4803,105.4943,105.4943,1.9505,2.4381,162.4194
