Site,X,Y,Num. Vars,Start Date,End Date,Total Samples at Site
Noonameena,342890.0818,6041488.6825,6,01-11-2020,01-11-2020,12
Parnka_Point,355320.4793,6025660.6972,8,01-11-2020,01-02-2021,20
Policemans_Point,372471.2061,6008709.6769,6,01-11-2020,01-02-2021,20
Near_Swan_Island,363972.5664,6020368.4762,4,01-02-2021,01-02-2021,4
South_of_Salt_Creek,375055.1868,6000429.0423,2,01-02-2021,01-02-2021,4
