Client - Matrix:,WATER,,,Sample Type:,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG
Workgroup:,EM2015594,,,ALS Sample number:,EM2015594001,EM2015594002,EM2015594003,EM2015594004,EM2015594005,EM2015594006,EM2015594007,EM2015594008,EM2015594009,EM2015594010,EM2015594011,EM2015594012,EM2015594013,EM2015594014,EM2015594015,EM2015594016,EM2015594017,EM2015594018,EM2015594019
Project name/number:,HCHB,,,Sample date:,09/09/2020,08/09/2020,08/09/2020,08/09/2020,08/09/2020,08/09/2020,08/09/2020,08/09/2020,09/09/2020,09/09/2020,09/09/2020,09/09/2020,09/09/2020,09/09/2020,09/09/2020,09/09/2020,09/09/2020,09/09/2020,09/09/2020
,,,,Client sample ID (Primary):,Murray Mouth,US Tauwitchere,DS Tauwitchere,Mark Point,Long Point,Noonameena,Bonneys,McGrath Flat North,Parnka Point,Villa de Yumpa,Stony Well,North Jacks Point,South Policeman Point,Snipe Point,Morella Creek @ gauget,Salt Creek Outlet,1.8km west of Salt Creek,3.2km south of Salt Creek (land),Tilley Swamp Drain U/S Morella
,,,,Client sample ID (Secondary):,,,,,,,,,,,,,,,,,,,
,,,,Sample Site:,,,,,,,,,,,,,,,,,,,
,,,,Purchase Order:,,,,,,,,,,,,,,,,,,,


Analyte grouping/Analyte,CAS Number,Units,LOR

BM010: Algal Count
Algal Count,,,,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR

EA015: Total Dissolved Solids dried at 180 ± 5 °C
Total Dissolved Solids @180°C,,mg/L,10,,8160,478,688,12600,18700,44200,45200,50600,68500,74200,76800,86700,91800,86900,9910,85100,84200,84600,7500

EA045: Turbidity
Turbidity,,NTU,0.1,,17.0,37.5,46.2,7.8,5.8,9.9,3.6,5.7,24.1,10.0,10.8,9.2,8.8,9.8,3.2,8.9,9.2,7.8,1.8

ED037P: Alkalinity by PC Titrator
Hydroxide Alkalinity as CaCO3,DMO-210-001,mg/L,1,,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1
Carbonate Alkalinity as CaCO3,3812-32-6,mg/L,1,,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,<1,104,<1,<1,<1,16
Bicarbonate Alkalinity as CaCO3,71-52-3,mg/L,1,,106,97,99,114,119,161,173,165,189,199,199,209,210,212,301,212,211,215,379
Total Alkalinity as CaCO3,,mg/L,1,,106,97,99,114,119,161,173,165,189,199,199,209,210,212,405,212,211,215,394

ED045G: Chloride by Discrete Analyser
Chloride,16887-00-6,mg/L,1,,4840,226,320,7470,10900,20000,26100,26700,36900,39000,43400,41900,47700,47900,5580,48100,48600,48800,4030

EG052G: Silica by Discrete Analyser
Reactive Silica,,mg/L,0.05,,0.44,0.37,0.40,<0.10,<0.05,<0.10,<0.10,<0.10,<0.10,<0.10,<0.10,<0.10,0.08,0.12,15.7,0.32,0.31,0.42,7.33

EK055G-SW: Ammonia as N by Discrete Analyser in Sea Water
Ammonia as N,7664-41-7,mg/L,0.02,,0.15,0.04,0.10,0.05,0.05,0.04,0.02,0.04,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.04,<0.02,<0.02,<0.02,0.06

EK057G:  Nitrite as N by Discrete Analyser
Nitrite as N,14797-65-0,mg/L,0.01,,0.03,<0.01,0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,0.02

EK058G:  Nitrate as N by Discrete Analyser
Nitrate as N,14797-55-8,mg/L,0.01,,0.03,0.02,0.03,<0.01,0.03,<0.01,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,0.29

EK059G:  Nitrite plus Nitrate as N (NOx)  by Discrete Analyser
Nitrite + Nitrate as N,,mg/L,0.01,,0.06,0.02,0.04,<0.01,0.03,<0.01,0.04,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,0.31

EK061G: Total Kjeldahl Nitrogen By Discrete Analyser
Total Kjeldahl Nitrogen as N,,mg/L,0.1,,1.4,1.6,1.8,1.1,1.0,1.9,1.8,2.2,3.6,3.0,3.5,3.8,3.7,3.5,1.7,3.5,3.6,3.8,0.6

EK062G: Total Nitrogen as N (TKN + NOx) by Discrete Analyser
Total Nitrogen as N,,mg/L,0.1,,1.5,1.6,1.8,1.1,1.0,1.9,1.8,2.2,3.6,3.0,3.5,3.8,3.7,3.5,1.7,3.5,3.6,3.8,0.9

EK067G: Total Phosphorus as P by Discrete Analyser
Total Phosphorus as P,,mg/L,0.01,,0.07,0.10,0.10,0.04,0.03,0.09,0.09,0.17,0.51,0.88,0.69,1.16,1.26,1.26,0.03,1.52,1.84,1.42,0.03

EK071G: Reactive Phosphorus as P by discrete analyser
Reactive Phosphorus as P,14265-44-2,mg/L,0.01,,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01,<0.01

EP002: Dissolved Organic Carbon (DOC)
Dissolved Organic Carbon,,mg/L,1,,8,8,8,7,7,14,15,17,25,26,26,29,30,30,11,29,29,23,4

EP005: Total Organic Carbon (TOC)
Total Organic Carbon,,mg/L,1,,9,8,7,8,8,14,16,19,28,30,30,36,37,29,17,50,37,38,----

EP008: Chlorophyll
Chlorophyll a,,mg/m³,1,,8,28,23,24,5,13,6,4,8,8,11,8,10,11,10,13,13,9,2
Chlorophyll b,,mg/m³,1,,<1,<1,<1,<1,<1,4,<1,<1,<1,<1,<1,<1,<1,<1,<1,1,<1,<1,<1
Pheophytin a,,mg/m³,1,,2,6,9,5,1,4,2,<1,<3,3,3,2,4,3,2,2,4,1,<1


QC - Matrix:,WATER,,,Sample Type:,MB,MB,LCS,LCS,LCS,LCS,DUP,DUP,DUP,DUP,MB,MB,LCS,LCS,DUP,DUP,DUP,DUP,DUP,DUP,DUP,LCS,LCS,MB,LCS,LCS,DUP,MS,DUP,LCS,MS,DUP,MB,LCS,DUP,MS,DUP,LCS,MS,DUP,LCS,MS,MB,MB,LCS,LCS,DUP,DUP,MS,MS,DUP,DUP,MB,LCS,DUP,MS,DUP,MB,LCS,DUP,MS,DUP,MB,MB,LCS,DUP,DUP,REG,REG,REG,REG,REG,REG,REG,REG,REG,REG
Workgroup:,EM2015594,,,ALS Sample number:,QC-MRG2-3252329001,QC-MRG4-3252323001,QC-3252326-002,QC-MRG2-3252324002,QC-3252324-003,QC-3252326-003,QC-3252324-005,QC-3252326-005,QC-3252324-015,QC-3252326-015,QC-3250146-001,QC-3250147-001,QC-3250146-002,QC-3250147-002,QC-3250146-004,QC-3250147-004,QC-3250146-014,QC-3250816-004,QC-MRG3-3250811004,QC-MRG2-3250811015,QC-MRG2-3250815005,QC-3250811-001,QC-3250816-001,QC-MRG5-3250337001,QC-MRG2-3250340002,QC-MRG2-3250340003,QC-MRG4-3250337004,QC-3250340-007,QC-MRG3-3250342004,QC-3250337-002,QC-3250337-006,QC-3250337-016,QC-MRG2-3256002001,QC-3256003-002,QC-MRG2-3256002004,QC-3256003-006,QC-MRG2-3256002015,QC-MRG2-3250338002,QC-MRG2-3250338006,QC-MRG2-3250338015,QC-3256002-002,QC-3256002-006,QC-MRG2-3252392001,QC-MRG2-3252394001,QC-MRG2-3252392002,QC-MRG2-3252394002,QC-MRG2-3252392004,QC-MRG2-3252395004,QC-MRG2-3252392006,QC-MRG2-3252395006,QC-MRG2-3252392015,QC-MRG2-3252395015,QC-3250802-001,QC-3250802-002,QC-3250802-004,QC-3250802-006,QC-3250802-015,QC-3250803-001,QC-3250803-002,QC-3250803-004,QC-3250803-006,QC-3250803-015,QC-3257111-001,QC-3257126-001,QC-3257126-002,QC-3257111-004,QC-3257111-014,EM2015455001,EM2015455002,EM2015535001,EM2015454015,EM2015541002,EM2015576001,EM2015583002,EM2015588001,EM2015596001,EM2015609001
,,,,Sample date:,11/09/2020,11/09/2020,11/09/2020,11/09/2020,11/09/2020,11/09/2020,08/09/2020,08/09/2020,09/09/2020,09/09/2020,10/09/2020,10/09/2020,10/09/2020,10/09/2020,09/09/2020,09/09/2020,08/09/2020,09/09/2020,08/09/2020,07/09/2020,09/09/2020,11/09/2020,11/09/2020,10/09/2020,10/09/2020,10/09/2020,09/09/2020,08/09/2020,08/09/2020,10/09/2020,08/09/2020,09/09/2020,15/09/2020,15/09/2020,09/09/2020,08/09/2020,09/09/2020,10/09/2020,08/09/2020,09/09/2020,15/09/2020,08/09/2020,11/09/2020,11/09/2020,11/09/2020,11/09/2020,07/09/2020,08/09/2020,07/09/2020,08/09/2020,08/09/2020,09/09/2020,11/09/2020,11/09/2020,09/09/2020,08/09/2020,09/09/2020,11/09/2020,11/09/2020,09/09/2020,08/09/2020,09/09/2020,15/09/2020,15/09/2020,15/09/2020,09/09/2020,09/09/2020,07/09/2020,07/09/2020,09/09/2020,08/09/2020,08/09/2020,08/09/2020,07/09/2020,09/09/2020,09/09/2020,08/09/2020



