ISOTIME,Mundoo_m3_s,sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5,ss1,ret,oxy,rsi,amm,nit,frp,frp_ads,doc,poc,don,pon,dop,pop,grn,mag_ulva,mag_ulva_in,mag_ulva_ip
22/02/2014 00:00,0.0840420592278174,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.3103,6.9848,0.2581,0.1914,0.0091,31.4235,0,0,0
23/02/2014 00:00,0.0840420592278174,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.2736,6.9848,0.2276,0.1914,0.0074,31.4235,0,0,0
24/02/2014 00:00,0.0840420592278174,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.2413,6.9848,0.2007,0.1914,0.0061,31.4235,0,0,0
25/02/2014 00:00,0.0561104336609252,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.2128,6.9848,0.177,0.1914,0.005,31.4235,0,0,0
26/02/2014 00:00,0.0840420592278174,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.1877,6.9848,0.1561,0.1914,0.0041,31.4235,0,0,0
27/02/2014 00:00,0.0840420592278174,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.1655,6.9848,0.1377,0.1914,0.0033,31.4235,0,0,0
28/02/2014 00:00,0.0840420592278174,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.1459,6.9848,0.1214,0.1914,0.0027,31.4235,0,0,0
01/03/2014 00:00,0.0561104336609252,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.1287,6.9848,0.1071,0.1914,0.0022,31.4235,0,0,0
02/03/2014 00:00,0.0840420592278174,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.1135,6.9848,0.0944,0.1914,0.0018,31.4235,0,0,0
03/03/2014 00:00,0.0840420592278174,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.1001,6.9848,0.0833,0.1914,0.0015,31.4235,0,0,0
04/03/2014 00:00,0.0840420592278174,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.0883,6.9848,0.0734,0.1914,0.0012,31.4235,0,0,0
05/03/2014 00:00,0.0561104336609252,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.0778,6.9848,0.0647,0.1914,0.001,31.4235,0,0,0
06/03/2014 00:00,0.0840420592278174,0.6004,13.1949,0,0,100,0,0,0,2579193.75,69.7646,23.5177,0.3156,0.0003,0.0032,0,80.4837,0.0686,6.9848,0.0571,0.1914,0.0008,31.4235,0,0,0
07/03/2014 00:00,0.0840420592278174,0.598,13.1949,0,0,100,0,0,0,2568941.25,69.4873,23.4242,0.3144,0.0003,0.0032,0,80.1638,0.0603,6.957,0.0502,0.1906,0.0007,31.2986,0,0,0
08/03/2014 00:00,0.11222086732185,0.5518,13.6081,0,0,100,0,0,0,2311227.75,73.3034,21.1708,0.2837,0.0002,0.003,0,72.3553,0.0501,6.2731,0.042,0.1719,0.0005,28.16,0,0,0
09/03/2014 00:00,0.0840420592278174,0.395,13.2076,0,0,100,0,0,0,1478194.875,113.6563,13.8178,0.1849,0.0002,0.0024,0,46.9506,0.0343,4.0498,0.0296,0.1111,0.0003,18.0126,0,0,0
10/03/2014 00:00,0.0840420592278174,0.3571,12.8598,0,0,100,0,0,0,1293088.875,114.8126,12.1596,0.1625,0.0002,0.0022,0,41.2477,0.028,3.5518,0.0244,0.0975,0.0003,15.7576,0,0,0
11/03/2014 00:00,0.0561104336609252,0.357,12.8597,0,0,100,0,0,0,1292715.75,114.782,12.1562,0.1625,0.0002,0.0022,0,41.2359,0.0247,3.5508,0.0215,0.0975,0.0002,15.7531,0,0,0
12/03/2014 00:00,0.0840420592278174,0.3557,12.8596,0,0,100,0,0,0,1288052.5,114.3679,12.1123,0.1619,0.0002,0.0022,0,41.0871,0.0217,3.538,0.0189,0.0971,0.0002,15.6962,0,0,0
13/03/2014 00:00,0.0840420592278174,0.3551,12.8368,0,0,100,0,0,0,1282920,114.9004,12.0688,0.1613,0.0002,0.0022,0,40.9351,0.0192,3.5245,0.0167,0.0968,0.0001,15.6337,0,0,0
14/03/2014 00:00,0.11222086732185,0.3551,12.8368,0,0,100,0,0,0,1282919.375,114.9004,12.0688,0.1613,0.0002,0.0022,0,40.9351,0.0169,3.5245,0.0147,0.0968,0.0001,15.6337,0,0,0
15/03/2014 00:00,0.0279316255668923,0.3551,12.8368,0,0,100,0,0,0,1282920.875,114.9004,12.0688,0.1613,0.0002,0.0022,0,40.9351,0.0149,3.5245,0.013,0.0968,0.0001,15.6337,0,0,0
16/03/2014 00:00,0.0279316255668923,0.3552,12.8368,0,0,100,0,0,0,1283055.875,114.9004,12.0703,0.1613,0.0002,0.0022,0,40.9391,0.0138,3.5246,0.0119,0.0968,0.0001,15.6348,0,0,0
17/03/2014 00:00,0.0561104336609252,15.7003,17.1234,0,0,100,0,0,11.0008,16114089,30.6752,167.3342,1.0072,0,0.0167,0.0154,532.5089,61.1617,36.5674,43.31,1.1462,1.9662,168.803,0,0,0
18/03/2014 00:00,0.0840420592278174,19.5259,17.4594,0,0,100,0,0,1.7714,13964894,240.2255,170.071,0.7825,0,0.0145,0.0228,532.7833,50.493,34.7278,38.8049,1.1287,1.7255,146.175,0,0,0
19/03/2014 00:00,0.11222086732185,19.5264,17.4594,0,0,100,0,0,0.0101,13964576,240.2565,170.0714,0.7824,0,0.0145,0.0177,532.7833,44.5087,34.7275,34.2064,1.1287,1.4101,146.1716,0,0,0
20/03/2014 00:00,0.11222086732185,19.2953,17.4136,0,0,100,0,0,0.0001,13800974,238.6181,168.0757,0.7735,0,0.0144,0.0136,526.5351,38.7709,34.3219,29.7967,1.1155,1.1387,144.4641,0,0,0
21/03/2014 00:00,0.0561104336609252,16.8558,16.625,0,0,100,0,0,0.0056,12121359,217.6348,147.2601,0.6816,0,0.0126,0.0092,461.482,30.0835,30.1189,23.0829,0.9782,0.8196,126.9193,0,0,0
22/03/2014 00:00,0.11222086732185,16.1795,16.462,0,0,100,0,0,0,11640895,210.9664,141.4008,0.6551,0,0.0122,0.0069,443.1323,25.4764,28.9254,19.5461,0.9393,0.6437,121.8969,0,0,0
23/03/2014 00:00,0.0840420592278174,15.6257,16.3395,0,0,100,0,0,0,11247359,206.6894,136.6083,0.6335,0,0.0118,0.0052,428.1242,21.7016,27.9503,16.6496,0.9076,0.5086,117.7882,0,0,0
24/03/2014 00:00,0.0840420592278174,14.7808,15.6306,0,0,100,0,0,0,10647080,200.1644,129.2982,0.6007,0,0.0112,0.0038,405.2315,18.1053,26.463,13.8899,0.8591,0.3935,111.521,0,0,0
25/03/2014 00:00,0.11222086732185,14.5174,15.5556,0,0,100,0,0,0,10460411,198.4276,127.0238,0.5905,0,0.011,0.0029,398.11,15.6869,26.0007,12.0343,0.844,0.3162,109.5735,0,0,0
26/03/2014 00:00,0.0829984146205908,14.5174,15.5556,0,0,100,0,0,0,10460393,198.4274,127.0236,0.5905,0,0.011,0.0023,398.1093,13.8408,26.0007,10.6181,0.844,0.2588,109.5733,0,0,0
27/03/2014 00:00,0.0806394774505022,14.5135,15.5555,0,0,100,0,0,0,10457593,198.3743,126.9896,0.5904,0,0.011,0.0018,398.0026,12.209,25.9937,9.3662,0.8438,0.2117,109.544,0,0,0
28/03/2014 00:00,0.0627311087848938,14.4611,15.5554,0,0,100,0,0,0,10419824,197.6577,126.5309,0.5882,0,0.0109,0.0014,396.5651,10.7307,25.8998,8.2322,0.8408,0.1726,109.1483,0,0,0
29/03/2014 00:00,0.0843859645992324,14.373,15.5185,0,0,100,0,0,0,10357888,197.3585,125.775,0.5849,0,0.0109,0.0011,394.1996,9.4096,25.7467,7.2186,0.8358,0.1404,108.5033,0,0,0
30/03/2014 00:00,0.0789564338571863,14.373,15.5185,0,0,100,0,0,0,10357885,197.3584,125.775,0.5849,0,0.0109,0.0008,394.1995,8.3022,25.7467,6.369,0.8358,0.1149,108.5032,0,0,0
31/03/2014 00:00,0.135095483942173,14.373,15.5185,0,0,100,0,0,0,10357885,197.3584,125.775,0.5849,0,0.0109,0.0006,394.1995,7.3252,25.7467,5.6196,0.8358,0.094,108.5032,0,0,0
01/04/2014 00:00,0.11222086732185,14.3692,15.5184,0,0,100,0,0,0,10355119,197.3058,125.7414,0.5848,0,0.0109,0.0005,394.0942,6.4614,25.7398,4.9569,0.8355,0.0769,108.4742,0,0,0
02/04/2014 00:00,0.0561104336609252,11.5254,14.5735,0,0,100,0,0,1.0689,16201639,231.4792,142.8856,0.9517,0,0.0116,0.0013,471.692,42.5366,34.4374,27.3523,1.0895,1.154,161.4922,0,0,0
03/04/2014 00:00,0.0840420592278174,11.1678,10.5073,0,0,100,0,0,2.6396,22246974,7.0713,173.2376,1.7352,0,0.0613,0.0091,572.7295,82.2412,42.6609,52.2153,1.3392,2.3744,203.4195,0,0,0
04/04/2014 00:00,0.11222086732185,13.3363,12.1784,0,0,100,0,0,1.6332,20940792,2.4418,173.7281,1.5902,-0,0.0863,0.0098,569.2667,74.3147,41.2416,48.5631,1.272,2.1757,201.7116,0,0,0
05/04/2014 00:00,0.11222086732185,5.5882,15.9815,0,0,100,0,0,0.0955,26030230,419.0379,167.7037,1.6688,-0,0.0212,0.0033,587.6419,91.1592,48.1712,56.0059,1.4885,2.4038,246.0361,0,0,0
06/04/2014 00:00,0.11222086732185,5.5875,15.9819,0,0,100,0,0,0.0006,26030742,419.0798,167.7031,1.6688,0,0.0212,0.0026,587.6437,80.3891,48.1719,49.3887,1.4886,1.9656,246.0406,0,0,0
07/04/2014 00:00,0.140152492888743,5.5875,15.9819,0,0,100,0,0,0,26030742,419.0798,167.7031,1.6688,0,0.0212,0.002,587.6437,70.8906,48.1719,43.5531,1.4886,1.6072,246.0406,0,0,0
08/04/2014 00:00,0.11222086732185,5.5875,15.9819,0,0,100,0,0,0,26030742,419.0798,167.7031,1.6688,0,0.0212,0.0016,587.6437,62.5137,48.1719,38.4066,1.4886,1.3142,246.0406,0,0,0
09/04/2014 00:00,9.72885708572843,5.4727,15.9043,0,0,100,0,0,0,25487058,412.0562,164.2224,1.6343,0,0.0208,0.0012,575.4334,53.9691,47.1707,33.1571,1.4576,1.0521,240.9143,0,0,0
10/04/2014 00:00,6.11208234860659,4.3099,15.307,0,0,100,0,0,0.0001,20010944,334.3533,129.0803,1.2852,0,0.0164,0.0007,452.209,37.3306,37.0674,22.9357,1.1452,0.6751,189.2302,0,0,0
11/04/2014 00:00,9.25228917340128,3.2175,14.7193,0,0,100,0,0,0,14887729,258.2305,96.1553,0.958,0,0.0123,0.0004,336.7935,24.4796,27.6055,15.0409,0.8527,0.4111,140.8496,0,0,0
12/04/2014 00:00,15.6164976996913,2.8048,14.4459,0,0,100,0,0,0,12959726,228.6621,83.75,0.8347,0,0.0107,0.0003,293.3198,18.7986,24.0421,11.5506,0.7425,0.2931,122.6348,0,0,0
13/04/2014 00:00,14.635183066943,2.749,14.4163,0,0,100,0,0,0,12700518,224.5063,82.0799,0.8181,0,0.0105,0.0002,287.4679,16.2507,23.5625,9.9851,0.7277,0.235,120.1846,0,0,0
14/04/2014 00:00,14.8035143679258,2.7164,14.3865,0,0,100,0,0,0,12548035,222.2254,81.0993,0.8084,0,0.0104,0.0002,284.0316,14.1635,23.2808,8.7027,0.719,0.19,118.7443,0,0,0
15/04/2014 00:00,15.4763452068026,2.6968,14.3567,0,0,100,0,0,0,12455461,220.9976,80.5058,0.8025,0,0.0103,0.0001,281.9507,12.4013,23.1103,7.6199,0.7137,0.1543,117.8709,0,0,0
16/04/2014 00:00,10.0091620715059,2.687,14.3567,0,0,100,0,0,0,12410460,220.1992,80.2149,0.7996,0,0.0103,0.0001,280.9319,10.8999,23.0268,6.6974,0.7112,0.1258,117.4451,0,0,0
17/04/2014 00:00,0.11222086732185,2.6839,14.3565,0,0,100,0,0,0,12396236,219.9469,80.123,0.7987,0,0.0103,0.0001,280.6099,9.6032,23.0004,5.9007,0.7103,0.1028,117.3105,0,0,0
18/04/2014 00:00,0.0840420592278174,2.6839,14.3565,0,0,100,0,0,0,12396234,219.9469,80.123,0.7987,0,0.0103,0.0001,280.6099,8.469,23.0004,5.2038,0.7103,0.084,117.3105,0,0,0
19/04/2014 00:00,0.11222086732185,2.6832,14.3565,0,0,100,0,0,0,12392906,219.8878,80.1015,0.7985,0,0.0102,0,280.5345,7.4673,22.9942,4.5885,0.7102,0.0688,117.2789,0,0,0
20/04/2014 00:00,0.11222086732185,2.6735,14.3566,0,0,100,0,0,0,12348149,219.0936,79.8122,0.7956,0,0.0102,0,279.5212,6.5633,22.9112,4.0332,0.7076,0.0561,116.8553,0,0,0
21/04/2014 00:00,0.168331300982776,2.6538,14.1997,0,0,100,0,0,0,12255269,217.8475,79.2165,0.7897,0,0.0101,0,277.4331,5.7475,22.74,3.5319,0.7023,0.0456,115.9788,0,0,0
22/04/2014 00:00,0.0840420592278174,2.6224,13.2587,0,0,100,0,0,1.6307,23541508,11.0631,130.5468,1.6947,0,0.0339,0.0018,490.7121,81.6056,42.0058,51.358,1.3771,2.3153,198.9028,0,0,0
23/04/2014 00:00,0.11222086732185,0.3486,14.7724,0,0,100,0,0,0.3317,27718576,300.1765,142.0727,1.8102,0,0.012,0.0008,545.0021,102.5371,48.2387,63.5442,1.5963,2.8448,230.3578,0,0,0
24/04/2014 00:00,0.0840420592278174,0.3796,10.0667,0,0,100,0,0,0.4704,28224236,79.2374,144.245,2.1728,0,0.0662,0.0025,552.9284,103.795,48.8777,64.2347,1.5964,2.8742,233.036,0,0,0
25/04/2014 00:00,0.140152492888743,0.3353,16.6525,0,0,100,0,0,0.1893,28155440,285.1906,143.5306,1.8516,0,0.0159,0.0008,550.1404,99.9232,48.6315,61.7959,1.6134,2.7098,231.5674,0,0,0
26/04/2014 00:00,0.0840420592278174,0.3358,9.4139,0,0,100,0,0,0.5663,28383924,17.0751,144.1365,2.1176,0,0.0419,0.0006,551.6987,105.3403,48.6993,64.9893,1.6179,2.9382,229.8186,0,0,0
27/04/2014 00:00,0.168331300982776,0.3303,11.271,0,0,100,0,0,0.0565,28408808,231.6031,144.1135,2.0003,0,0.0263,0.0009,551.3925,97.4861,48.6545,60.1015,1.6216,2.5935,229.6539,0,0,0
28/04/2014 00:00,0.22419455211656,0.3303,11.2712,0,0,100,0,0,0.0003,28408808,231.6167,144.1135,2.0003,0,0.0263,0.0007,551.3925,86.0255,48.6545,53.0359,1.6216,2.123,229.6539,0,0,0
29/04/2014 00:00,0.0279316255668923,0.4516,14.1881,0,0,100,0,0,6.6068,28577716,64.4902,144.6539,1.9135,-0,0.0174,0.0007,552.0989,97.2137,48.547,59.759,1.6225,2.6052,228.9641,0,0,0
30/04/2014 00:00,0.0840420592278174,1.5107,15.4807,0,0,100,0,0,1.0895,28300894,302.4013,146.662,1.7493,0,0.0285,0.0023,553.6924,102.6294,47.7733,62.93,1.5723,2.8485,228.0261,0,0,0
