ISOTIME,Ewe_Island_m3_s,sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5,ss1,ret,oxy,rsi,amm,nit,frp,frp_ads,doc,poc,don,pon,dop,pop,grn,mag_ulva,mag_ulva_in,mag_ulva_ip
17/01/2014 00:00,0,0.3086,28.2578,0,0,100,0,0,0.6862,19156420,216.977,143.2861,1.7435,-0,0.0197,0.0009,554.5532,94.4709,55.3514,66.9317,1.491,2.6867,290.9149,0,0,0
18/01/2014 00:00,0,0.3107,21.5967,0,0,100,0,0,0.5942,19369594,264.4325,144.1347,1.678,0,0.0127,0.0005,559.1125,95.3231,55.7569,67.5697,1.5017,2.7178,294.3698,0,0,0
19/01/2014 00:00,0,0.3099,20.5118,0,0,100,0,0,2.4383,19392596,271.297,143.4213,1.7717,0,0.012,0.0022,559.8798,95.596,55.9132,68.1381,1.5199,2.7468,292.1036,0,0,0
20/01/2014 00:00,0,0.3123,20.5143,0,0,100,0,0,5.1097,19618872,270.0911,144.416,1.8793,0,0.012,0.0045,564.0534,96.4797,56.2708,68.6937,1.5381,2.7749,292.1912,0,0,0
21/01/2014 00:00,0,0.3096,23.1923,0,0,100,0,0,9.8997,19517400,257.1393,142.7749,2.2109,0,0.0133,0.0091,560.7596,97.6236,56.0094,69.9238,1.5767,2.856,282.0826,0,0,0
22/01/2014 00:00,0,0.3117,23.4037,0,0,100,0,0,7.8104,19728184,251.7682,143.6478,2.2112,0,0.0133,0.0072,564.0255,98.4428,56.2346,70.358,1.5878,2.8803,283.0273,0,0,0
23/01/2014 00:00,0,0.3145,24.4623,0,0,100,0,0,5.9519,19984196,242.1853,144.9101,2.154,0,0.0138,0.0056,567.9003,98.8627,56.4821,70.3452,1.5874,2.8779,286.2596,0,0,0
24/01/2014 00:00,0,0.3141,24.7935,0,0,100,0,0,3.9554,20015796,244.9587,144.3955,2.165,0,0.0152,0.004,565.5373,99.2146,56.126,70.4149,1.5911,2.8938,282.7964,0,0,0
25/01/2014 00:00,0,0.3172,21.1193,0,0,100,0,0,2.9256,20289950,265.8977,145.7345,2.0862,0,0.0127,0.0027,569.911,99.8923,56.4358,70.6204,1.5971,2.9024,285.6642,0,0,0
26/01/2014 00:00,0,0.3188,21.6637,0,0,100,0,0,2.8395,20474846,257.3232,146.4315,2.069,0,0.0131,0.0029,572.1111,100.0513,56.5624,70.5042,1.5976,2.8952,286.9596,0,0,0
27/01/2014 00:00,0,0.3184,24.2475,0,0,100,0,0,2.7885,20516898,236.4022,146.0691,2.0678,-0,0.0139,0.0026,570.017,99.6526,56.234,69.9705,1.5929,2.875,285.0493,0,0,0
28/01/2014 00:00,0,0.319,25.8057,0,0,100,0,0,2.3316,20630660,217.771,146.211,2.0574,-0,0.016,0.0024,569.7758,99.9371,56.0657,69.9005,1.5886,2.8784,284.9743,0,0,0
29/01/2014 00:00,0,0.3235,26.2377,0,0,100,0,0,1.6447,21009066,240.6605,148.2616,1.9405,-0,0.0162,0.0017,577.0411,100.74,56.6445,70.1951,1.5903,2.8843,291.3868,0,0,0
30/01/2014 00:00,0,0.3298,27.877,0,0,100,0,0,1.2852,21497232,227.9906,151.087,1.8842,-0,0.018,0.0015,587.02,102.1097,57.4478,70.8378,1.5985,2.9077,299.1779,0,0,0
31/01/2014 00:00,0,0.3346,29.1662,0,0,100,0,0,1.3684,21889308,218.3482,153.216,1.8554,0,0.0205,0.0018,594.0799,103.1838,57.9303,71.2433,1.5998,2.925,305.4385,0,0,0
01/02/2014 00:00,0,0.3377,29.4455,0,0,100,0,0,1.2513,22159222,209.8951,154.4257,1.8145,0,0.0202,0.0016,597.7808,104.1376,58.0879,71.5971,1.5998,2.9467,309.1021,0,0,0
02/02/2014 00:00,0,0.34,30.6834,0,0,100,0,0,0.9117,22383258,190.6496,155.3466,1.7962,-0,0.023,0.0013,600.1713,104.7475,58.1043,71.6876,1.5926,2.9567,312.7771,0,0,0
03/02/2014 00:00,0,0.3414,24.5138,0,0,100,0,0,0.5271,22514142,253.8206,155.4164,1.5492,-0,0.0176,0.0006,600.2175,105.4666,57.9558,71.9871,1.5883,2.9802,314.4696,0,0,0
04/02/2014 00:00,0,0.3425,22.0864,0,0,100,0,0,12.1429,22655366,266.4807,155.6544,1.6128,0,0.0135,0.0115,601.0911,105.7325,57.9598,72.025,1.5935,2.9843,313.0685,0,0,0
05/02/2014 00:00,0,0.3393,21.4585,0,0,100,0,0,13.773,22491266,263.129,153.7927,1.7649,0,0.0128,0.0128,594.4431,105.2877,57.2668,71.7141,1.5965,2.9847,304.9554,0,0,0
06/02/2014 00:00,0,0.3387,24.1669,0,0,100,0,0,10.3385,22524458,244.3194,153.3708,1.8009,0,0.0145,0.01,592.8707,105.016,57.0285,71.4249,1.5941,2.9755,303.0274,0,0,0
07/02/2014 00:00,0,0.337,27.2937,0,0,100,0,0,6.6488,22478642,228.6743,152.3124,1.8445,0,0.0169,0.0071,589.6477,104.7199,56.6561,71.2702,1.5929,2.9756,299.4434,0,0,0
08/02/2014 00:00,0,0.3386,29.8452,0,0,100,0,0,4.492,22671920,194.5803,153.0052,1.8151,0,0.0217,0.0061,591.5784,104.8825,56.6734,71.1401,1.5835,2.9701,302.7379,0,0,0
09/02/2014 00:00,0,0.337,27.2946,0,0,100,0,0,2.1354,22628086,225.5344,151.8624,1.6589,0,0.0205,0.0029,588.9601,104.7494,56.3606,71.2623,1.5763,2.9829,302.257,0,0,0
10/02/2014 00:00,0,0.3391,22.0253,0,0,100,0,0,1.3998,22848056,255.4965,152.6233,1.5374,-0,0.0136,0.0014,592.7809,105.3175,56.6868,71.6741,1.5847,3,304.732,0,0,0
11/02/2014 00:00,0,0.3397,21.3409,0,0,100,0,0,1.124,22973054,257.4796,152.8687,1.5742,0,0.0129,0.001,593.4561,105.1231,56.6795,71.3792,1.5868,2.985,304.4341,0,0,0
12/02/2014 00:00,0,0.3318,17.554,0,0,100,0,0,0.9348,22515812,279.867,149.079,1.7239,0,0.0112,0.0008,580.3204,103.6248,55.4541,70.5852,1.5855,2.969,291.4398,0,0,0
13/02/2014 00:00,0,0.3283,19.5161,0,0,100,0,0,0.5993,22362316,274.5237,147.3823,1.7876,0,0.012,0.0005,574.4,102.7357,54.8739,70.0176,1.5827,2.9489,285.1329,0,0,0
14/02/2014 00:00,0,0.3298,22.6101,0,0,100,0,0,0.3918,22557312,253.2572,148.0728,1.7625,0,0.014,0.0004,576.7844,102.6092,55.0263,69.7567,1.5803,2.9297,286.8714,0,0,0
15/02/2014 00:00,0,0.3374,24.4232,0,0,100,0,0,0.2912,23161394,244.1841,151.6266,1.6868,0,0.0162,0.0003,588.569,103.6549,55.9737,69.9529,1.5787,2.9241,297.7187,0,0,0
16/02/2014 00:00,0,0.3438,22.4652,0,0,100,0,0,0.4091,23692112,260.3228,154.5494,1.5709,0,0.0147,0.0004,599.0524,104.4919,56.8577,70.2136,1.5822,2.9207,306.5849,0,0,0
17/02/2014 00:00,0,0.3427,23.8267,0,0,100,0,0,0.8562,23703018,246.3259,153.9245,1.6108,0,0.0147,0.0009,597.1522,104.4875,56.6206,70.2287,1.5872,2.9279,303.2618,0,0,0
18/02/2014 00:00,0,0.3434,27.0305,0,0,100,0,0,0.8986,23832062,222.577,154.1835,1.6474,0,0.018,0.0011,597.4947,104.5333,56.5218,70.0497,1.5816,2.9229,303.8987,0,0,0
19/02/2014 00:00,0,0.332,24.203,0,0,100,0,0,0.8845,23122146,253.6641,149.0294,1.516,-0,0.0183,0.001,576.8083,100.6146,54.4304,67.2104,1.5135,2.8045,295.514,0,0,0
20/02/2014 00:00,0,0.3214,21.425,0,0,100,0,0,3.924,22470326,267.3757,144.2378,1.403,-0,0.0147,0.0041,558.1821,97.1833,52.6078,64.8346,1.4621,2.7057,285.8579,0,0,0
21/02/2014 00:00,0,0.3206,19.1487,0,0,100,0,0,4.7368,22514098,279.9265,143.8144,1.431,0,0.0121,0.0043,556.8477,97.5794,52.4418,65.0797,1.4719,2.7283,282.8683,0,0,0
22/02/2014 00:00,0,0.3223,19.6595,0,0,100,0,0,3.889,22733432,277.0169,144.5292,1.5439,0,0.012,0.0035,560.0206,99.1111,52.7009,66.1142,1.5001,2.7883,280.8329,0,0,0
23/02/2014 00:00,0,0.3245,21.4619,0,0,100,0,0,3.5326,22981490,263.386,145.4413,1.6429,0,0.0129,0.0033,563.8541,100.4881,53.0157,67.0171,1.5245,2.8385,279.9352,0,0,0
24/02/2014 00:00,0,0.3264,22.3048,0,0,100,0,0,3.1758,23208572,253.42,146.2789,1.6852,0,0.0138,0.0031,567.0817,101.238,53.2517,67.4285,1.5357,2.8608,280.68,0,0,0
25/02/2014 00:00,0,0.3291,21.0568,0,0,100,0,0,2.1898,23495674,262.2268,147.5243,1.6517,0,0.0135,0.0021,571.8845,101.6808,53.6388,67.6113,1.5416,2.8649,283.9666,0,0,0
26/02/2014 00:00,0,0.331,20.8235,0,0,100,0,0,1.3243,23742092,268.5491,148.3586,1.6769,0,0.0136,0.0013,576.0139,102.6734,54.0048,68.3191,1.561,2.8999,284.5887,0,0,0
27/02/2014 00:00,0,0.3334,21.302,0,0,100,0,0,0.9854,24022610,265.9614,149.4263,1.7199,0,0.0135,0.001,580.8137,103.87,54.4248,69.1314,1.5829,2.9404,285.327,0,0,0
28/02/2014 00:00,0,0.3368,20.8922,0,0,100,0,0,0.922,24365598,269.1252,150.9223,1.7274,0,0.0136,0.0009,586.837,104.845,54.9309,69.6994,1.5988,2.9644,288.0173,0,0,0
01/03/2014 00:00,0,0.3395,19.5584,0,0,100,0,0,1.3684,24664734,277.2693,152.1253,1.7438,0,0.0131,0.0013,591.9284,105.8165,55.3643,70.3147,1.616,2.9934,289.7949,0,0,0
02/03/2014 00:00,0,0.3401,19.2403,0,0,100,0,0,2.5352,24802522,276.0692,152.3371,1.7979,0,0.0124,0.0024,593.2286,106.4591,55.458,70.742,1.6297,3.0193,288.4616,0,0,0
03/03/2014 00:00,0,0.3393,22.1174,0,0,100,0,0,3.0245,24841692,260.0379,151.9566,1.8557,0,0.0135,0.0029,592.0812,106.6854,55.3036,70.8621,1.6352,3.0325,285.9697,0,0,0
04/03/2014 00:00,0,0.3402,24.4582,0,0,100,0,0,2.4,24993600,231.6934,152.3653,1.8451,0,0.0159,0.0026,593.0306,106.6462,55.283,70.6332,1.6301,3.0213,287.0596,0,0,0
05/03/2014 00:00,0,0.3451,21.1343,0,0,100,0,0,1.4878,25429770,266.5256,154.5719,1.7073,0,0.0144,0.0015,600.5272,106.836,55.8583,70.4572,1.6272,2.9984,294.1973,0,0,0
06/03/2014 00:00,0,0.345,18.0704,0,0,100,0,0,1.647,25539654,283.8563,154.4589,1.696,0,0.0122,0.0015,601.2068,107.3923,55.919,70.9014,1.641,3.0247,292.8289,0,0,0
07/03/2014 00:00,0,0.3452,18.6453,0,0,100,0,0,2.0507,25645792,283.0004,154.5025,1.7235,0,0.0121,0.0019,601.5986,107.5236,55.9199,70.9319,1.6474,3.0279,291.6098,0,0,0
08/03/2014 00:00,0,0.3434,20.5674,0,0,100,0,0,1.8374,25599818,267.0476,153.6753,1.7289,0,0.0127,0.0017,598.1465,106.7233,55.5373,70.2671,1.6376,2.9982,289.3895,0,0,0
09/03/2014 00:00,0,0.3297,20.4179,0,0,100,0,0,1.6454,24675278,246.6163,147.4698,1.7069,0,0.0127,0.0016,574.4923,103.2691,53.301,68.0078,1.587,2.9174,275.9268,0,0,0
10/03/2014 00:00,0,0.3263,22.5325,0,0,100,0,0,1.2374,24502200,222.5963,145.8999,1.6726,0,0.0144,0.0013,567.9542,101.9522,52.6187,66.9766,1.5643,2.8724,273.031,0,0,0
11/03/2014 00:00,0,0.3319,21.5743,0,0,100,0,0,0.9245,25002574,244.1944,148.4858,1.6065,0,0.0139,0.0009,576.7845,102.5793,53.3227,67.0726,1.5678,2.8622,279.7877,0,0,0
12/03/2014 00:00,0,0.3317,21.3711,0,0,100,0,0,0.6143,25069654,260.0761,148.3607,1.5119,0,0.014,0.0006,575.8827,101.7367,53.1596,66.357,1.5525,2.8225,280.7303,0,0,0
13/03/2014 00:00,0,0.3299,23.6921,0,0,100,0,0,0.4445,25038728,248.2043,147.5333,1.5071,0,0.015,0.0005,572.7163,101.4399,52.8044,66.0892,1.546,2.816,278.4985,0,0,0
14/03/2014 00:00,0,0.332,25.2116,0,0,100,0,0,0.3158,25277194,218.3466,148.4451,1.4808,0,0.0169,0.0004,575.416,101.4304,52.9376,65.8428,1.5394,2.8002,281.7953,0,0,0
15/03/2014 00:00,0,0.3273,22.7612,0,0,100,0,0,0.4229,25045460,253.7514,146.1928,1.4494,0,0.016,0.0005,567.8745,102.7334,52.2199,66.9011,1.5515,2.8862,273.9892,0,0,0
16/03/2014 00:00,0,0.3304,19.6726,0,0,100,0,0,0.9236,25364800,277.6349,147.5265,1.3823,0,0.0141,0.001,572.7111,103.1147,52.5962,66.9995,1.555,2.8842,277.439,0,0,0
17/03/2014 00:00,0,0.3322,19.0376,0,0,100,0,0,1.8987,25590314,277.3334,148.3001,1.4188,0,0.0129,0.0019,575.5066,103.6594,52.8013,67.24,1.5662,2.897,277.6286,0,0,0
18/03/2014 00:00,0,0.3332,18.697,0,0,100,0,0,1.7633,25752174,276.1678,148.7434,1.4933,0,0.0125,0.0017,576.7371,104.2496,52.8493,67.4756,1.5769,2.9151,276.5052,0,0,0
19/03/2014 00:00,0,0.333,19.323,0,0,100,0,0,1.1972,25819842,265.76,148.588,1.5611,0,0.0127,0.0012,575.8838,104.771,52.7177,67.7175,1.5861,2.9368,273.7094,0,0,0
20/03/2014 00:00,0,0.3351,19.4663,0,0,100,0,0,0.771,26072950,265.8218,149.5798,1.4641,0,0.0129,0.0008,579.2071,103.7502,52.9546,66.8508,1.5759,2.8762,277.7293,0,0,0
21/03/2014 00:00,0,0.3325,20.7371,0,0,100,0,0,0.4801,25958522,271.7977,148.3443,1.4585,0,0.0145,0.0005,574.3434,103.2986,52.4551,66.497,1.5681,2.8673,273.9451,0,0,0
22/03/2014 00:00,0,0.3312,20.2393,0,0,100,0,0,1.7249,25939642,270.4615,147.6865,1.4836,0,0.0129,0.0017,571.6149,103.352,52.1434,66.4453,1.5676,2.8747,271.1068,0,0,0
23/03/2014 00:00,0,0.3309,20.4635,0,0,100,0,0,2.6546,26004832,265.3186,147.5374,1.5211,0,0.0131,0.0026,570.6409,103.4671,51.9845,66.3853,1.567,2.878,269.7022,0,0,0
24/03/2014 00:00,0,0.3297,19.8885,0,0,100,0,0,2.3495,25988942,270.9569,146.8586,1.5883,-0,0.013,0.0023,568.2385,104.0984,51.7203,66.7772,1.5755,2.9131,265.992,0,0,0
25/03/2014 00:00,0,0.3286,18.7864,0,0,100,0,0,1.512,25985580,278.7151,146.2339,1.6302,-0,0.0124,0.0015,566.4281,104.6583,51.5288,67.1777,1.5854,2.9457,262.7404,0,0,0
26/03/2014 00:00,0,0.3292,18.0214,0,0,100,0,0,1.1256,26118722,280.9229,146.4562,1.621,0,0.012,0.0011,567.2883,104.7223,51.5642,67.1391,1.588,2.9435,262.6594,0,0,0
27/03/2014 00:00,0,0.3299,18.5625,0,0,100,0,0,0.9111,26259760,275.0452,146.7411,1.6173,0,0.0124,0.0009,568.288,104.6351,51.6094,66.9825,1.5884,2.9336,262.9097,0,0,0
28/03/2014 00:00,0,0.3305,18.1654,0,0,100,0,0,0.7264,26385824,271.3514,146.9456,1.6057,0,0.0122,0.0007,568.9886,104.4719,51.6259,66.7782,1.5873,2.9217,263.1862,0,0,0
29/03/2014 00:00,0,0.3306,16.4112,0,0,100,0,0,0.5521,26483092,278.7621,146.9698,1.5938,0,0.0114,0.0005,569.1758,104.3292,51.6081,66.6203,1.5879,2.9132,262.8637,0,0,0
30/03/2014 00:00,0,0.3312,19.3751,0,0,100,0,0,0.4004,26612820,266.3097,147.2056,1.5845,0,0.0129,0.0004,569.7092,103.969,51.6019,66.2437,1.5837,2.8906,263.2403,0,0,0
31/03/2014 00:00,0,0.332,20.1624,0,0,100,0,0,0.2392,26769742,252.2956,147.5706,1.5126,0,0.0137,0.0003,570.8724,103.3062,51.6452,65.69,1.5758,2.8539,264.9756,0,0,0
01/04/2014 00:00,0,0.3313,19.0266,0,0,100,0,0,0.1419,26792472,264.0923,147.0844,1.4917,0,0.0136,0.0002,570.0597,103.2667,51.5541,65.7598,1.5784,2.8601,263.7244,0,0,0
02/04/2014 00:00,0,0.3305,19.2239,0,0,100,0,0,0.1075,26809346,266.1816,146.6204,1.4896,0,0.0135,0.0001,568.8525,103.2255,51.4205,65.7628,1.5804,2.8639,262.0584,0,0,0
03/04/2014 00:00,0,0.331,16.5423,0,0,100,0,0,0.1814,26929232,293.2974,146.6968,1.4819,0,0.012,0.0002,569.985,103.5894,51.5086,66.0603,1.5895,2.8808,261.4253,0,0,0
04/04/2014 00:00,0,0.332,16.1215,0,0,100,0,0,1.0637,27096364,297.6948,147.0936,1.4962,0,0.0115,0.001,571.6552,103.8063,51.6285,66.1478,1.5965,2.8842,261.317,0,0,0
05/04/2014 00:00,0,0.3296,16.8802,0,0,100,0,0,2.7216,26973346,291.1745,145.839,1.6789,0,0.0116,0.0025,567.5363,105.2557,51.2361,67.1854,1.6159,2.967,254.5181,0,0,0
06/04/2014 00:00,0,0.3269,16.8887,0,0,100,0,0,2.0174,26821244,288.545,144.4813,1.8069,0,0.012,0.0019,562.8097,106.2853,50.7849,67.9299,1.6284,3.0319,248.2639,0,0,0
07/04/2014 00:00,0,0.3268,17.4735,0,0,100,0,0,1.2803,26896442,281.7684,144.4098,1.7979,0,0.012,0.0012,562.3739,106.2139,50.7049,67.799,1.6287,3.0268,247.4204,0,0,0
08/04/2014 00:00,0,0.3274,19.1631,0,0,100,0,0,0.8792,27033666,265.49,144.6787,1.7696,0,0.013,0.0009,563.0295,105.9809,50.7082,67.5157,1.6259,3.0091,247.8914,0,0,0
09/04/2014 00:00,0,0.3279,21.357,0,0,100,0,0,0.6795,27159958,240.3907,144.891,1.7438,0,0.0147,0.0008,563.3219,105.7134,50.6633,67.1877,1.6202,2.9903,248.513,0,0,0
10/04/2014 00:00,0,0.3247,18.9881,0,0,100,0,0,0.3448,26954714,278.7244,143.3434,1.5545,0,0.0135,0.0004,557.6626,103.9238,50.1096,66.0814,1.5938,2.9303,247.8077,0,0,0
11/04/2014 00:00,0,0.318,17.0708,0,0,100,0,0,1.6649,26462494,295.3095,140.3217,1.5573,0,0.0123,0.0016,546.3802,102.3854,49.0784,65.1979,1.5702,2.9025,241.1458,0,0,0
12/04/2014 00:00,0,0.3148,16.8544,0,0,100,0,0,8.7835,26253550,292.3799,138.8083,1.813,0,0.0118,0.0084,540.484,103.2473,48.5256,65.7785,1.5802,2.9632,233.2787,0,0,0
13/04/2014 00:00,0,0.3165,16.1024,0,0,100,0,0,5.2547,26444398,297.6868,139.4139,1.9306,-0,0.0122,0.0052,542.9001,105.3152,48.7143,67.1258,1.6086,3.0511,230.9215,0,0,0
14/04/2014 00:00,0,0.3185,15.1898,0,0,100,0,0,4.3738,26602684,304.3967,139.9581,1.9781,0,0.0116,0.0042,544.7178,106.2087,48.8301,67.678,1.6227,3.0859,229.7371,0,0,0
15/04/2014 00:00,0,0.3195,14.6204,0,0,100,0,0,4.0534,26704930,305.9575,140.1836,1.9738,0,0.0109,0.0037,545.2954,106.2612,48.8417,67.6731,1.6259,3.0857,229.1289,0,0,0
16/04/2014 00:00,0,0.3199,15.0725,0,0,100,0,0,2.9739,26767366,295.5255,140.1859,1.9411,0,0.0113,0.0028,545.0259,105.7524,48.7827,67.3045,1.6229,3.0624,228.8417,0,0,0
17/04/2014 00:00,0,0.32,17.4192,0,0,100,0,0,1.5917,26787588,278.4765,140.0576,1.9189,0,0.0124,0.0016,544.2409,105.3204,48.675,67.0401,1.6193,3.0474,228.047,0,0,0
18/04/2014 00:00,0,0.3204,17.2278,0,0,100,0,0,0.6984,26867942,280.5963,140.212,1.8656,0,0.013,0.0007,544.6167,105.0615,48.6757,66.8925,1.6166,3.037,228.407,0,0,0
19/04/2014 00:00,0,0.3214,16.2273,0,0,100,0,0,0.4869,27032456,293.1527,140.6651,1.8059,0,0.0117,0.0005,546.0659,104.7921,48.7683,66.6314,1.6161,3.0168,229.43,0,0,0
20/04/2014 00:00,0,0.3217,17.4479,0,0,100,0,0,0.3654,27142238,272.1061,140.7866,1.7657,0,0.0124,0.0004,546.1478,104.2973,48.7287,66.1856,1.6107,2.9887,229.788,0,0,0
21/04/2014 00:00,0,0.3226,18.4087,0,0,100,0,0,0.2648,27300864,275.6931,141.1678,1.6995,0,0.0133,0.0003,547.1893,103.738,48.7666,65.6959,1.6043,2.955,231.1641,0,0,0
22/04/2014 00:00,0,0.3219,18.4946,0,0,100,0,0,0.1661,27333640,273.3747,140.9527,1.6532,-0,0.0145,0.0002,545.9785,103.2449,48.6191,65.3119,1.5964,2.9354,231.0047,0,0,0
23/04/2014 00:00,0,0.3211,17.6553,0,0,100,0,0,0.158,27369346,278.3907,140.7369,1.6243,-0,0.0127,0.0002,544.7258,103.3045,48.4666,65.2738,1.5939,2.9392,230.2723,0,0,0
24/04/2014 00:00,0,0.32,15.8914,0,0,100,0,0,0.207,27368614,274.4789,140.3653,1.6702,-0,0.0126,0.0002,542.7312,103.7625,48.2524,65.4876,1.5966,2.9638,227.9821,0,0,0
25/04/2014 00:00,0,0.3205,15.8101,0,0,100,0,0,0.1491,27492550,285.5995,140.5793,1.6433,0,0.0116,0.0001,543.1907,103.5999,48.2572,65.2815,1.5961,2.951,228.1333,0,0,0
26/04/2014 00:00,0,0.3208,16.7068,0,0,100,0,0,0.1733,27600578,282.1216,140.7626,1.6162,0,0.0129,0.0002,543.6617,103.0873,48.2723,64.9137,1.5939,2.9255,228.2968,0,0,0
27/04/2014 00:00,0,0.3214,16.6592,0,0,100,0,0,0.1382,27738198,284.4736,141.0624,1.6016,0,0.0125,0.0001,544.4515,103.0669,48.3052,64.8134,1.5949,2.9188,228.4629,0,0,0
28/04/2014 00:00,0,0.3224,16.6406,0,0,100,0,0,0.1294,27896334,292.5806,141.5081,1.5454,0,0.013,0.0001,545.9227,102.2258,48.403,64.2282,1.5916,2.877,229.7218,0,0,0
29/04/2014 00:00,0,0.3232,16.5659,0,0,100,0,0,0.0909,28045394,292.3499,141.9285,1.5614,0,0.0128,0.0001,547.1024,102.8989,48.4773,64.6097,1.5979,2.9008,229.4288,0,0,0
30/04/2014 00:00,0,0.3228,16.2676,0,0,100,0,0,0.1251,28066396,295.0862,141.853,1.5928,0,0.012,0.0001,546.4843,103.3145,48.4178,64.946,1.6032,2.926,227.8927,0,0,0
01/05/2014 00:00,0,0.3209,16.9135,0,0,100,0,0,0.1042,27986726,272.4618,141.0585,1.5731,0,0.0126,0.0001,543.0501,102.4041,48.0741,64.2837,1.5901,2.8928,226.4097,0,0,0
02/05/2014 00:00,0,0.3189,15.927,0,0,100,0,0,0.1033,27879248,296.5203,140.3002,1.5465,0,0.0132,0.0001,539.7903,101.6401,47.7722,63.8418,1.5798,2.8722,224.8638,0,0,0
03/05/2014 00:00,0,0.3206,12.9458,0,0,100,0,0,1.9462,28102748,322.0212,141.0207,1.4664,0,0.0124,0.0019,542.2731,100.8228,47.9567,63.2286,1.575,2.8246,227.0849,0,0,0
04/05/2014 00:00,0,0.3209,13.2711,0,0,100,0,0,6.9831,28200234,321.5292,141.2326,1.5514,0,0.0108,0.0065,542.8357,101.1481,48.0022,63.4582,1.5839,2.84,225.5376,0,0,0
05/05/2014 00:00,0,0.3207,14.5341,0,0,100,0,0,6.0283,28253660,306.0276,141.175,1.5862,-0,0.0113,0.0057,542.2675,101.3125,47.9293,63.5285,1.5871,2.8489,224.1521,0,0,0
06/05/2014 00:00,0,0.321,14.1104,0,0,100,0,0,4.4694,28360482,296.2737,141.3211,1.5669,-0,0.0111,0.0042,542.5022,101.1982,47.9186,63.3781,1.5872,2.8403,224.0279,0,0,0
