ISOTIME,LAC_m3_s,sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5,ss1,ret,oxy,rsi,amm,nit,frp,frp_ads,doc,poc,don,pon,dop,pop,grn,mag_ulva,mag_ulva_in,mag_ulva_ip
28/01/2014 00:00,0,1.43790586,22.68666667,0,0,100,0,0,46.0219,19894782,243.2888,73.0111,0.5215,0.6826,0.1756,0.0158,1744.3548,1602.6515,134.7237,134.7237,2.5857,3.2322,251.0484,0,0,0
29/01/2014 00:00,0,1.452492364,22.64333333,0,0,100,0,0,45.7297,20059250,239.8639,73.6999,0.5177,0.6953,0.1779,0.0158,1718.2796,1602.6515,134.7237,134.7237,2.5857,3.2322,254.4624,0,0,0
30/01/2014 00:00,0,1.473173437,22.37,0,0,100,0,0,45.4374,20352270,236.439,74.3887,0.5138,0.7079,0.1803,0.0158,1692.2043,1602.6515,134.7237,134.7237,2.5857,3.2322,257.8763,0,0,0
31/01/2014 00:00,0,1.472075345,22.65666667,0,0,100,0,0,45.1452,20517932,233.0141,75.0775,0.51,0.7206,0.1826,0.0158,1666.129,1602.6515,134.7237,134.7237,2.5857,3.2322,261.2903,0,0,0
01/02/2014 00:00,0,1.450512366,23.42666667,0,0,100,0,0,44.853,20597718,229.5892,75.7663,0.5061,0.7333,0.185,0.0158,1640.0538,1602.6515,134.7237,134.7237,2.5857,3.2322,264.7043,0,0,0
02/02/2014 00:00,0,1.457595666,23.61666667,0,0,100,0,0,44.5608,20685810,226.1643,76.4551,0.5023,0.746,0.1873,0.0158,1613.9785,1602.6515,134.7237,134.7237,2.5857,3.2322,268.1183,0,0,0
03/02/2014 00:00,0,1.51182785,22.57333333,0,0,100,0,0,44.2686,20395536,222.7394,77.1438,0.4985,0.7586,0.1896,0.0158,1587.9032,1602.6515,134.7237,134.7237,2.5857,3.2322,271.5323,0,0,0
04/02/2014 00:00,0,1.575383945,21.22666667,0,0,100,0,0,43.9764,20290766,219.3145,77.8326,0.4946,0.7713,0.192,0.0158,1561.828,1602.6515,134.7237,134.7237,2.5857,3.2322,274.9462,0,0,0
05/02/2014 00:00,0,1.603886122,20.56333333,0,0,100,0,0,43.6842,20349740,215.8896,78.5214,0.4908,0.784,0.1943,0.0158,1535.7527,1602.6515,134.7237,134.7237,2.5857,3.2322,278.3602,0,0,0
06/02/2014 00:00,0,1.570516063,21.11666667,0,0,100,0,0,43.3919,20606440,212.4647,79.2102,0.4869,0.7967,0.1967,0.0158,1509.6774,1602.6515,134.7237,134.7237,2.5857,3.2322,281.7742,0,0,0
07/02/2014 00:00,0,1.531049218,21.92333333,0,0,100,0,0,43.0997,20807804,209.0398,79.899,0.4831,0.8093,0.199,0.0158,1483.6021,1602.6515,134.7237,134.7237,2.5857,3.2322,285.1882,0,0,0
08/02/2014 00:00,0,1.508466372,22.54,0,0,100,0,0,42.8075,20978932,205.6149,80.5878,0.4793,0.822,0.2014,0.0158,1457.5269,1602.6515,134.7237,134.7237,2.5857,3.2322,288.6022,0,0,0
09/02/2014 00:00,0,1.523263249,22.53,0,0,100,0,0,42.5153,20938536,202.19,81.2765,0.4754,0.8347,0.2037,0.0158,1431.4516,1602.6515,134.7237,134.7237,2.5857,3.2322,292.0161,0,0,0
10/02/2014 00:00,0,1.540096811,22.39666667,0,0,100,0,0,42.2231,21200786,198.7651,81.9653,0.4716,0.8474,0.206,0.0158,1405.3763,1602.6515,134.7237,134.7237,2.5857,3.2322,295.4301,0,0,0
11/02/2014 00:00,0,1.540763702,22.32,0,0,100,0,0,41.9309,21327170,195.3402,82.6541,0.4677,0.86,0.2084,0.0158,1379.3011,1602.6515,134.7237,134.7237,2.5857,3.2322,298.8441,0,0,0
12/02/2014 00:00,0,1.528839711,22.58,0,0,100,0,0,41.6386,21423898,191.9153,83.3429,0.4639,0.8727,0.2107,0.0158,1353.2258,1602.6515,134.7237,134.7237,2.5857,3.2322,302.2581,0,0,0
13/02/2014 00:00,0,1.527297588,22.59666667,0,0,100,0,0,41.3464,21511708,188.4904,84.0317,0.4601,0.8854,0.2131,0.0158,1327.1505,1602.6515,134.7237,134.7237,2.5857,3.2322,305.672,0,0,0
14/02/2014 00:00,0,1.541196831,22.51,0,0,100,0,0,41.0542,21624202,185.0655,84.7205,0.4562,0.898,0.2154,0.0158,1301.0753,1602.6515,134.7237,134.7237,2.5857,3.2322,309.086,0,0,0
15/02/2014 00:00,0,1.556411731,22.08,0,0,100,0,0,40.762,21802742,181.6406,85.4093,0.4524,0.9107,0.2177,0.0158,1275,1602.6515,134.7237,134.7237,2.5857,3.2322,312.5,0,0,0
16/02/2014 00:00,0,1.567457447,21.61666667,0,0,100,0,0,41.3753,22099006,184.0374,85.0421,0.4547,0.9122,0.2173,0.0158,1305.9524,1602.6515,134.7237,134.7237,2.5857,3.2322,315.2827,0,0,0
17/02/2014 00:00,0,1.562840048,21.37,0,0,100,0,0,41.9885,22178606,186.4342,84.6749,0.4571,0.9137,0.2168,0.0158,1336.9048,1602.6515,134.7237,134.7237,2.5857,3.2322,318.0655,0,0,0
18/02/2014 00:00,0,1.565553362,21.17333333,0,0,100,0,0,42.6018,22249160,188.8309,84.3077,0.4594,0.9152,0.2163,0.0158,1367.8571,1602.6515,134.7237,134.7237,2.5857,3.2322,320.8482,0,0,0
19/02/2014 00:00,0,1.59642472,20.5,0,0,100,0,0,43.215,21743468,191.2277,83.9406,0.4617,0.9167,0.2158,0.0158,1398.8095,1602.6515,134.7237,134.7237,2.5857,3.2322,323.631,0,0,0
20/02/2014 00:00,0,1.639965514,19.27333333,0,0,100,0,0,43.8283,21718834,193.6244,83.5734,0.4641,0.9182,0.2153,0.0158,1429.7619,1602.6515,134.7237,134.7237,2.5857,3.2322,326.4137,0,0,0
21/02/2014 00:00,0,1.669395447,18.35,0,0,100,0,0,44.4416,21891848,196.0212,83.2062,0.4664,0.9196,0.2149,0.0158,1460.7143,1602.6515,134.7237,134.7237,2.5857,3.2322,329.1964,0,0,0
22/02/2014 00:00,0,1.675012718,18.14,0,0,100,0,0,45.0548,21897116,198.418,82.8391,0.4688,0.9211,0.2144,0.0158,1491.6667,1602.6515,134.7237,134.7237,2.5857,3.2322,331.9792,0,0,0
23/02/2014 00:00,0,1.665682353,18.57,0,0,100,0,0,45.6681,21869460,200.8147,82.4719,0.4711,0.9226,0.2139,0.0158,1522.619,1602.6515,134.7237,134.7237,2.5857,3.2322,334.7619,0,0,0
24/02/2014 00:00,0,1.652709829,19.25666667,0,0,100,0,0,46.2814,22018510,203.2115,82.1047,0.4734,0.9241,0.2134,0.0158,1553.5714,1602.6515,134.7237,134.7237,2.5857,3.2322,337.5446,0,0,0
25/02/2014 00:00,0,1.621055733,19.78666667,0,0,100,0,0,46.8946,22215750,205.6083,81.7376,0.4758,0.9256,0.2129,0.0158,1584.5238,1602.6515,134.7237,134.7237,2.5857,3.2322,340.3274,0,0,0
26/02/2014 00:00,0,1.625139819,19.79333333,0,0,100,0,0,47.5079,22404194,208.005,81.3704,0.4781,0.9271,0.2125,0.0158,1615.4762,1602.6515,134.7237,134.7237,2.5857,3.2322,343.1101,0,0,0
27/02/2014 00:00,0,1.635017333,19.35,0,0,100,0,0,48.1211,22560612,210.4018,81.0032,0.4804,0.9286,0.212,0.0158,1646.4286,1602.6515,134.7237,134.7237,2.5857,3.2322,345.8929,0,0,0
28/02/2014 00:00,0,1.661157311,18.87333333,0,0,100,0,0,48.7344,22680470,212.7985,80.6361,0.4828,0.9301,0.2115,0.0158,1677.3809,1602.6515,134.7237,134.7237,2.5857,3.2322,348.6756,0,0,0
01/03/2014 00:00,0,1.666296889,18.73666667,0,0,100,0,0,49.3477,23004160,215.1953,80.2689,0.4851,0.9315,0.211,0.0158,1708.3333,1602.6515,134.7237,134.7237,2.5857,3.2322,351.4583,0,0,0
02/03/2014 00:00,0,1.651240925,19.13333333,0,0,100,0,0,49.9609,23110560,217.5921,79.9017,0.4875,0.933,0.2105,0.0158,1739.2857,1602.6515,134.7237,134.7237,2.5857,3.2322,354.2411,0,0,0
03/03/2014 00:00,0,1.605966244,19.94,0,0,100,0,0,50.5742,23207556,219.9888,79.5345,0.4898,0.9345,0.2101,0.0158,1770.2381,1602.6515,134.7237,134.7237,2.5857,3.2322,357.0238,0,0,0
04/03/2014 00:00,0,1.554357061,20.47666667,0,0,100,0,0,51.1875,23326928,222.3856,79.1674,0.4921,0.936,0.2096,0.0158,1801.1905,1602.6515,134.7237,134.7237,2.5857,3.2322,359.8065,0,0,0
05/03/2014 00:00,0,1.534817137,20.21,0,0,100,0,0,51.8007,23547074,224.7824,78.8002,0.4945,0.9375,0.2091,0.0158,1832.1428,1602.6515,134.7237,134.7237,2.5857,3.2322,362.5893,0,0,0
06/03/2014 00:00,0,1.55547186,19.29666667,0,0,100,0,0,52.414,23615424,227.1791,78.433,0.4968,0.939,0.2086,0.0158,1863.0952,1602.6515,134.7237,134.7237,2.5857,3.2322,365.372,0,0,0
07/03/2014 00:00,0,1.585136409,18.67333333,0,0,100,0,0,53.0272,23704452,229.5759,78.0659,0.4991,0.9405,0.2081,0.0158,1894.0476,1602.6515,134.7237,134.7237,2.5857,3.2322,368.1548,0,0,0
08/03/2014 00:00,0,1.601546035,18.98,0,0,100,0,0,53.6405,23785670,231.9727,77.6987,0.5015,0.942,0.2077,0.0158,1925,1602.6515,134.7237,134.7237,2.5857,3.2322,370.9375,0,0,0
09/03/2014 00:00,0,1.594690093,19.75333333,0,0,100,0,0,54.2538,23644180,234.3694,77.3315,0.5038,0.9435,0.2072,0.0158,1955.9524,1602.6515,134.7237,134.7237,2.5857,3.2322,373.7202,0,0,0
10/03/2014 00:00,0,1.586602003,20.37333333,0,0,100,0,0,54.867,23673794,236.7662,76.9644,0.5062,0.9449,0.2067,0.0158,1986.9048,1602.6515,134.7237,134.7237,2.5857,3.2322,376.503,0,0,0
11/03/2014 00:00,0,1.581311819,20.48333333,0,0,100,0,0,55.4803,23824760,239.1629,76.5972,0.5085,0.9464,0.2062,0.0158,2017.8571,1602.6515,134.7237,134.7237,2.5857,3.2322,379.2857,0,0,0
12/03/2014 00:00,0,1.584110027,20.37333333,0,0,100,0,0,56.0935,24032330,241.5597,76.23,0.5108,0.9479,0.2057,0.0158,2048.8095,1602.6515,134.7237,134.7237,2.5857,3.2322,382.0685,0,0,0
13/03/2014 00:00,0,1.580482473,20.19,0,0,100,0,0,56.7068,24172004,243.9565,75.8628,0.5132,0.9494,0.2053,0.0158,2079.7619,1602.6515,134.7237,134.7237,2.5857,3.2322,384.8512,0,0,0
14/03/2014 00:00,0,1.577429003,19.98,0,0,100,0,0,57.3201,24297288,246.3532,75.4957,0.5155,0.9509,0.2048,0.0158,2110.7143,1602.6515,134.7237,134.7237,2.5857,3.2322,387.6339,0,0,0
15/03/2014 00:00,0,1.605075392,19.3,0,0,100,0,0,57.9333,24214868,248.75,75.1285,0.5179,0.9524,0.2043,0.0158,2141.6667,1602.6515,134.7237,134.7237,2.5857,3.2322,390.4167,0,0,0
16/03/2014 00:00,0,1.630998292,18.8,0,0,100,0,0,57.7624,24521386,249.6794,75.1445,0.5257,0.9476,0.2034,0.0158,2138.9785,1602.6515,134.7237,134.7237,2.5857,3.2322,383.1855,0,0,0
17/03/2014 00:00,0,1.640901002,18.7,0,0,100,0,0,57.5915,24801210,250.6089,75.1604,0.5336,0.9428,0.2026,0.0158,2136.2903,1602.6515,134.7237,134.7237,2.5857,3.2322,375.9543,0,0,0
18/03/2014 00:00,0,1.610239636,19.22333333,0,0,100,0,0,57.4206,24958778,251.5383,75.1763,0.5415,0.938,0.2017,0.0158,2133.6021,1602.6515,134.7237,134.7237,2.5857,3.2322,368.7231,0,0,0
19/03/2014 00:00,0,1.587242608,19.72666667,0,0,100,0,0,57.2496,25081420,252.4677,75.1923,0.5493,0.9332,0.2008,0.0158,2130.914,1602.6515,134.7237,134.7237,2.5857,3.2322,361.4919,0,0,0
20/03/2014 00:00,0,1.583605366,19.84,0,0,100,0,0,57.0787,25233982,253.3972,75.2082,0.5572,0.9284,0.2,0.0158,2128.2258,1602.6515,134.7237,134.7237,2.5857,3.2322,354.2608,0,0,0
21/03/2014 00:00,0,1.620338913,19.21333333,0,0,100,0,0,56.9078,24901438,254.3266,75.2242,0.5651,0.9236,0.1991,0.0158,2125.5376,1602.6515,134.7237,134.7237,2.5857,3.2322,347.0296,0,0,0
22/03/2014 00:00,0,1.668618314,18.29666667,0,0,100,0,0,56.7369,24975330,255.256,75.2401,0.573,0.9188,0.1982,0.0158,2122.8495,1602.6515,134.7237,134.7237,2.5857,3.2322,339.7984,0,0,0
23/03/2014 00:00,0,1.702879837,17.59333333,0,0,100,0,0,56.566,24922550,256.1855,75.2561,0.5808,0.914,0.1974,0.0158,2120.1613,1602.6515,134.7237,134.7237,2.5857,3.2322,332.5672,0,0,0
24/03/2014 00:00,0,1.71457967,17.36666667,0,0,100,0,0,56.395,24825830,257.1149,75.272,0.5887,0.9092,0.1965,0.0158,2117.4731,1602.6515,134.7237,134.7237,2.5857,3.2322,325.336,0,0,0
25/03/2014 00:00,0,1.696464247,17.43333333,0,0,100,0,0,56.2241,24993484,258.0444,75.288,0.5966,0.9044,0.1956,0.0158,2114.7849,1602.6515,134.7237,134.7237,2.5857,3.2322,318.1048,0,0,0
26/03/2014 00:00,8.550786315,1.67211265,17.81,0,0,100,0,0,56.0532,24947752,258.9738,75.3039,0.6045,0.8996,0.1948,0.0158,2112.0968,1602.6515,134.7237,134.7237,2.5857,3.2322,310.8737,0,0,0
27/03/2014 00:00,9.094340692,1.638572834,18.54,0,0,100,0,0,55.8823,25005060,259.9032,75.3198,0.6123,0.8948,0.1939,0.0158,2109.4086,1602.6515,134.7237,134.7237,2.5857,3.2322,303.6425,0,0,0
28/03/2014 00:00,7.720994571,1.620815353,19.18333333,0,0,100,0,0,55.7114,25152738,260.8327,75.3358,0.6202,0.89,0.193,0.0158,2106.7204,1602.6515,134.7237,134.7237,2.5857,3.2322,296.4113,0,0,0
29/03/2014 00:00,7.492350734,1.613678977,19.46333333,0,0,100,0,0,55.5404,25326100,261.7621,75.3517,0.6281,0.8852,0.1922,0.0158,2104.0322,1602.6515,134.7237,134.7237,2.5857,3.2322,289.1801,0,0,0
30/03/2014 00:00,9.466350395,1.604356308,19.74,0,0,100,0,0,55.3695,25457320,262.6915,75.3677,0.6359,0.8804,0.1913,0.0158,2101.3441,1602.6515,134.7237,134.7237,2.5857,3.2322,281.9489,0,0,0
31/03/2014 00:00,11.57407407,1.589751556,20.24,0,0,100,0,0,55.1986,25588958,263.621,75.3836,0.6438,0.8756,0.1904,0.0158,2098.6559,1602.6515,134.7237,134.7237,2.5857,3.2322,274.7177,0,0,0
01/04/2014 00:00,11.57407407,1.580790652,20.60333333,0,0,100,0,0,55.0277,25756652,264.5504,75.3996,0.6517,0.8708,0.1896,0.0158,2095.9677,1602.6515,134.7237,134.7237,2.5857,3.2322,267.4866,0,0,0
02/04/2014 00:00,3.916113931,1.590646917,20.38333333,0,0,100,0,0,54.8568,25685768,265.4798,75.4155,0.6596,0.866,0.1887,0.0158,2093.2796,1602.6515,134.7237,134.7237,2.5857,3.2322,260.2554,0,0,0
03/04/2014 00:00,0,1.62145258,19.47666667,0,0,100,0,0,54.6858,26022790,266.4093,75.4314,0.6674,0.8612,0.1878,0.0158,2090.5914,1602.6515,134.7237,134.7237,2.5857,3.2322,253.0242,0,0,0
04/04/2014 00:00,2.285450799,1.657392696,18.28666667,0,0,100,0,0,54.5149,25918004,267.3387,75.4474,0.6753,0.8564,0.187,0.0158,2087.9032,1602.6515,134.7237,134.7237,2.5857,3.2322,245.793,0,0,0
05/04/2014 00:00,11.57407407,1.675678179,17.43333333,0,0,100,0,0,54.344,25936850,268.2681,75.4633,0.6832,0.8516,0.1861,0.0158,2085.215,1602.6515,134.7237,134.7237,2.5857,3.2322,238.5618,0,0,0
06/04/2014 00:00,11.57407407,1.685434127,17.07,0,0,100,0,0,54.1731,25973930,269.1976,75.4793,0.6911,0.8468,0.1852,0.0158,2082.5269,1602.6515,134.7237,134.7237,2.5857,3.2322,231.3306,0,0,0
07/04/2014 00:00,11.57407407,1.683054152,17.18666667,0,0,100,0,0,54.0021,26077064,270.127,75.4952,0.6989,0.842,0.1844,0.0158,2079.8387,1602.6515,134.7237,134.7237,2.5857,3.2322,224.0995,0,0,0
08/04/2014 00:00,11.57407407,1.678583867,17.53333333,0,0,100,0,0,53.8312,26205954,271.0565,75.5112,0.7068,0.8372,0.1835,0.0158,2077.1505,1602.6515,134.7237,134.7237,2.5857,3.2322,216.8683,0,0,0
09/04/2014 00:00,11.57407407,1.643051276,17.95,0,0,100,0,0,53.6603,26342114,271.9859,75.5271,0.7147,0.8324,0.1826,0.0158,2074.4624,1602.6515,134.7237,134.7237,2.5857,3.2322,209.6371,0,0,0
10/04/2014 00:00,11.57407407,1.588935013,18.02666667,0,0,100,0,0,53.4894,26425926,272.9153,75.5431,0.7225,0.8276,0.1818,0.0158,2071.7742,1602.6515,134.7237,134.7237,2.5857,3.2322,202.4059,0,0,0
11/04/2014 00:00,11.57407407,1.580111409,17.69,0,0,100,0,0,53.3185,26165812,273.8448,75.559,0.7304,0.8228,0.1809,0.0158,2069.086,1602.6515,134.7237,134.7237,2.5857,3.2322,195.1747,0,0,0
12/04/2014 00:00,11.57407407,1.605706619,17.20666667,0,0,100,0,0,53.1475,26259752,274.7742,75.5749,0.7383,0.818,0.18,0.0158,2066.3978,1602.6515,134.7237,134.7237,2.5857,3.2322,187.9435,0,0,0
13/04/2014 00:00,11.57407407,1.677008655,16.9,0,0,100,0,0,52.9766,26276178,275.7036,75.5909,0.7462,0.8132,0.1792,0.0158,2063.7097,1602.6515,134.7237,134.7237,2.5857,3.2322,180.7124,0,0,0
14/04/2014 00:00,11.57407407,1.69914442,16.80333333,0,0,100,0,0,52.8057,26268756,276.6331,75.6068,0.754,0.8084,0.1783,0.0158,2061.0215,1602.6515,134.7237,134.7237,2.5857,3.2322,173.4812,0,0,0
15/04/2014 00:00,11.57407407,1.705923271,16.85666667,0,0,100,0,0,52.6348,26421112,277.5625,75.6228,0.7619,0.8036,0.1774,0.0158,2058.3333,1602.6515,134.7237,134.7237,2.5857,3.2322,166.25,0,0,0
16/04/2014 00:00,11.57407407,1.683502992,17.12,0,0,100,0,0,52.2754,26343378,277.4406,75.644,0.7713,0.797,0.1766,0.0158,2052.5,1602.6515,134.7237,134.7237,2.5857,3.2322,165.3333,0,0,0
17/04/2014 00:00,11.57407407,1.671151904,17.41666667,0,0,100,0,0,51.916,26250608,277.3188,75.6651,0.7806,0.7905,0.1758,0.0158,2046.6667,1602.6515,134.7237,134.7237,2.5857,3.2322,164.4167,0,0,0
18/04/2014 00:00,11.57407407,1.67694032,17.34,0,0,100,0,0,51.5566,26424424,277.1969,75.6863,0.79,0.7839,0.175,0.0158,2040.8333,1602.6515,134.7237,134.7237,2.5857,3.2322,163.5,0,0,0
19/04/2014 00:00,11.57407407,1.688814713,17.11333333,0,0,100,0,0,51.1972,26662004,277.075,75.7075,0.7994,0.7774,0.1742,0.0158,2035,1602.6515,134.7237,134.7237,2.5857,3.2322,162.5833,0,0,0
20/04/2014 00:00,11.57407407,1.704293895,16.83666667,0,0,100,0,0,50.8378,26746338,276.9531,75.7287,0.8087,0.7708,0.1734,0.0158,2029.1667,1602.6515,134.7237,134.7237,2.5857,3.2322,161.6667,0,0,0
21/04/2014 00:00,11.57407407,1.70410865,16.82,0,0,100,0,0,50.4784,26829434,276.8313,75.7499,0.8181,0.7643,0.1726,0.0158,2023.3333,1602.6515,134.7237,134.7237,2.5857,3.2322,160.75,0,0,0
22/04/2014 00:00,11.57407407,1.702061299,16.79,0,0,100,0,0,50.1191,26893496,276.7094,75.7711,0.8275,0.7577,0.1718,0.0158,2017.5,1602.6515,134.7237,134.7237,2.5857,3.2322,159.8333,0,0,0
23/04/2014 00:00,11.57407407,1.699386845,16.80666667,0,0,100,0,0,49.7597,26885732,276.5875,75.7922,0.8368,0.7512,0.171,0.0158,2011.6667,1602.6515,134.7237,134.7237,2.5857,3.2322,158.9167,0,0,0
24/04/2014 00:00,11.57407407,1.713277857,16.5,0,0,100,0,0,49.4003,26873026,276.4656,75.8134,0.8462,0.7446,0.1702,0.0158,2005.8333,1602.6515,134.7237,134.7237,2.5857,3.2322,158,0,0,0
25/04/2014 00:00,11.57407407,1.731705611,16.19666667,0,0,100,0,0,49.0409,27096670,276.3438,75.8346,0.8556,0.7381,0.1694,0.0158,2000,1602.6515,134.7237,134.7237,2.5857,3.2322,157.0833,0,0,0
26/04/2014 00:00,11.57407407,1.761390639,15.62,0,0,100,0,0,48.6815,26948876,276.2219,75.8558,0.8649,0.7315,0.1685,0.0158,1994.1667,1602.6515,134.7237,134.7237,2.5857,3.2322,156.1667,0,0,0
27/04/2014 00:00,11.57407407,1.784770831,15.24333333,0,0,100,0,0,48.3221,27156168,276.1,75.877,0.8743,0.725,0.1677,0.0158,1988.3333,1602.6515,134.7237,134.7237,2.5857,3.2322,155.25,0,0,0
