"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",47.00,"0.0093"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Entomoneis",47.00,"0.0466"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",140.00,"0.1958"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",47.00,"0.0186"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",140.00,"0.0419"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",93.00,"0.0233"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",886.00,"0.0531"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",420.00,"0.1259"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",140.00,"0.0447"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",420.00,"0.0015"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",839.00,"0.0044"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",373.00,"7.4612"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",47.00,"0.0932"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",140.00,"0.0699"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",17/3/2021 0:00:00,"EUGLENOPHYCEAE","Euglena",2.00,"0.0130"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",,"TOTAL_ALGAE",,3781.00,"8.2031"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-15798"," 6933868","Morella Basin @ Outlet",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
