"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",98.00,"0.0195"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",5957.00,"2.3828"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",98.00,"0.0293"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",146.00,"0.0367"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",72266.00,"9.5390"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",4.00,"0.0009"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",54688.00,"3.2812"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"CHRYSOPHYCEAE","Other Chrysophyceae",879.00,"0.3076"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",391.00,"0.0014"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"CYANOPHYCEAE","Pseudanabaena",86.00,"0.0010"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",792969.00,"4.1630"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",244.00,"4.8828"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",293.00,"0.1464"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",1025.00,"0.0820"
"ALS MELB","21-15798"," 6933865","North Jacks Point",17/3/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",49.00,"0.0048"
"ALS MELB","21-15798"," 6933865","North Jacks Point",,"TOTAL_ALGAE",,929193.00,"24.879"
"ALS MELB","21-15798"," 6933865","North Jacks Point",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-15798"," 6933865","North Jacks Point",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
