"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0147"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CHLOROPHYCEAE","Chlamydomonads",49.00,"0.0122"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",738.00,"0.0442"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CHLOROPHYCEAE","Crucigenia",787.00,"0.0236"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CHLOROPHYCEAE","Hyaloraphidium",49.00,"0.0368"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CHLOROPHYCEAE","Lagerheimia",49.00,"0.0245"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",590.00,"0.1770"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CHLOROPHYCEAE","Planctonema",2655.00,"2.1241"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CHLOROPHYCEAE","Scenedesmus",197.00,"0.0491"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CHLOROPHYCEAE","Selenastrum",148.00,"0.0368"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",295.00,"0.0944"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CYANOPHYCEAE","Aphanizomenonaceae family - straight",100.00,"0.0067"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",1918.00,"0.0072"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",36975.00,"0.1941"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",738.00,"0.0590"
"ALS MELB","21-15798"," 6933874","Murray Mouth",18/3/2021 0:00:00,"OTHER PHYTOPLANKTON","Prasinophytes",49.00,"0.0049"
"ALS MELB","21-15798"," 6933874","Murray Mouth",,"TOTAL_ALGAE",,45386.00,"2.9099"
"ALS MELB","21-15798"," 6933874","Murray Mouth",,"TOTAL_POTENTIALLY_TOXIC_BGA",,100.00,"6.7204"
"ALS MELB","21-15798"," 6933874","Murray Mouth",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
