"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"BACILLARIOPHYCEAE","Amphora",49.00,"0.0242"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",19.00,"0.0038"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"BACILLARIOPHYCEAE","Entomoneis",6.00,"0.0058"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",534.00,"0.7482"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",146.00,"0.0583"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",243.00,"0.0609"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"BACILLARIOPHYCEAE","Pleurosigma",49.00,"0.0971"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"BACILLARIOPHYCEAE","Rhizosolenia",4.00,"0.0019"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",23807.00,"1.4284"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",97.00,"0.0311"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"CYANOPHYCEAE","Oscillatoriales       (iauv 1-100)",3595.00,"0.2186"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"CYANOPHYCEAE","Pseudanabaena",972.00,"0.0121"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",123895.00,"0.6504"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",292.00,"5.8303"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",243.00,"0.1214"
"ALS MELB","21-15798"," 6933880","Bonneys",18/3/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",340.00,"0.0272"
"ALS MELB","21-15798"," 6933880","Bonneys",,"TOTAL_ALGAE",,154291.00,"9.3203"
"ALS MELB","21-15798"," 6933880","Bonneys",,"TOTAL_POTENTIALLY_TOXIC_BGA",,3595.00,"0.2185"
"ALS MELB","21-15798"," 6933880","Bonneys",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
