"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Amphora",148.00,"0.0739"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",49.00,"0.0690"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",148.00,"0.0591"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",49.00,"0.0147"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",345.00,"0.0865"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",5914.00,"0.7806"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",32528.00,"1.9517"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"CHLOROPHYCEAE","Filamentous Green",47.00,"0.0182"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",99.00,"0.0295"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"CHLOROPHYCEAE","Selenastrum",49.00,"0.0123"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",2119.00,"0.0080"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",132085.00,"0.6934"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",394.00,"7.8856"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",246.00,"0.1232"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",17/3/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",1479.00,"0.1182"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",,"TOTAL_ALGAE",,175699.00,"11.924"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-15798"," 6933881","McGrath Flat North",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
