"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Amphora",49.00,"0.0243"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",49.00,"0.0097"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales - (5-10um)",49.00,"0.0039"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Chaetoceros",49.00,"0.0097"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Entomoneis",6.00,"0.0058"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Gyrosigma",98.00,"0.1365"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",634.00,"0.8873"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",146.00,"0.0585"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",341.00,"0.1023"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",49.00,"0.0122"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"BACILLARIOPHYCEAE","Pleurosigma",21.00,"0.0429"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",3267.00,"0.4312"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"CHLOROPHYCEAE","Ankyra",49.00,"0.0019"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",37543.00,"2.2525"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",49.00,"0.0156"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",1755.00,"0.0066"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",639688.00,"3.3583"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",49.00,"0.0975"
"ALS MELB","21-07778"," 6873989","Bonneys",3/2/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",293.00,"0.0234"
"ALS MELB","21-07778"," 6873989","Bonneys",,"TOTAL_ALGAE",,684184.00,"7.4808"
"ALS MELB","21-07778"," 6873989","Bonneys",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-07778"," 6873989","Bonneys",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
