ISOTime,WL,SAL,TEMP,TRACE_1,TRACE_2,TRACE_3,TRACE_4,TRACE_5,SS1,RET,OXY,RSI,AMM,NIT,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,GRN,mag_ulva,in,ip,TOT_TN,TOT_TP,TOT_TOC
12/07/2023 00:00:00,1.4578,35.0000,20.6670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.8464,18.8612,3.9286,1.2143,0.1801,0.0000,833.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0000,2.3917,1150.0000
13/07/2023 00:00:00,1.4611,35.0000,20.6515,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,329.8828,19.4840,3.8571,1.2321,0.1774,0.0000,837.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.3571,2.4988,1160.4167
14/07/2023 00:00:00,1.4645,35.0000,20.6360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,343.1380,20.1068,3.7857,1.2500,0.1747,0.0000,841.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.7143,2.6060,1170.8333
15/07/2023 00:00:00,1.4678,35.0000,20.6205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,339.0755,20.7295,3.7143,1.2679,0.1720,0.0000,845.8333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.0714,2.7131,1181.2500
16/07/2023 00:00:00,1.4712,35.0000,20.6050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,342.6693,21.3523,3.6429,1.2857,0.1780,0.0000,850.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.4286,2.8203,1191.6667
17/07/2023 00:00:00,1.4745,35.0000,20.5895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,329.8828,21.9751,3.5714,1.3036,0.1840,0.0000,854.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.7857,2.9274,1202.0833
18/07/2023 00:00:00,1.4779,35.0000,20.5740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,303.3073,22.5979,3.5000,1.3214,0.1899,0.0000,858.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.1429,3.0346,1212.5000
19/07/2023 00:00:00,1.4812,35.0000,20.5585,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,354.4010,23.2206,3.4286,1.3393,0.1959,0.0000,862.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.5000,3.1417,1222.9167
20/07/2023 00:00:00,1.4846,35.0000,20.5430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,343.4896,23.8434,3.3571,1.3571,0.2019,0.0000,866.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.8571,3.2488,1233.3333
21/07/2023 00:00:00,1.4879,35.0000,20.5275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,337.6693,24.4662,3.2857,1.3750,0.2078,0.0000,870.8333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.2143,3.3560,1243.7500
22/07/2023 00:00:00,1.4913,35.0000,20.5120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,353.6589,25.0890,3.2143,1.3929,0.2138,0.0000,875.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.5714,3.4631,1254.1667
23/07/2023 00:00:00,1.4946,35.0000,20.4965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,350.4036,25.7117,3.1429,1.4107,0.2197,0.0000,879.1667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.9286,3.5703,1264.5833
24/07/2023 00:00:00,1.4980,35.0000,20.4810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,339.4010,26.3345,3.0714,1.4286,0.2257,0.0000,883.3333,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.2857,3.6774,1275.0000
25/07/2023 00:00:00,1.5013,35.0000,20.4655,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,321.9531,25.6567,2.9728,1.3776,0.2317,0.0000,878.9683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.2993,3.5745,1261.9048
26/07/2023 00:00:00,1.5047,35.0000,20.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,309.6224,24.9788,2.8741,1.3265,0.2376,0.0000,874.6032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.3129,3.4716,1248.8095
27/07/2023 00:00:00,1.5080,35.0000,20.4345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.4922,24.3010,2.7755,1.2755,0.2436,0.0000,870.2381,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.3265,3.3687,1235.7143
28/07/2023 00:00:00,1.5114,35.0000,20.4190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,342.7865,23.6231,2.6769,1.2245,0.2495,0.0000,865.8730,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.3401,3.2657,1222.6190
29/07/2023 00:00:00,1.5147,35.0000,20.4035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,327.1094,22.9453,2.5782,1.1735,0.2555,0.0000,861.5079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.3537,3.1628,1209.5238
30/07/2023 00:00:00,1.5181,35.0000,20.3881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,345.2604,22.2674,2.4796,1.1224,0.2615,0.0000,857.1429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3673,3.0599,1196.4286
31/07/2023 00:00:00,1.5214,35.0000,20.3726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,331.8750,21.5896,2.3810,1.0714,0.2674,0.0000,852.7778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.3810,2.9570,1183.3333
01/08/2023 00:00:00,1.5248,35.0000,20.3571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,339.0755,20.9117,2.2823,1.0204,0.2734,0.0000,848.4127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.3946,2.8541,1170.2381
02/08/2023 00:00:00,1.5281,35.0000,20.3416,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,346.2240,20.2339,2.1837,0.9694,0.2794,0.0000,844.0476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.4082,2.7512,1157.1429
03/08/2023 00:00:00,1.5315,35.0000,20.3261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,326.5885,19.5560,2.0850,0.9184,0.2853,0.0000,839.6825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.4218,2.6482,1144.0476
04/08/2023 00:00:00,1.5348,35.0000,20.3106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,338.8802,18.8782,1.9864,0.8673,0.2913,0.0000,835.3175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.4354,2.5453,1130.9524
05/08/2023 00:00:00,1.5382,35.0000,20.2951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,319.9219,18.2003,1.8878,0.8163,0.2972,0.0000,830.9524,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.4490,2.4424,1117.8571
06/08/2023 00:00:00,1.5415,35.0000,20.2796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,249.7266,17.5225,1.7891,0.7653,0.3032,0.0000,826.5873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.4626,2.3395,1104.7619
07/08/2023 00:00:00,1.5449,35.0000,20.2641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.7240,16.8446,1.6905,0.7143,0.3092,0.0000,822.2222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.4762,2.2366,1091.6667
08/08/2023 00:00:00,1.5482,35.0000,20.2486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,181.4453,16.1668,1.5918,0.6633,0.3151,0.0000,817.8571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.4898,2.1336,1078.5714
09/08/2023 00:00:00,1.5516,35.0000,20.2331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151.7057,15.4889,1.4932,0.6122,0.3211,0.0000,813.4921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.5034,2.0307,1065.4762
10/08/2023 00:00:00,1.5549,35.0000,20.2176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,329.8958,14.8110,1.3946,0.5612,0.3270,0.0000,809.1270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.5170,1.9278,1052.3809
11/08/2023 00:00:00,1.5583,35.0000,20.2021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,292.4740,14.1332,1.2959,0.5102,0.3330,0.0000,804.7619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.5306,1.8249,1039.2857
12/08/2023 00:00:00,1.5616,35.0000,20.1866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,259.8307,13.4553,1.1973,0.4592,0.3390,0.0000,800.3968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.5442,1.7220,1026.1905
13/08/2023 00:00:00,1.5650,35.0000,20.1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,213.3984,12.7775,1.0986,0.4082,0.3449,0.0000,796.0317,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.5578,1.6190,1013.0952
14/08/2023 00:00:00,1.5683,35.0000,20.1556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,211.0677,12.0996,1.0000,0.3571,0.3509,0.0000,791.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.5714,1.5161,1000.0000
15/08/2023 00:00:00,1.5717,35.0000,20.1401,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.4766,12.1741,0.9784,0.3937,0.3569,0.0000,788.7597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.1196,1.5446,1000.1938
16/08/2023 00:00:00,1.5750,35.0000,20.1246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.7578,12.2486,0.9568,0.4302,0.3588,0.0000,785.8527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.6678,1.5731,1000.3876
17/08/2023 00:00:00,1.5784,35.0000,20.1091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,197.7214,12.3231,0.9352,0.4668,0.3607,0.0000,782.9457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.2159,1.6017,1000.5814
18/08/2023 00:00:00,1.5817,35.0000,20.0936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,308.6719,12.3976,0.9136,0.5033,0.3626,0.0000,780.0388,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.7641,1.6302,1000.7752
19/08/2023 00:00:00,1.5851,35.0000,20.0781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,327.1745,12.4721,0.8920,0.5399,0.3646,0.0000,777.1318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.3123,1.6587,1000.9690
20/08/2023 00:00:00,1.5884,35.0000,20.0626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,333.6589,12.5466,0.8704,0.5764,0.3665,0.0000,774.2248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.8605,1.6872,1001.1628
21/08/2023 00:00:00,1.5918,35.0000,20.0471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,291.2500,12.6210,0.8488,0.6130,0.3684,0.0000,771.3178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.4086,1.7157,1001.3566
22/08/2023 00:00:00,1.5951,35.0000,20.0316,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,276.7578,12.6955,0.8272,0.6495,0.3704,0.0000,768.4108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.9568,1.7442,1001.5504
23/08/2023 00:00:00,1.5985,35.0000,20.0161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,275.4818,12.7700,0.8056,0.6860,0.3723,0.0000,765.5039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.5050,1.7727,1001.7442
24/08/2023 00:00:00,1.6018,35.0000,20.0006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,253.0599,12.8445,0.7841,0.7226,0.3742,0.0000,762.5969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.0532,1.8012,1001.9380
25/08/2023 00:00:00,1.6052,35.0000,19.9851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,247.9427,12.9190,0.7625,0.7591,0.3761,0.0000,759.6899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.6013,1.8297,1002.1318
26/08/2023 00:00:00,1.6085,35.0000,19.9696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.6250,12.9935,0.7409,0.7957,0.3781,0.0000,756.7829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.1495,1.8582,1002.3256
27/08/2023 00:00:00,1.6119,35.0000,19.9541,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,216.5755,13.0679,0.7193,0.8322,0.3800,0.0000,753.8760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.6977,1.8867,1002.5194
28/08/2023 00:00:00,1.6152,35.0000,19.9386,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.1380,13.1424,0.6977,0.8688,0.3819,0.0000,750.9690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.2458,1.9152,1002.7132
29/08/2023 00:00:00,1.6186,35.0000,19.9231,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.9922,13.2169,0.6761,0.9053,0.3839,0.0000,748.0620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.7940,1.9437,1002.9070
30/08/2023 00:00:00,1.6219,35.0000,19.9076,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,301.3411,13.2914,0.6545,0.9419,0.3858,0.0000,745.1550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.3422,1.9722,1003.1008
31/08/2023 00:00:00,1.6253,35.0000,19.8921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,300.2214,13.3659,0.6329,0.9784,0.3877,0.0000,742.2481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.8904,2.0008,1003.2946
01/09/2023 00:00:00,1.6286,35.0000,19.8766,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,302.8255,13.4404,0.6113,1.0150,0.3897,0.0000,739.3411,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.4385,2.0293,1003.4884
02/09/2023 00:00:00,1.6320,35.0000,19.8611,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,311.8359,13.5149,0.5897,1.0515,0.3916,0.0000,736.4341,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.9867,2.0578,1003.6822
03/09/2023 00:00:00,1.6353,35.0000,19.8456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.2969,13.5893,0.5681,1.0880,0.3935,0.0000,733.5271,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.5349,2.0863,1003.8760
04/09/2023 00:00:00,1.6387,35.0000,19.8301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.7266,13.6638,0.5465,1.1246,0.3954,0.0000,730.6202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.0831,2.1148,1004.0698
05/09/2023 00:00:00,1.6420,35.0000,19.8146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.3333,13.7383,0.5249,1.1611,0.3974,0.0000,727.7132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.6312,2.1433,1004.2636
06/09/2023 00:00:00,1.6454,35.0000,19.7991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,301.2891,13.8128,0.5033,1.1977,0.3993,0.0000,724.8062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.1794,2.1718,1004.4574
07/09/2023 00:00:00,1.6487,35.0000,19.7836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,293.8281,13.8873,0.4817,1.2342,0.4012,0.0000,721.8992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.7276,2.2003,1004.6512
08/09/2023 00:00:00,1.6521,35.0000,19.7681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,316.1719,13.9618,0.4601,1.2708,0.4032,0.0000,718.9922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.2757,2.2288,1004.8450
09/09/2023 00:00:00,1.6554,35.0000,19.7527,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,312.6823,14.0362,0.4385,1.3073,0.4051,0.0000,716.0853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8239,2.2573,1005.0388
10/09/2023 00:00:00,1.6588,35.0000,19.7372,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,314.8828,14.1107,0.4169,1.3439,0.4070,0.0000,713.1783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3721,2.2858,1005.2326
11/09/2023 00:00:00,1.6621,35.0000,19.7217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,315.9505,14.1852,0.3953,1.3804,0.4089,0.0000,710.2713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.9203,2.3143,1005.4264
12/09/2023 00:00:00,1.6655,35.0000,19.7062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,309.3229,14.2597,0.3738,1.4169,0.4109,0.0000,707.3643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.4684,2.3428,1005.6202
13/09/2023 00:00:00,1.6688,35.0000,19.6907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,288.0599,14.3342,0.3522,1.4535,0.4128,0.0000,704.4574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.0166,2.3713,1005.8139
14/09/2023 00:00:00,1.6722,35.0000,19.6752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,296.6406,14.4087,0.3306,1.4900,0.4147,0.0000,701.5504,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.5648,2.3998,1006.0077
15/09/2023 00:00:00,1.6755,35.0000,19.6597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.6042,14.4832,0.3090,1.5266,0.4167,0.0000,698.6434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.1130,2.4284,1006.2015
16/09/2023 00:00:00,1.6789,35.0000,19.6442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,233.7500,14.5576,0.2874,1.5631,0.4124,0.0000,695.7364,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.6611,2.4569,1006.3953
17/09/2023 00:00:00,1.6822,35.0000,19.6287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,216.7448,14.6321,0.2658,1.5997,0.4081,0.0000,692.8295,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.2093,2.4854,1006.5891
18/09/2023 00:00:00,1.6856,35.0000,19.6132,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,205.5729,14.7066,0.2442,1.6362,0.4038,0.0000,689.9225,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.7575,2.5139,1006.7829
19/09/2023 00:00:00,1.6889,35.0000,19.5977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,241.6146,14.7811,0.2226,1.6728,0.3995,0.0000,687.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.3056,2.5424,1006.9767
20/09/2023 00:00:00,1.6923,35.0000,19.5822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,269.6484,14.8556,0.2010,1.7093,0.3952,0.0000,684.1085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.8538,2.5709,1007.1705
21/09/2023 00:00:00,1.6956,35.0000,19.5667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,273.1380,14.9301,0.1794,1.7458,0.3909,0.0000,681.2015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.4020,2.5994,1007.3643
22/09/2023 00:00:00,1.6990,35.0000,19.5512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,278.5547,15.0046,0.1578,1.7824,0.3866,0.0000,678.2946,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.9502,2.6279,1007.5581
23/09/2023 00:00:00,1.7023,35.0000,19.5357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,228.1120,15.0790,0.1362,1.8189,0.3823,0.0000,675.3876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,125.4983,2.6564,1007.7519
24/09/2023 00:00:00,1.7057,35.0000,19.5202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,211.9661,15.1535,0.1146,1.8555,0.3780,0.0000,672.4806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.0465,2.6849,1007.9457
25/09/2023 00:00:00,1.7090,35.0000,19.5047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,227.3177,15.2280,0.0930,1.8920,0.3737,0.0000,669.5736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.5947,2.7134,1008.1395
