FVC file = eWater_basecase_005.fvc, Simulation Execution: 06/01/2023 19:00:54
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.30189496037642E+06, 0.60644377583594E+07, -0.7361000E+01,         104,  0.1034752E+05,          68
, 0.30196260591000E+06, 0.60645667910659E+07, -0.6200000E+01,         104,  0.9229547E+04,          69
, 0.30212755605483E+06, 0.60645722801226E+07, -0.5622000E+01,         104,  0.1013484E+05,          70
, 0.30232813190869E+06, 0.60646239764544E+07, -0.4699000E+01,         104,  0.9173900E+04,          71
, 0.30230002047686E+06, 0.60645698135485E+07, -0.5112000E+01,         104,  0.9674665E+04,          72
, 0.30235479404895E+06, 0.60646753308513E+07, -0.4350000E+01,         104,  0.8699241E+04,          73
, 0.30252319831309E+06, 0.60646649022760E+07, -0.3932000E+01,         104,  0.8252500E+04,          74
, 0.30271333379947E+06, 0.60646964570212E+07, -0.3306000E+01,         104,  0.7448591E+04,          75
, 0.30269048229914E+06, 0.60646524524229E+07, -0.3579000E+01,         104,  0.7858721E+04,          76
, 0.30259016572671E+06, 0.60647941534550E+07, -0.3105000E+01,         104,  0.6124840E+04,          77
, 0.30246424986062E+06, 0.60648874650960E+07, -0.2824000E+01,         104,  0.6015061E+04,          78
, 0.30249918256413E+06, 0.60649570570515E+07, -0.2133000E+01,         104,  0.6000920E+04,          79
, 0.30248171565726E+06, 0.60649222698198E+07, -0.2490000E+01,         104,  0.6007961E+04,          80
, 0.30237227403506E+06, 0.60650471467291E+07, -0.1782000E+01,         104,  0.5858176E+04,          81
, 0.30225594256058E+06, 0.60651291546792E+07, -0.1430000E+01,         104,  0.4788772E+04,          82
, 0.30215920796497E+06, 0.60651983305286E+07, -0.1058000E+01,         104,  0.3945797E+04,          83
, 0.30208306143030E+06, 0.60652556096671E+07, -0.7320000E+00,         104,  0.2925706E+04,          84
, 0.30142146881220E+06, 0.60667162883692E+07, -0.1692000E+01,         103,  0.3774972E+04,          85
, 0.30145867965606E+06, 0.60641461105012E+07, -0.1135400E+02,         104,  0.1090706E+05,          86
, 0.30165811620620E+06, 0.60642664203465E+07, -0.9728000E+01,         104,  0.1102646E+05,          87
, 0.30161459110088E+06, 0.60641856321672E+07, -0.1068200E+02,         104,  0.1174766E+05,          88
, 0.30169940880857E+06, 0.60643430599705E+07, -0.8986000E+01,         104,  0.1035254E+05,          89
, 0.30185836184921E+06, 0.60643679469597E+07, -0.8173000E+01,         104,  0.1096174E+05,          90
, 0.30206358224840E+06, 0.60644490293496E+07, -0.6755000E+01,         104,  0.1126828E+05,          91
, 0.30202896052973E+06, 0.60643823276197E+07, -0.7406000E+01,         104,  0.1188293E+05,          92
, 0.30209641904757E+06, 0.60645122846828E+07, -0.6167000E+01,         104,  0.1068633E+05,          93
, 0.30227036896686E+06, 0.60645126926193E+07, -0.5634000E+01,         104,  0.1020325E+05,          94
, 0.30247109784412E+06, 0.60645645332910E+07, -0.4679000E+01,         104,  0.9183077E+04,          95
, 0.30244288126701E+06, 0.60645101824670E+07, -0.5098000E+01,         104,  0.9688289E+04,          96
, 0.30249784379616E+06, 0.60646160576846E+07, -0.4316000E+01,         104,  0.8706194E+04,          97
, 0.30266638094515E+06, 0.60646060188983E+07, -0.3880000E+01,         104,  0.8291656E+04,          98
, 0.30285393859434E+06, 0.60646313940688E+07, -0.3311000E+01,         104,  0.7493900E+04,          99
, 0.30283107871916E+06, 0.60645873810109E+07, -0.3579000E+01,         104,  0.7907655E+04,         100
, 0.30273360419996E+06, 0.60647359181443E+07, -0.3049000E+01,         104,  0.6250180E+04,         101
, 0.30260786415363E+06, 0.60648296908372E+07, -0.2792000E+01,         104,  0.6117621E+04,         102
, 0.30264323968308E+06, 0.60649007166799E+07, -0.2082000E+01,         104,  0.6102349E+04,         103
, 0.30262555570594E+06, 0.60648652118960E+07, -0.2431000E+01,         104,  0.6109581E+04,         104
, 0.30251663182044E+06, 0.60649918294793E+07, -0.1729000E+01,         104,  0.5992113E+04,         105
, 0.30238950374191E+06, 0.60650811776137E+07, -0.1360000E+01,         104,  0.5851602E+04,         106
, 0.30227308679463E+06, 0.60651623977034E+07, -0.9960000E+00,         104,  0.4770491E+04,         107
, 0.30217650288837E+06, 0.60652307249461E+07, -0.6330000E+00,         104,  0.3920738E+04,         108
, 0.30209973631789E+06, 0.60652845613683E+07, -0.4300000E+00,         104,  0.2458897E+04,         109
, 0.30151785360029E+06, 0.60667295104703E+07,  0.5010000E+00,         103,  0.5089707E+04,         110
, 0.30141564784877E+06, 0.60666716504490E+07, -0.5084000E+01,         102,  0.3559507E+04,         111
, 0.30134272633851E+06, 0.60662222398609E+07, -0.9026000E+01,         102,  0.5273025E+04,         112
, 0.30133211648485E+06, 0.60661620550423E+07, -0.6424000E+01,         102,  0.5889681E+04,         113
, 0.30135661502763E+06, 0.60639648409922E+07, -0.1307200E+02,         104,  0.1263283E+05,         114
, 0.30130142027340E+06, 0.60638668145819E+07, -0.1332600E+02,         104,  0.1360865E+05,         115
, 0.30140898593071E+06, 0.60640578566821E+07, -0.1226000E+02,         104,  0.1173481E+05,         116
, 0.30156871268279E+06, 0.60641004774089E+07, -0.1143100E+02,         104,  0.1252229E+05,         117
, 0.30177909881780E+06, 0.60642167606721E+07, -0.9715000E+01,         104,  0.1230796E+05,         118
, 0.30173621119540E+06, 0.60641349558140E+07, -0.1072400E+02,         104,  0.1304668E+05,         119
, 0.30181977719073E+06, 0.60642943504492E+07, -0.9041000E+01,         104,  0.1161236E+05,         120
, 0.30199245156392E+06, 0.60643119860858E+07, -0.8185000E+01,         104,  0.1253235E+05,         121
, 0.30220611730473E+06, 0.60643889012721E+07, -0.6789000E+01,         104,  0.1134976E+05,         122
, 0.30217132858847E+06, 0.60643218808224E+07, -0.7470000E+01,         104,  0.1197062E+05,         123
, 0.30223909645089E+06, 0.60644524468318E+07, -0.6180000E+01,         104,  0.1076120E+05,         124
, 0.30241311854579E+06, 0.60644528401048E+07, -0.5628000E+01,         104,  0.1022139E+05,         125
, 0.30261410758882E+06, 0.60645053348365E+07, -0.4651000E+01,         104,  0.9231162E+04,         126
, 0.30258579156649E+06, 0.60644507854101E+07, -0.5093000E+01,         104,  0.9741291E+04,         127
, 0.30264094268622E+06, 0.60645570294722E+07, -0.4248000E+01,         104,  0.8748843E+04,         128
, 0.30280694728961E+06, 0.60645409341087E+07, -0.3876000E+01,         104,  0.8344738E+04,         129
, 0.30299381590002E+06, 0.60645642508835E+07, -0.3317000E+01,         104,  0.7465901E+04,         130
, 0.30297095378318E+06, 0.60645202687164E+07, -0.3584000E+01,         104,  0.7882022E+04,         131
, 0.30287430394603E+06, 0.60646711577379E+07, -0.3065000E+01,         104,  0.6380004E+04,         132
, 0.30275152437648E+06, 0.60647721741390E+07, -0.2725000E+01,         104,  0.6243897E+04,         133
, 0.30278735600686E+06, 0.60648446373106E+07, -0.2022000E+01,         104,  0.6229186E+04,         134
, 0.30276944084271E+06, 0.60648084150581E+07, -0.2372000E+01,         104,  0.6236240E+04,         135
, 0.30266090847227E+06, 0.60649362092487E+07, -0.1686000E+01,         104,  0.6094736E+04,         136
, 0.30253407770394E+06, 0.60650265825630E+07, -0.1298000E+01,         104,  0.5985099E+04,         137
, 0.30240674312846E+06, 0.60651151851071E+07, -0.8780000E+00,         104,  0.5842622E+04,         138
, 0.30229022921302E+06, 0.60651956202643E+07, -0.5700000E+00,         104,  0.4752694E+04,         139
, 0.30218986266126E+06, 0.60652604821515E+07, -0.2680000E+00,         104,  0.3016184E+04,         140
, 0.30211548520741E+06, 0.60653108062326E+07, -0.1020000E+00,         104,  0.2489792E+04,         141
, 0.30139292249778E+06, 0.60664969767113E+07, -0.5522000E+01,         102,  0.3194406E+04,         142
, 0.30138722701174E+06, 0.60664629479467E+07, -0.7711000E+01,         102,  0.3201293E+04,         143
, 0.30138153167754E+06, 0.60664289198390E+07, -0.5350000E+01,         102,  0.3208172E+04,         144
, 0.30139861781686E+06, 0.60665310060419E+07, -0.3914000E+01,         102,  0.3187541E+04,         145
, 0.30140125721503E+06, 0.60665630441940E+07, -0.4497000E+01,         102,  0.2855913E+04,         146
, 0.30171821474445E+06, 0.60667947688747E+07,  0.5000000E-02,         103,  0.1557230E+05,         147
, 0.30153069933333E+06, 0.60666952933333E+07,  0.2900000E-01,         103,  0.2271543E+04,         148
, 0.30150816485863E+06, 0.60666645708459E+07, -0.6750000E+00,         103,  0.4185838E+04,         149
, 0.30141034254425E+06, 0.60666314874112E+07, -0.3863000E+01,         102,  0.3322299E+04,         150
, 0.30140554421063E+06, 0.60665954338803E+07, -0.3058000E+01,         102,  0.3083031E+04,         151
, 0.30170297439733E+06, 0.60667321986560E+07,  0.0000000E+00,         103,  0.1374364E+05,         152
, 0.30136039008567E+06, 0.60663228214426E+07, -0.4307000E+01,         102,  0.4211833E+04,         153
, 0.30137014125228E+06, 0.60663608653267E+07, -0.5617000E+01,         102,  0.3221937E+04,         154
, 0.30135210359904E+06, 0.60662755625731E+07, -0.6678000E+01,         102,  0.4715396E+04,         155
, 0.30143816051579E+06, 0.60662238094656E+07, -0.1292000E+01,         101,  0.5095921E+04,         156
, 0.30142773375695E+06, 0.60661650162955E+07, -0.1628000E+01,         101,  0.5949366E+04,         157
, 0.30124325012578E+06, 0.60637635043748E+07, -0.1332600E+02,         104,  0.1467074E+05,         158
, 0.30146937026643E+06, 0.60639160979778E+07, -0.1307300E+02,         104,  0.1425053E+05,         159
, 0.30141563072000E+06, 0.60638163538263E+07, -0.1332600E+02,         104,  0.1521302E+05,         160
, 0.30152034967002E+06, 0.60640107185689E+07, -0.1230200E+02,         104,  0.1335514E+05,         161
, 0.30169099404000E+06, 0.60640487076238E+07, -0.1143800E+02,         104,  0.1383492E+05,         162
, 0.30191335433305E+06, 0.60641595953649E+07, -0.9752000E+01,         104,  0.1393733E+05,         163
, 0.30187054165736E+06, 0.60640771080398E+07, -0.1075700E+02,         104,  0.1469865E+05,         164
, 0.30195395341671E+06, 0.60642378115107E+07, -0.9061000E+01,         104,  0.1321459E+05,         165
, 0.30213463722427E+06, 0.60642511839899E+07, -0.8273000E+01,         104,  0.1262757E+05,         166
, 0.30234859139297E+06, 0.60643285276223E+07, -0.6838000E+01,         104,  0.1137806E+05,         167
, 0.30231364353868E+06, 0.60642611908790E+07, -0.7541000E+01,         104,  0.1200376E+05,         168
, 0.30238171695985E+06, 0.60643923495825E+07, -0.6208000E+01,         104,  0.1078268E+05,         169
, 0.30255590934787E+06, 0.60643932228869E+07, -0.5627000E+01,         104,  0.1027914E+05,         170
, 0.30275461089290E+06, 0.60644401675286E+07, -0.4662000E+01,         104,  0.9293118E+04,         171
, 0.30272624756018E+06, 0.60643855503143E+07, -0.5132000E+01,         104,  0.9808997E+04,         172
, 0.30278148741526E+06, 0.60644919078996E+07, -0.4244000E+01,         104,  0.8806228E+04,         173
, 0.30294682179790E+06, 0.60644738332067E+07, -0.3888000E+01,         104,  0.8320318E+04,         174
, 0.30313406554428E+06, 0.60644980350289E+07, -0.3317000E+01,         104,  0.7481324E+04,         175
, 0.30311119039040E+06, 0.60644540682598E+07, -0.3601000E+01,         104,  0.7899407E+04,         176
, 0.30301427197512E+06, 0.60646043096357E+07, -0.3077000E+01,         104,  0.6465415E+04,         177
, 0.30289241260685E+06, 0.60647080470736E+07, -0.2729000E+01,         104,  0.6373390E+04,         178
, 0.30292862292984E+06, 0.60647817782664E+07, -0.2063000E+01,         104,  0.6360212E+04,         179
, 0.30291052205487E+06, 0.60647449188513E+07, -0.2391000E+01,         104,  0.6366828E+04,         180
, 0.30280524365975E+06, 0.60648808535149E+07, -0.1628000E+01,         104,  0.6221896E+04,         181
, 0.30267858180326E+06, 0.60649716800955E+07, -0.1254000E+01,         104,  0.6086511E+04,         182
, 0.30255154268704E+06, 0.60650613099426E+07, -0.8170000E+00,         104,  0.5977791E+04,         183
, 0.30242396442037E+06, 0.60651491750117E+07, -0.2830000E+00,         104,  0.5834683E+04,         184
, 0.30230078953053E+06, 0.60652274098273E+07,  0.1580000E+00,         104,  0.3795142E+04,         185
, 0.30220030605026E+06, 0.60652878437042E+07,  0.9000000E-01,         104,  0.2671513E+04,         186
, 0.30137583635080E+06, 0.60663948922715E+07, -0.6364000E+01,         102,  0.3215065E+04,         187
, 0.30148069108595E+06, 0.60664796374999E+07, -0.3348000E+01,         102,  0.3232954E+04,         188
, 0.30146232466667E+06, 0.60664546766667E+07, -0.3700000E+01,         102,  0.1749703E+04,         189
, 0.30147161800842E+06, 0.60664255172872E+07, -0.4082000E+01,         102,  0.3218027E+04,         190
, 0.30148655436479E+06, 0.60665144001709E+07, -0.2633000E+01,         102,  0.3243642E+04,         191
, 0.30149221905739E+06, 0.60665456384283E+07, -0.2397000E+01,         102,  0.2655771E+04,         192
, 0.30193302944096E+06, 0.60668888236863E+07,  0.4380000E+00,         103,  0.1502862E+05,         193
, 0.30168928257892E+06, 0.60666756656600E+07,  0.0000000E+00,         103,  0.1216577E+05,         194
, 0.30150338981959E+06, 0.60666259939422E+07, -0.1008000E+01,         102,  0.3657270E+04,         195
, 0.30149909037103E+06, 0.60665911920963E+07, -0.1578000E+01,         102,  0.3200421E+04,         196
, 0.30151079000000E+06, 0.60665618366667E+07, -0.1854000E+01,         102,  0.1442134E+04,         197
, 0.30191095883635E+06, 0.60667950534544E+07, -0.5020000E+00,         103,  0.1400172E+05,         198
, 0.30145489999296E+06, 0.60663185613409E+07, -0.2161000E+01,         102,  0.3755047E+04,         199
, 0.30145989180759E+06, 0.60663559826106E+07, -0.4081000E+01,         102,  0.3197043E+04,         200
, 0.30144714896657E+06, 0.60662746250898E+07, -0.1713000E+01,         101,  0.4371740E+04,         201
, 0.30157339074161E+06, 0.60661433906544E+07,  0.8810000E+00,         101,  0.1390160E+05,         202
, 0.30158496607195E+06, 0.60662067107556E+07,  0.1280000E+00,         101,  0.1201330E+05,         203
, 0.30111733136136E+06, 0.60635398703900E+07, -0.1393100E+02,         104,  0.1708372E+05,         204
, 0.30104923481126E+06, 0.60634189316615E+07, -0.1422200E+02,         104,  0.1845334E+05,         205
, 0.30118194356494E+06, 0.60636546235295E+07, -0.1364600E+02,         104,  0.1582587E+05,         206
, 0.30135898078406E+06, 0.60637112059814E+07, -0.1346400E+02,         104,  0.1625038E+05,         207
, 0.30159305190049E+06, 0.60638618876201E+07, -0.1308400E+02,         104,  0.1557085E+05,         208
, 0.30154005122939E+06, 0.60637607894247E+07, -0.1335900E+02,         104,  0.1652762E+05,         209
, 0.30164332032072E+06, 0.60639577679401E+07, -0.1231700E+02,         104,  0.1467550E+05,         210
, 0.30182539096355E+06, 0.60639901158916E+07, -0.1148800E+02,         104,  0.1550362E+05,         211
, 0.30205511166972E+06, 0.60640979559730E+07, -0.9998000E+01,         104,  0.1404835E+05,         212
, 0.30201205058443E+06, 0.60640149783160E+07, -0.1072500E+02,         104,  0.1482033E+05,         213
, 0.30209593529580E+06, 0.60641766123778E+07, -0.9207000E+01,         104,  0.1331812E+05,         214
, 0.30227677053438E+06, 0.60641901475680E+07, -0.8340000E+01,         104,  0.1266632E+05,         215
, 0.30249111006346E+06, 0.60642683716187E+07, -0.6896000E+01,         104,  0.1144809E+05,         216
, 0.30245599860900E+06, 0.60642007179208E+07, -0.7597000E+01,         104,  0.1208011E+05,         217
, 0.30252438321654E+06, 0.60643324771623E+07, -0.6236000E+01,         104,  0.1084678E+05,         218
, 0.30269630970571E+06, 0.60643279016855E+07, -0.5677000E+01,         104,  0.1035083E+05,         219
, 0.30289444609498E+06, 0.60643730633747E+07, -0.4692000E+01,         104,  0.9272316E+04,         220
, 0.30286604775994E+06, 0.60643184237740E+07, -0.5180000E+01,         104,  0.9789350E+04,         221
, 0.30292133895353E+06, 0.60644248169349E+07, -0.4254000E+01,         104,  0.8782943E+04,         222
, 0.30308704099546E+06, 0.60644076342829E+07, -0.3878000E+01,         104,  0.8341412E+04,         223
, 0.30327422429341E+06, 0.60644315395849E+07, -0.3328000E+01,         104,  0.7463350E+04,         224
, 0.30325135149265E+06, 0.60643875837893E+07, -0.3596000E+01,         104,  0.7882519E+04,         225
, 0.30315460440278E+06, 0.60645383928272E+07, -0.3090000E+01,         104,  0.6573318E+04,         226
, 0.30303256446289E+06, 0.60646418054135E+07, -0.2776000E+01,         104,  0.6458042E+04,         227
, 0.30306913840457E+06, 0.60647167519924E+07, -0.2101000E+01,         104,  0.6444581E+04,         228
, 0.30305085341251E+06, 0.60646792862118E+07, -0.2430000E+01,         104,  0.6452021E+04,         229
, 0.30294670061826E+06, 0.60648186303223E+07, -0.1682000E+01,         104,  0.6353094E+04,         230
, 0.30282314114408E+06, 0.60649170491815E+07, -0.1197000E+01,         104,  0.6214619E+04,         231
, 0.30269626813678E+06, 0.60650071248283E+07, -0.7580000E+00,         104,  0.6078937E+04,         232
, 0.30256899061629E+06, 0.60650960209739E+07, -0.1960000E+00,         104,  0.5969193E+04,         233
, 0.30243109208147E+06, 0.60651828843727E+07,  0.2610000E+00,         104,  0.4717550E+04,         234
, 0.30230291847147E+06, 0.60652586117302E+07,  0.3780000E+00,         104,  0.3630219E+04,         235
, 0.30146575356996E+06, 0.60663907489442E+07, -0.4052000E+01,         102,  0.3207301E+04,         236
, 0.30162484865117E+06, 0.60664364963725E+07, -0.2421000E+01,         102,  0.6443707E+04,         237
, 0.30161905081954E+06, 0.60664058256573E+07, -0.2626000E+01,         102,  0.6414367E+04,         238
, 0.30163063676515E+06, 0.60664671695502E+07, -0.2048000E+01,         102,  0.6475096E+04,         239
, 0.30164690482839E+06, 0.60664982350977E+07, -0.1149000E+01,         102,  0.7663028E+04,         240
, 0.30214955835604E+06, 0.60669451636497E+07, -0.4400000E-01,         103,  0.3180398E+05,         241
, 0.30189140460236E+06, 0.60667114064370E+07, -0.8490000E+00,         103,  0.1298503E+05,         242
, 0.30167698001752E+06, 0.60666245390623E+07, -0.1630000E+00,         103,  0.1079682E+05,         243
, 0.30166590687043E+06, 0.60665782522016E+07, -0.4700000E+00,         103,  0.9608172E+04,         244
, 0.30165591718135E+06, 0.60665362971424E+07, -0.7460000E+00,         103,  0.8573128E+04,         245
, 0.30212392288377E+06, 0.60668283829337E+07, -0.6440000E+00,         103,  0.2777134E+05,         246
, 0.30160295361444E+06, 0.60663072421750E+07, -0.1378000E+01,         102,  0.8825816E+04,         247
, 0.30160747057353E+06, 0.60663444877099E+07, -0.1968000E+01,         102,  0.6352618E+04,         248
, 0.30159444101157E+06, 0.60662609778841E+07, -0.5850000E+00,         101,  0.1022564E+05,         249
, 0.30176721142879E+06, 0.60660926301858E+07,  0.3210000E+00,         101,  0.1415927E+05,         250
, 0.30177973434906E+06, 0.60661572445122E+07, -0.1180000E+00,         101,  0.1241430E+05,         251
, 0.31348506901057E+06, 0.60551169813207E+07, -0.2785900E+02,         104,  0.4284189E+05,         252
, 0.30082210500797E+06, 0.60630155349580E+07, -0.1483100E+02,         104,  0.2335860E+05,         253
, 0.30073808401499E+06, 0.60628663051775E+07, -0.1527000E+02,         104,  0.2530328E+05,         254
, 0.30097746609318E+06, 0.60632914673827E+07, -0.1422300E+02,         104,  0.1994816E+05,         255
, 0.30123630614106E+06, 0.60634835073766E+07, -0.1395200E+02,         104,  0.1857179E+05,         256
, 0.30116993816219E+06, 0.60633603232515E+07, -0.1422100E+02,         104,  0.1987030E+05,         257
, 0.30129926186757E+06, 0.60636003593968E+07, -0.1365300E+02,         104,  0.1736739E+05,         258
, 0.30148416444271E+06, 0.60636541873245E+07, -0.1352200E+02,         104,  0.1754854E+05,         259
, 0.30172755655261E+06, 0.60638016042117E+07, -0.1310000E+02,         104,  0.1724759E+05,         260
, 0.30167459156580E+06, 0.60636995527946E+07, -0.1338600E+02,         104,  0.1819420E+05,         261
, 0.30177777351142E+06, 0.60638983671987E+07, -0.1237600E+02,         104,  0.1635299E+05,         262
, 0.30196662357505E+06, 0.60639274455758E+07, -0.1143800E+02,         104,  0.1563344E+05,         263
, 0.30219682475631E+06, 0.60640360985809E+07, -0.1000000E+02,         104,  0.1410183E+05,         264
, 0.30215351653215E+06, 0.60639526426664E+07, -0.1067200E+02,         104,  0.1488189E+05,         265
, 0.30223786946858E+06, 0.60641151879759E+07, -0.9213000E+01,         104,  0.1336402E+05,         266
, 0.30241894625354E+06, 0.60641293211675E+07, -0.8340000E+01,         104,  0.1274917E+05,         267
, 0.30263135723687E+06, 0.60642028115008E+07, -0.6903000E+01,         104,  0.1153137E+05,         268
, 0.30259615223345E+06, 0.60641350016371E+07, -0.7628000E+01,         104,  0.1217007E+05,         269
, 0.30266471164591E+06, 0.60642670498176E+07, -0.6290000E+01,         104,  0.1092575E+05,         270
, 0.30283607301936E+06, 0.60642607307048E+07, -0.5721000E+01,         104,  0.1033449E+05,         271
