"Time","A2391150"
"and","Level (m)"
"Date","Mean"
07/04/2011 00:00,""
08/04/2011 00:00,       0.950
09/04/2011 00:00,       0.947
10/04/2011 00:00,       0.939
11/04/2011 00:00,       0.932
12/04/2011 00:00,       0.932
13/04/2011 00:00,       0.932
14/04/2011 00:00,       0.932
15/04/2011 00:00,       0.931
16/04/2011 00:00,       0.929
17/04/2011 00:00,       0.926
18/04/2011 00:00,       0.928
19/04/2011 00:00,       0.928
20/04/2011 00:00,       0.928
21/04/2011 00:00,       0.923
22/04/2011 00:00,       0.922
23/04/2011 00:00,       0.919
24/04/2011 00:00,       0.919
25/04/2011 00:00,       0.917
26/04/2011 00:00,       0.916
27/04/2011 00:00,       0.916
28/04/2011 00:00,       0.916
29/04/2011 00:00,       0.912
30/04/2011 00:00,       0.911
01/05/2011 00:00,       0.909
02/05/2011 00:00,       0.905
03/05/2011 00:00,       0.902
04/05/2011 00:00,       0.900
05/05/2011 00:00,       0.898
06/05/2011 00:00,       0.897
07/05/2011 00:00,       0.895
08/05/2011 00:00,       0.893
09/05/2011 00:00,       0.890
10/05/2011 00:00,       0.889
11/05/2011 00:00,       0.885
12/05/2011 00:00,       0.882
13/05/2011 00:00,       0.882
14/05/2011 00:00,       0.880
15/05/2011 00:00,       0.879
16/05/2011 00:00,       0.879
17/05/2011 00:00,       0.879
18/05/2011 00:00,       0.879
19/05/2011 00:00,       0.879
20/05/2011 00:00,       0.877
21/05/2011 00:00,       0.877
22/05/2011 00:00,       0.883
23/05/2011 00:00,       0.876
24/05/2011 00:00,       0.871
25/05/2011 00:00,       0.867
26/05/2011 00:00,       0.865
27/05/2011 00:00,       0.866
28/05/2011 00:00,       0.867
29/05/2011 00:00,       0.866
30/05/2011 00:00,       0.852
31/05/2011 00:00,       0.891
01/06/2011 00:00,       0.968
02/06/2011 00:00,       0.921
03/06/2011 00:00,       0.874
04/06/2011 00:00,       0.876
05/06/2011 00:00,       0.874
06/06/2011 00:00,       0.873
07/06/2011 00:00,       0.864
08/06/2011 00:00,       0.860
09/06/2011 00:00,       0.857
10/06/2011 00:00,       0.855
11/06/2011 00:00,       0.854
12/06/2011 00:00,       0.853
13/06/2011 00:00,       0.853
14/06/2011 00:00,       0.853
15/06/2011 00:00,       0.852
16/06/2011 00:00,       0.856
17/06/2011 00:00,       0.856
18/06/2011 00:00,       0.856
19/06/2011 00:00,       0.863
20/06/2011 00:00,       0.877
21/06/2011 00:00,       0.913
22/06/2011 00:00,       0.930
23/06/2011 00:00,       0.940
24/06/2011 00:00,       0.944
25/06/2011 00:00,       0.946
26/06/2011 00:00,       0.943
27/06/2011 00:00,       0.937
28/06/2011 00:00,       0.935
29/06/2011 00:00,       0.932
30/06/2011 00:00,       0.932
01/07/2011 00:00,       0.932
02/07/2011 00:00,       0.944
03/07/2011 00:00,       1.006
04/07/2011 00:00,       1.057
05/07/2011 00:00,       1.091
06/07/2011 00:00,       1.165
07/07/2011 00:00,       1.291
08/07/2011 00:00,       1.324
09/07/2011 00:00,       1.332
10/07/2011 00:00,       1.327
11/07/2011 00:00,       1.318
12/07/2011 00:00,       1.310
13/07/2011 00:00,       1.300
14/07/2011 00:00,       1.286
15/07/2011 00:00,       1.276
16/07/2011 00:00,       1.270
17/07/2011 00:00,       1.267
18/07/2011 00:00,       1.268
19/07/2011 00:00,       1.272
20/07/2011 00:00,       1.269
21/07/2011 00:00,       1.263
22/07/2011 00:00,       1.255
23/07/2011 00:00,       1.251
24/07/2011 00:00,       1.270
25/07/2011 00:00,       1.318
26/07/2011 00:00,       1.339
27/07/2011 00:00,       1.345
28/07/2011 00:00,       1.342
29/07/2011 00:00,       1.337
30/07/2011 00:00,       1.328
31/07/2011 00:00,       1.315
01/08/2011 00:00,       1.306
02/08/2011 00:00,       1.296
03/08/2011 00:00,       1.286
04/08/2011 00:00,       1.279
05/08/2011 00:00,       1.307
06/08/2011 00:00,       1.327
07/08/2011 00:00,       1.330
08/08/2011 00:00,       1.338
09/08/2011 00:00,       1.366
10/08/2011 00:00,       1.373
11/08/2011 00:00,       1.359
12/08/2011 00:00,       1.388
13/08/2011 00:00,       1.457
14/08/2011 00:00,       1.471
15/08/2011 00:00,       1.495
16/08/2011 00:00,       1.516
17/08/2011 00:00,       1.601
18/08/2011 00:00,       1.624
19/08/2011 00:00,       1.606
20/08/2011 00:00,       1.574
21/08/2011 00:00,       1.538
22/08/2011 00:00,       1.525
23/08/2011 00:00,       1.474
24/08/2011 00:00,       1.487
25/08/2011 00:00,       1.457
26/08/2011 00:00,       1.436
27/08/2011 00:00,       1.441
28/08/2011 00:00,       1.716
29/08/2011 00:00,       1.882
30/08/2011 00:00,       1.920
31/08/2011 00:00,       1.942
01/09/2011 00:00,       1.951
02/09/2011 00:00,       1.949
03/09/2011 00:00,       1.966
04/09/2011 00:00,       1.970
05/09/2011 00:00,       1.965
06/09/2011 00:00,       1.960
07/09/2011 00:00,       1.973
08/09/2011 00:00,       1.969
09/09/2011 00:00,       1.967
10/09/2011 00:00,       1.970
11/09/2011 00:00,       1.976
12/09/2011 00:00,       1.980
13/09/2011 00:00,       1.986
14/09/2011 00:00,       1.977
15/09/2011 00:00,       1.961
16/09/2011 00:00,       1.919
17/09/2011 00:00,       1.870
18/09/2011 00:00,       1.848
19/09/2011 00:00,       1.828
20/09/2011 00:00,       1.776
21/09/2011 00:00,       1.662
22/09/2011 00:00,       1.489
23/09/2011 00:00,       1.454
24/09/2011 00:00,       1.428
25/09/2011 00:00,       1.410
26/09/2011 00:00,       1.399
27/09/2011 00:00,       1.390
28/09/2011 00:00,       1.388
29/09/2011 00:00,       1.400
30/09/2011 00:00,       1.408
01/10/2011 00:00,       1.408
02/10/2011 00:00,       1.395
03/10/2011 00:00,       1.383
04/10/2011 00:00,       1.375
05/10/2011 00:00,       1.373
06/10/2011 00:00,       1.367
07/10/2011 00:00,       1.353
08/10/2011 00:00,       1.345
09/10/2011 00:00,       1.344
10/10/2011 00:00,       1.336
11/10/2011 00:00,       1.323
12/10/2011 00:00,       1.321
13/10/2011 00:00,       1.323
14/10/2011 00:00,       1.363
15/10/2011 00:00,       1.376
16/10/2011 00:00,       1.374
17/10/2011 00:00,       1.376
18/10/2011 00:00,       1.377
19/10/2011 00:00,       1.374
20/10/2011 00:00,       1.366
21/10/2011 00:00,       1.363
22/10/2011 00:00,       1.360
23/10/2011 00:00,       1.361
24/10/2011 00:00,       1.357
25/10/2011 00:00,       1.351
26/10/2011 00:00,       1.344
27/10/2011 00:00,       1.340
28/10/2011 00:00,       1.336
29/10/2011 00:00,       1.325
30/10/2011 00:00,       1.312
31/10/2011 00:00,       1.305
01/11/2011 00:00,       1.302
02/11/2011 00:00,       1.297
03/11/2011 00:00,       1.292
04/11/2011 00:00,       1.287
05/11/2011 00:00,       1.285
06/11/2011 00:00,       1.275
07/11/2011 00:00,       1.272
08/11/2011 00:00,       1.264
09/11/2011 00:00,       1.254
10/11/2011 00:00,       1.240
11/11/2011 00:00,       1.233
12/11/2011 00:00,       1.225
13/11/2011 00:00,       1.224
14/11/2011 00:00,       1.214
15/11/2011 00:00,       1.205
16/11/2011 00:00,       1.197
17/11/2011 00:00,       1.192
18/11/2011 00:00,       1.188
19/11/2011 00:00,       1.182
20/11/2011 00:00,       1.169
21/11/2011 00:00,       1.163
22/11/2011 00:00,       1.158
23/11/2011 00:00,       1.151
24/11/2011 00:00,       1.142
25/11/2011 00:00,       1.144
26/11/2011 00:00,       1.143
27/11/2011 00:00,       1.136
28/11/2011 00:00,       1.134
29/11/2011 00:00,       1.131
30/11/2011 00:00,       1.116
01/12/2011 00:00,       1.109
02/12/2011 00:00,       1.106
03/12/2011 00:00,       1.101
04/12/2011 00:00,       1.094
05/12/2011 00:00,       1.087
06/12/2011 00:00,       1.079
07/12/2011 00:00,       1.070
08/12/2011 00:00,       1.061
09/12/2011 00:00,       1.054
10/12/2011 00:00,       1.044
11/12/2011 00:00,       1.029
12/12/2011 00:00,       1.020
13/12/2011 00:00,       1.014
14/12/2011 00:00,       0.999
15/12/2011 00:00,       0.983
16/12/2011 00:00,       0.970
17/12/2011 00:00,       0.963
18/12/2011 00:00,       0.958
19/12/2011 00:00,       0.938
20/12/2011 00:00,       0.928
21/12/2011 00:00,       0.917
22/12/2011 00:00,       0.907
23/12/2011 00:00,       0.898
24/12/2011 00:00,       0.890
25/12/2011 00:00,       0.879
26/12/2011 00:00,       0.863
27/12/2011 00:00,       0.855
28/12/2011 00:00,       0.846
29/12/2011 00:00,       0.839
30/12/2011 00:00,       0.832
31/12/2011 00:00,       0.825
01/01/2012 00:00,       0.819
02/01/2012 00:00,       0.812
03/01/2012 00:00,       0.802
04/01/2012 00:00,       0.790
05/01/2012 00:00,       0.785
06/01/2012 00:00,       0.784
07/01/2012 00:00,       0.784
08/01/2012 00:00,       0.774
09/01/2012 00:00,       0.771
10/01/2012 00:00,       0.766
11/01/2012 00:00,       0.759
12/01/2012 00:00,       0.761
13/01/2012 00:00,       0.756
14/01/2012 00:00,       0.753
15/01/2012 00:00,       0.754
16/01/2012 00:00,       0.754
17/01/2012 00:00,       0.757
18/01/2012 00:00,       0.744
19/01/2012 00:00,       0.745
20/01/2012 00:00,       0.745
21/01/2012 00:00,       0.745
22/01/2012 00:00,       0.743
23/01/2012 00:00,       0.748
24/01/2012 00:00,       0.740
25/01/2012 00:00,       0.735
26/01/2012 00:00,       0.734
27/01/2012 00:00,       0.737
28/01/2012 00:00,       0.744
29/01/2012 00:00,       0.749
30/01/2012 00:00,       0.735
31/01/2012 00:00,       0.737
01/02/2012 00:00,       0.738
02/02/2012 00:00,       0.739
03/02/2012 00:00,       0.740
04/02/2012 00:00,       0.743
05/02/2012 00:00,       0.737
06/02/2012 00:00,       0.741
07/02/2012 00:00,       0.745
08/02/2012 00:00,       0.745
09/02/2012 00:00,       0.745
10/02/2012 00:00,       0.745
11/02/2012 00:00,       0.744
12/02/2012 00:00,       0.746
13/02/2012 00:00,       0.747
14/02/2012 00:00,       0.751
15/02/2012 00:00,       0.749
16/02/2012 00:00,       0.747
17/02/2012 00:00,       0.748
18/02/2012 00:00,       0.749
19/02/2012 00:00,       0.749
20/02/2012 00:00,       0.746
21/02/2012 00:00,       0.746
22/02/2012 00:00,       0.746
23/02/2012 00:00,       0.748
24/02/2012 00:00,       0.751
25/02/2012 00:00,       0.752
26/02/2012 00:00,       0.752
27/02/2012 00:00,       0.751
28/02/2012 00:00,       0.749
29/02/2012 00:00,       0.752
01/03/2012 00:00,       0.753
02/03/2012 00:00,       0.756
03/03/2012 00:00,       0.764
04/03/2012 00:00,       0.762
05/03/2012 00:00,       0.766
06/03/2012 00:00,       0.767
07/03/2012 00:00,       0.770
08/03/2012 00:00,       0.769
09/03/2012 00:00,       0.766
10/03/2012 00:00,       0.766
11/03/2012 00:00,       0.765
12/03/2012 00:00,       0.765
13/03/2012 00:00,       0.765
14/03/2012 00:00,       0.766
15/03/2012 00:00,       0.765
16/03/2012 00:00,       0.761
17/03/2012 00:00,       0.760
18/03/2012 00:00,       0.760
19/03/2012 00:00,       0.764
20/03/2012 00:00,       0.762
21/03/2012 00:00,       0.761
22/03/2012 00:00,       0.757
23/03/2012 00:00,       0.753
24/03/2012 00:00,       0.760
25/03/2012 00:00,       0.765
26/03/2012 00:00,       0.766
27/03/2012 00:00,       0.768
28/03/2012 00:00,       0.767
29/03/2012 00:00,       0.767
30/03/2012 00:00,       0.767
31/03/2012 00:00,       0.762
01/04/2012 00:00,       0.764
02/04/2012 00:00,       0.766
03/04/2012 00:00,       0.763
04/04/2012 00:00,       0.763
05/04/2012 00:00,       0.762
06/04/2012 00:00,       0.752
07/04/2012 00:00,       0.756
08/04/2012 00:00,       0.756
09/04/2012 00:00,       0.755
10/04/2012 00:00,       0.756
11/04/2012 00:00,       0.756
