ISOTIME,LAC_m3_s,sal,temp,trace_1,trace_2,trace_3,trace_4,trace_5,ss1,ret,oxy,rsi,amm,nit,frp,frp_ads,doc,poc,don,pon,dop,pop,grn,mag_ulva,mag_ulva_in,mag_ulva_ip
11/01/2013 00:00:00,0,0,0,0,0,100,0,0,20.4804,0,289.0705,146.0647,0.7424,0.2998,0.1013,0.0101,800.8297,790.7679,68.8274,43.3713,1.1846,1.4808,126.1028,0,0,0
12/01/2013 00:00:00,0,0,0,0,0,100,0,0,20.5808,0,289.0884,142.6599,0.7705,0.3138,0.1058,0.0106,793.3261,783.8196,68.8274,43.4213,1.1861,1.4826,126.3725,0,0,0
13/01/2013 00:00:00,0,0,0,0,0,100,0,0,20.6812,0,289.1063,139.2552,0.7987,0.3279,0.1104,0.011,785.8225,776.8712,68.8274,43.4714,1.1875,1.4844,126.6421,0,0,0
14/01/2013 00:00:00,0,0,0,0,0,100,0,0,20.7817,0,289.1241,135.8505,0.8268,0.342,0.1149,0.0115,778.3189,769.9229,68.8274,43.5214,1.189,1.4862,126.9118,0,0,0
15/01/2013 00:00:00,0,0,0,0,0,100,0,0,20.8821,0,289.142,132.4458,0.855,0.3561,0.1195,0.0119,770.8153,762.9745,68.8274,43.5715,1.1904,1.488,127.1815,0,0,0
16/01/2013 00:00:00,0,0,0,0,0,100,0,0,20.9825,0,289.1598,129.0411,0.8831,0.3701,0.124,0.0124,763.3117,756.0262,68.3411,43.6215,1.1919,1.4898,127.4511,0,0,0
17/01/2013 00:00:00,0,0,0,0,0,100,0,0,21.0829,0,289.1777,125.6364,0.9112,0.3842,0.1285,0.0129,755.8081,749.0778,67.8547,43.6715,1.1933,1.4916,127.7208,0,0,0
18/01/2013 00:00:00,0,0,0,0,0,100,0,0,21.1834,0,289.1956,122.2316,0.9394,0.3983,0.1331,0.0133,748.3045,742.1295,67.3683,43.7216,1.1948,1.4934,127.9905,0,0,0
19/01/2013 00:00:00,0,0,0,0,0,100,0,0,21.2838,0,289.2134,118.8269,0.9675,0.4123,0.1376,0.0138,740.8009,735.1811,66.8819,43.7716,1.1962,1.4953,128.2601,0,0,0
20/01/2013 00:00:00,0,0,0,0,0,100,0,0,21.3842,0,289.2313,115.4222,0.9956,0.4264,0.1422,0.0142,733.2973,728.2328,66.3955,43.8216,1.1977,1.4971,128.5298,0,0,0
21/01/2013 00:00:00,0,0,0,0,0,100,0,0,21.4846,0,289.2492,112.0175,1.0238,0.4405,0.1467,0.0147,725.7937,721.2845,65.9092,43.8717,1.1991,1.4989,128.7995,0,0,0
22/01/2013 00:00:00,0,0,0,0,0,100,0,0,21.5851,0,289.267,108.6128,1.0519,0.4545,0.1512,0.0151,718.2901,714.3361,65.4228,43.9217,1.2006,1.5007,129.0691,0,0,0
23/01/2013 00:00:00,0,0,0,0,0,100,0,0,21.6855,0,289.2849,105.2081,1.0801,0.4686,0.1558,0.0156,710.7865,707.3878,64.9364,43.9718,1.202,1.5025,129.3388,0,0,0
24/01/2013 00:00:00,0,0,0,0,0,100,0,0,21.7859,0,289.3027,101.8033,1.1082,0.4827,0.1603,0.016,703.2828,700.4394,64.45,44.0218,1.2035,1.5043,129.6084,0,0,0
25/01/2013 00:00:00,0,0,0,0,0,100,0,0,21.8863,0,289.3206,98.3986,1.1363,0.4967,0.1648,0.0165,695.7792,693.4911,63.9636,44.0718,1.2049,1.5061,129.8781,0,0,0
26/01/2013 00:00:00,0,0,0,0,0,100,0,0,21.9868,0,289.3385,94.9939,1.1645,0.5108,0.1694,0.0169,688.2756,686.5427,63.4773,44.1219,1.2064,1.508,130.1478,0,0,0
27/01/2013 00:00:00,0,0,0,0,0,100,0,0,22.0872,0,289.3563,91.5892,1.1926,0.5249,0.1739,0.0174,680.772,679.5944,62.9909,44.1719,1.2078,1.5098,130.4174,0,0,0
28/01/2013 00:00:00,0,0,0,0,0,100,0,0,22.1876,0,289.3742,88.1845,1.2208,0.539,0.1785,0.0178,673.2684,672.646,62.5045,44.2219,1.2093,1.5116,130.6871,0,0,0
29/01/2013 00:00:00,0,0,0,0,0,100,0,0,22.2881,0,289.3921,84.7798,1.2489,0.553,0.183,0.0183,665.7648,665.6977,62.0181,44.272,1.2107,1.5134,130.9568,0,0,0
30/01/2013 00:00:00,0,0,0,0,0,100,0,0,22.3885,0,289.4099,81.3751,1.277,0.5671,0.1875,0.0188,658.2612,658.7493,61.5317,44.322,1.2122,1.5152,131.2264,0,0,0
31/01/2013 00:00:00,0,0,0,0,0,100,0,0,22.4889,0,289.4278,77.9703,1.3052,0.5812,0.1921,0.0192,650.7576,651.801,61.0454,44.3721,1.2136,1.517,131.4961,0,0,0
01/02/2013 00:00:00,0,0,0,0,0,100,0,0,22.5893,0,289.4457,74.5656,1.3333,0.5952,0.1966,0.0197,643.254,644.8527,60.559,44.4221,1.2151,1.5188,131.7658,0,0,0
02/02/2013 00:00:00,0,0,0,0,0,100,0,0,22.6898,0,289.4635,71.1609,1.3615,0.6093,0.2012,0.0201,635.7504,645.4048,60.0726,44.1863,1.219,1.5238,132.0354,0,0,0
03/02/2013 00:00:00,0,0,0,0,0,100,0,0,22.7902,0,289.4814,67.7562,1.3896,0.6234,0.2057,0.0206,628.2468,645.9569,59.5862,43.9505,1.223,1.5287,132.3051,0,0,0
04/02/2013 00:00:00,0,0,0,0,0,100,0,0,22.8906,0,289.4992,64.3515,1.4177,0.6374,0.2102,0.021,620.7432,646.509,59.0998,43.7148,1.2269,1.5337,132.5748,0,0,0
05/02/2013 00:00:00,0,0,0,0,0,100,0,0,22.991,0,289.5171,60.9468,1.4459,0.6515,0.2148,0.0215,613.2396,647.0611,58.6135,43.479,1.2309,1.5386,132.8444,0,0,0
06/02/2013 00:00:00,0,0,0,0,0,100,0,0,23.0915,0,289.535,57.542,1.474,0.6656,0.2193,0.0219,605.7359,647.6132,58.1271,43.2432,1.2348,1.5436,133.1141,0,0,0
07/02/2013 00:00:00,0,0,0,0,0,100,0,0,23.1919,0,289.5528,54.1373,1.5021,0.6797,0.2238,0.0224,598.2323,648.1653,57.6407,43.0074,1.2388,1.5485,133.3837,0,0,0
08/02/2013 00:00:00,0,0,0,0,0,100,0,0,23.2923,0,289.5707,50.7326,1.5303,0.6937,0.2284,0.0228,590.7287,648.7174,57.1543,42.7717,1.2428,1.5535,133.6534,0,0,0
09/02/2013 00:00:00,0,0,0,0,0,100,0,0,23.3927,0,289.5886,47.3279,1.5584,0.7078,0.2329,0.0233,583.2251,649.2695,56.6679,42.5359,1.2467,1.5584,133.9231,0,0,0
10/02/2013 00:00:00,0,0,0,0,0,100,0,0,23.4932,0,289.6064,43.9232,1.5866,0.7219,0.2375,0.0237,575.7215,649.8216,56.1816,42.3001,1.2507,1.5633,134.1927,0,0,0
11/02/2013 00:00:00,0,0,0,0,0,100,0,0,23.5936,0,289.6243,40.5185,1.6147,0.7359,0.242,0.0242,568.2179,650.3737,55.6952,42.0643,1.2546,1.5683,134.4624,0,0,0
12/02/2013 00:00:00,0,0,0,0,0,100,0,0,23.694,0,289.6422,37.1137,1.6428,0.75,0.2465,0.0247,560.7143,650.9258,55.2088,41.8285,1.2586,1.5732,134.7321,0,0,0
13/02/2013 00:00:00,0,0,0,0,0,100,0,0,23.7944,0,289.66,33.709,1.671,0.7641,0.2511,0.0251,553.2107,651.4779,54.7224,41.5928,1.2625,1.5782,135.0017,0,0,0
14/02/2013 00:00:00,0,0,0,0,0,100,0,0,23.8949,0,289.6779,30.3043,1.6991,0.7781,0.2556,0.0256,545.7071,652.03,54.236,41.357,1.2665,1.5831,135.2714,0,0,0
15/02/2013 00:00:00,0,0,0,0,0,100,0,0,23.9634,0,290.0808,28.619,1.6973,0.7777,0.2558,0.0256,541.8999,652.5821,53.7497,41.1212,1.2705,1.5881,135.6731,0,0,0
16/02/2013 00:00:00,0,0,0,0,0,100,0,0,23.9947,0,290.9335,28.9427,1.6605,0.7604,0.2509,0.0251,542.4052,653.1342,54.1761,40.8854,1.2744,1.593,136.2289,0,0,0
17/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.026,0,291.7862,29.2664,1.6237,0.7431,0.246,0.0246,542.9105,653.6863,54.6025,40.6497,1.2784,1.598,136.7848,0,0,0
18/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.0573,0,292.639,29.5901,1.5869,0.7257,0.2411,0.0241,543.4158,654.2384,55.0289,40.4139,1.2823,1.6029,137.3406,0,0,0
19/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.0886,0,293.4917,29.9138,1.55,0.7084,0.2362,0.0236,543.9211,654.7905,55.4553,40.1781,1.2863,1.6079,137.8964,0,0,0
20/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.1199,0,294.3444,30.2375,1.5132,0.6911,0.2314,0.0231,544.4264,655.3426,55.8817,39.9423,1.2902,1.6128,138.4523,0,0,0
21/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.1512,0,295.1971,30.5611,1.4764,0.6738,0.2265,0.0226,544.9317,655.8947,56.3081,39.7065,1.2942,1.6178,139.0081,0,0,0
22/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.1824,0,296.0498,30.8848,1.4396,0.6564,0.2216,0.0222,545.437,656.4468,56.7346,39.4708,1.2982,1.6227,139.564,0,0,0
23/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.2137,0,296.9025,31.2085,1.4028,0.6391,0.2167,0.0217,545.9423,656.9989,57.161,39.235,1.3021,1.6276,140.1198,0,0,0
24/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.245,0,297.7552,31.5322,1.366,0.6218,0.2118,0.0212,546.4476,657.5511,57.5874,38.9992,1.3061,1.6326,140.6757,0,0,0
25/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.2763,0,298.6079,31.8559,1.3291,0.6045,0.2069,0.0207,546.9529,658.1032,58.0138,38.7634,1.31,1.6375,141.2315,0,0,0
26/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.3076,0,299.4606,32.1796,1.2923,0.5871,0.202,0.0202,547.4582,658.6553,58.4402,38.5277,1.314,1.6425,141.7873,0,0,0
27/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.3389,0,300.3133,32.5033,1.2555,0.5698,0.1971,0.0197,547.9636,659.2074,58.8666,38.2919,1.3179,1.6474,142.3432,0,0,0
28/02/2013 00:00:00,0,0,0,0,0,100,0,0,24.3702,0,301.166,32.827,1.2187,0.5525,0.1922,0.0192,548.4689,659.7595,59.293,38.0561,1.3219,1.6524,142.899,0,0,0
01/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.4015,0,302.0188,33.1506,1.1819,0.5352,0.1873,0.0187,548.9742,660.3116,59.7194,37.8203,1.3259,1.6573,143.4549,0,0,0
02/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.4328,0,302.8715,33.4743,1.1451,0.5178,0.1825,0.0182,549.4795,660.8637,60.1459,38.1386,1.3298,1.6623,144.0107,0,0,0
03/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.4641,0,303.7242,33.798,1.1082,0.5005,0.1776,0.0178,549.9848,661.4158,60.5723,38.4569,1.3338,1.6672,144.5665,0,0,0
04/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.4953,0,304.5769,34.1217,1.0714,0.4832,0.1727,0.0173,550.4901,661.9679,60.9987,38.7751,1.3377,1.6722,145.1224,0,0,0
05/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.5266,0,305.4296,34.4454,1.0346,0.4659,0.1678,0.0168,550.9954,662.52,61.4251,39.0934,1.3417,1.6771,145.6782,0,0,0
06/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.5579,0,306.2823,34.7691,0.9978,0.4485,0.1629,0.0163,551.5007,663.0721,61.8515,39.4117,1.3456,1.6821,146.2341,0,0,0
07/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.5892,0,307.135,35.0928,0.961,0.4312,0.158,0.0158,552.006,663.6242,62.2779,39.73,1.3496,1.687,146.7899,0,0,0
08/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.6205,0,307.9877,35.4165,0.9242,0.4139,0.1531,0.0153,552.5113,664.1763,62.7043,40.0483,1.3536,1.692,147.3457,0,0,0
09/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.6518,0,308.8404,35.7401,0.8873,0.3966,0.1482,0.0148,553.0166,664.7284,63.1307,40.3665,1.3575,1.6969,147.9016,0,0,0
10/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.6831,0,309.6931,36.0638,0.8505,0.3792,0.1433,0.0143,553.5219,665.2805,63.5572,40.6848,1.3615,1.7018,148.4574,0,0,0
11/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.7144,0,310.5459,36.3875,0.8137,0.3619,0.1384,0.0138,554.0272,665.8326,63.9836,41.0031,1.3654,1.7068,149.0133,0,0,0
12/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.7457,0,311.3986,36.7112,0.7769,0.3446,0.1336,0.0134,554.5325,666.3847,64.41,41.3214,1.3694,1.7117,149.5691,0,0,0
13/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.777,0,312.2513,37.0349,0.7401,0.3273,0.1287,0.0129,555.0378,666.9368,64.8364,41.6396,1.3733,1.7167,150.125,0,0,0
14/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.8082,0,313.104,37.3586,0.7033,0.3099,0.1238,0.0124,555.5431,667.4889,65.2628,41.9579,1.3773,1.7216,150.6808,0,0,0
15/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.8395,0,313.9567,37.6823,0.6664,0.2926,0.1189,0.0119,556.0484,668.041,65.6892,42.2762,1.3813,1.7266,151.2366,0,0,0
16/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.8708,0,314.8094,38.006,0.6296,0.2753,0.114,0.0114,556.5538,668.5931,66.2086,42.5945,1.3852,1.7315,151.7925,0,0,0
17/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.9021,0,315.6621,38.3296,0.5928,0.258,0.1091,0.0109,557.0591,669.1452,66.728,42.9127,1.3892,1.7365,152.3483,0,0,0
18/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.9334,0,316.5148,38.6533,0.556,0.2406,0.1042,0.0104,557.5644,669.6973,67.2474,43.231,1.3931,1.7414,152.9042,0,0,0
19/03/2013 00:00:00,0,0,0,0,0,100,0,0,24.9647,0,317.3675,38.977,0.5192,0.2233,0.0993,0.0099,558.0697,670.2494,67.7667,43.5493,1.3971,1.7464,153.46,0,0,0
20/03/2013 00:00:00,0,0,0,0,0,100,0,0,25.1895,0,318.565,41.8868,0.5061,0.2167,0.0979,0.0098,562.8975,670.8016,68.2861,43.8676,1.401,1.7513,154.3277,0,0,0
21/03/2013 00:00:00,0,0,0,0,0,100,0,0,25.625,0,320.1387,47.6183,0.5189,0.2218,0.1002,0.01,572.4416,671.3537,68.8055,44.1859,1.405,1.7563,155.5357,0,0,0
22/03/2013 00:00:00,0,0,0,0,0,100,0,0,26.0606,0,321.7123,53.3499,0.5317,0.227,0.1025,0.0102,581.9857,671.9058,69.3249,44.5041,1.409,1.7612,156.7436,0,0,0
23/03/2013 00:00:00,0,0,0,0,0,100,0,0,26.4961,0,323.286,59.0814,0.5445,0.2321,0.1048,0.0105,591.5298,672.4579,69.8443,44.8224,1.4129,1.7661,157.9515,0,0,0
24/03/2013 00:00:00,0,0,0,0,0,100,0,0,26.9316,0,324.8597,64.8129,0.5573,0.2372,0.1071,0.0107,601.0739,673.01,70.3637,45.1407,1.4169,1.7711,159.1595,0,0,0
25/03/2013 00:00:00,0,0,0,0,0,100,0,0,27.3671,0,326.4334,70.5444,0.57,0.2423,0.1094,0.0109,610.618,673.5621,70.883,45.459,1.4208,1.776,160.3674,0,0,0
26/03/2013 00:00:00,0,0,0,0,0,100,0,0,27.8027,0,328.007,76.2759,0.5828,0.2474,0.1117,0.0112,620.1621,674.1142,71.4024,45.7772,1.4248,1.781,161.5754,0,0,0
27/03/2013 00:00:00,0,0,0,0,0,100,0,0,28.2382,0,329.5807,82.0074,0.5956,0.2525,0.114,0.0114,629.7062,674.6663,71.9218,46.0955,1.4287,1.7859,162.7833,0,0,0
28/03/2013 00:00:00,0,0,0,0,0,100,0,0,28.6737,0,331.1544,87.739,0.6084,0.2576,0.1164,0.0116,639.2504,675.2184,72.4412,46.4138,1.4327,1.7909,163.9912,0,0,0
29/03/2013 00:00:00,0,0,0,0,0,100,0,0,29.1093,0,332.7281,93.4705,0.6212,0.2627,0.1187,0.0119,648.7945,675.7705,72.9606,46.7321,1.4367,1.7958,165.1992,0,0,0
30/03/2013 00:00:00,0,0,0,0,0,100,0,0,29.5448,0,334.3017,99.202,0.6339,0.2679,0.121,0.0121,658.3386,676.3226,73.4799,47.0504,1.4406,1.8008,166.4071,0,0,0
31/03/2013 00:00:00,0,0,0,0,0,100,0,0,29.9803,0,335.8754,104.9335,0.6467,0.273,0.1233,0.0123,667.8827,676.8747,73.9993,47.3686,1.4446,1.8057,167.6151,0,0,0
01/04/2013 00:00:00,0,0,0,0,0,100,0,0,30.4158,0,337.4491,110.665,0.6595,0.2781,0.1256,0.0126,677.4268,677.4268,74.5187,47.6869,1.4485,1.8107,168.823,0,0,0
02/04/2013 00:00:00,0,0,0,0,0,100,0,0,30.8514,0,339.0227,116.3965,0.6723,0.2832,0.1279,0.0128,686.9709,682.4418,75.0381,47.1937,1.4545,1.8181,170.031,0,0,0
03/04/2013 00:00:00,0,0,0,0,0,100,0,0,31.2869,0,340.5964,122.1281,0.6851,0.2883,0.1302,0.013,696.515,687.4568,75.5575,46.7004,1.4605,1.8256,171.2389,0,0,0
04/04/2013 00:00:00,0,0,0,0,0,100,0,0,31.7224,0,342.1701,127.8596,0.6979,0.2934,0.1325,0.0133,706.0591,692.4718,76.0768,46.2072,1.4664,1.8331,172.4468,0,0,0
05/04/2013 00:00:00,0,0,0,0,0,100,0,0,32.1579,0,343.7438,133.5911,0.7106,0.2985,0.1348,0.0135,715.6033,697.4868,76.5962,45.714,1.4724,1.8405,173.6548,0,0,0
06/04/2013 00:00:00,0,0,0,0,0,100,0,0,32.5935,0,345.3174,139.3226,0.7234,0.3037,0.1371,0.0137,725.1474,702.5018,77.1156,45.2207,1.4784,1.848,174.8627,0,0,0
07/04/2013 00:00:00,0,0,0,0,0,100,0,0,33.029,0,346.8911,145.0541,0.7362,0.3088,0.1394,0.0139,734.6915,707.5168,77.635,44.7275,1.4844,1.8554,176.0707,0,0,0
08/04/2013 00:00:00,0,0,0,0,0,100,0,0,33.4645,0,348.4648,150.7856,0.749,0.3139,0.1418,0.0142,744.2356,712.5318,78.1544,44.2342,1.4903,1.8629,177.2786,0,0,0
09/04/2013 00:00:00,0,0,0,0,0,100,0,0,33.9001,0,350.0385,156.5172,0.7618,0.319,0.1441,0.0144,753.7797,717.5469,78.6737,43.741,1.4963,1.8704,178.4865,0,0,0
10/04/2013 00:00:00,0,0,0,0,0,100,0,0,34.3356,0,351.6121,162.2487,0.7745,0.3241,0.1464,0.0146,763.3238,722.5619,79.1931,43.2478,1.5023,1.8778,179.6945,0,0,0
11/04/2013 00:00:00,0,0,0,0,0,100,0,0,34.7711,0,353.1858,167.9802,0.7873,0.3292,0.1487,0.0149,772.8679,727.5769,79.7125,42.7545,1.5082,1.8853,180.9024,0,0,0
12/04/2013 00:00:00,0,0,0,0,0,100,0,0,35.2066,0,354.7595,173.7117,0.8001,0.3343,0.151,0.0151,782.412,732.5919,80.2319,42.2613,1.5142,1.8928,182.1104,0,0,0
13/04/2013 00:00:00,0,0,0,0,0,100,0,0,35.6422,0,356.3331,179.4432,0.8129,0.3394,0.1533,0.0153,791.9561,737.6069,80.7513,41.768,1.5202,1.9002,183.3183,0,0,0
14/04/2013 00:00:00,0,0,0,0,0,100,0,0,36.0777,0,357.9068,185.1747,0.8257,0.3446,0.1556,0.0156,801.5003,742.6219,81.2707,41.2748,1.5261,1.9077,184.5262,0,0,0
15/04/2013 00:00:00,0,0,0,0,0,100,0,0,36.5132,0,359.4805,190.9063,0.8385,0.3497,0.1579,0.0158,811.0444,747.6369,81.79,40.7816,1.5321,1.9151,185.7342,0,0,0
16/04/2013 00:00:00,0,0,0,0,0,100,0,0,36.9487,0,361.0542,196.6378,0.8512,0.3548,0.1602,0.016,820.5885,752.6519,81.6344,40.2883,1.5381,1.9226,186.9421,0,0,0
17/04/2013 00:00:00,0,0,0,0,0,100,0,0,37.0077,0,361.459,199.9697,0.8535,0.3581,0.1613,0.0161,825.1064,757.6669,81.4789,39.7951,1.5441,1.9301,187.0953,0,0,0
18/04/2013 00:00:00,0,0,0,0,0,100,0,0,36.7433,0,360.5895,201.2374,0.8467,0.3598,0.1613,0.0161,825.3043,762.6819,81.3233,39.3019,1.55,1.9375,186.3433,0,0,0
19/04/2013 00:00:00,0,0,0,0,0,100,0,0,36.4788,0,359.72,202.5051,0.8399,0.3614,0.1613,0.0161,825.5022,767.6969,81.1677,38.8086,1.556,1.945,185.5913,0,0,0
20/04/2013 00:00:00,0,0,0,0,0,100,0,0,36.2143,0,358.8505,203.7727,0.8331,0.3631,0.1613,0.0161,825.7001,772.7119,81.0121,38.3154,1.562,1.9525,184.8393,0,0,0
21/04/2013 00:00:00,0,0,0,0,0,100,0,0,35.9498,0,357.981,205.0404,0.8264,0.3648,0.1613,0.0161,825.898,777.7269,80.8565,37.8221,1.5679,1.9599,184.0872,0,0,0
22/04/2013 00:00:00,0,0,0,0,0,100,0,0,35.6853,0,357.1115,206.3081,0.8196,0.3665,0.1613,0.0161,826.0959,782.7419,80.7009,37.3289,1.5739,1.9674,183.3352,0,0,0
23/04/2013 00:00:00,0,0,0,0,0,100,0,0,35.4209,0,356.242,207.5758,0.8128,0.3682,0.1613,0.0161,826.2938,787.7569,80.5453,36.8357,1.5799,1.9749,182.5832,0,0,0
24/04/2013 00:00:00,0,0,0,0,0,100,0,0,35.1564,0,355.3725,208.8434,0.806,0.3699,0.1613,0.0161,826.4917,792.7719,80.3898,36.3424,1.5859,1.9823,181.8312,0,0,0
25/04/2013 00:00:00,0,0,0,0,0,100,0,0,34.8919,0,354.5029,210.1111,0.7992,0.3716,0.1613,0.0161,826.6896,797.787,80.2342,35.8492,1.5918,1.9898,181.0792,0,0,0
26/04/2013 00:00:00,0,0,0,0,0,100,0,0,34.6274,0,353.6334,211.3788,0.7924,0.3733,0.1613,0.0161,826.8875,802.802,80.0786,35.356,1.5978,1.9972,180.3272,0,0,0
27/04/2013 00:00:00,0,0,0,0,0,100,0,0,34.3629,0,352.7639,212.6465,0.7856,0.375,0.1613,0.0161,827.0854,807.817,79.923,34.8627,1.6038,2.0047,179.5752,0,0,0
28/04/2013 00:00:00,0,0,0,0,0,100,0,0,34.0984,0,351.8944,213.9142,0.7789,0.3767,0.1613,0.0161,827.2833,812.832,79.7674,34.3695,1.6097,2.0122,178.8231,0,0,0
29/04/2013 00:00:00,0,0,0,0,0,100,0,0,33.834,0,351.0249,215.1818,0.7721,0.3784,0.1613,0.0161,827.4812,817.847,79.6118,33.8762,1.6157,2.0196,178.0711,0,0,0
30/04/2013 00:00:00,0,0,0,0,0,100,0,0,33.5695,0,350.1554,216.4495,0.7653,0.3801,0.1613,0.0161,827.6791,822.862,79.4562,33.383,1.6217,2.0271,177.3191,0,0,0
01/05/2013 00:00:00,0,0,0,0,0,100,0,0,33.305,0,349.2859,217.7172,0.7585,0.3818,0.1613,0.0161,827.877,827.877,79.3007,32.8898,1.6276,2.0346,176.5671,0,0,0
02/05/2013 00:00:00,0,0,0,0,0,100,0,0,33.0405,0,348.4164,218.9849,0.7517,0.3835,0.1613,0.0161,828.0749,828.053,79.1451,32.7714,1.6322,2.0402,175.8151,0,0,0
03/05/2013 00:00:00,0,0,0,0,0,100,0,0,32.776,0,347.5469,220.2525,0.7449,0.3852,0.1613,0.0161,828.2728,828.229,78.9895,32.653,1.6367,2.0458,175.0631,0,0,0
04/05/2013 00:00:00,0,0,0,0,0,100,0,0,32.5116,0,346.6773,221.5202,0.7381,0.3869,0.1613,0.0161,828.4707,828.405,78.8339,32.5346,1.6412,2.0515,174.3111,0,0,0
05/05/2013 00:00:00,0,0,0,0,0,100,0,0,32.2471,0,345.8078,222.7879,0.7314,0.3886,0.1613,0.0161,828.6686,828.581,78.6783,32.4163,1.6457,2.0571,173.5591,0,0,0
06/05/2013 00:00:00,0,0,0,0,0,100,0,0,31.9826,0,344.9383,224.0556,0.7246,0.3903,0.1613,0.0161,828.8665,828.757,78.5227,32.2979,1.6502,2.0628,172.807,0,0,0
07/05/2013 00:00:00,0,0,0,0,0,100,0,0,31.7181,0,344.0688,225.3232,0.7178,0.392,0.1613,0.0161,829.0644,828.9331,78.3671,32.1795,1.6547,2.0684,172.055,0,0,0
08/05/2013 00:00:00,0,0,0,0,0,100,0,0,31.4536,0,343.1993,226.5909,0.711,0.3937,0.1613,0.0161,829.2623,829.1091,78.2116,32.0611,1.6593,2.0741,171.303,0,0,0
09/05/2013 00:00:00,0,0,0,0,0,100,0,0,31.1892,0,342.3298,227.8586,0.7042,0.3954,0.1613,0.0161,829.4602,829.2851,78.056,31.9428,1.6638,2.0797,170.551,0,0,0
10/05/2013 00:00:00,0,0,0,0,0,100,0,0,30.9247,0,341.4603,229.1263,0.6974,0.3971,0.1613,0.0161,829.6581,829.4611,77.9004,31.8244,1.6683,2.0854,169.799,0,0,0
