"Time","A2391259"
"and","Level (m)"
"Date","Mean"
11/05/2012 00:00,""
12/05/2012 00:00,       0.466
13/05/2012 00:00,       0.463
14/05/2012 00:00,       0.452
15/05/2012 00:00,       0.448
16/05/2012 00:00,       0.443
17/05/2012 00:00,       0.439
18/05/2012 00:00,       0.443
19/05/2012 00:00,       0.447
20/05/2012 00:00,       0.443
21/05/2012 00:00,       0.439
22/05/2012 00:00,       0.462
23/05/2012 00:00,       0.464
24/05/2012 00:00,       0.459
25/05/2012 00:00,       0.456
26/05/2012 00:00,       0.451
27/05/2012 00:00,       0.448
28/05/2012 00:00,       0.443
29/05/2012 00:00,       0.437
30/05/2012 00:00,       0.432
31/05/2012 00:00,       0.429
01/06/2012 00:00,       0.427
02/06/2012 00:00,       0.429
03/06/2012 00:00,       0.434
04/06/2012 00:00,       0.448
05/06/2012 00:00,       0.446
06/06/2012 00:00,       0.438
07/06/2012 00:00,       0.434
08/06/2012 00:00,       0.432
09/06/2012 00:00,       0.431
10/06/2012 00:00,       0.429
11/06/2012 00:00,       0.427
12/06/2012 00:00,       0.430
13/06/2012 00:00,       0.434
14/06/2012 00:00,       0.444
15/06/2012 00:00,       0.459
16/06/2012 00:00,       0.476
17/06/2012 00:00,       0.487
18/06/2012 00:00,       0.483
19/06/2012 00:00,       0.472
20/06/2012 00:00,       0.471
21/06/2012 00:00,       0.491
22/06/2012 00:00,       0.533
23/06/2012 00:00,       0.488
24/06/2012 00:00,       0.433
25/06/2012 00:00,       0.433
26/06/2012 00:00,       0.433
27/06/2012 00:00,       0.433
28/06/2012 00:00,       0.433
29/06/2012 00:00,       0.433
30/06/2012 00:00,       0.432
01/07/2012 00:00,       0.433
02/07/2012 00:00,       0.434
03/07/2012 00:00,       0.434
04/07/2012 00:00,       0.434
05/07/2012 00:00,       0.433
06/07/2012 00:00,       0.432
07/07/2012 00:00,       0.433
08/07/2012 00:00,       0.433
09/07/2012 00:00,       0.434
10/07/2012 00:00,       0.435
11/07/2012 00:00,       0.461
12/07/2012 00:00,       0.483
13/07/2012 00:00,       0.497
14/07/2012 00:00,       0.513
15/07/2012 00:00,       0.610
16/07/2012 00:00,       0.963
17/07/2012 00:00,       1.483
18/07/2012 00:00,       1.707
19/07/2012 00:00,       1.849
20/07/2012 00:00,       1.906
21/07/2012 00:00,       1.888
22/07/2012 00:00,       1.853
23/07/2012 00:00,       1.850
24/07/2012 00:00,       1.857
25/07/2012 00:00,       1.860
26/07/2012 00:00,       1.862
27/07/2012 00:00,       1.920
28/07/2012 00:00,       1.966
29/07/2012 00:00,       1.973
30/07/2012 00:00,       1.963
31/07/2012 00:00,       1.949
01/08/2012 00:00,       1.938
02/08/2012 00:00,       1.913
03/08/2012 00:00,       1.894
04/08/2012 00:00,       1.931
05/08/2012 00:00,       1.971
06/08/2012 00:00,       2.035
07/08/2012 00:00,       2.035
08/08/2012 00:00,       2.009
09/08/2012 00:00,       2.008
10/08/2012 00:00,       1.999
11/08/2012 00:00,       1.980
12/08/2012 00:00,       1.943
13/08/2012 00:00,       1.915
14/08/2012 00:00,       1.904
15/08/2012 00:00,       1.912
16/08/2012 00:00,       1.937
17/08/2012 00:00,       2.094
18/08/2012 00:00,       2.173
19/08/2012 00:00,       1.838
20/08/2012 00:00,       1.718
21/08/2012 00:00,       1.612
22/08/2012 00:00,       1.654
23/08/2012 00:00,       1.602
24/08/2012 00:00,       1.812
25/08/2012 00:00,       1.975
26/08/2012 00:00,       1.919
27/08/2012 00:00,       1.909
28/08/2012 00:00,       1.904
29/08/2012 00:00,       1.876
30/08/2012 00:00,       1.879
31/08/2012 00:00,       1.868
01/09/2012 00:00,       1.961
02/09/2012 00:00,       1.934
03/09/2012 00:00,       1.902
04/09/2012 00:00,       1.872
05/09/2012 00:00,       1.834
06/09/2012 00:00,       1.857
07/09/2012 00:00,       1.892
08/09/2012 00:00,       1.960
09/09/2012 00:00,       1.982
10/09/2012 00:00,       1.995
11/09/2012 00:00,       2.012
12/09/2012 00:00,       2.029
13/09/2012 00:00,       2.047
14/09/2012 00:00,       2.064
15/09/2012 00:00,       2.082
16/09/2012 00:00,       2.101
17/09/2012 00:00,       2.118
18/09/2012 00:00,       2.138
19/09/2012 00:00,       2.157
20/09/2012 00:00,       2.189
21/09/2012 00:00,       2.220
22/09/2012 00:00,       2.234
23/09/2012 00:00,       2.250
24/09/2012 00:00,       2.270
25/09/2012 00:00,       2.279
26/09/2012 00:00,       2.287
27/09/2012 00:00,       2.316
28/09/2012 00:00,       2.338
29/09/2012 00:00,       2.354
30/09/2012 00:00,       2.369
01/10/2012 00:00,       2.381
02/10/2012 00:00,       2.407
03/10/2012 00:00,       2.420
04/10/2012 00:00,       2.436
05/10/2012 00:00,       2.469
06/10/2012 00:00,       2.481
07/10/2012 00:00,       2.506
08/10/2012 00:00,       2.523
09/10/2012 00:00,       2.535
10/10/2012 00:00,       2.543
11/10/2012 00:00,       2.567
12/10/2012 00:00,       2.578
13/10/2012 00:00,       2.599
14/10/2012 00:00,       2.620
15/10/2012 00:00,       2.623
16/10/2012 00:00,       2.624
17/10/2012 00:00,       2.634
18/10/2012 00:00,       2.643
19/10/2012 00:00,       2.638
20/10/2012 00:00,       2.638
21/10/2012 00:00,       2.629
22/10/2012 00:00,       2.641
23/10/2012 00:00,       2.640
24/10/2012 00:00,       2.631
25/10/2012 00:00,       2.615
26/10/2012 00:00,       2.605
27/10/2012 00:00,       2.607
28/10/2012 00:00,       2.603
29/10/2012 00:00,       2.598
30/10/2012 00:00,       2.592
31/10/2012 00:00,       2.581
01/11/2012 00:00,       2.563
02/11/2012 00:00,       2.564
03/11/2012 00:00,       2.563
04/11/2012 00:00,       2.554
05/11/2012 00:00,       2.556
06/11/2012 00:00,       2.549
07/11/2012 00:00,       2.539
08/11/2012 00:00,       2.527
09/11/2012 00:00,       2.508
10/11/2012 00:00,       2.513
11/11/2012 00:00,       2.510
12/11/2012 00:00,       2.483
13/11/2012 00:00,       2.481
14/11/2012 00:00,       2.472
15/11/2012 00:00,       2.467
16/11/2012 00:00,       2.456
17/11/2012 00:00,       2.446
18/11/2012 00:00,       2.435
19/11/2012 00:00,       2.433
20/11/2012 00:00,       2.428
21/11/2012 00:00,       2.398
22/11/2012 00:00,       2.398
23/11/2012 00:00,       2.395
24/11/2012 00:00,       2.379
25/11/2012 00:00,       2.372
26/11/2012 00:00,       2.367
27/11/2012 00:00,       2.358
28/11/2012 00:00,       2.347
29/11/2012 00:00,       2.340
30/11/2012 00:00,       2.332
01/12/2012 00:00,       2.311
02/12/2012 00:00,       2.303
03/12/2012 00:00,       2.289
04/12/2012 00:00,       2.263
05/12/2012 00:00,       2.268
06/12/2012 00:00,       2.282
07/12/2012 00:00,       2.280
08/12/2012 00:00,       2.252
09/12/2012 00:00,       2.248
10/12/2012 00:00,       2.245
11/12/2012 00:00,       2.236
12/12/2012 00:00,       2.232
13/12/2012 00:00,       2.218
14/12/2012 00:00,       2.220
15/12/2012 00:00,       2.206
16/12/2012 00:00,       2.192
17/12/2012 00:00,       2.198
18/12/2012 00:00,       2.190
19/12/2012 00:00,       2.183
20/12/2012 00:00,       2.172
21/12/2012 00:00,       2.171
22/12/2012 00:00,       2.166
23/12/2012 00:00,       2.159
24/12/2012 00:00,       2.141
25/12/2012 00:00,       2.139
26/12/2012 00:00,       2.132
27/12/2012 00:00,       2.119
28/12/2012 00:00,       2.114
29/12/2012 00:00,       2.109
30/12/2012 00:00,       2.105
31/12/2012 00:00,       2.099
01/01/2013 00:00,       2.089
02/01/2013 00:00,       2.088
03/01/2013 00:00,       2.082
04/01/2013 00:00,       2.073
05/01/2013 00:00,       2.060
06/01/2013 00:00,       2.056
07/01/2013 00:00,       2.049
08/01/2013 00:00,       2.030
09/01/2013 00:00,       2.029
10/01/2013 00:00,       2.034
11/01/2013 00:00,       2.024
12/01/2013 00:00,       2.019
13/01/2013 00:00,       2.013
14/01/2013 00:00,       2.010
15/01/2013 00:00,       2.003
16/01/2013 00:00,       2.001
17/01/2013 00:00,       1.994
18/01/2013 00:00,       1.977
19/01/2013 00:00,       1.977
20/01/2013 00:00,       1.972
21/01/2013 00:00,       1.967
22/01/2013 00:00,       1.960
23/01/2013 00:00,       1.960
24/01/2013 00:00,       1.956
25/01/2013 00:00,       1.936
26/01/2013 00:00,       1.938
27/01/2013 00:00,       1.934
28/01/2013 00:00,       1.931
29/01/2013 00:00,       1.924
30/01/2013 00:00,       1.923
31/01/2013 00:00,       1.926
01/02/2013 00:00,       1.926
02/02/2013 00:00,       1.922
03/02/2013 00:00,       1.920
04/02/2013 00:00,       1.918
05/02/2013 00:00,       1.912
06/02/2013 00:00,       1.906
07/02/2013 00:00,       1.897
08/02/2013 00:00,       1.895
09/02/2013 00:00,       1.887
10/02/2013 00:00,       1.887
11/02/2013 00:00,       1.881
12/02/2013 00:00,       1.879
13/02/2013 00:00,       1.872
14/02/2013 00:00,       1.869
15/02/2013 00:00,       1.868
16/02/2013 00:00,       1.861
17/02/2013 00:00,       1.855
18/02/2013 00:00,       1.845
19/02/2013 00:00,       1.835
20/02/2013 00:00,       1.835
21/02/2013 00:00,       1.834
22/02/2013 00:00,       1.833
23/02/2013 00:00,       1.833
24/02/2013 00:00,       1.818
25/02/2013 00:00,       1.815
26/02/2013 00:00,       1.814
27/02/2013 00:00,       1.807
28/02/2013 00:00,       1.804
01/03/2013 00:00,       1.804
02/03/2013 00:00,       1.804
03/03/2013 00:00,       1.799
04/03/2013 00:00,       1.793
05/03/2013 00:00,       1.783
06/03/2013 00:00,       1.776
07/03/2013 00:00,       1.776
08/03/2013 00:00,       1.773
09/03/2013 00:00,       1.769
10/03/2013 00:00,       1.770
11/03/2013 00:00,       1.761
12/03/2013 00:00,       1.759
13/03/2013 00:00,       1.730
14/03/2013 00:00,       1.743
15/03/2013 00:00,       1.743
16/03/2013 00:00,       1.730
17/03/2013 00:00,       1.737
18/03/2013 00:00,       1.735
19/03/2013 00:00,       1.733
20/03/2013 00:00,       1.734
21/03/2013 00:00,       1.715
22/03/2013 00:00,       1.725
23/03/2013 00:00,       1.729
24/03/2013 00:00,       1.722
25/03/2013 00:00,       1.728
26/03/2013 00:00,       1.729
27/03/2013 00:00,       1.722
28/03/2013 00:00,       1.692
29/03/2013 00:00,       1.708
30/03/2013 00:00,       1.708
31/03/2013 00:00,       1.708
01/04/2013 00:00,       1.702
02/04/2013 00:00,       1.700
03/04/2013 00:00,       1.701
04/04/2013 00:00,       1.697
05/04/2013 00:00,       1.693
06/04/2013 00:00,       1.686
07/04/2013 00:00,       1.682
08/04/2013 00:00,       1.679
09/04/2013 00:00,       1.674
10/04/2013 00:00,       1.670
11/04/2013 00:00,       1.670
12/04/2013 00:00,       1.667
13/04/2013 00:00,       1.660
14/04/2013 00:00,       1.662
15/04/2013 00:00,       1.661
16/04/2013 00:00,       1.657
17/04/2013 00:00,       1.652
18/04/2013 00:00,       1.651
19/04/2013 00:00,       1.649
20/04/2013 00:00,       1.644
21/04/2013 00:00,       1.648
22/04/2013 00:00,       1.643
23/04/2013 00:00,       1.656
24/04/2013 00:00,       1.406
25/04/2013 00:00,       0.962
26/04/2013 00:00,       0.891
27/04/2013 00:00,       0.844
28/04/2013 00:00,       0.835
29/04/2013 00:00,       0.640
30/04/2013 00:00,       0.462
01/05/2013 00:00,       0.434
02/05/2013 00:00,       0.433
03/05/2013 00:00,       0.527
04/05/2013 00:00,       0.878
05/05/2013 00:00,       1.005
06/05/2013 00:00,       1.080
07/05/2013 00:00,       1.136
08/05/2013 00:00,       1.176
09/05/2013 00:00,       1.208
10/05/2013 00:00,       1.236
11/05/2013 00:00,       1.255
12/05/2013 00:00,       1.288
13/05/2013 00:00,       1.308
14/05/2013 00:00,       1.322
15/05/2013 00:00,       1.318
16/05/2013 00:00,       1.341
