"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-59669"," 7281148","Morella Basin @ O/L",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Naviculales",6.00,"0.0082"
"ALS MELB","21-59669"," 7281148","Morella Basin @ O/L",14/12/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",838.00,"0.0502"
"ALS MELB","21-59669"," 7281148","Morella Basin @ O/L",14/12/2021 0:00:00,"CHLOROPHYCEAE","Lagerheimia",394.00,"0.1971"
"ALS MELB","21-59669"," 7281148","Morella Basin @ O/L",14/12/2021 0:00:00,"CHLOROPHYCEAE","Monoraphidium  (small)",49.00,"0.0007"
"ALS MELB","21-59669"," 7281148","Morella Basin @ O/L",14/12/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",1380.00,"0.4140"
"ALS MELB","21-59669"," 7281148","Morella Basin @ O/L",14/12/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",14786.00,"0.0776"
"ALS MELB","21-59669"," 7281148","Morella Basin @ O/L",14/12/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",2.00,"0.0039"
"ALS MELB","21-59669"," 7281148","Morella Basin @ O/L",14/12/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",197.00,"0.0157"
"ALS MELB","21-59669"," 7281148","Morella Basin @ O/L",,"TOTAL_ALGAE",,17652.00,"0.7678"
"ALS MELB","21-59669"," 7281148","Morella Basin @ O/L",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-59669"," 7281148","Morella Basin @ O/L",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
