"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",148.00,"0.0593"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",99.00,"0.0296"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",14844.00,"3.7258"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",14/12/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",145473.00,"19.202"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",14/12/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",235527.00,"14.131"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",14/12/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",445.00,"0.1425"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",14/12/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",1399307.00,"7.3463"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",14/12/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",445.00,"0.8906"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",14/12/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",1534.00,"0.7669"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",,"TOTAL_ALGAE",,1797822.00,"46.295"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-59669"," 7281142","1.8km W of Salt Ck",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
