"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales",50.00,"0.0099"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",4.00,"0.0015"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",50.00,"0.0149"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",14/12/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",20904.00,"5.2468"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",14/12/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",121441.00,"16.030"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",14/12/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",74657.00,"4.4793"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",14/12/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",199.00,"0.0637"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",14/12/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",500697.00,"2.6286"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",14/12/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",547.00,"1.0949"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",14/12/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales (small)",946.00,"0.4728"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",,"TOTAL_ALGAE",,719495.00,"30.043"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-59669"," 7281154","Salt Creek Outlet",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
