"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"BACILLARIOPHYCEAE","Asterionellopsis",99.00,"0.0494"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales",1188.00,"0.3562"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",39584.00,"2.3750"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Colonial green (cells)",1286.00,"0.1286"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Crucigenia",3167.00,"0.0950"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Dictyosphaerium",7125.00,"0.1425"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Elakatothrix",4.00,"0.0001"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Lagerheimia",396.00,"0.1979"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Monoraphidium  (small)",3365.00,"0.0538"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Monoraphidium (large)",49.00,"0.0197"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Nephrocytium",49.00,"0.0099"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Oocystis",3958.00,"1.1875"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Planctonema",3958.00,"3.1667"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Scenedesmus",990.00,"0.2474"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Schroederia",49.00,"0.0272"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Tetraedron",49.00,"0.0074"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CHLOROPHYCEAE","Tetrastrum",792.00,"0.0316"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CRYPTOPHYCEAE","Cryptomonads",2573.00,"0.8233"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CYANOPHYCEAE","Limnolyngbya (Planktolyngbya circumcreta)
Limnolyngbya (Planktolyngbya circumcreta)",28897.00,"0.1415"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",79762.00,"0.3031"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CYANOPHYCEAE","Romeria",792.00,"0.0245"
"ALS MELB","21-59669"," 7281150","Murray Mouth",13/12/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",154775.00,"0.8125"
"ALS MELB","21-59669"," 7281150","Murray Mouth",,"TOTAL_ALGAE",,332907.00,"10.201"
"ALS MELB","21-59669"," 7281150","Murray Mouth",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-59669"," 7281150","Murray Mouth",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
