350133.590,6031746.660,-0.26
350134.300,6031747.350,-0.27
350135.900,6031748.810,-0.31
350135.220,6031748.210,-0.31
350136.580,6031749.420,-0.32
350137.280,6031750.020,-0.35
350138.180,6031750.720,-0.33
350139.210,6031751.430,-0.35
350141.080,6031752.540,-0.38
350139.890,6031751.870,-0.38
350142.700,6031753.380,-0.37
350141.880,6031752.960,-0.37
350144.540,6031754.270,-0.38
350143.830,6031753.930,-0.38
350147.240,6031755.460,-0.38
350146.310,6031755.040,-0.38
350148.280,6031755.910,-0.38
350145.260,6031754.590,-0.41
350152.220,6031757.570,-0.37
350149.330,6031756.330,-0.37
350151.510,6031757.240,-0.38
350150.800,6031756.920,-0.41
350150.070,6031756.620,-0.42
350153.690,6031758.400,-0.34
350155.670,6031759.990,-0.35
350152.910,6031757.950,-0.36
350156.240,6031760.580,-0.36
350154.910,6031759.250,-0.37
350158.310,6031762.070,-0.36
350159.260,6031762.630,-0.36
350157.500,6031761.550,-0.36
350156.830,6031761.110,-0.38
350162.290,6031764.470,-0.34
350160.240,6031763.210,-0.35
350163.040,6031764.970,-0.35
350163.710,6031765.430,-0.36
350161.410,6031763.920,-0.36
350167.140,6031768.540,-0.33
350164.730,6031766.250,-0.33
350166.400,6031767.750,-0.35
350165.540,6031766.910,-0.35
350170.940,6031772.760,-0.33
350170.000,6031771.740,-0.34
350168.150,6031769.730,-0.34
350168.720,6031770.350,-0.35
350169.350,6031771.030,-0.36
350174.010,6031776.030,-0.32
350173.250,6031775.280,-0.33
350174.650,6031776.710,-0.35
350172.200,6031774.150,-0.35
350171.650,6031773.550,-0.36
350176.900,6031778.900,-0.34
350178.590,6031780.440,-0.34
350176.320,6031778.330,-0.34
350177.570,6031779.540,-0.36
350175.730,6031777.760,-0.37
350182.510,6031783.720,-0.34
350180.720,6031782.240,-0.35
350179.300,6031781.050,-0.35
350180.100,6031781.720,-0.36
350181.620,6031782.980,-0.37
350186.070,6031786.540,-0.33
350183.970,6031784.890,-0.34
350185.340,6031785.970,-0.35
350183.330,6031784.390,-0.35
350184.700,6031785.460,-0.36
350187.860,6031788.060,-0.35
350189.700,6031789.750,-0.35
350188.730,6031788.850,-0.35
350187.060,6031787.360,-0.35
350193.000,6031792.830,-0.34
350191.740,6031791.740,-0.34
350191.150,6031791.160,-0.34
350190.470,6031790.490,-0.34
350193.690,6031793.420,-0.36
350192.360,6031792.290,-0.37
350195.980,6031795.280,-0.33
350196.700,6031795.860,-0.34
350195.050,6031794.520,-0.35
350194.330,6031793.950,-0.35
350197.510,6031796.540,-0.36
350198.320,6031797.220,-0.31
350199.940,6031798.580,-0.33
350200.670,6031799.170,-0.35
350199.030,6031797.820,-0.35
350204.480,6031801.990,-0.34
350203.370,6031801.200,-0.34
350202.620,6031800.650,-0.34
350201.690,6031799.950,-0.34
350206.780,6031803.610,-0.3
350207.730,6031804.260,-0.31
350208.720,6031804.840,-0.32
350205.350,6031802.600,-0.33
350206.010,6031803.080,-0.33
350211.660,6031699.580,-0.15
350210.800,6031805.980,-0.33
350209.920,6031805.510,-0.34
350211.730,6031806.450,-0.35
350213.260,6031700.430,-0.09
350214.370,6031702.010,-0.1
350215.820,6031704.380,-0.11
350213.740,6031701.020,-0.11
350212.640,6031699.940,-0.12
350215.020,6031703.120,-0.13
350213.890,6031807.440,-0.33
350215.760,6031808.340,-0.33
350212.870,6031806.960,-0.33
350214.930,6031807.920,-0.34
350216.460,6031705.530,-0.12
350216.840,6031706.190,-0.14
350217.890,6031708.160,-0.14
350218.250,6031708.860,-0.15
350219.950,6031711.780,-0.15
350219.530,6031711.100,-0.15
350217.430,6031707.290,-0.15
350218.820,6031709.940,-0.16
350216.470,6031808.710,-0.32
350219.100,6031810.190,-0.33
350218.210,6031809.660,-0.33
350217.190,6031809.090,-0.34
350219.910,6031810.660,-0.35
350220.410,6031712.650,-0.15
350221.130,6031714.100,-0.15
350220.780,6031713.380,-0.15
350221.480,6031714.820,-0.16
350221.830,6031715.550,-0.16
350222.430,6031716.850,-0.17
350223.160,6031718.430,-0.18
350222.770,6031717.590,-0.18
350223.550,6031719.250,-0.19
350220.620,6031811.080,-0.31
350221.640,6031811.660,-0.31
350222.850,6031812.340,-0.31
350224.300,6031720.840,-0.18
350223.900,6031720.000,-0.19
350224.700,6031721.690,-0.2
350225.190,6031722.740,-0.21
350226.040,6031724.550,-0.24
350225.590,6031723.600,-0.24
350226.550,6031725.730,-0.24
350227.130,6031727.000,-0.25
350227.490,6031727.670,-0.25
350226.490,6031814.290,-0.3
350224.050,6031812.980,-0.31
350227.490,6031814.800,-0.31
350224.980,6031813.490,-0.32
350225.790,6031813.920,-0.34
350229.960,6031732.010,-0.25
350228.570,6031729.610,-0.25
350229.160,6031730.610,-0.26
350230.860,6031733.350,-0.27
350229.590,6031731.350,-0.27
350227.860,6031728.430,-0.28
350230.210,6031816.170,-0.32
350228.330,6031815.220,-0.33
350229.250,6031815.700,-0.34
350231.040,6031816.560,-0.34
350234.240,6031736.940,-0.26
350233.090,6031735.870,-0.26
350232.500,6031735.280,-0.27
350231.930,6031734.660,-0.27
350231.390,6031734.010,-0.29
350234.940,6031737.550,-0.29
350233.890,6031817.840,-0.3
350232.710,6031817.320,-0.31
350234.820,6031818.270,-0.32
350231.770,6031816.890,-0.34
350237.870,6031739.880,-0.26
350236.230,6031738.590,-0.28
350238.620,6031740.470,-0.28
350237.350,6031819.460,-0.29
350236.880,6031739.120,-0.3
350238.090,6031819.790,-0.3
350235.580,6031738.080,-0.3
350236.080,6031818.890,-0.31
350239.370,6031741.040,-0.25
350240.550,6031741.920,-0.26
350241.930,6031742.800,-0.27
350241.810,6031821.420,-0.28
350240.870,6031821.000,-0.29
350238.940,6031820.160,-0.3
350239.680,6031820.480,-0.31
350241.240,6031742.360,-0.31
350242.740,6031743.440,-0.23
350243.620,6031744.210,-0.23
350244.620,6031745.140,-0.25
350245.390,6031745.820,-0.26
350244.320,6031822.630,-0.28
350246.010,6031746.380,-0.3
350242.740,6031821.870,-0.3
350245.430,6031823.200,-0.31
350243.460,6031822.220,-0.31
350248.860,6031749.810,-0.22
350248.120,6031748.800,-0.22
350249.610,6031750.970,-0.23
350246.590,6031747.000,-0.24
350247.540,6031748.140,-0.25
350249.730,6031825.810,-0.27
350248.370,6031824.900,-0.28
350247.370,6031824.300,-0.29
350249.060,6031825.350,-0.3
350246.560,6031823.840,-0.31
350253.400,6031756.110,-0.23
350252.720,6031755.190,-0.24
350251.860,6031753.980,-0.24
350251.310,6031753.260,-0.25
350250.310,6031752.020,-0.26
350253.100,6031828.630,-0.27
350250.810,6031752.630,-0.27
350252.490,6031828.020,-0.28
350251.780,6031827.400,-0.29
350251.130,6031826.880,-0.3
350250.480,6031826.390,-0.31
350255.950,6031759.660,-0.21
350256.600,6031760.630,-0.22
350253.890,6031756.750,-0.23
350257.290,6031761.700,-0.23
350255.100,6031758.410,-0.23
350254.370,6031757.400,-0.24
350256.600,6031831.660,-0.27
350255.440,6031830.700,-0.27
350254.560,6031829.960,-0.28
350257.230,6031832.190,-0.28
