X,Y,Z
352404.171,6030804.263,-0.035
352402.485,6030794.685,-0.042
352400.339,6030784.630,-0.042
352399.096,6030774.635,-0.049
352396.671,6030764.682,-0.04
352395.613,6030755.335,-0.052
352393.077,6030745.551,-0.055
352390.288,6030735.679,-0.024
352388.147,6030724.995,-0.014
352385.623,6030715.764,-0.0049999999
352381.662,6030705.995,-0.013
352379.682,6030696.985,-0.021
352375.877,6030688.234,-0.035
352372.099,6030678.732,-0.091
352368.972,6030669.419,-0.137
352365.715,6030659.805,-0.167
352361.316,6030650.450,-0.162
352357.525,6030641.249,-0.157
352354.129,6030631.493,-0.066
352350.455,6030622.712,-0.084
352346.828,6030613.500,0.012
352343.188,6030604.129,-0.107
352339.881,6030594.935,-0.074
352335.785,6030585.553,-0.044
352332.514,6030576.565,0.0040000002
352272.633,6030599.330,-0.188
352268.233,6030589.481,-0.219
352276.048,6030607.690,-0.184
352279.526,6030617.003,-0.167
352283.364,6030626.828,-0.158
352287.200,6030636.451,-0.169
352290.984,6030645.323,-0.189
352294.681,6030655.223,-0.185
352298.678,6030664.185,-0.177
352300.888,6030674.150,-0.149
352300.769,6030683.945,-0.118
352301.426,6030693.764,-0.074
352304.345,6030701.662,-0.071
352311.584,6030709.790,-0.071
352317.416,6030718.070,-0.052
352323.887,6030725.088,-0.083
352326.884,6030735.738,-0.09
352330.015,6030744.859,-0.08
352332.638,6030753.872,-0.1
352335.376,6030763.053,-0.102
352338.355,6030772.743,-0.09
352341.080,6030782.175,-0.038
352343.540,6030793.184,-0.034
352345.827,6030802.965,-0.018
352347.862,6030812.895,-0.015
352350.703,6030823.042,0
352353.811,6030831.785,-0.0040000002
352356.402,6030840.940,0.0099999998
352359.297,6030850.888,0.014
352361.596,6030860.373,0.014
352363.969,6030869.545,-0.0010000000
352366.836,6030879.465,0.023
352369.378,6030889.401,0.035
352371.858,6030898.153,0.065
352374.176,6030907.816,0.089
352376.960,6030918.574,0.104
352379.275,6030927.328,0.1
352381.786,6030937.635,0.102
352384.387,6030947.221,0.118
352386.989,6030956.653,0.13
352389.260,6030966.365,0.137
352391.446,6030976.321,0.175
352393.904,6030984.680,0.23
352397.296,6030994.744,0.224
352399.983,6031005.180,0.265
352361.106,6031009.943,0.244
352357.761,6031000.160,0.221
352353.640,6030990.781,0.206
352351.230,6030981.831,0.17
352347.120,6030972.247,0.153
352343.812,6030962.814,0.149
352340.134,6030953.278,0.11
352337.630,6030944.670,0.104
352333.619,6030935.304,0.104
352330.510,6030925.104,0.098
352327.535,6030916.496,0.082
352324.129,6030906.584,0.034
352320.212,6030896.339,0.028
352316.519,6030886.336,0.013
352313.702,6030878.672,0.016
352309.926,6030869.411,0.0030000000
352306.587,6030859.347,-0.012
352304.456,6030850.099,-0.018
352300.375,6030842.831,-0.023
352295.844,6030831.931,-0.024
352292.946,6030822.930,-0.031
352289.056,6030812.526,-0.037
352286.393,6030803.797,-0.063
352283.990,6030794.122,-0.064
352279.609,6030784.275,-0.068
352275.622,6030775.653,-0.069
352272.014,6030766.208,-0.06
352268.827,6030757.273,-0.088
352264.726,6030746.954,-0.078
352261.521,6030737.348,-0.081
352257.615,6030728.084,-0.081
352253.041,6030718.028,-0.079
352249.691,6030708.647,-0.109
352245.285,6030700.249,-0.132
352240.784,6030691.099,-0.162
352237.287,6030680.618,-0.166
352234.008,6030670.964,-0.211
352229.899,6030663.789,-0.207
352226.067,6030655.537,-0.211
352222.864,6030646.194,-0.17
352218.829,6030636.408,-0.15
352215.299,6030627.700,-0.147
352211.314,6030617.850,-0.147
352207.456,6030608.646,-0.143
352564.685,6030453.626,-0.159
355286.413,6025778.048,1.663
355274.190,6025805.624,3.335
352227.825,6029849.094,0.215
352236.902,6029852.653,0.058
352246.025,6029856.340,0.013
352255.339,6029860.497,-0.042
352264.494,6029864.152,-0.11
352273.585,6029868.115,-0.168
352283.036,6029871.657,-0.187
352292.856,6029874.636,-0.204
352302.078,6029877.547,-0.192
352311.918,6029880.408,-0.232
352321.479,6029883.493,-0.237
352330.844,6029886.399,-0.253
352340.601,6029889.211,-0.269
352350.152,6029892.105,-0.276
352359.567,6029895.209,-0.299
352360.330,6029853.591,-0.315
352369.774,6029856.842,-0.332
352350.838,6029850.293,-0.299
352341.298,6029847.180,-0.291
352331.742,6029843.748,-0.284
352322.384,6029840.574,-0.276
352312.894,6029837.814,-0.282
352303.660,6029834.457,-0.257
352293.968,6029831.113,-0.24
352247.019,6029894.745,0.208
352256.546,6029898.492,0.23
352265.574,6029902.348,0.22
352274.794,6029906.459,0.157
352284.019,6029910.269,0.011
352293.357,6029914.182,-0.082
352302.592,6029917.783,-0.106
352311.198,6029920.736,-0.125
352321.249,6029923.895,-0.181
352331.269,6029927.224,-0.213
352340.548,6029930.169,-0.243
352350.123,6029933.514,-0.279
352444.455,6030007.843,-0.239
352435.174,6030004.078,-0.226
352425.694,6030000.787,-0.224
352416.185,6029997.470,-0.239
352406.865,6029994.022,-0.242
352397.324,6029990.610,-0.0089999996
352388.104,6029987.625,0.115
352378.648,6029984.140,0.011
352369.036,6029980.879,-0.091
352359.731,6029977.598,-0.08
352350.187,6029974.031,-0.02
352340.748,6029970.743,0.091
352331.379,6029967.498,0.297
352321.918,6029964.131,0.109
352312.684,6029960.435,0.035
352303.628,6029956.252,0.029
352294.338,6029952.398,0.101
352285.241,6029948.563,0.125
352275.967,6029944.507,0.144
352266.624,6029940.489,0.204
352259.151,6029974.603,0.155
352268.565,6029978.632,0.147
352277.495,6029983.017,0.131
352286.519,6029987.206,0.131
352295.702,6029991.278,0.141
352304.814,6029995.125,0.163
352314.040,6029998.798,0.209
352323.534,6030002.700,0.282
352332.793,6030006.325,0.3
352342.123,6030009.848,0.2
352351.437,6030012.906,0.112
352361.120,6030016.009,0.066
352370.577,6030018.963,0.047
352380.146,6030022.337,0.165
352389.805,6030025.481,-0.033
352399.158,6030028.645,-0.093
352408.560,6030031.726,-0.17
352418.313,6030034.862,-0.189
352427.698,6030038.036,-0.223
352439.042,6030088.166,-0.166
352430.476,6030082.549,-0.121
352422.350,6030077.107,-0.094
352414.050,6030071.393,-0.084
352405.749,6030065.620,-0.055
352396.680,6030061.649,0.021
352387.304,6030057.290,0.024
352378.189,6030053.381,0.115
352369.021,6030049.529,0.123
352360.067,6030045.545,0.148
352350.849,6030041.510,0.168
352340.961,6030039.773,0.18
352331.139,6030038.017,0.162
352321.369,6030036.300,0.177
352311.516,6030034.585,0.185
352301.757,6030032.695,0.19
352330.018,6030069.439,0.179
352338.031,6030075.184,0.151
352346.349,6030080.636,0.144
352354.585,6030086.148,0.125
352362.979,6030091.774,0.097
352371.149,6030097.466,0.07
352379.165,6030103.379,0.066
352387.166,6030109.610,0.044
352395.163,6030115.564,0.03
352404.063,6030119.849,-0.02
352413.030,6030124.464,-0.044
352421.950,6030128.707,-0.1
352431.087,6030133.351,-0.102
352439.964,6030137.763,-0.133
352448.703,6030142.060,-0.145
352457.377,6030147.783,-0.133
352465.549,6030153.594,-0.134
352473.541,6030159.033,-0.129
352481.763,6030164.799,-0.147
352490.138,6030170.464,-0.143
352498.090,6030176.324,-0.147
352506.657,6030182.050,-0.128
352514.855,6030187.691,-0.11
352522.991,6030193.466,-0.094
352531.024,6030199.071,-0.052
352539.185,6030204.881,-0.052
352547.566,6030210.470,-0.038
352555.670,6030216.172,-0.037
352563.912,6030221.867,-0.036
352572.063,6030227.632,-0.0070000002
352580.266,6030233.300,-0.014
352588.465,6030239.145,-0.011
352596.552,6030244.771,-0.017
352604.913,6030250.695,-0.0099999998
352613.321,6030256.285,0.025
352621.268,6030262.042,0.068
352629.024,6030268.611,0.087
352636.114,6030275.397,0.07
352643.392,6030282.314,-0.038
352647.531,6030286.866,-0.208
352617.408,6030310.986,-0.03
352623.603,6030314.777,-0.219
352609.092,6030305.343,0.017
352600.961,6030299.980,0.014
352592.459,6030294.737,0.027
352584.432,6030288.673,0.029
352576.553,6030282.602,0.045
352568.749,6030276.461,0.057
352561.011,6030270.604,0.051
352552.811,6030264.310,0.044
352544.689,6030258.319,0.048
352536.933,6030252.356,0.033
352529.135,6030246.048,0.027
352521.070,6030240.343,0.0030000000
352512.889,6030234.090,-0.024
352505.194,6030227.811,-0.039
352497.073,6030221.850,-0.068
352488.413,6030216.792,-0.081
352480.044,6030211.535,-0.094
352471.169,6030206.661,-0.091
352462.654,6030201.155,-0.09
352454.258,6030195.880,-0.078
352445.616,6030190.730,-0.064
352437.125,6030185.530,-0.061
352428.879,6030180.202,-0.0030000000
352420.017,6030174.996,0.059
352411.301,6030169.835,0.082
352402.945,6030164.477,0.09
352394.730,6030159.102,0.095
352385.969,6030154.082,0.108
352377.225,6030149.584,0.132
352368.017,6030145.576,0.159
352358.894,6030141.403,0.176
352349.666,6030137.501,0.171
352340.643,6030133.437,0.179
352373.416,6030213.535,0.197
352382.672,6030217.656,0.188
352391.430,6030222.082,0.176
352399.940,6030227.064,0.162
352408.524,6030232.261,0.124
352416.911,6030237.580,0.07
352425.548,6030242.952,0.021
352433.992,6030248.140,0.0080000004
352442.681,6030253.350,0.0030000000
352451.063,6030258.777,0.026
352459.667,6030263.827,0.042
352468.166,6030269.027,0.058
352476.548,6030274.316,0.074
352485.359,6030279.464,0.072
352494.359,6030283.943,0.088
352503.227,6030288.366,0.084
352512.378,6030292.725,0.082
352521.096,6030297.197,0.086
352529.847,6030301.850,0.087
352538.806,6030306.221,0.078
352547.824,6030310.886,0.07
352556.723,6030315.389,0.071
352565.710,6030319.944,0.068
352574.355,6030324.584,0.059
352583.295,6030329.427,0.05
352591.966,6030334.134,0.043
352600.802,6030339.002,-0.033
352603.852,6030340.962,-0.284
352584.645,6030370.662,-0.515
352581.761,6030368.336,0.0049999999
352573.539,6030362.702,0.078
352565.363,6030357.123,0.09
352556.639,6030352.105,0.11
352547.857,6030347.022,0.104
352539.409,6030341.832,0.11
352530.696,6030336.464,0.1
352522.273,6030331.325,0.083
352513.628,6030326.220,0.088
352505.078,6030321.272,0.09
352496.373,6030316.473,0.1
352487.369,6030311.733,0.095
352478.827,6030306.938,0.105
352470.124,6030302.096,0.103
352461.497,6030296.953,0.101
352452.644,6030291.908,0.1
352443.583,6030287.834,0.093
352434.331,6030283.892,0.083
352425.321,6030279.852,0.087
352416.169,6030275.699,0.092
352407.031,6030271.697,0.119
352397.872,6030267.824,0.148
352388.742,6030263.824,0.152
352379.635,6030259.636,0.141
352370.310,6030255.806,0.139
352361.385,6030251.830,0.138
352352.109,6030247.805,0.147
352342.753,6030243.982,0.16
352333.435,6030240.622,0.169
352346.320,6030277.798,0.172
352355.985,6030280.534,0.167
352365.492,6030283.594,0.147
352374.874,6030286.536,0.146
352384.580,6030289.943,0.147
352393.304,6030294.034,0.15
352402.246,6030298.803,0.147
352411.352,6030303.091,0.15
352420.228,6030307.267,0.148
352429.328,6030311.386,0.152
352438.476,6030315.853,0.159
352447.376,6030320.296,0.159
352456.419,6030324.716,0.153
352465.298,6030329.614,0.136
352473.272,6030335.042,0.137
352481.769,6030340.619,0.114
352490.084,6030346.151,0.099
352498.405,6030351.680,0.093
352507.014,6030356.974,0.094
352515.470,6030362.469,0.097
352523.499,6030368.026,0.082
352531.653,6030374.039,0.093
352539.213,6030380.305,0.095
352547.043,6030386.633,0.084
352554.970,6030392.747,0.056
352561.513,6030398.078,-0.304
352534.150,6030419.717,-0.245
352529.808,6030415.573,0.0070000002
352522.331,6030408.862,0.06
352514.720,6030402.342,0.082
352507.232,6030395.741,0.106
352499.481,6030389.180,0.093
352491.899,6030382.941,0.115
352484.403,6030376.076,0.123
352476.391,6030369.891,0.129
352468.187,6030364.361,0.152
352459.838,6030359.108,0.148
352451.367,6030353.752,0.174
352437.028,6030376.916,0.18
352444.858,6030383.101,0.153
352452.772,6030388.992,0.128
352460.392,6030395.382,0.116
352468.284,6030401.583,0.1
352475.984,6030407.679,0.076
352483.868,6030413.962,0.065
352491.544,6030420.428,0.047
352497.617,6030428.453,0.014
352503.444,6030436.714,-0.125
352505.026,6030438.908,-0.306
352474.183,6030453.288,-0.332
352469.419,6030447.016,-0.047
352462.909,6030439.331,0.017
352456.497,6030431.731,0.055
352450.279,6030423.927,0.062
352442.220,6030418.146,0.094
352433.755,6030412.686,0.131
352425.264,6030407.538,0.144
352398.730,6030427.713,0.183
352407.221,6030432.720,0.143
352415.804,6030437.885,0.107
352424.632,6030442.926,0.024
352433.150,6030448.242,-0.0010000000
352441.634,6030453.080,-0.027
352450.282,6030458.362,-0.193
352452.977,6030460.007,-0.347
352417.591,6030475.703,-0.221
352412.318,6030470.811,-0.161
352404.736,6030464.235,-0.156
352397.058,6030457.325,-0.031
352389.954,6030450.598,0.131
352382.528,6030443.900,0.232
352365.307,6030456.530,0.157
352371.224,6030464.577,0.013
352377.609,6030472.518,-0.021
352383.665,6030480.450,-0.112
352388.566,6030486.913,-0.278
352354.024,6030500.542,-0.391
352352.066,6030494.104,-0.227
352348.435,6030484.740,-0.122
352344.654,6030475.575,-0.063
352340.443,6030466.280,0.121
352285.459,6030446.627,0.161
352289.298,6030455.886,0.09
352293.016,6030465.121,0.086
352295.870,6030474.727,-0.0089999996
352298.298,6030484.325,-0.033
352301.156,6030494.159,-0.132
352223.873,6030478.965,-0.159
352220.282,6030469.929,-0.078
352218.667,6030459.827,-0.03
352217.361,6030450.074,0.0049999999
352215.917,6030440.193,0.032
352214.731,6030430.179,0.047
352212.801,6030420.475,0.057
352211.498,6030410.570,0.068
352209.385,6030400.583,0.089
352203.446,6030392.863,0.125
352197.859,6030384.480,0.15
352191.881,6030376.388,0.154
352185.948,6030368.349,0.179
352046.290,6030335.649,0.068
352052.393,6030343.603,0.052
352058.122,6030351.658,0.046
352063.967,6030359.809,0.042
352069.837,6030368.011,0.05
352075.583,6030376.041,0.06
352081.496,6030384.120,0.201
352087.724,6030392.259,0.088
352092.106,6030400.949,-0.0089999996
352096.909,6030410.051,-0.0089999996
352100.939,6030419.098,-0.062
352105.491,6030427.874,-0.073
352109.817,6030436.751,-0.069
352114.071,6030445.647,-0.088
352118.446,6030454.895,-0.2
352063.496,6030452.595,-0.18
352058.697,6030444.015,-0.128
352054.539,6030435.026,-0.141
352049.630,6030426.356,-0.17
352045.071,6030417.131,-0.166
352040.979,6030408.409,-0.15
352036.433,6030399.236,-0.034
352032.498,6030389.970,0.018
352028.162,6030381.102,-0.028
352023.417,6030372.144,0.0030000000
352018.597,6030363.689,0
352013.022,6030355.090,0.018
352007.867,6030346.537,0.021
352002.608,6030337.902,0.042
351997.520,6030329.402,0.041
351901.330,6030328.393,0.128
351909.667,6030333.894,0.096
351917.788,6030339.716,0.055
351925.753,6030345.680,0.017
351933.904,6030351.475,-0.0089999996
351939.000,6030359.973,-0.031
351943.818,6030369.061,-0.143
351948.722,6030377.489,-0.165
351953.682,6030386.445,-0.186
351958.534,6030395.148,-0.201
351963.471,6030403.964,-0.212
351842.826,6030369.803,-0.211
351834.596,6030363.795,-0.138
351826.511,6030358.188,-0.114
351818.287,6030352.187,-0.079
351810.142,6030346.370,-0.057
351708.637,6030365.851,0.029
351716.759,6030371.862,0.0080000004
351724.524,6030378.022,-0.0099999998
351732.420,6030384.013,-0.063
351740.342,6030390.049,-0.184
351662.255,6030411.691,-0.254
351653.041,6030407.560,-0.126
351644.056,6030403.368,-0.026
351634.936,6030399.344,0.046
351625.922,6030395.212,0.067
351616.914,6030391.062,0.077
351607.653,6030386.868,0.053
351487.848,6030428.899,0.12
351496.416,6030433.780,0.077
351505.206,6030438.416,0.067
351522.801,6030447.932,-0.028
351530.782,6030453.538,-0.168
351308.551,6030496.615,0.178
351317.455,6030500.619,0.168
351326.518,6030505.073,0.129
351335.398,6030509.233,0.118
351344.464,6030513.682,0.087
351353.586,6030517.874,-0.042
351362.841,6030522.071,-0.202
351274.462,6030578.220,-0.015
351284.105,6030581.234,-0.063
351293.579,6030584.154,-0.185
351303.136,6030587.083,-0.299
351466.474,6031164.275,0.169
351475.040,6031169.544,0.148
351483.594,6031174.607,0.118
351491.948,6031179.861,0.119
351500.725,6031185.194,0.096
351509.184,6031190.212,0.081
351517.977,6031195.198,0.077
351526.391,6031200.581,0.07
351534.987,6031205.713,0.064
351543.505,6031210.856,0.055
351551.949,6031216.154,-0.0020000001
351560.445,6031221.025,-0.065
351567.962,6031224.220,-0.19
351532.943,6031278.500,-0.257
351532.210,6031278.269,-0.22
351523.515,6031273.353,-0.087
351515.152,6031268.000,-0.035
351506.565,6031262.909,-0.0060000001
351497.913,6031257.827,-0.0070000002
351489.351,6031252.746,0.025
351481.003,6031247.466,0.043
351472.230,6031242.207,0.081
351463.721,6031237.375,0.113
351454.955,6031232.316,0.134
351446.410,6031227.052,0.148
351437.882,6031221.634,0.193
351429.307,6031216.665,0.227
351400.280,6031246.281,0.164
351408.627,6031251.898,0.142
351416.738,6031257.435,0.107
351424.959,6031263.465,0.079
351433.339,6031268.838,0.05
351441.623,6031274.726,0.044
351449.700,6031280.322,0.0049999999
351457.939,6031286.161,-0.021
351466.164,6031291.874,-0.031
351474.371,6031297.402,-0.051
351482.491,6031303.324,-0.06
351490.797,6031308.851,-0.099
351499.005,6031314.601,-0.209
351466.472,6031351.255,-0.223
351464.765,6031349.749,-0.179
351457.109,6031343.420,-0.069
351449.163,6031337.595,-0.048
351441.276,6031331.285,-0.019
351433.377,6031325.035,-0.012
351425.542,6031318.677,0.0010000000
351417.699,6031312.652,0.022
351410.069,6031306.226,0.023
351402.194,6031300.099,0.044
351394.404,6031293.747,0.059
351386.412,6031287.683,0.087
351378.735,6031281.358,0.157
351370.670,6031275.218,0.18
351339.958,6031302.764,0.163
351347.394,6031309.518,0.143
351354.944,6031316.159,0.082
351362.366,6031323.092,0.045
351369.833,6031329.767,0.02
351377.390,6031336.391,0.023
351384.748,6031343.075,-0.0010000000
351392.061,6031349.754,-0.0030000000
351399.338,6031356.620,-0.0049999999
351406.885,6031363.356,-0.013
351414.274,6031369.939,-0.035
351421.723,6031376.538,-0.07
351429.161,6031383.270,-0.091
351436.548,6031390.004,-0.228
351411.371,6031434.330,-0.237
351406.004,6031429.151,-0.145
351399.080,6031421.958,-0.095
351391.908,6031414.771,-0.077
351385.006,6031407.630,-0.062
351377.862,6031400.382,-0.021
351370.878,6031393.393,-0.02
351364.072,6031385.969,-0.014
351357.093,6031379.016,-0.011
351349.889,6031371.925,-0.0010000000
351342.994,6031364.933,0.016
351336.066,6031357.714,0.094
351328.769,6031350.663,0.074
351321.645,6031343.167,0.09
351314.950,6031336.187,0.12
351307.779,6031329.247,0.144
351274.272,6031353.066,0.143
351280.987,6031360.611,0.114
351287.239,6031368.202,0.101
351293.940,6031375.452,0.09
351300.628,6031383.112,0.082
351307.238,6031390.721,0.035
351313.850,6031398.354,0.021
351320.481,6031405.794,0.021
351326.907,6031413.422,0.011
351333.395,6031420.928,-0.013
351340.028,6031428.455,-0.0010000000
351346.658,6031435.924,-0.024
351353.287,6031443.421,-0.067
351359.673,6031451.162,-0.103
351366.171,6031458.582,-0.117
351373.067,6031466.143,-0.143
351379.576,6031473.847,-0.141
351342.793,6031508.528,-0.138
351336.706,6031500.730,-0.136
351330.652,6031493.039,-0.144
351324.469,6031485.143,-0.124
351318.225,6031477.103,-0.084
351312.339,6031468.998,-0.043
351305.896,6031461.265,-0.011
351299.799,6031453.536,-0.013
351294.105,6031445.506,0.0049999999
351287.752,6031437.568,0.015
351281.729,6031429.441,0.022
351275.340,6031421.778,0.025
351269.282,6031413.753,0.04
351263.113,6031406.033,0.101
351257.104,6031398.135,0.104
351251.013,6031390.324,0.12
351244.712,6031382.286,0.118
351238.646,6031374.289,0.128
351207.632,6031390.636,0.136
351213.312,6031398.937,0.121
351219.050,6031407.182,0.115
351224.648,6031415.097,0.115
351230.735,6031423.457,0.087
351236.481,6031431.598,0.031
351242.014,6031439.962,0.014
351247.887,6031448.184,0.0040000002
351253.532,6031456.429,-0.0030000000
351259.307,6031464.470,-0.0089999996
351264.874,6031472.715,-0.029
351270.625,6031480.788,-0.043
351276.731,6031489.124,-0.063
351282.264,6031497.206,-0.082
351287.957,6031505.198,-0.124
351293.747,6031513.429,-0.128
351299.392,6031521.712,-0.137
351305.101,6031530.078,-0.123
351274.144,6031546.587,-0.116
351268.641,6031537.999,-0.121
351263.396,6031529.986,-0.126
351257.937,6031521.493,-0.114
351252.569,6031512.820,-0.088
351247.185,6031504.578,-0.049
351241.827,6031496.268,-0.022
351236.151,6031488.027,-0.015
351230.660,6031479.595,-0.0080000004
351225.245,6031471.138,-0.0060000001
351219.747,6031462.601,0.0070000002
351214.369,6031454.229,0.03
351208.925,6031445.818,0.039
351203.520,6031437.456,0.092
351198.143,6031429.124,0.13
351192.663,6031420.490,0.138
351187.342,6031412.351,0.156
351181.818,6031403.994,0.175
351155.777,6031416.549,0.164
351161.272,6031424.947,0.135
351166.227,6031433.195,0.116
351171.219,6031442.049,0.103
351176.548,6031450.630,0.07
351181.582,6031459.256,0.016
351186.604,6031467.711,-0.0080000004
351191.786,6031476.217,-0.022
351196.874,6031484.800,-0.046
351201.932,6031493.337,-0.037
351207.179,6031502.196,-0.048
351212.602,6031510.802,-0.067
351217.574,6031519.441,-0.09
351222.544,6031527.894,-0.118
351227.689,6031536.464,-0.144
351232.732,6031545.330,-0.143
351237.859,6031553.657,-0.142
351226.128,6031603.034,-0.176
351221.148,6031594.392,-0.164
351216.150,6031585.430,-0.17
351211.421,6031576.970,-0.157
351206.647,6031568.288,-0.165
351201.827,6031559.113,-0.175
351196.817,6031550.513,-0.159
351191.902,6031541.588,-0.132
351187.121,6031532.887,-0.095
351182.422,6031524.029,-0.068
351177.737,6031515.433,-0.057
351172.991,6031506.475,-0.054
351168.188,6031497.755,-0.029
351163.366,6031489.120,-0.025
351158.466,6031480.549,-0.016
351153.416,6031471.794,0.0040000002
351148.644,6031462.828,0.028
351144.058,6031454.023,0.096
351139.247,6031445.374,0.105
351134.379,6031436.732,0.118
351129.417,6031427.891,0.147
351102.534,6031438.729,0.142
351107.187,6031447.611,0.1
351111.778,6031456.425,0.077
351116.007,6031465.516,0.028
351120.453,6031474.527,-0.017
351124.955,6031483.424,-0.032
351129.400,6031492.470,-0.052
351134.015,6031501.258,-0.058
351138.700,6031510.158,-0.066
351143.098,6031518.969,-0.059
351147.521,6031528.117,-0.062
351152.076,6031537.101,-0.104
351156.611,6031545.781,-0.117
351161.063,6031554.627,-0.129
351165.737,6031563.744,-0.176
351170.342,6031572.601,-0.181
351174.836,6031581.405,-0.177
351178.922,6031590.228,-0.177
351183.783,6031599.336,-0.182
351192.466,6031617.099,-0.223
355274.192,6025805.622,3.336
355286.413,6025778.048,1.663
360479.298,6021499.508,-0.492
360472.978,6021491.807,-0.46
360466.785,6021484.281,-0.446
360460.674,6021476.097,-0.402
360454.430,6021468.648,-0.352
360448.247,6021460.508,-0.346
360441.845,6021452.930,-0.331
360435.656,6021445.096,-0.279
360429.517,6021437.228,-0.278
360422.595,6021429.709,-0.26
360415.523,6021422.882,-0.253
360408.011,6021416.212,-0.237
360400.546,6021409.489,-0.225
360393.235,6021402.335,-0.208
360386.124,6021395.654,-0.192
360378.966,6021388.876,-0.175
360371.276,6021382.077,-0.158
360364.071,6021375.460,-0.154
360356.919,6021368.295,-0.139
360349.448,6021361.673,-0.11
360342.178,6021354.747,-0.104
360334.952,6021347.743,-0.085
360327.437,6021341.001,-0.069
360320.204,6021334.369,-0.055
360312.946,6021327.537,-0.05
360305.743,6021320.711,-0.037
360298.557,6021313.809,-0.022
360291.183,6021307.009,-0.0060000001
360283.796,6021300.203,0.02
360340.562,6021255.850,-0.0089999996
360347.483,6021262.567,-0.014
360354.516,6021269.753,-0.026
360361.717,6021276.558,-0.038
360368.906,6021283.703,-0.038
360376.379,6021290.379,-0.049
360383.449,6021297.359,-0.056
360390.624,6021304.244,-0.068
360397.868,6021311.267,-0.069
360405.109,6021318.203,-0.083
360412.293,6021325.073,-0.101
360419.509,6021332.056,-0.097
360426.570,6021339.123,-0.105
360433.522,6021346.073,-0.109
360440.725,6021353.148,-0.113
360448.190,6021359.982,-0.135
360455.308,6021367.196,-0.156
360462.489,6021373.982,-0.172
360469.590,6021380.674,-0.187
360476.619,6021387.747,-0.187
360483.374,6021394.164,-0.214
360491.334,6021401.849,-0.227
360498.350,6021408.688,-0.237
360505.731,6021415.727,-0.239
360512.745,6021422.557,-0.265
360519.837,6021429.519,-0.289
360527.292,6021436.507,-0.306
360534.193,6021443.532,-0.326
360541.423,6021450.425,-0.336
360548.533,6021457.303,-0.352
360555.821,6021464.335,-0.384
360563.203,6021471.243,-0.418
360570.318,6021478.240,-0.432
360575.358,6021486.915,-0.462
360580.408,6021495.406,-0.458
360584.930,6021504.447,-0.47
360589.693,6021512.859,-0.48
360696.326,6021508.727,-0.463
360689.659,6021501.272,-0.449
360682.452,6021494.319,-0.447
360675.269,6021487.393,-0.461
360668.538,6021479.895,-0.419
360661.458,6021472.638,-0.411
360654.617,6021465.465,-0.403
360647.717,6021458.284,-0.391
360640.711,6021451.333,-0.35
360633.628,6021444.215,-0.343
360626.623,6021437.096,-0.334
360619.512,6021429.755,-0.339
360612.398,6021422.503,-0.307
360605.671,6021415.524,-0.3
360598.660,6021408.237,-0.271
360591.766,6021401.081,-0.259
360584.855,6021394.033,-0.256
360578.004,6021386.821,-0.244
360570.780,6021379.651,-0.24
360563.826,6021372.415,-0.206
360556.778,6021365.366,-0.204
360549.802,6021358.194,-0.2
360542.838,6021350.963,-0.169
360535.962,6021343.785,-0.161
360529.060,6021336.831,-0.164
360522.092,6021329.469,-0.161
360514.854,6021322.415,-0.151
360508.217,6021315.336,-0.15
360500.925,6021308.279,-0.14
360494.156,6021300.968,-0.14
360487.190,6021293.743,-0.136
360480.193,6021286.596,-0.135
360473.042,6021279.310,-0.114
360466.544,6021272.045,-0.116
360460.251,6021264.366,-0.12
360453.826,6021256.518,-0.108
360447.508,6021248.965,-0.108
360441.022,6021241.251,-0.106
360434.530,6021233.373,-0.132
360428.171,6021225.637,-0.14
360421.851,6021218.188,-0.151
360415.716,6021210.381,-0.201
360409.150,6021202.663,-0.227
360402.972,6021194.822,-0.259
360396.613,6021187.302,-0.234
360390.039,6021179.426,-0.226
360383.649,6021171.562,-0.212
360377.367,6021164.032,-0.184
360370.899,6021156.410,-0.198
360364.436,6021148.577,-0.184
360358.088,6021140.981,-0.195
360351.824,6021133.095,-0.196
360345.472,6021125.417,-0.171
360338.933,6021117.879,-0.157
360398.783,6020934.755,-0.163
360404.928,6020943.021,-0.205
360410.680,6020950.802,-0.237
360416.342,6020958.747,-0.269
360422.136,6020967.286,-0.327
360427.963,6020975.383,-0.336
360433.663,6020983.384,-0.362
360439.708,6020991.487,-0.415
360445.401,6020999.601,-0.408
360451.307,6021008.066,-0.445
360457.136,6021016.056,-0.448
360462.863,6021024.006,-0.487
360468.497,6021032.474,-0.538
360477.887,6020867.969,-0.465
360472.845,6020859.481,-0.394
360467.651,6020851.334,-0.349
360462.267,6020842.400,-0.291
359386.219,6022904.423,-0.144
359377.953,6022898.910,-0.096
359369.539,6022893.443,-0.078
359361.190,6022888.079,-0.082
359352.970,6022882.431,-0.078
359344.645,6022876.742,-0.077
359336.353,6022870.832,-0.078
359328.212,6022865.314,-0.09
359319.853,6022859.752,-0.081
359311.591,6022854.247,-0.096
359303.415,6022848.528,-0.099
359295.101,6022842.813,-0.106
359286.786,6022837.183,-0.118
359278.154,6022832.480,-0.125
359268.315,6022830.483,-0.12
359258.694,6022828.804,-0.119
359248.692,6022826.996,-0.131
359238.698,6022825.307,-0.138
359228.981,6022823.365,-0.153
359219.365,6022821.326,-0.15
359209.399,6022819.324,-0.144
359199.825,6022817.402,-0.149
