"Time","A2390568"
"and","EC corrected (uS/cm)"
"Date","Mean"
09/08/2000 00:00,""
10/08/2000 00:00,        9713
11/08/2000 00:00,        9794
12/08/2000 00:00,        9678
13/08/2000 00:00,        9858
14/08/2000 00:00,        9945
15/08/2000 00:00,        9918
16/08/2000 00:00,        9743
17/08/2000 00:00,        9883
18/08/2000 00:00,        9929
19/08/2000 00:00,        9967
20/08/2000 00:00,       10026
21/08/2000 00:00,        9920
22/08/2000 00:00,        9893
23/08/2000 00:00,        9939
24/08/2000 00:00,        9977
25/08/2000 00:00,        9929
26/08/2000 00:00,        9932
27/08/2000 00:00,        9965
28/08/2000 00:00,        9703
29/08/2000 00:00,        9696
30/08/2000 00:00,       10943
31/08/2000 00:00,       13411
01/09/2000 00:00,       13599
02/09/2000 00:00,       13441
03/09/2000 00:00,       13522
04/09/2000 00:00,       13613
05/09/2000 00:00,       13570
06/09/2000 00:00,       13705
07/09/2000 00:00,       13549
08/09/2000 00:00,       13267
09/09/2000 00:00,       13204
10/09/2000 00:00,       13308
11/09/2000 00:00,       13333
12/09/2000 00:00,       13606
13/09/2000 00:00,       13758
14/09/2000 00:00,       13777
15/09/2000 00:00,       13853
16/09/2000 00:00,       13894
17/09/2000 00:00,       13952
18/09/2000 00:00,       13995
19/09/2000 00:00,       14044
20/09/2000 00:00,       14060
21/09/2000 00:00,       14091
22/09/2000 00:00,       14066
23/09/2000 00:00,       14069
24/09/2000 00:00,       14164
25/09/2000 00:00,       14174
26/09/2000 00:00,       14130
27/09/2000 00:00,       14081
28/09/2000 00:00,       14079
29/09/2000 00:00,       14066
30/09/2000 00:00,       14111
01/10/2000 00:00,       14097
02/10/2000 00:00,       14072
03/10/2000 00:00,       13990
04/10/2000 00:00,       13928
05/10/2000 00:00,       13969
06/10/2000 00:00,       14084
07/10/2000 00:00,       13902
08/10/2000 00:00,       13867
09/10/2000 00:00,       13877
10/10/2000 00:00,       14033
11/10/2000 00:00,       14014
12/10/2000 00:00,       14025
13/10/2000 00:00,       14066
14/10/2000 00:00,       14109
15/10/2000 00:00,       14136
16/10/2000 00:00,       14293
17/10/2000 00:00,       14315
18/10/2000 00:00,       13902
19/10/2000 00:00,       13311
20/10/2000 00:00,       13419
21/10/2000 00:00,       13439
22/10/2000 00:00,       13506
23/10/2000 00:00,       13578
24/10/2000 00:00,       13642
25/10/2000 00:00,       13726
26/10/2000 00:00,       13753
27/10/2000 00:00,       13869
28/10/2000 00:00,       13914
29/10/2000 00:00,       13973
30/10/2000 00:00,       13987
31/10/2000 00:00,       13890
01/11/2000 00:00,       13816
02/11/2000 00:00,       13856
03/11/2000 00:00,       13953
04/11/2000 00:00,       14046
05/11/2000 00:00,       14102
06/11/2000 00:00,       14211
07/11/2000 00:00,       14428
08/11/2000 00:00,       14507
09/11/2000 00:00,       14458
10/11/2000 00:00,       14420
11/11/2000 00:00,       14346
12/11/2000 00:00,       14293
13/11/2000 00:00,       14255
14/11/2000 00:00,       14275
15/11/2000 00:00,       14357
16/11/2000 00:00,       14395
17/11/2000 00:00,       14440
18/11/2000 00:00,       14585
19/11/2000 00:00,       14638
20/11/2000 00:00,       14789
21/11/2000 00:00,       14969
22/11/2000 00:00,       15276
23/11/2000 00:00,       15411
24/11/2000 00:00,       15464
25/11/2000 00:00,       15464
26/11/2000 00:00,       15505
27/11/2000 00:00,       15597
28/11/2000 00:00,       15664
29/11/2000 00:00,       16281
30/11/2000 00:00,       16542
01/12/2000 00:00,       16795
02/12/2000 00:00,       16840
03/12/2000 00:00,       16863
04/12/2000 00:00,       16225
05/12/2000 00:00,       17176
06/12/2000 00:00,       16326
07/12/2000 00:00,       16231
08/12/2000 00:00,       17572
09/12/2000 00:00,       17862
10/12/2000 00:00,       17823
11/12/2000 00:00,       17539
12/12/2000 00:00,       17883
13/12/2000 00:00,       17991
14/12/2000 00:00,       18250
15/12/2000 00:00,       18421
16/12/2000 00:00,       18450
17/12/2000 00:00,       18053
18/12/2000 00:00,       16418
19/12/2000 00:00,       15600
20/12/2000 00:00,       14930
21/12/2000 00:00,       14593
22/12/2000 00:00,       14109
23/12/2000 00:00,       13875
24/12/2000 00:00,       13556
25/12/2000 00:00,       13505
26/12/2000 00:00,       13375
27/12/2000 00:00,       13096
28/12/2000 00:00,       12846
29/12/2000 00:00,       12832
30/12/2000 00:00,       12620
31/12/2000 00:00,       12517
01/01/2001 00:00,       12382
02/01/2001 00:00,       12384
03/01/2001 00:00,       12472
04/01/2001 00:00,       12498
05/01/2001 00:00,       12568
06/01/2001 00:00,       12649
07/01/2001 00:00,       12567
08/01/2001 00:00,       12538
09/01/2001 00:00,       13719
10/01/2001 00:00,       17828
11/01/2001 00:00,       19694
12/01/2001 00:00,       20679
13/01/2001 00:00,       20490
14/01/2001 00:00,       19879
15/01/2001 00:00,       19763
16/01/2001 00:00,       19709
17/01/2001 00:00,       19100
18/01/2001 00:00,       18531
19/01/2001 00:00,       17293
20/01/2001 00:00,       16986
21/01/2001 00:00,       16970
22/01/2001 00:00,       16384
23/01/2001 00:00,       15624
24/01/2001 00:00,       15176
25/01/2001 00:00,       14262
26/01/2001 00:00,       14000
27/01/2001 00:00,       14069
28/01/2001 00:00,       14101
29/01/2001 00:00,       13925
30/01/2001 00:00,       13678
31/01/2001 00:00,       13379
01/02/2001 00:00,       13160
02/02/2001 00:00,       12880
03/02/2001 00:00,       12505
04/02/2001 00:00,       12622
05/02/2001 00:00,       12433
06/02/2001 00:00,       12969
07/02/2001 00:00,       12917
08/02/2001 00:00,       12872
09/02/2001 00:00,       12979
10/02/2001 00:00,       12989
11/02/2001 00:00,       13004
12/02/2001 00:00,       12990
13/02/2001 00:00,       12521
14/02/2001 00:00,       12583
15/02/2001 00:00,       12563
16/02/2001 00:00,       12467
17/02/2001 00:00,       12410
18/02/2001 00:00,       12517
19/02/2001 00:00,       12907
20/02/2001 00:00,       13138
21/02/2001 00:00,       13329
22/02/2001 00:00,       13446
23/02/2001 00:00,       13396
24/02/2001 00:00,       13374
25/02/2001 00:00,       12807
26/02/2001 00:00,       12550
27/02/2001 00:00,       12513
28/02/2001 00:00,       12491
01/03/2001 00:00,       12496
02/03/2001 00:00,       12528
03/03/2001 00:00,       12120
04/03/2001 00:00,       12357
05/03/2001 00:00,       12537
06/03/2001 00:00,       12486
07/03/2001 00:00,       12556
08/03/2001 00:00,       12512
09/03/2001 00:00,       13042
10/03/2001 00:00,       13586
11/03/2001 00:00,       13780
12/03/2001 00:00,       13824
13/03/2001 00:00,       13880
14/03/2001 00:00,       13836
15/03/2001 00:00,       13871
16/03/2001 00:00,       13810
17/03/2001 00:00,       13583
18/03/2001 00:00,       13448
19/03/2001 00:00,       13417
20/03/2001 00:00,       13457
21/03/2001 00:00,       12789
22/03/2001 00:00,       12322
23/03/2001 00:00,       12079
24/03/2001 00:00,       11996
25/03/2001 00:00,       12037
26/03/2001 00:00,       11972
27/03/2001 00:00,       12048
28/03/2001 00:00,       12060
29/03/2001 00:00,       12150
30/03/2001 00:00,       12140
31/03/2001 00:00,       11988
01/04/2001 00:00,       11912
02/04/2001 00:00,       12064
03/04/2001 00:00,       12077
04/04/2001 00:00,       12032
05/04/2001 00:00,       12002
06/04/2001 00:00,       11889
07/04/2001 00:00,       12007
08/04/2001 00:00,       11748
09/04/2001 00:00,       11800
10/04/2001 00:00,       11760
11/04/2001 00:00,       11837
12/04/2001 00:00,       12121
13/04/2001 00:00,       12151
14/04/2001 00:00,       12172
15/04/2001 00:00,       12115
16/04/2001 00:00,       12149
17/04/2001 00:00,       12156
18/04/2001 00:00,       12185
