"CUSTOMER","PROJECT","SAMPLE_NUMBER","SITE","SAMPDATE","CLASS_NAME","TAXA","TOTAL_CELL_COUNTS","TOTAL_BIOVOLUME"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"BACILLARIOPHYCEAE","Amphora",148.00,"0.0739"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"BACILLARIOPHYCEAE","Centrales - (5-10um)",49.00,"0.0039"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"BACILLARIOPHYCEAE","Cocconeis",99.00,"0.0443"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"BACILLARIOPHYCEAE","Entomoneis",2.00,"0.0019"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"BACILLARIOPHYCEAE","Hantzschia",2.00,"0.0009"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"BACILLARIOPHYCEAE","Nitzschia",7694.00,"3.0775"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"BACILLARIOPHYCEAE","Pennales (small <20um)",493.00,"0.1237"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"CHLOROPHYCEAE","Ankistrodesmoideae",7891.00,"1.0416"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"CHLOROPHYCEAE","Chlorococcoids (<10um)",10456.00,"0.6273"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"CYANOPHYCEAE","Planktolyngbya",345.00,"0.0013"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"CYANOPHYCEAE","Synechococcales   small (iauv <20)",1704478.00,"8.9485"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"DINOPHYCEAE","Dinoflagellates",4.00,"0.0789"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"DINOPHYCEAE","Gymnodiniales",1036.00,"2.0714"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"OTHER PHYTOPLANKTON","Other small flagellates",395.00,"0.0315"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",28/6/2021 0:00:00,"OTHER PHYTOPLANKTON","Raphidophytes",49.00,"0.3452"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",,"TOTAL_ALGAE",,1733141.00,"16.472"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",,"TOTAL_POTENTIALLY_TOXIC_BGA",,0.00,"0.0000"
"ALS MELB","21-32332"," 7064962","Salt Creek Outlet",,"TOTAL_TOXIC_BGA",,0.00,"0.0000"
